Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,InterSD,InterSK,IntraSD,QS,Vol,Skew,Dim,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
SFG,Giants,1.93082,2.16535,0,38.576,0,5.05775,2.56389,39.0441,167.191,35.65,19.1448,17.6132,4.64641,36.6379,15.6376,0.745531,2.28523,4.06001,1.31358,8.44537,3.6046,2.34294,1.07104,0.219138,0.0935312,0.12560707330703735,,0.238832,0.287113,0.717751,4.18256,173.50000000000003,4.44871794871795,170,4.358974358974359,0.0583441,0.14105,0.754447,-1.71698,0.886719,0,0.754447,1.71698,3.81771,999,30,NL,Ryan Borucki,621366,16350,16350
ATL,Braves,0.450813,0.345686,0,15.2883,0,2.50107,0,15.1685,65.8607,13.5577,7.33146,6.74495,1.43906,16.1125,6.75058,0.232854,1.41207,4.00202,1.33885,9.5601,4.00536,2.38683,0.853845,0.244645,0.102498,0.14214706420898438,,0.234977,0.301861,0.709364,3.8584,82.30000000000001,5.486666666666667,82,5.466666666666667,0.0583395,0.0973886,0.956801,-2.57279,1.24714,0,0.956801,2.57279,3.33715,999,16,NL,Danny Young,664849,18439,18439
MIL,Brewers,1.49896,0.876799,0,23.7209,0,0.894028,0,28.0093,118.582,26.4303,14.0436,12.9201,3.25924,23.4809,9.49888,0.966834,1.14603,4.15152,1.28276,7.54491,3.05219,2.47196,1.04726,0.198013,0.0801036,0.11790971457958221,,0.244867,0.285367,0.697742,4.11135,122.70000000000002,4.382142857142858,121,4.321428571428571,0.0581262,0.0693754,1.23636,-0.935675,1.07015,0,1.23636,0.935675,3.57313,999,23,NL,Easton McGee,668834,22176,22176
CHC,Cubs,1.50023,1.59909,0,30.8018,0,1.35855,0,32.7361,140.657,30.0881,17.0094,15.6486,4.5498,31.0429,13.3513,0.535474,1.95543,4.30221,1.32696,8.53448,3.67063,2.32507,1.25086,0.220699,0.0949214,0.1257776841521263,,0.240032,0.284526,0.712982,4.44812,125.70000000000005,3.8090909090909104,121,3.6666666666666665,0.0569176,0.0249024,1.25481,-1.12289,0.93972,0,1.25481,1.12289,3.74704,999,17,NL,Ethan Roberts,681799,24930,24930
NYM,Mets,0.605179,1.34318,0,20.8676,0,1.11441,0,21.5329,92.7608,18.3799,10.8421,9.97475,2.66288,23.7025,10.6896,0.544186,1.03043,4.16909,1.35,9.90679,4.46788,2.21734,1.11299,0.255523,0.115239,0.1402840092778206,,0.226798,0.287461,0.719272,4.17413,95.10000000000001,4.322727272727273,87,3.9545454545454546,0.0564248,0.0506731,1.1324,-0.741806,1.13021,0,1.1324,0.741806,3.49305,999,25,NL,Ryan Lambert,822038,sa3025613,sa3025613
BOS,Red Sox,0.88161,0.878167,0,14.6915,0,0.545523,0,17.5495,75.3267,17.8967,9.34604,8.59835,1.99546,13.5643,5.61444,0.443165,0.746509,4.40954,1.33971,6.95625,2.87928,2.41597,1.02334,0.180073,0.0745345,0.10553829371929169,,0.259502,0.297743,0.683727,4.15483,72.80000000000003,4.044444444444446,75,4.166666666666667,0.0561007,0.0657727,1.01266,0.088995,1.18968,0,1.01266,-0.088995,3.41376,999,3,AL,Jake Bennett,687562,sa3020737,sa3020737
NYM,Mets,0.835134,0.816928,0,24.6685,0,1.30244,1.6934,25.7878,111.499,21.7574,12.4998,11.4998,2.95142,27.3168,13.8124,0.650894,0.886512,4.01347,1.37933,9.53364,4.82058,1.9777,1.03005,0.244997,0.12388,0.12111685425043106,,0.224767,0.282662,0.733829,4.21439,111.3,4.280769230769231,104,4,0.0547961,0.162542,1.37612,-0.99153,1.06905,0,1.37612,0.99153,3.5746,999,25,NL,Dylan Ross,697811,sa3025659,sa3025659
PHI,Phillies,0.745809,0.902508,0,22.4272,0,1.97039,0.513646,22.3024,96.0097,22.567,11.1653,10.2721,2.6091,18.1278,7.61384,0.477082,0.928904,4.14525,1.35326,7.31536,3.07252,2.3809,1.05289,0.188812,0.0793028,0.10950919985771179,,0.258006,0.299084,0.716806,4.17946,83.10000000000001,3.777272727272728,88,4,0.0532435,0.0809385,1.08383,-2.49773,1.15677,0,1.08383,2.49773,3.45765,999,26,NL,Tim Mayza,641835,15042,15042
,,1.60527,1.46802,0,26.653,0.0319798,1.14059,3.48944,27.7337,118.665,24.1169,13.9567,12.8401,3.71393,29.3656,12.6261,0.387971,1.2167,4.16681,1.32485,9.52957,4.09735,2.32579,1.20523,0.247467,0.106401,0.14106550067663193,,0.230075,0.284391,0.722378,4.25573,115.60000000000005,4.128571428571431,108,3.857142857142857,0.0529351,0.064493,0.864665,0.704969,0.990704,0,0.864665,-0.704969,3.67906,999,-1,,José Leclerc,600917,14524,14524
TOR,Blue Jays,0.731374,0.967323,0.635497,9.52487,0,0.339126,0,12.6378,55.1586,11.8854,6.64578,6.11412,1.58476,11.8072,5.83867,0.299581,0.65858,4.35417,1.40247,8.40852,4.15801,2.02224,1.12859,0.214059,0.105852,0.10820705443620682,,0.244248,0.292057,0.71448,4.4391,43.39999999999999,3.3384615384615377,42,3.230769230769231,0.0528551,0.0112136,1.52928,-0.186046,1.23087,0.326081,1.52928,0.186046,3.35883,999,14,AL,Adam Macko,671936,sa3011555,sa3011555
MIN,Twins,2.96306,3.68153,2.27405,41.7552,0.0202754,4.48203,1.64171,58.4958,253.839,59.936,33.1969,30.5411,7.62667,47.1674,21.1744,0.852896,2.50638,4.69897,1.3866,7.25705,3.25783,2.22757,1.17342,0.185816,0.0834164,0.1023995503783226,,0.260412,0.298289,0.68027,4.43188,212.80000000000007,3.6689655172413804,224,3.8620689655172415,0.052588,-0.176985,3.38695,-3.81118,0.440672,0.374326,3.38695,3.81118,4.41244,999,8,AL,Travis Adams,701519,30180,30180
COL,Rockies,0.080739,0.805696,1.52214,1.52214,0,0,0,7.7334,33.6362,8.61033,4.944,4.54848,1.39406,5.77387,2.3376,0.0299835,0.184077,5.29345,1.41567,6.71954,2.72045,2.47001,1.62239,0.171657,0.0694964,0.10216017067432404,,0.27673,0.301348,0.667381,4.96358,29.500000000000007,3.687500000000001,33,4.125,0.0525036,0.063128,0.623895,-0.087902,1.32698,0.56273,0.623895,0.087902,3.23069,999,19,NL,Sean Sullivan,807743,sa3023162,sa3023162
STL,Cardinals,0.117301,0.522129,1.54663,1.54663,0,0,0,7.88462,34.3347,8.51447,4.49142,4.13211,1.10484,5.26038,2.6728,0.0559878,0.203214,4.71665,1.41887,6.00453,3.0509,1.96812,1.26113,0.153209,0.0778453,0.07536344230175018,,0.270655,0.295281,0.694554,4.71672,24.500000000000007,3.062500000000001,28,3.5,0.0521835,0.0984272,0.786267,1.25407,1.34597,0.494927,0.786267,-1.25407,3.20537,999,28,NL,Pete Hansen,677337,sa3020798,sa3020798
CIN,Reds,2.98297,2.56232,0,48.6746,2.77997,6.35964,0.53001,53.7866,231.974,45.8908,28.2734,26.0115,7.40535,57.4901,26.2371,0.450313,3.32658,4.35245,1.341,9.61969,4.3902,2.19117,1.23912,0.24783,0.113104,0.13472643494606018,,0.226722,0.279865,0.710075,4.43621,259.9,4.812962962962962,245,4.537037037037037,0.0518836,0.18648,2.11881,-2.55235,0.567849,0,2.11881,2.55235,4.24287,999,18,NL,Connor Phillips,683175,27649,27649
LAA,Angels,1.99195,2.6748,0.246491,55.2476,0.170718,8.58757,0.912253,61.4458,261.471,62.1772,32.4063,29.8138,8.30041,48.1812,18.1539,0.946897,2.33235,4.36684,1.30735,7.05712,2.65901,2.65404,1.21576,0.18427,0.0694299,0.11483991146087646,,0.258013,0.29201,0.697489,4.3232,263.8000000000001,4.324590163934428,273,4.475409836065574,0.0496401,-0.0200052,2.52981,-1.5728,0.639705,0,2.52981,1.5728,4.14706,999,1,AL,Brent Suter,608718,13942,13942
HOU,Astros,2.12399,2.11879,0,40.5121,0.0389433,3.54323,1.02235,43.9334,190.427,40.197,23.864,21.9549,6.00215,42.7453,20.0021,1.31021,2.3821,4.49758,1.37024,8.75661,4.09754,2.13704,1.22957,0.22447,0.105038,0.11943233758211136,,0.239206,0.286639,0.701503,4.49378,183.8,4.177272727272728,178,4.045454545454546,0.04914,-0.150371,1.47582,-0.64218,0.668641,0,1.47582,0.64218,4.10848,999,21,AL,Nate Pearson,663878,20160,20160
NYM,Mets,0.630863,1.07539,0,20.7523,0.0382156,1.81455,0.558059,21.7507,92.7159,20.0254,10.7438,9.8843,2.43598,19.3601,7.52799,0.481408,1.86788,4.08992,1.26678,8.0108,3.11493,2.57175,1.00796,0.208811,0.0811941,0.12761662155389786,,0.240344,0.285896,0.696251,4.10684,102.20000000000002,4.645454545454546,100,4.545454545454546,0.048253,0.0506731,1.41484,-0.834769,1.20584,0,1.41484,0.834769,3.39222,999,25,NL,Richard Lovelady,663992,19337,19337
MIN,Twins,1.688,2.136,1.29456,27.5343,0,1.71703,0,34.5384,149.559,34.5265,18.9177,17.4043,4.68865,29.893,12.3254,0.704354,2.20026,4.53521,1.35652,7.78953,3.21174,2.42533,1.22177,0.199875,0.0824115,0.11746355146169662,,0.255689,0.297037,0.693366,4.4306,132.5,3.7857142857142856,136,3.8857142857142857,0.0482337,-0.0296314,0.878778,-0.65236,0.868095,0.273809,0.878778,0.65236,3.84254,999,8,AL,John Klein,804619,sa3020405,sa3020405
TEX,Rangers,1.59814,1.68039,0,17.1288,0,0.379228,0,18.9911,81.2962,17.9501,9.67537,8.90134,2.50664,18.0808,7.44133,0.476649,0.640459,4.21839,1.33702,8.56857,3.52648,2.42978,1.18791,0.222406,0.0915336,0.13087254017591476,,0.245172,0.293452,0.718215,4.22355,68.89999999999999,3.6263157894736837,68,3.5789473684210527,0.0481078,-0.0360862,0.533214,-0.522789,1.11286,0,0.533214,0.522789,3.51619,999,13,AL,Peyton Gray,682608,sa3008046,sa3008046
HOU,Astros,3.22928,2.73986,0,53.858,0.0519829,7.91319,1.87138,55.5624,236.075,50.9461,29.1126,26.7836,8.15824,53.3475,20.5281,1.43968,2.91432,4.33841,1.28638,8.64122,3.32515,2.59875,1.32147,0.225977,0.086956,0.13902059197425842,,0.239597,0.283125,0.705407,4.38939,249.40000000000012,4.453571428571431,242,4.321428571428571,0.0479753,-0.0318912,1.76156,-2.12904,0.559611,0,1.76156,2.12904,4.25385,999,21,AL,Enyel De Los Santos,660853,18403,18403
NYY,Yankees,3.29003,3.0895,0,60.7165,0.907154,13.1225,2.29138,62.2385,267.001,65.2981,30.5491,28.1052,6.11219,36.4339,17.9638,1.70256,2.62457,4.06415,1.33779,5.26852,2.59766,2.02818,0.883853,0.136456,0.0672801,0.06917593628168106,,0.264996,0.290318,0.705614,4.23343,281.99999999999994,4.548387096774193,298,4.806451612903226,0.0469644,0.142806,1.49996,0.783565,0.718949,0,1.49996,-0.783565,4.0414,999,9,AL,Tim Hill,657612,16814,16814
ATL,Braves,0.881993,1.03449,0,18.4736,0.0359749,1.40579,1.57337,19.7975,84.746,18.8617,10.1212,9.31149,2.47224,17.8553,7.01129,0.239144,1.26219,4.23303,1.30688,8.11707,3.18735,2.54665,1.12389,0.210692,0.082733,0.12795915454626083,,0.246647,0.291914,0.702834,4.20845,90,4.5,90,4.5,0.0465826,0.062142,0.553469,0.339786,1.1729,0,0.553469,-0.339786,3.43613,999,16,NL,Hunter Stratton,676702,23455,23455
ATH,Athletics,2.81861,3.0856,0,55.2405,2.85696,10.8111,2.17808,59.464,257.3,52.2043,30.1905,27.7753,7.5414,61.1505,29.1787,1.33219,3.34963,4.20385,1.36861,9.25526,4.41626,2.09572,1.14141,0.237662,0.113403,0.12425881624221802,,0.232255,0.286154,0.722802,4.36819,288.00000000000006,4.881355932203391,276,4.677966101694915,0.0465531,0.0847611,1.93751,0.173541,0.565257,0,1.93751,-0.173541,4.24632,747.9199829101562,10,AL,Elvis Alvarado,665660,21662,21662
CLE,Guardians,0.521372,0.169711,0,7.20028,0.0180372,1.03004,0,7.87746,33.332,7.21629,3.76861,3.46712,1.05287,7.93929,3.05685,0.0941144,0.135483,3.96119,1.30412,9.07064,3.49245,2.59722,1.2029,0.238188,0.091709,0.14647912234067917,,0.239428,0.291449,0.739225,4.07271,39.7,4.9625,38,4.75,0.0443303,0.00769597,0.702843,1.10989,1.34258,0,0.702843,-1.10989,3.2099,999,5,AL,Codi Heuer,676051,23293,23293
CLE,Guardians,1.72254,2.28016,0,38.0222,0.0636393,4.38054,2.06872,39.155,169.826,36.7035,19.9977,18.3979,4.4575,36.5934,16.6404,1.00931,2.54054,4.22885,1.36238,8.4112,3.82488,2.19907,1.02458,0.215477,0.0979852,0.11749144643545151,,0.243643,0.294232,0.707936,4.21554,173.20000000000005,4.441025641025642,173,4.435897435897436,0.0439193,-0.0146059,2.46394,-3.11026,0.83507,0,2.46394,3.11026,3.88657,999,5,AL,Colin Holderman,670059,22361,22361
COL,Rockies,1.57644,2.15902,0,34.9564,0.724449,5.09793,2.68741,35.8696,156.337,37.17,22.0115,20.2505,6.3526,34.9997,12.9,0.643226,1.88693,5.08104,1.39589,8.78175,3.23671,2.71317,1.59392,0.223873,0.0825136,0.14135956764221191,,0.262592,0.307564,0.681423,4.72269,146.40000000000003,4.066666666666667,152,4.222222222222222,0.0436817,-0.0329447,1.94364,-1.779,0.74906,0,1.94364,1.779,4.00125,999,19,NL,John Brebbia,605154,12777,12777
NYM,Mets,0.952559,1.08484,1.22701,16.4348,0,0.498988,0,21.6904,94.3502,19.8328,10.7578,9.89715,2.55176,20.5249,10.3148,0.185921,1.08366,4.10663,1.38991,8.51643,4.27991,1.98986,1.05881,0.21754,0.109324,0.10821574181318283,,0.239089,0.288619,0.729623,4.3485,82.9,3.7681818181818185,80,3.6363636363636362,0.0430817,0.105673,1.48603,-1.9293,1.11426,0.363994,1.48603,1.9293,3.51432,999,25,NL,Jonathan Pintaro,702752,33980,33980
WSN,Nationals,1.04166,1.29383,0,24.9106,0.261659,2.16236,1.04746,26.0015,112.696,25.2266,13.6493,12.5574,3.20772,23.9692,10.5507,0.661546,1.25432,4.34653,1.37597,8.29655,3.65195,2.27181,1.1103,0.212689,0.0936208,0.1190682128071785,,0.250039,0.298707,0.70727,4.25726,110.5,4.25,111,4.269230769230769,0.0430369,-0.0271933,1.63844,-2.92267,1.03773,0,1.63844,2.92267,3.61635,999,24,NL,Gus Varland,681402,24737,24737
CLE,Guardians,0.551865,0.641468,0,14.4101,0,0.877047,0.586653,15.2849,65.8415,14.1404,8.06659,7.42126,2.00984,14.9042,6.55423,0.319034,0.667775,4.36975,1.35392,8.77585,3.85923,2.27399,1.18343,0.226366,0.0995455,0.12681999802589417,,0.241223,0.290862,0.706233,4.31182,60.00000000000001,4.000000000000001,59,3.933333333333333,0.0418363,-0.0375944,0.680026,-0.290244,1.21606,0,0.680026,0.290244,3.37858,999,5,AL,Carlos Hernández,672578,22713,22713
NYY,Yankees,0.110267,0.137434,0.2938,5.74747,0,0.8203,0,6.93212,29.3495,6.35158,3.2842,3.02146,0.74697,6.4852,2.68996,0.172031,0.135462,3.92278,1.3043,8.41977,3.49239,2.41089,0.969795,0.220965,0.0916528,0.12931211292743683,,0.239465,0.290517,0.720047,3.88765,30.9,4.414285714285714,29,4.142857142857143,0.040801,0.0676246,0.75991,-0.204002,1.38885,0.172692,0.75991,0.204002,3.1482,999,9,AL,Elmer Rodríguez,695684,sa3019459,sa3019459
WSN,Nationals,1.46557,1.99352,0,37.7966,0,4.86798,0,43.2083,189.472,35.7186,22.3874,20.5964,4.77504,47.4568,25.5789,1.02402,2.43814,4.2901,1.41865,9.88495,5.32791,1.85531,0.99461,0.250469,0.135001,0.11546820402145386,,0.22123,0.283307,0.712476,4.3204,193.1,4.4906976744186045,180,4.186046511627907,0.0404551,0.0719965,2.02169,-0.322542,0.714571,0,2.02169,0.322542,4.04724,999,24,NL,Griff McGarry,676046,sa3017130,sa3017130
CLE,Guardians,0.799541,1.14062,0,14.7816,0,0.946053,0,15.5239,67.0293,13.8712,7.70948,7.09272,1.88554,16.4557,7.26119,0.39184,0.722263,4.112,1.36128,9.54018,4.20967,2.26625,1.09314,0.2455,0.108329,0.13717103004455566,,0.234923,0.294455,0.725853,4.13688,69.4,4.3375,66,4.125,0.0400208,0.0153907,0.643999,-2.94136,1.20023,0,0.643999,2.94136,3.39969,999,5,AL,Franco Aleman,680916,sa3018178,sa3018178
PHI,Phillies,0.163458,1.02062,2.03013,2.03013,0,0,0,10.2232,45.2614,10.5989,6.14257,5.65116,1.4918,7.31264,4.26685,0.0726986,0.646152,4.975,1.45412,6.43769,3.75632,1.71383,1.31331,0.161565,0.0942712,0.06729337573051453,,0.262684,0.288711,0.682713,5.04327,32.1,3.21,36,3.6,0.0392801,0.0393465,0.868079,0.687035,1.28551,0.615007,0.868079,-0.687035,3.28599,999,26,NL,Jean Cabrera,691893,sa3015433,sa3015433
LAA,Angels,1.99308,3.21076,6.35539,25.8937,0,0.679406,0,55.84,250.065,61.4227,33.8452,31.1376,7.28528,35.1724,22.0137,1.65913,4.13398,5.0186,1.4942,5.6689,3.54805,1.59775,1.1742,0.140653,0.0880319,0.05262110382318497,,0.27431,0.298344,0.677132,4.97623,165.70000000000007,2.9589285714285727,185,3.3035714285714284,0.0390292,-0.144115,1.51007,-0.726924,0.52865,2.3512,1.51007,0.726924,4.29513,999,1,AL,Jack Kochanowicz,686799,27688,27688
HOU,Astros,1.39608,1.41515,0.0509377,12.8996,0,0,0,14.2562,61.1063,10.4613,6.83317,6.28652,1.55797,16.6366,8.29447,0.296125,0.864844,3.9687,1.31562,10.5027,5.23633,2.00574,0.983554,0.272257,0.135739,0.13651825487613678,,0.201385,0.263785,0.71933,4.14932,60.00000000000003,4.285714285714287,51,3.642857142857143,0.0386494,0.0179296,0.554203,-0.0471717,1.18636,0,0.554203,0.0471717,3.41818,999,21,AL,Miguel Ullola,699044,sa3016504,sa3016504
NYY,Yankees,1.52324,1.43001,0,24.5889,0,1.51607,0,25.9552,111.413,23.3765,13.5005,12.4204,3.10838,24.2471,11.4454,0.639632,1.06147,4.3068,1.34162,8.40772,3.96872,2.1185,1.07784,0.217633,0.10273,0.11490282416343689,,0.236351,0.28327,0.699749,4.26922,115.7,4.45,111,4.269230769230769,0.0386193,-0.0421408,1.34355,1.02086,1.01845,0,1.34355,-1.02086,3.64207,999,9,AL,Kervin Castro,665645,21656,21656
TEX,Rangers,0.347039,0.954811,0.124754,12.7996,0.0405668,0.979688,0,15.2375,63.4352,13.8654,7.7249,7.10691,2.12888,14.1741,4.71694,0.250496,0.511682,4.19767,1.21951,8.37187,2.78604,3.00493,1.25742,0.223442,0.0743583,0.1490834876894951,,0.23821,0.280083,0.695904,4.12041,64,4.266666666666667,63,4.2,0.0385092,-0.0394269,2.43355,3.00618,1.29655,0.0553937,2.43355,-3.00618,3.27127,999,13,AL,Jose Corniell,692030,27984,27984
SDP,Padres,0.907793,0.900491,0,16.5418,0,0.927553,1.33238,18.3638,78.0234,17.9918,9.30438,8.56003,2.27391,14.7737,5.83077,0.37831,0.762189,4.19523,1.29726,7.24049,2.85763,2.53374,1.11443,0.189349,0.074731,0.11461794376373291,,0.251879,0.289023,0.703432,4.21293,74.80000000000003,4.155555555555557,77,4.277777777777778,0.038235,0.0414598,1.02891,-1.72259,1.20821,0,1.02891,1.72259,3.38906,999,29,NL,Jhony Brito,666745,25386,25386
HOU,Astros,1.82301,1.63374,0.407461,24.3028,0.103849,1.08232,0,30.8476,130.556,30.6609,16.1941,14.8986,4.95089,27.3589,8.94251,0.766643,1.18615,4.34677,1.28384,7.98214,2.60904,3.05942,1.44446,0.209557,0.0684955,0.1410609856247902,,0.254601,0.291769,0.716491,4.4328,115.29999999999998,3.719354838709677,118,3.806451612903226,0.0380961,-0.0120735,1.84386,-0.978682,0.979747,0.297956,1.84386,0.978682,3.69367,999,21,AL,Colton Gordon,676467,31312,31312
CLE,Guardians,0.122971,0.702434,1.34783,1.34783,0,0,0,6.94088,30.4646,6.9579,3.94757,3.63176,0.948044,5.40504,2.85059,0.0498682,0.458165,4.70918,1.41315,7.00853,3.69626,1.89611,1.2293,0.17742,0.0935706,0.08384977281093597,,0.256221,0.288897,0.691047,4.78345,22.3,3.185714285714286,23,3.2857142857142856,0.0377103,0.027076,0.997844,0.484041,1.35427,0.427255,0.997844,-0.484041,3.1943,999,5,AL,Ryan Webb,669067,sa3018280,sa3018280
KCR,Royals,1.96923,2.81963,2.66512,24.7801,0,0.743069,0,41.8655,183.567,42.2096,24.6526,22.6804,6.45623,34.6948,17.5449,0.279526,1.98361,4.87569,1.4273,7.45848,3.77169,1.97749,1.38792,0.189004,0.0955777,0.09342589974403381,,0.257316,0.290945,0.69213,4.88185,141.8,3.3761904761904766,146,3.4761904761904763,0.0375654,-0.137456,2.28397,-0.899065,0.653794,1.18966,2.28397,0.899065,4.12827,999,7,AL,Mason Black,696131,30171,30171
STL,Cardinals,0.621033,0.733267,0.288412,12.3275,0,1.08272,0,13.6433,58.2704,13.141,6.86467,6.3155,1.66302,11.9325,4.69521,0.339513,0.732124,4.1661,1.30732,7.87145,3.09726,2.54142,1.09703,0.204778,0.0805763,0.1242021843791008,,0.24868,0.292451,0.707477,4.16393,55.2,3.942857142857143,54,3.857142857142857,0.03753,0.0322466,1.12806,-1.76422,1.27058,0,1.12806,1.76422,3.3059,999,28,NL,Brycen Mautz,802408,sa3020710,sa3020710
CLE,Guardians,1.22699,2.46678,2.20734,16.8561,0,0.643256,0,25.5285,112.072,24.5789,14.2858,13.143,3.65766,22.5593,12.505,0.231449,0.699827,4.63351,1.45265,7.95322,4.40859,1.80403,1.28949,0.201294,0.11158,0.08971364796161652,,0.248606,0.287974,0.71326,4.78213,86.19999999999999,3.315384615384615,86,3.3076923076923075,0.0369762,0.0252453,3.01945,-1.9426,0.961724,0.801944,3.01945,1.9426,3.7177,999,5,AL,Doug Nikhazy,680951,30142,30142
ATH,Athletics,0.539219,0.33302,0.400325,10.8043,0,0.651961,0,13.5279,58.7313,13.4311,6.909,6.35628,1.39271,10.9474,5.01388,0.308459,0.920128,4.22878,1.36348,7.28321,3.33569,2.18342,0.926561,0.186398,0.0853698,0.10102804750204086,,0.25439,0.297559,0.699355,4.17096,65.50000000000001,4.67857142857143,65,4.642857142857143,0.0364121,0.0322466,1.25462,0.0834663,1.2645,0.292738,1.25462,-0.0834663,3.314,999,10,AL,Henry Baez,692013,sa3016584,sa3016584
TOR,Blue Jays,0.476859,0.579397,0,9.71607,0,0.408458,0,10.1458,42.9306,9.49675,5.2515,4.83138,1.42226,9.9231,3.90961,0,0,4.28576,1.32137,8.80246,3.46809,2.53813,1.26164,0.231143,0.0910681,0.14007478952407837,,0.243376,0.291755,0.714386,4.15744,46.300000000000004,4.630000000000001,45,4.5,0.036388,0.012659,1.15989,-1.27256,1.30346,0,1.15989,1.27256,3.26205,999,14,AL,Spencer Miles,693686,sa3020475,sa3020475
CIN,Reds,0.208846,0.259757,0.635664,1.50112,0,0,0,6.38533,28.5938,7.25292,4.20873,3.87203,1.13528,5.3673,2.39848,0.0260333,0.361047,5.45756,1.5115,7.56511,3.3806,2.2378,1.60015,0.187709,0.0838811,0.10382787138223648,,0.280748,0.316457,0.6751,5.06182,17.90000000000001,2.9833333333333347,21,3.5,0.0349597,-0.0131809,1.04184,-0.490028,1.3179,0.0836107,1.04184,0.490028,3.2428,999,18,NL,Carson Spiers,686730,27685,27685
CHW,White Sox,0.697592,1.2901,3.53969,3.53969,0,0,0,18.8012,85.4266,16.3045,10.9841,10.1054,2.46024,18.5557,13.3256,0.0738773,1.085,4.83736,1.57597,8.88249,6.37889,1.39248,1.1777,0.217212,0.155989,0.06122307479381561,,0.229589,0.276884,0.712067,5.1618,70.4,3.7052631578947373,65,3.4210526315789473,0.0341681,0.084399,3.82628,-2.05008,1.03348,0.896548,3.82628,2.05008,3.62203,999,4,AL,Hagen Smith,696146,sa3025544,sa3025544
TBR,Rays,0.777281,1.21385,1.89047,11.1351,0,0.665472,0.266745,20.4974,89.0318,20.69,10.4663,9.62901,2.89108,16.6206,7.17402,0.134019,1.52046,4.22791,1.35939,7.29777,3.14997,2.31677,1.26942,0.186681,0.0805782,0.10610300302505493,,0.257539,0.292621,0.730489,4.61954,67.5,3.375,72,3.6,0.0337251,0.15133,3.25637,-2.15889,1.16433,0.535662,3.25637,2.15889,3.44755,999,12,AL,Joe Rock,697812,30016,30016
TBR,Rays,0.0792318,0.44172,1.35901,1.35901,0,0,0,6.52976,29.1715,6.3072,3.65099,3.35891,0.86787,5.71269,3.24251,0.0254533,0.620228,4.6296,1.46249,7.87383,4.46917,1.76181,1.19619,0.195831,0.111153,0.08467759937047958,,0.24921,0.290435,0.707731,4.88791,23.9,3.414285714285714,22,3.142857142857143,0.0336954,0.036766,0.559285,-0.580284,1.35442,0.469456,0.559285,0.580284,3.1941,999,12,AL,Brody Hopkins,811315,sa3023515,sa3023515
DET,Tigers,0.622116,1.38473,0,16.1517,0,0.682006,0.188737,16.1701,70.6835,15.7662,8.11358,7.4645,1.54132,13.7246,6.28182,0.182217,1.58066,4.15462,1.36351,7.63888,3.49636,2.18481,0.857877,0.194169,0.0888725,0.10529670864343643,,0.250969,0.299123,0.700569,4.13548,60.20000000000001,3.7625000000000006,62,3.875,0.0331028,0.027312,1.31087,-2.85782,1.22723,0,1.31087,2.85782,3.3637,999,6,AL,Drew Sommers,805427,32026,32026
PHI,Phillies,0.799619,1.20654,0.0214389,18.9867,0,1.45056,0.517514,19.6757,85.4883,19.059,10.7177,9.8603,2.61008,17.0472,7.99833,0.381319,1.17468,4.51027,1.37517,7.7977,3.65857,2.13135,1.19389,0.19941,0.0935605,0.10584961622953415,,0.249741,0.29032,0.698178,4.52546,72.69999999999999,3.6349999999999993,72,3.6,0.0328845,-0.0262871,1.10872,0.0726961,1.13165,0,1.10872,-0.0726961,3.49113,999,26,NL,Lou Trivino,642152,15043,15043
CHC,Cubs,0.754483,0.748925,0,15.0809,0,0.851799,0,16.2282,70.7117,14.0102,8.02257,7.38076,1.6644,16.2313,8.74916,0.414448,0.728216,4.09329,1.40246,9.00174,4.85219,1.85519,0.923059,0.229543,0.12373,0.10581263154745102,,0.228797,0.284869,0.72136,4.22008,63.40000000000001,3.962500000000001,60,3.75,0.0326889,0.0368532,0.665588,-0.796439,1.18973,0,0.665588,0.796439,3.41369,999,17,NL,Riley Martin,702303,sa3017601,sa3017601
