Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
,,3,4,0,65,0,0,,65,286,69,36,34,9,47,25,,3,4.68603,1.4472,6.5223,3.4515,1.8897,1.2384,0.164967,0.087298,0.07766900956630707,0.447991,0.26834,0.298578,0.706383,4.76154,200.9,3.0907692307692307,218,3.353846153846154,-0.266898,-0.208977,999,-1,,Bryce Tassin,687001,sa3010814,sa3010814
KCR,Royals,3,3,0,65,0,0,,65,287,70,37,35,9,46,25,,3,4.78332,1.4717,6.3144,3.4875,1.81058,1.2222,0.159129,0.0878884,0.07124064117670059,0.44689,0.272693,0.302183,0.702258,4.79664,196.3,3.02,216,3.3230769230769233,-0.266921,-0.224298,999,7,AL,Ryan Brady,676433,sa3020313,sa3020313
COL,Rockies,3,4,0,65,0,4,,65,286,74,41,39,13,48,20,,3,5.3623,1.44099,6.67431,2.71917,2.45454,1.76913,0.168639,0.0687049,0.09993405640125275,0.341035,0.280865,0.302339,0.696505,5.23538,171.70000000000002,2.641538461538462,199,3.0615384615384613,-0.267271,-0.160915,999,19,NL,Valente Bellozo,678368,23899,23899
,,3,4,0,65,0,0,,65,286,67,36,34,9,52,26,,3,4.67136,1.4288,7.1622,3.6171,1.98009,1.2897,0.181069,0.0914448,0.08962458372116089,0.391928,0.259883,0.293331,0.710808,4.73724,213.10000000000002,3.278461538461539,225,3.4615384615384617,-0.267956,-0.283244,999,-2,,Chance Kirby,656619,sa3007200,sa3007200
,,3,3,0,65,0,0,,65,284,66,36,34,10,53,25,,2,4.67433,1.4044,7.4043,3.4839,2.12529,1.3878,0.188477,0.0886827,0.09979381412267685,0.366995,0.25806,0.291076,0.715512,4.76304,211.4,3.2523076923076926,220,3.3846153846153846,-0.267995,-0.208977,999,-1,,Joe Barlow,669618,22296,22296
ATL,Braves,3,3,0,65,0,0,,65,285,66,36,33,9,56,28,,3,4.61052,1.4348,7.7634,3.8421,2.02061,1.2726,0.196671,0.0973324,0.09933881461620331,0.40198,0.257288,0.297419,0.716342,4.65394,217.70000000000002,3.3492307692307697,227,3.4923076923076923,-0.268014,-0.149221,999,16,NL,Luis Vargas,682855,sa3009592,sa3009592
,,3,4,0,65,0,0,,65,285,68,37,34,9,48,26,,3,4.7187,1.4469,6.6159,3.582,1.84698,1.3149,0.16764,0.090764,0.0768757164478302,0.439313,0.265867,0.294648,0.710825,4.88364,202.5,3.1153846153846154,217,3.3384615384615386,-0.268025,-0.181571,999,,,Jeremy Walker,668683,19981,19981
,,3,3,0,65,0,0,,65,284,65,36,34,10,56,26,,3,4.69908,1.3882,7.8228,3.5406,2.20946,1.4265,0.199221,0.0901673,0.10905340313911438,0.336003,0.253284,0.288389,0.714653,4.76344,214,3.292307692307692,220,3.3846153846153846,-0.268287,-0.208977,999,-1,,Jharel Cotton,605194,13654,13654
CHW,White Sox,3,4,0,65,0,0,,65,290,68,37,34,9,49,32,,3,4.7529,1.5312,6.7257,4.4064,1.52635,1.1844,0.167368,0.109653,0.05771557241678238,0.46532,0.26543,0.298821,0.713681,4.97374,186.5,2.8692307692307693,201,3.0923076923076924,-0.268523,-0.316505,999,4,AL,Chris Rodriguez,669735,22310,22310
,,3,4,0,65,0,0,,65,287,66,36,33,9,53,29,,4,4.63131,1.4595,7.2963,3.9888,1.8292,1.2033,0.183375,0.100249,0.0831259936094284,0.439999,0.259459,0.296912,0.711613,4.76384,205.70000000000002,3.164615384615385,215,3.3076923076923075,-0.268579,-0.208977,999,-1,,Joan Adon,672851,22925,22925
MIA,Marlins,3,4,0,65,0,0,,65,287,72,37,34,8,41,25,,3,4.70061,1.4951,5.6673,3.4749,1.63092,1.1007,0.142531,0.0873925,0.05513807386159897,0.49734,0.27791,0.304678,0.70165,4.74814,193.40000000000003,2.9753846153846157,219,3.3692307692307693,-0.269075,-0.224057,999,20,NL,Jake Walkinshaw,688445,sa3010317,sa3010317
,,3,3,0,65,0,0,,65,288,66,37,34,10,54,30,,3,4.73742,1.4774,7.4304,4.1868,1.77472,1.3266,0.186576,0.10513,0.0814463347196579,0.434048,0.258901,0.29449,0.71768,4.94634,195.4,3.0061538461538464,204,3.1384615384615384,-0.269194,-0.257668,999,,,Tanner Kiest,641750,sa738380,sa738380
ATH,Athletics,3,3,0,65,0,0,,65,286,68,36,34,9,48,28,,3,4.6791,1.4665,6.7131,3.825,1.75506,1.2915,0.169292,0.0964594,0.07283249497413635,0.417252,0.264347,0.294378,0.717446,4.90714,196.5,3.023076923076923,211,3.246153846153846,-0.269204,-0.126928,999,10,AL,Diego Barrera,685290,sa3023203,sa3023203
COL,Rockies,3,4,0,65,0,0,,65,291,69,40,38,11,57,30,,3,5.26896,1.5278,7.8642,4.1724,1.88481,1.4769,0.195394,0.103667,0.09172629565000534,0.38667,0.268331,0.307401,0.698119,5.03884,181.29999999999998,2.789230769230769,197,3.0307692307692307,-0.269351,-0.0717515,999,19,NL,Collin Baumgartner,694677,sa3023002,sa3023002
,,3,3,0,65,0,0,,65,289,65,36,34,9,56,33,,3,4.66002,1.5051,7.7868,4.5846,1.69847,1.1799,0.194514,0.114523,0.07999101281166077,0.423992,0.25555,0.298138,0.717864,4.76414,205.3,3.1584615384615384,212,3.2615384615384615,-0.269457,-0.209636,999,-1,,Zach Linginfelter,666199,sa3014910,sa3014910
ARI,Diamondbacks,3,3,0,65,0,0,,65,290,67,36,33,7,53,33,,3,4.56111,1.5395,7.2837,4.6206,1.57635,0.9459,0.181295,0.115009,0.06628584116697311,0.490846,0.263049,0.308398,0.711023,4.57244,218.7,3.3646153846153846,232,3.5692307692307694,-0.269639,-0.137252,999,15,NL,Alfred Morillo,801219,sa3018870,sa3018870
LAD,Dodgers,10,14,32,32,0,0,,200,888,223,130,123,41,131,75,,7,5.51475,1.4919,5.9013,3.3714,1.7504,1.8234,0.147614,0.0843314,0.0632823035120964,0.373208,0.277122,0.288231,0.696953,5.68814,411.9000000000001,2.0595000000000003,483,2.415,-0.270229,-0.265714,999,22,NL,Jared Karros,689042,sa3020859,sa3020859
,,3,3,0,65,0,0,,65,287,71,37,34,8,44,26,,3,4.74768,1.4925,6.1335,3.5352,1.73498,1.1718,0.154081,0.0888085,0.06527244299650192,0.46999,0.275662,0.305104,0.704615,4.76584,199.00000000000003,3.0615384615384618,222,3.4153846153846152,-0.2707,-0.31101,999,,,Jong-hyun Won,673554,sa3012035,sa3012035
,,9,15,32,32,0,0,,200,900,232,128,120,32,104,80,,9,5.3856,1.5603,4.7016,3.5937,1.30829,1.4274,0.116141,0.0887728,0.027367718517780304,0.449996,0.286412,0.297219,0.686488,5.48534,424.20000000000005,2.1210000000000004,525,2.625,-0.270784,-0.235438,999,-1,,Jose Atencio,682719,sa3010304,sa3010304
SDP,Padres,10,15,32,32,0,0,,200,899,212,124,116,33,143,95,,11,5.23854,1.535,6.4215,4.275,1.50211,1.4886,0.158767,0.105696,0.05307075381278992,0.397559,0.267238,0.28974,0.701221,5.44084,490.89999999999986,2.4544999999999995,539,2.695,-0.271182,-0.150924,999,29,NL,Victor Lizarraga,694205,sa3015220,sa3015220
CHC,Cubs,3,3,0,65,0,0,,65,288,67,36,33,8,51,29,,3,4.58334,1.4837,7.0245,4.0671,1.72715,1.1106,0.176145,0.101986,0.07415933907032013,0.471611,0.262772,0.300526,0.711627,4.69154,214.40000000000003,3.298461538461539,227,3.4923076923076923,-0.271831,-0.220008,999,17,NL,Tyler Beede,595881,16981,16981
,,3,3,0,65,0,0,,65,284,65,36,33,10,55,27,,3,4.63743,1.4107,7.5735,3.6963,2.04894,1.35,0.192299,0.0938528,0.0984460711479187,0.375994,0.255063,0.290192,0.716499,4.76834,209,3.2153846153846155,215,3.3076923076923075,-0.271869,-0.208977,999,-1,,Chris Vallimont,681808,24935,24935
ATL,Braves,10,14,32,32,0,0,,200,914,217,125,117,28,142,113,,9,5.25519,1.6473,6.3864,5.0724,1.25905,1.2609,0.155206,0.123272,0.0319335013628006,0.445004,0.273413,0.303028,0.703368,5.36244,489.39999999999986,2.446999999999999,554,2.77,-0.272508,0.218567,999,16,NL,Cam Caminiti,807284,sa3025607,sa3025607
,,3,4,0,65,0,0,,65,286,68,36,34,9,49,26,,3,4.67766,1.4537,6.8265,3.6648,1.86272,1.2492,0.172465,0.0925875,0.07987722009420395,0.432,0.264977,0.297402,0.710508,4.76834,204.5,3.146153846153846,219,3.3692307692307693,-0.272527,-0.209636,999,-1,,Damian Mendoza,677604,sa3005430,sa3005430
ATH,Athletics,3,3,0,65,0,0,,65,285,69,37,35,10,48,25,,2,4.833,1.4406,6.6375,3.4056,1.949,1.386,0.168264,0.0863336,0.08193019032478333,0.408616,0.2678,0.295359,0.706857,4.91194,193.6,2.9784615384615383,210,3.230769230769231,-0.272649,-0.226674,999,10,AL,Micah Dallas,690921,sa3020391,sa3020391
TOR,Blue Jays,3,3,0,65,0,0,,65,288,68,36,33,8,47,27,,4,4.58766,1.4642,6.5529,3.7971,1.72576,1.1574,0.164542,0.0953446,0.06919774413108826,0.4677,0.264174,0.295811,0.710737,4.78924,206.8,3.181538461538462,222,3.4153846153846152,-0.273357,-0.33266,999,14,AL,Travis Kuhn,674047,sa3009928,sa3009928
,,3,3,0,65,0,0,,65,287,66,36,34,9,53,29,,3,4.66029,1.4618,7.2774,3.9735,1.83148,1.2312,0.183065,0.0999547,0.08311071246862411,0.421997,0.259903,0.296447,0.712992,4.77024,208.70000000000002,3.210769230769231,218,3.353846153846154,-0.273916,-0.209636,999,-1,,Reinaldo De Paula,676005,sa3002820,sa3002820
,,3,3,0,65,0,0,,65,288,69,37,34,9,49,27,,3,4.76703,1.4738,6.8364,3.6783,1.85858,1.2258,0.171583,0.0923199,0.0792636051774025,0.435997,0.268592,0.302603,0.705234,4.77104,198.9,3.06,216,3.3230769230769233,-0.274501,-0.31101,999,-1,,Félix Peña,570240,13403,13403
,,3,4,0,65,0,0,,65,284,67,36,34,10,52,25,,3,4.70493,1.4114,7.191,3.429,2.09711,1.3572,0.182838,0.0871854,0.09565217792987823,0.398998,0.261178,0.29365,0.709668,4.77194,203.8,3.1353846153846154,215,3.3076923076923075,-0.275159,-0.209636,999,-1,,Erik Martinez,693044,sa3020835,sa3020835
MIN,Twins,3,4,0,65,0,0,,65,290,70,37,35,8,49,29,,3,4.82121,1.5209,6.7194,4.059,1.65543,1.1484,0.167474,0.101166,0.06630776822566986,0.453544,0.270095,0.305248,0.703515,4.79114,202.60000000000002,3.116923076923077,223,3.4307692307692306,-0.275265,-0.330387,999,8,AL,Sam Ryan,687857,sa3010627,sa3010627
TOR,Blue Jays,9,15,32,32,0,0,,200,902,223,128,120,34,125,88,,8,5.41773,1.5549,5.6412,3.9474,1.42909,1.5246,0.138949,0.097229,0.04172023385763168,0.407763,0.276785,0.292533,0.692473,5.51744,444,2.22,520,2.6,-0.275353,-0.596189,999,14,AL,Jackson Wentworth,695741,sa3045002,sa3045002
TOR,Blue Jays,3,3,0,65,0,0,,65,291,63,35,32,8,57,36,,3,4.45716,1.5184,7.9344,4.9842,1.59191,1.1133,0.196962,0.123727,0.07323502749204636,0.434734,0.249083,0.293272,0.731033,4.79024,215.8,3.3200000000000003,218,3.353846153846154,-0.275389,-0.231071,999,14,AL,Brendan Cellucci,676454,sa3011710,sa3011710
,,3,4,0,65,0,0,,65,283,65,36,34,11,56,25,,2,4.72041,1.3863,7.7895,3.4308,2.27046,1.467,0.198783,0.0875517,0.11123105138540268,0.341992,0.255283,0.289511,0.715655,4.77354,207.7,3.195384615384615,213,3.276923076923077,-0.275671,-0.208977,999,-1,,Matt Foster,641582,19647,19647
LAA,Angels,3,4,0,65,0,0,,65,287,72,38,35,9,44,26,,3,4.84713,1.4947,6.129,3.5523,1.72536,1.2582,0.154177,0.0893593,0.06481774896383286,0.470412,0.276278,0.303793,0.703706,4.89704,184.10000000000002,2.8323076923076926,209,3.2153846153846155,-0.275698,-0.388561,999,1,AL,Mason Erla,680451,sa3017685,sa3017685
BOS,Red Sox,3,3,0,65,0,2,,65,288,66,38,36,10,60,31,,2,4.95698,1.48768,8.2971,4.287,1.93541,1.37915,0.207796,0.107366,0.10043076425790787,0.361592,0.257754,0.301244,0.709006,4.82206,215.4,3.313846153846154,224,3.4461538461538463,-0.276141,-0.296617,999,3,AL,Kyle Keller,664918,18890,18890
,,3,3,0,65,0,0,,65,291,62,36,33,8,60,37,,3,4.572,1.5313,8.244,5.1849,1.59,1.1007,0.204647,0.128709,0.07593832910060883,0.436005,0.248155,0.296311,0.72334,4.77344,221.40000000000003,3.4061538461538468,221,3.4,-0.276255,-0.209636,999,-1,,Ben Madison,681823,sa3008173,sa3008173
,,3,3,0,65,0,0,,65,284,67,34,32,9,48,25,,3,4.38489,1.4219,6.6069,3.528,1.8727,1.2033,0.167756,0.0895795,0.07817642390727997,0.425436,0.261323,0.291608,0.72559,4.70974,208.10000000000002,3.201538461538462,220,3.3846153846153846,-0.277374,-0.100704,999,,,Zach Muckenhirn,669105,20209,20209
SDP,Padres,3,4,0,65,0,0,,65,285,71,35,32,8,41,24,,3,4.45248,1.4549,5.6754,3.3066,1.71639,1.1277,0.143808,0.0837856,0.060022808611392975,0.486296,0.273702,0.299061,0.716697,4.73794,199.00000000000003,3.0615384615384618,222,3.4153846153846152,-0.277411,-0.191792,999,29,NL,Miguel Cienfuegos,800550,sa3020816,sa3020816
SDP,Padres,3,3,0,65,0,0,,65,291,59,35,32,8,65,40,,3,4.43826,1.5284,8.9343,5.5773,1.6019,1.0899,0.221783,0.13845,0.0833333432674408,0.425021,0.238842,0.292701,0.733482,4.73824,230.20000000000002,3.5415384615384617,222,3.4153846153846152,-0.277633,-0.191792,999,29,NL,Andrew Moore,681097,sa3016795,sa3016795
CHW,White Sox,3,3,0,65,0,0,,65,298,61,35,32,7,59,48,,3,4.4487,1.6713,8.1738,6.5934,1.23969,0.9261,0.198427,0.160061,0.03836573660373688,0.494117,0.247039,0.29971,0.741927,4.98804,201.29999999999998,3.0969230769230767,199,3.0615384615384613,-0.27801,-0.111442,999,4,AL,Jacob Heatherly,669436,sa3004736,sa3004736
,,3,3,0,65,0,0,,65,287,66,36,33,9,53,29,,3,4.63779,1.4603,7.3431,4.0428,1.81634,1.2465,0.185053,0.101883,0.08317079395055771,0.414987,0.258046,0.294409,0.716203,4.77594,208.70000000000002,3.210769230769231,218,3.353846153846154,-0.278083,-0.209636,999,-1,,Carlos Betancourt,678640,sa3006600,sa3006600
CHW,White Sox,3,3,0,65,0,0,,65,287,64,36,34,10,54,30,,3,4.69557,1.4516,7.4916,4.14,1.80957,1.3869,0.188796,0.104332,0.08446359634399414,0.384242,0.25395,0.286992,0.723302,4.98654,200.6,3.086153846153846,204,3.1384615384615384,-0.278259,-0.215095,999,4,AL,Ben Peoples,687239,sa3011784,sa3011784
,,3,4,0,65,0,0,,65,286,66,36,34,9,54,28,,3,4.70412,1.4445,7.5267,3.8763,1.94172,1.3005,0.189852,0.0977753,0.09207718819379807,0.397979,0.258194,0.295108,0.712526,4.77654,213.70000000000002,3.287692307692308,223,3.4307692307692306,-0.278521,-0.209636,999,-1,,Will Ethridge,669100,sa3011337,sa3011337
,,3,3,0,65,0,0,,65,289,64,36,34,9,56,33,,3,4.65957,1.503,7.8066,4.5972,1.69812,1.1808,0.194921,0.114787,0.08013483136892319,0.422993,0.254861,0.297461,0.717567,4.77664,207.9,3.1984615384615385,212,3.2615384615384615,-0.278594,-0.209636,999,-1,,Fitz Stadler,663587,sa876081,sa876081
,,3,3,0,65,0,0,,65,287,65,37,34,10,55,30,,3,4.73166,1.4668,7.6068,4.2183,1.80329,1.3365,0.191699,0.106305,0.0853935182094574,0.402877,0.255851,0.29222,0.718087,4.89894,200,3.076923076923077,206,3.169230769230769,-0.279033,-0.181571,999,,,Eury Ramos,660756,sa873729,sa873729
LAA,Angels,3,4,0,65,0,0,,65,291,63,37,34,9,59,35,,4,4.71996,1.5111,8.1099,4.8366,1.67678,1.2132,0.201498,0.12017,0.08132826536893845,0.425094,0.251856,0.29641,0.716965,4.90304,207.5,3.1923076923076925,209,3.2153846153846155,-0.279362,-0.286916,999,1,AL,Bridger Holmes,822175,sa3025189,sa3025189
,,3,4,0,65,0,0,,65,286,68,36,34,9,48,27,,3,4.66092,1.4636,6.6897,3.7368,1.79022,1.2141,0.16874,0.0942565,0.07448353618383408,0.445012,0.26566,0.297732,0.710419,4.77804,199.5,3.0692307692307694,214,3.292307692307692,-0.279618,-0.209636,999,-1,,Kyle Crigger,805732,sa3019884,sa3019884
,,3,3,0,65,0,0,,65,288,64,36,33,9,56,31,,3,4.63734,1.47,7.7751,4.3362,1.79307,1.2384,0.195232,0.108881,0.08635027706623077,0.404998,0.253541,0.293705,0.7182,4.77834,213.9,3.290769230769231,218,3.353846153846154,-0.279837,-0.209636,999,-1,,Nathan Burns,685124,sa3017309,sa3017309
,,3,3,0,65,0,0,,65,288,70,38,35,9,49,27,,3,4.88349,1.4909,6.7212,3.7611,1.78703,1.2303,0.168312,0.0941853,0.07412666082382202,0.441283,0.270441,0.303589,0.699181,4.82684,196.3,3.02,216,3.3230769230769233,-0.280015,-0.297024,999,,,Theo Denlinger,690281,sa3016908,sa3016908
,,3,4,0,65,0,0,,65,283,66,37,35,11,57,24,,3,4.78467,1.3748,7.9137,3.2751,2.41632,1.4913,0.201767,0.0835016,0.11826525628566742,0.350978,0.256456,0.29177,0.708598,4.77924,207.1,3.186153846153846,215,3.3076923076923075,-0.280495,-0.31101,999,-1,,Rony García,665621,20430,20430
PHI,Phillies,3,3,0,65,0,0,,65,284,63,36,33,11,61,29,,2,4.6359,1.4036,8.4663,3.9699,2.13262,1.467,0.215411,0.101008,0.11440347880125046,0.344232,0.247372,0.286847,0.728007,4.80104,210.89999999999998,3.2446153846153845,211,3.246153846153846,-0.280543,-0.0821746,999,26,NL,Trevor Richards,670950,19309,19309
STL,Cardinals,3,3,0,65,0,0,,65,284,64,35,32,9,54,26,,3,4.4568,1.3964,7.4745,3.6468,2.04961,1.2501,0.190176,0.0927868,0.09738951176404953,0.389695,0.253335,0.289583,0.719919,4.64304,224.9,3.46,229,3.523076923076923,-0.281017,-0.159843,999,28,NL,Skylar Hales,813766,sa3022739,sa3022739
COL,Rockies,3,4,0,65,0,4,,65,289,79,41,39,10,41,20,,3,5.37217,1.52681,5.73164,2.82066,2.03202,1.41858,0.143142,0.0704433,0.07269883900880814,0.454774,0.296468,0.320089,0.680555,4.97905,181.6,2.793846153846154,224,3.4461538461538463,-0.281159,-0.160468,999,19,NL,Antonio Senzatela,622608,15488,15488
COL,Rockies,3,5,0,65,0,2,,65,289,68,41,38,11,59,28,,4,5.29538,1.48616,8.14686,3.91453,2.08119,1.53558,0.203734,0.097893,0.10584063082933426,0.376978,0.265977,0.306139,0.691486,5.01526,198.89999999999998,3.0599999999999996,212,3.2615384615384615,-0.281412,-0.160338,999,19,NL,McCade Brown,685326,30004,30004
BAL,Orioles,3,3,0,65,0,0,,65,288,66,36,33,9,54,30,,3,4.58559,1.4797,7.5069,4.1436,1.81169,1.2267,0.188369,0.103975,0.08439476042985916,0.430956,0.259966,0.299271,0.722565,4.76014,207.70000000000002,3.1953846153846155,217,3.3384615384615386,-0.281673,-0.316281,999,2,AL,Andrew Magno,687841,sa3010824,sa3010824
,,3,3,0,65,0,0,,65,287,64,36,34,9,57,31,,3,4.6611,1.4665,7.9326,4.3398,1.82787,1.2681,0.199277,0.109021,0.0902554839849472,0.391996,0.252566,0.293367,0.718698,4.78144,215.9,3.3215384615384616,220,3.3846153846153846,-0.282102,-0.209636,999,-1,,Tanner Myatt,669251,sa3007719,sa3007719
,,3,3,0,65,0,0,,65,288,66,36,34,9,53,30,,4,4.67982,1.4701,7.3377,4.0968,1.79108,1.2069,0.184124,0.1028,0.08132339268922806,0.429002,0.259141,0.296866,0.710643,4.78264,202.70000000000002,3.118461538461539,212,3.2615384615384615,-0.282322,-0.208977,999,-1,,Luis Oviedo,665854,21728,21728
,,3,3,0,65,0,0,,65,285,68,35,33,8,49,26,,3,4.50612,1.437,6.7239,3.564,1.88662,1.1736,0.170182,0.090205,0.07997721433639526,0.454988,0.264173,0.297281,0.714343,4.68434,216.8,3.3353846153846156,232,3.5692307692307694,-0.283564,-0.107363,999,-1,,Owen White,669391,22273,22273
ATH,Athletics,3,3,0,65,0,0,,65,286,64,36,34,10,56,30,,2,4.6728,1.4372,7.785,4.0905,1.90319,1.4166,0.19668,0.103342,0.09333787858486176,0.346377,0.251484,0.286046,0.726554,4.92254,207.6,3.193846153846154,211,3.246153846153846,-0.283727,-0.127596,999,10,AL,Ben Bowden,641386,20198,20198
,,3,3,0,65,0,0,,65,287,64,36,33,9,56,31,,3,4.60989,1.4603,7.7904,4.2687,1.82501,1.2456,0.195793,0.107283,0.08850938826799393,0.419643,0.253275,0.293389,0.718651,4.78714,213.9,3.290769230769231,218,3.353846153846154,-0.284099,-0.192206,999,,,Connor Sadzeck,592712,13483,13483
,,3,3,0,65,0,0,,65,282,75,37,35,10,40,15,,3,4.85136,1.3789,5.6007,2.0511,2.73058,1.4301,0.143321,0.0524873,0.09083371981978416,0.414996,0.283114,0.302074,0.693594,4.78574,189,2.9076923076923076,221,3.4,-0.284587,-0.310351,999,,,Kyu-min Woo,673555,sa3012000,sa3012000
,,9,14,32,32,0,0,,200,901,220,128,120,34,133,90,,10,5.40792,1.5484,6.0039,4.0572,1.47981,1.5165,0.148047,0.100044,0.048002660274505615,0.392984,0.27401,0.293082,0.692267,5.49234,455.79999999999995,2.279,524,2.62,-0.284631,-0.235438,999,-1,,Jamison Hill,695318,sa3017935,sa3017935
,,3,3,0,65,0,0,,65,286,68,36,34,9,50,26,,3,4.68324,1.4486,6.9066,3.6603,1.88689,1.2627,0.174369,0.0924108,0.08195863664150238,0.423999,0.263953,0.296618,0.710601,4.78534,206.5,3.1769230769230767,221,3.4,-0.284953,-0.209636,999,-1,,Nolan Clenney,669639,sa3015328,sa3015328
SEA,Mariners,3,3,0,65,0,2,,65,283,64,33,31,8,54,26,,2,4.26723,1.39617,7.44405,3.66761,2.02967,1.16363,0.190071,0.093646,0.09642471373081207,0.43899,0.253043,0.291245,0.726805,4.49539,248.20000000000002,3.8184615384615386,253,3.8923076923076922,-0.285202,-0.228916,999,11,AL,Ryan Loutos,702795,29521,29521
ATH,Athletics,3,3,0,65,0,0,,65,291,66,37,35,9,52,34,,3,4.80312,1.5392,7.2504,4.6593,1.55611,1.1799,0.180143,0.115765,0.06437835842370987,0.448346,0.261594,0.29998,0.71183,4.92954,191.70000000000002,2.9492307692307693,201,3.0923076923076924,-0.285279,-0.226674,999,10,AL,Edgar Sanchez,673747,sa3011131,sa3011131
,,3,3,0,65,0,0,,65,288,63,36,33,9,61,34,,2,4.60269,1.4815,8.4492,4.6791,1.80573,1.2861,0.211584,0.117174,0.09441063553094864,0.363984,0.247835,0.292571,0.729804,4.78624,220.5,3.3923076923076922,222,3.4153846153846152,-0.285611,-0.209636,999,-1,,Alberto Baldonado,593604,11812,11812
,,3,3,0,65,0,0,,65,289,64,36,34,9,58,33,,3,4.67289,1.4978,7.9686,4.6206,1.72458,1.2042,0.198966,0.115371,0.08359550684690475,0.41101,0.253124,0.296397,0.717905,4.78674,211.9,3.2600000000000002,216,3.3230769230769233,-0.285976,-0.209636,999,-1,,Jose Betances,677643,sa3004867,sa3004867
MIA,Marlins,9,16,32,32,0,0,,200,907,220,128,119,30,124,97,,12,5.3559,1.5871,5.5674,4.3632,1.27599,1.35,0.136406,0.106902,0.02950385957956314,0.44119,0.2761,0.295397,0.689492,5.47574,460,2.3,531,2.655,-0.286605,0.027146,999,20,NL,Orlando Ortiz-Mayr,689508,sa3018181,sa3018181
ATH,Athletics,3,3,0,65,0,0,,65,285,69,38,35,11,51,24,,3,4.90257,1.4282,7.02,3.3687,2.08389,1.458,0.17792,0.0853786,0.09254105389118195,0.375518,0.265673,0.294853,0.70601,4.93244,187.29999999999998,2.881538461538461,203,3.123076923076923,-0.28736,-0.326189,999,10,AL,Seth Elledge,676220,19766,19766
,,3,4,0,65,0,0,,65,285,69,37,35,10,50,25,,3,4.84911,1.445,6.9111,3.4659,1.99403,1.4112,0.17492,0.0877221,0.0871981829404831,0.402207,0.267327,0.297063,0.709273,4.91334,194.6,2.9938461538461536,211,3.246153846153846,-0.287433,-0.287581,999,,,Zac Kristofak,670219,27585,27585
,,3,3,0,65,0,0,,65,290,66,35,32,8,50,33,,4,4.4883,1.5318,6.9867,4.6224,1.51149,1.0404,0.173824,0.115002,0.058822207152843475,0.469985,0.261204,0.300246,0.723598,4.78904,200.00000000000003,3.0769230769230775,210,3.230769230769231,-0.287657,-0.108024,999,-1,,Victor González,624647,16408,16408
HOU,Astros,3,3,0,65,0,0,,65,289,63,36,34,9,59,34,,4,4.65345,1.4869,8.181,4.6485,1.75992,1.2204,0.204638,0.116276,0.08836110681295395,0.425278,0.250723,0.295421,0.718163,4.79474,210.5,3.2384615384615385,212,3.2615384615384615,-0.287666,-0.267099,999,21,AL,Logan VanWey,701121,31884,31884
,,3,3,0,65,0,0,,65,289,64,36,34,9,58,33,,3,4.66677,1.4912,7.9911,4.59,1.74098,1.2195,0.199797,0.114761,0.08503600209951401,0.404999,0.252373,0.295235,0.718632,4.78914,211.9,3.2600000000000002,216,3.3230769230769233,-0.28773,-0.209636,999,-1,,Reggie Lawson,666156,sa917951,sa917951
,,3,3,0,65,0,0,,65,289,64,35,33,9,53,34,,3,4.54653,1.5148,7.3512,4.7331,1.55315,1.1799,0.183716,0.118286,0.06542959809303284,0.44032,0.255029,0.292794,0.728333,4.91104,198.9,3.06,203,3.123076923076923,-0.287736,0.0174509,999,,,Taylor Lehman,656647,sa3007834,sa3007834
KCR,Royals,3,4,0,65,0,1,,65,285,67,37,35,10,53,26,,3,4.83071,1.42864,7.39567,3.5795,2.06612,1.37139,0.187741,0.0908667,0.09687437862157822,0.379431,0.261662,0.296228,0.704505,4.78386,206.8,3.181538461538462,218,3.353846153846154,-0.287838,-0.223596,999,7,AL,Ryan Bergert,686701,29863,29863
,,3,3,0,65,0,0,,65,290,64,35,33,8,55,34,,3,4.54095,1.5133,7.632,4.6971,1.62483,1.1349,0.190135,0.117018,0.07311658561229706,0.427996,0.254885,0.296793,0.725336,4.78964,215.20000000000002,3.310769230769231,220,3.3846153846153846,-0.288095,-0.108024,999,-1,,Hugh Fisher,676114,sa3017255,sa3017255
,,3,3,0,65,0,0,,65,290,66,35,33,8,51,33,,4,4.52925,1.5195,7.1244,4.5234,1.57501,1.0746,0.177171,0.112489,0.06468218564987183,0.458999,0.26035,0.299676,0.721047,4.79044,202.00000000000003,3.107692307692308,212,3.2615384615384615,-0.28868,-0.108024,999,-1,,Seth Corry,671288,sa3004648,sa3004648
WSN,Nationals,8,16,32,32,0,0,,200,906,225,130,121,32,121,95,,8,5.46471,1.6009,5.4432,4.2948,1.26739,1.4319,0.133539,0.105365,0.028173983097076416,0.428909,0.28012,0.297019,0.690704,5.54634,434.4,2.1719999999999997,517,2.585,-0.288758,-0.208224,999,24,NL,R.J. Sales,701680,sa3041437,sa3041437
,,3,4,0,65,0,0,,65,290,66,36,34,8,52,32,,3,4.66713,1.522,7.1703,4.4955,1.595,1.1178,0.178833,0.112121,0.06671155989170074,0.463989,0.261496,0.300505,0.713586,4.79074,210.00000000000003,3.2307692307692313,220,3.3846153846153846,-0.288899,-0.209636,999,-1,,Walker Brockhouse,700771,sa3017105,sa3017105
