Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
NYM,Mets,2.67948,1.84398,0,54.222,0,13.3892,,56.0875,240.19,55.4228,28.54,26.61,5.88687,46.5333,18.4669,1.19979,2.82986,4.26994,1.3174,7.46689,2.96326,2.51983,0.944627,0.193735,0.0768843,0.1168508306145668,,0.253196,0.297561,0.6908,3.9794,280.6,5.010714285714286,285,5.089285714285714,0.339505,0.026791,0,999,25,NL,Luis García,472610,6984,6984
ATH,Athletics,2.4328,1.87735,0,55.241,3,10.4281,,59.464,256.807,50.3649,29.41,27.49,7.01484,64.2465,28.2705,1.74161,4.02842,4.16067,1.3224,9.72384,4.2788,2.27256,1.06171,0.250174,0.110085,0.14008962363004684,,0.224335,0.282878,0.715334,4.13737,307.5,5.211864406779661,291,4.932203389830509,0.338526,0.187102,0,747.9199829101562,10,AL,Elvis Alvarado,665660,21662,21662
PHI,Phillies,4.67191,7.26065,16.704,36.845,0,0.6364,,111.917,488.884,115.348,67.65,63.15,18.23,76.4712,41.7784,1.48895,4.77928,5.07832,1.40396,6.14957,3.35969,1.8304,1.466,0.15642,0.0854567,0.07096318900585175,,0.260776,0.279376,0.67989,5.13413,323.4000000000001,2.8875000000000006,341,3.044642857142857,0.33265,-0.0342602,1.29655,999,26,NL,Taijuan Walker,592836,11836,11836
MIL,Brewers,2.61897,1.77367,0,52.775,0,9.5629,,56.109,238.211,50.6426,27.91,26,7.59371,55.2286,19.695,1.48448,2.85437,4.17045,1.25359,8.85878,3.15911,2.8042,1.21805,0.231847,0.0826785,0.14916839450597763,,0.234824,0.28166,0.710604,4.13157,264.4000000000001,4.721428571428573,257,4.589285714285714,0.330979,0.128986,0,999,23,NL,Grant Anderson,681982,20546,20546
SFG,Giants,2.16817,1.76303,0.066,57.703,0,14.2861,,67.1604,287.59,64.903,32.93,30.61,6.79519,49.3509,23.5488,1.79411,3.45643,4.10197,1.31702,6.61339,3.15571,2.09569,0.910607,0.171601,0.0818831,0.0897182822227478,,0.249067,0.284231,0.703355,4.18712,313.69999999999993,4.682089552238805,317,4.731343283582089,0.330958,0.205528,0,999,30,NL,Spencer Bivens,702352,30226,30226
CLE,Guardians,2.00044,1.711,0,52.777,0,10.4289,,51.3349,220.663,45.2419,24.19,22.53,4.86123,49.5476,22.9557,1.13948,2.78398,3.94994,1.32849,8.68664,4.02458,2.1584,0.852268,0.22454,0.104031,0.12050880491733551,,0.232101,0.287378,0.716831,3.94005,260.90000000000003,5.115686274509804,252,4.9411764705882355,0.325802,0.271311,0,999,5,AL,Tim Herrin,682120,25139,25139
PIT,Pirates,2.66189,1.89328,0,57.748,2,13.0655,,62.4263,272.061,53.9234,31.97,29.96,7.18262,62.5429,31.3383,1.45288,3.53621,4.31933,1.3658,9.01681,4.51805,1.99573,1.03552,0.229886,0.115189,0.11469698697328568,,0.227346,0.279114,0.708609,4.3031,315.29999999999995,5.0854838709677415,302,4.870967741935484,0.322937,0.0406001,0,999,27,NL,Isaac Mattson,676755,20385,20385
PHI,Phillies,1.58286,1.05181,0,39.242,0,6.6189,,38.0868,163.407,34.686,17.92,16.67,3.62269,37.1366,15.2966,1.3502,1.91555,3.93916,1.31233,8.77547,3.61462,2.42777,0.85605,0.227265,0.0936105,0.13365455716848373,,0.237259,0.29462,0.713917,3.77731,192,5.052631578947368,189,4.973684210526316,0.322177,0.190067,0,999,26,NL,Kyle Backhus,679775,29615,29615
MIA,Marlins,2.17922,1.80558,0,59.261,2,12.3686,,59.6512,254.585,55.3702,29.75,27.64,6.76673,53.7697,21.48,1.40755,3.54392,4.17024,1.28833,8.11261,3.24084,2.50325,1.02094,0.211205,0.0843725,0.1268327385187149,,0.2412,0.287553,0.699057,4.06554,305.9,5.098333333333333,300,5,0.318494,0.138199,0,999,20,NL,Anthony Bender,669622,19742,19742
CHW,White Sox,1.66209,1.40811,0,39.004,0,0.5969,,43.6205,189.115,34.2746,20.45,19.19,4.01165,45.3811,24.3026,1.25469,2.91371,3.95938,1.34288,9.36326,5.01423,1.86734,0.827703,0.239966,0.128507,0.11145895719528198,,0.211704,0.26899,0.719912,4.12178,201.00000000000003,4.568181818181819,181,4.113636363636363,0.315548,0.306841,0,999,4,AL,Wikelman González,682790,26641,26641
,,2.10631,2.25503,0,37.747,0,0,,36.9458,157.025,33.3618,17.79,16.58,4.36464,37.4945,13.7065,0.826666,1.52672,4.03889,1.27398,9.13366,3.3389,2.73553,1.06323,0.238781,0.0872887,0.15149200707674026,,0.235287,0.290167,0.71484,3.87814,164.8,4.454054054054055,159,4.297297297297297,0.315072,0.136444,0,999,-1,,Justin Wilson,458677,4301,4301
CIN,Reds,2.46862,2.09382,0,64.545,5,13.2961,,65.5133,285.896,59.6425,35.21,32.98,8.64667,69.5382,29.7192,1.57354,4.25855,4.53068,1.36402,9.55293,4.08272,2.33984,1.18785,0.243229,0.103951,0.1392783224582672,,0.236754,0.29353,0.700935,4.28396,336.7000000000001,5.101515151515153,328,4.96969696969697,0.312114,-0.052178,0,700.3099975585938,18,NL,Tony Santillan,663574,19926,19926
COL,Rockies,2.54242,2.60702,0,60.075,3,14.3047,,63.6715,282.549,61.1265,35.43,33.04,7.57441,68.2384,30.3514,2.91395,4.20166,4.67022,1.43672,9.64553,4.29018,2.24828,1.07065,0.24151,0.10742,0.1340901106595993,,0.246482,0.311018,0.69303,4.1662,321.6,5.025,321,5.015625,0.31098,-0.158437,0,999,19,NL,Juan Mejia,675848,23237,23237
PIT,Pirates,2.07127,1.42758,0,45.328,0,10.1114,,49.6324,215.615,44.2185,24.4,22.83,5.0088,50.5745,21.811,1.35764,4.9674,4.13984,1.33037,9.17084,3.95505,2.31876,0.908261,0.234559,0.101157,0.13340218365192413,,0.234163,0.294249,0.705379,4.02771,255.1,5.102,246,4.92,0.306337,0.217683,0,999,27,NL,Yohan Ramírez,670990,19444,19444
TBR,Rays,2.42122,1.74158,0,53.27,0,11.9449,,61.4473,259.986,59.0355,31.83,29.63,9.16114,57.3951,17.0804,1.29697,2.9349,4.33982,1.23872,8.40649,2.50172,3.36029,1.3418,0.220762,0.0656974,0.15506484359502792,,0.246011,0.287602,0.699726,4.18238,289.30000000000007,4.7426229508196736,290,4.754098360655738,0.305869,-0.0126797,0,999,12,AL,Mason Englert,669438,22288,22288
ARI,Diamondbacks,0.834947,0.575648,0,22.768,2,0.6469,,23.7663,101.779,19.2021,9.52,8.9,1.41284,26.5807,12.0283,0.87582,1.5671,3.37032,1.31406,10.0658,4.55495,2.20986,0.535026,0.26116,0.11818,0.14298047870397568,,0.21775,0.295549,0.742174,3.38724,141.9,5.9125000000000005,133,5.541666666666667,0.30324,0.261336,0,999,15,NL,Justin Martinez,679885,24453,24453
DET,Tigers,1.94032,1.65345,0,49.844,0,10.8769,,54.878,234.752,54.0994,27.31,25.37,5.2216,39.3372,17.7538,1.39696,2.8246,4.16068,1.30933,6.45131,2.91163,2.2157,0.856343,0.167569,0.0756281,0.09194124490022659,,0.252596,0.28817,0.690133,4.06341,264.1,4.801818181818183,269,4.890909090909091,0.30262,0.177893,0,999,6,AL,Brenan Hanifee,669724,22304,22304
PHI,Phillies,1.38574,0.966494,0,34.456,0,0.6364,,37.534,157.139,36.8785,18.67,17.35,4.88599,31.1808,8.4772,1.00933,1.31583,4.16023,1.20839,7.4766,2.03269,3.67819,1.17157,0.198428,0.0539473,0.14448106288909912,,0.250286,0.287499,0.692859,3.94868,162.5,4.276315789473684,164,4.315789473684211,0.301778,0.0875263,0,999,26,NL,Max Lazar,676661,23426,23426
NYY,Yankees,2.15705,1.23973,0,42.259,0,4.6067,,47.6379,201.821,42.3435,23.28,21.75,6.71332,51.3506,16.8216,1.27393,1.9467,4.10912,1.24197,9.70141,3.17802,3.05266,1.26832,0.254436,0.0833491,0.17108698934316635,,0.231318,0.285066,0.72107,3.99321,224.90000000000003,4.685416666666668,214,4.458333333333333,0.30013,0.21309,0,999,9,AL,Brent Headrick,687396,27702,27702
KCR,Royals,1.1028,0.755685,0,25.443,0,0.663,,29.358,125.041,24.7692,12.83,12,2.21909,28.8295,12.6391,0.787892,1.7543,3.67872,1.27421,8.83797,3.87466,2.28097,0.680287,0.23056,0.10108,0.12947990000247955,,0.223857,0.283296,0.716537,3.6246,142.00000000000003,4.896551724137932,136,4.689655172413793,0.299949,0.221022,0,999,7,AL,Luinder Avila,679883,24452,24452
MIA,Marlins,2.15392,2.02041,0.078,61.103,6,11.493,,62.9441,275.607,61.6846,34.11,31.82,7.11236,60.7207,26.9518,1.81836,3.13449,4.54975,1.40818,8.68209,3.85368,2.25293,1.01695,0.220316,0.0977907,0.12252543121576309,,0.25124,0.307124,0.693023,4.10867,324.90000000000003,5.1571428571428575,330,5.238095238095238,0.299848,-0.109939,0,999,20,NL,Calvin Faucher,676534,20116,20116
,,1.32188,1.37596,0,23.465,3,0,,24.066,99.7327,21.2565,11.28,10.51,3.33636,26.6083,6.35127,0.484798,0.926017,3.93044,1.14717,9.95074,2.37519,4.18944,1.2477,0.266796,0.0636829,0.20311293751001358,,0.229911,0.286673,0.711857,3.63326,134.10000000000002,5.587500000000001,129,5.375,0.291203,0.157963,0,744.97998046875,-1,,Liam Hendriks,521230,3548,3548
TEX,Rangers,2.04957,1.55472,0,44.515,0,10.2799,,46.7833,200.973,41.5023,24.44,22.87,5.83026,49.9752,19.9389,0.909432,2.09841,4.39965,1.31331,9.61405,3.83578,2.50642,1.1216,0.248666,0.0992119,0.14945442974567413,,0.23194,0.28971,0.694482,4.03193,238.8,5.080851063829788,231,4.914893617021277,0.290858,0.0571295,0,999,13,AL,Josh Sborz,622250,18323,18323
COL,Rockies,5.57681,9.77444,22.116,22.116,0,0,,127.553,579.077,151.47,89.78,84.18,19.7928,79.1313,53.7414,0.383943,4.89544,5.93965,1.60883,5.58342,3.79194,1.47244,1.39655,0.136651,0.0928054,0.043845370411872864,,0.291043,0.31239,0.650313,5.29074,289.6,2.2625,361,2.8203125,0.290461,-0.867808,10.5646,999,19,NL,Jose Quintana,500779,11423,11423
COL,Rockies,2.35941,4.89049,8.533,25.573,0,0.6093,,64.2983,284.711,75.8932,43.44,40.62,11.8506,48.742,17.8461,1.33823,2.1375,5.68569,1.45788,6.82255,2.49796,2.73124,1.65876,0.171198,0.0626815,0.10851690918207169,,0.286685,0.313727,0.651981,4.94739,170.4,2.6625,206,3.21875,0.287472,-0.478829,0.769622,999,19,NL,Tanner Gordon,685299,27669,27669
,,1.51419,1.56442,0,26.506,0,0,,27.3959,115.074,22.2728,12.78,11.93,3.66551,31.8684,10.5425,0.630153,1.39236,3.9192,1.19782,10.4693,3.46338,3.02285,1.20418,0.276939,0.091615,0.18532352149486542,,0.215949,0.275235,0.723724,3.85493,121.40000000000002,4.496296296296297,111,4.111111111111111,0.285726,0.113432,0,999,-1,,Dauri Moreta,664294,21101,21101
COL,Rockies,0.777498,1.34588,1.41,17.366,0,0,,32.6827,141.047,36.6604,19,17.68,4.75295,27.035,6.94282,1.08932,1.00315,4.86863,1.33414,7.44478,1.91188,3.89396,1.30884,0.191674,0.0492234,0.1424504779279232,,0.275433,0.314939,0.665868,4.10067,116.50000000000004,3.5303030303030316,130,3.9393939393939394,0.285624,-0.098476,0,999,19,NL,Pierson Ohl,701487,30179,30179
NYY,Yankees,2.35103,2.50505,3.011,45.491,0,12.2539,,61.7274,268.574,63.5218,35.52,33.24,8.51538,51.9285,21.4345,1.54819,2.82959,4.84647,1.37631,7.5713,3.1252,2.42266,1.24156,0.193349,0.0798085,0.11354047805070877,,0.260005,0.299166,0.676887,4.42525,261.69999999999993,4.220967741935483,273,4.403225806451613,0.284482,-0.201458,0,999,9,AL,Paul Blackburn,621112,14739,14739
KCR,Royals,2.52004,2.06688,0,60.506,29,3.3201,,62.1272,266.876,59.2797,33.12,30.99,8.54524,54.601,20.9776,1.94183,3.09531,4.48934,1.29182,7.90973,3.0389,2.60282,1.2379,0.204594,0.0786045,0.12598909437656403,,0.244147,0.282397,0.690212,4.32793,389.69999999999993,6.285483870967741,388,6.258064516129032,0.283121,-0.0613598,0,114.31999969482422,7,AL,Carlos Estévez,608032,14542,14542
CHW,White Sox,2.55906,2.31164,0.106,60.561,7,10.7404,,61.0641,259.59,50.3508,30.77,28.78,9.50904,67.516,26.1597,1.87349,2.9123,4.24177,1.25295,9.95092,3.85558,2.58091,1.4015,0.260087,0.100773,0.15931392461061478,,0.218425,0.266082,0.723767,4.37648,326.4000000000001,5.350819672131149,303,4.967213114754099,0.280897,0.0893651,0,708.3599853515625,4,AL,Jordan Leasure,673929,29950,29950
,,1.90951,2.87075,6.12,7.802,0,0,,34.9028,153.302,35.3954,20.8,19.47,4.76463,27.802,14.328,0.257712,2.00883,5.02051,1.42462,7.16899,3.6946,1.9404,1.2286,0.181355,0.0934626,0.08789195865392685,,0.258427,0.293403,0.67181,4.72087,114.5,3.2714285714285714,118,3.3714285714285714,0.280736,0.061877,1.58813,999,-1,,Spencer Turnbull,605513,16207,16207
ARI,Diamondbacks,1.72616,1.49344,0,49.912,1,13.3527,,52.1048,223.314,54.5079,27.09,25.3,5.53793,38.0392,14.4637,1.29811,2.71407,4.37004,1.32371,6.57047,2.4983,2.62997,0.95656,0.17034,0.0647686,0.10557106882333755,,0.264427,0.301244,0.684133,4.04576,250,4.8076923076923075,264,5.076923076923077,0.279109,0.0175892,0,999,15,NL,Jonathan Loáisiga,642528,19753,19753
CLE,Guardians,2.06373,1.99372,0,55.633,1,12.6411,,57.0611,245.038,51.5772,30.2,28.21,8.10026,57.8892,22.4768,1.35757,3.41595,4.44944,1.2978,9.13062,3.54517,2.57551,1.27762,0.236245,0.0917278,0.14451765269041061,,0.235356,0.283873,0.699274,4.31288,286.2,5.021052631578947,279,4.894736842105263,0.277706,-0.0219054,0,999,5,AL,Matt Festa,670036,19330,19330
LAD,Dodgers,1.15705,1.02667,2.587,10.302,0,0.7772,,23.9678,102.456,23.7039,12.52,11.72,3.07319,20.5309,7.67385,0.403732,0.848413,4.4009,1.30916,7.70944,2.88156,2.67544,1.15399,0.200388,0.074899,0.12548882514238358,,0.252347,0.293343,0.696493,4.15552,97.30000000000001,4.054166666666667,100,4.166666666666667,0.274604,0.117318,0.158029,999,22,NL,Gavin Stone,694813,27792,27792
ATL,Braves,0.957523,0.896685,0.541,25.068,0,3.9651,,31.9348,138.145,30.7823,16.87,15.72,3.73995,31.9557,12.3918,0.942367,1.43723,4.43028,1.35195,9.00589,3.49231,2.57878,1.05401,0.231321,0.0897016,0.14161916077136993,,0.247614,0.30515,0.693341,3.9554,148.00000000000003,4.625000000000001,149,4.65625,0.273463,0.026845,0,999,16,NL,José Suarez,660761,19911,19911
CHC,Cubs,0.89819,0.506699,0,19.124,0,0.7226,,19.7391,82.885,13.8881,6.7,6.29,0.82576,22.012,10.5649,0.558176,1.42846,2.86791,1.23881,10.0363,4.81702,2.08352,0.376504,0.265573,0.127464,0.13810910284519196,,0.195906,0.271826,0.762031,3.27145,111.29999999999998,5.5649999999999995,99,4.95,0.272546,0.356855,0,999,17,NL,Luke Little,681432,28036,28036
NYM,Mets,2.67384,1.91701,0,54.362,2,14.1176,,53.9649,232.424,51.1224,28.55,26.62,7.67868,54.2313,19.466,1.09843,3.16202,4.43955,1.30804,9.04443,3.24645,2.78595,1.28061,0.233329,0.0837522,0.14957712590694427,,0.243677,0.293766,0.702534,4.23297,276.6,5.122222222222223,274,5.074074074074074,0.267135,-0.079719,0,999,25,NL,Brooks Raley,548384,10061,10061
WSN,Nationals,2.28317,2.21355,0,62.197,12,8.742,,62.308,267.475,51.2647,30.84,28.87,7.76936,60.6534,28.9601,1.54556,4.45426,4.17009,1.28755,8.761,4.18311,2.09438,1.12224,0.226763,0.108272,0.11849059164524078,,0.219023,0.262593,0.712133,4.41809,346.79999999999995,5.5935483870967735,325,5.241935483870968,0.266607,0.142806,0,732.5700073242188,24,NL,Cole Henry,669371,27570,27570
CIN,Reds,2.25566,1.88349,0.098,58.415,0,12.8437,,59.485,253.918,59.611,31.23,29.09,7.96906,49.8963,17.5469,1.66779,2.21911,4.40128,1.2971,7.54924,2.65482,2.8436,1.20571,0.196505,0.0691045,0.12740082293748856,,0.254582,0.292943,0.695865,4.19596,274.20000000000005,4.647457627118645,283,4.796610169491525,0.263414,-0.0173095,0,999,18,NL,Brock Burke,656271,17968,17968
BAL,Orioles,2.63103,1.85056,0,56.367,2,12.5929,,55.7287,238.486,54.1306,27.96,26.07,5.9183,48.2123,19.8266,1.02028,2.81102,4.21022,1.32709,7.78613,3.20194,2.43169,0.955786,0.20216,0.0831354,0.11902449280023575,,0.250781,0.298126,0.700413,4.0041,289.20000000000005,5.1642857142857155,291,5.196428571428571,0.260234,0.128986,0,999,2,AL,Yennier Cano,666974,25911,25911
TEX,Rangers,2.11096,2.4338,0.312,37.931,0,0,,39.792,168.764,38.5567,20.36,19.02,5.00283,33.7294,11.4009,0.733736,1.62602,4.30187,1.25547,7.62878,2.57861,2.95849,1.13152,0.199861,0.0675551,0.13230573385953903,,0.247575,0.286773,0.689059,4.05639,162.1,4.0525,164,4.1,0.257893,0.0921329,0,999,13,AL,Ryan Brasier,518489,5615,5615
NYY,Yankees,1.76106,1.01471,0,34.163,0,0.691,,37.4854,159.563,34.8632,17.73,16.54,3.44088,29.4816,13.56,0.855541,1.95961,3.97115,1.29179,7.07833,3.25568,2.17415,0.826134,0.184764,0.0849822,0.09978193044662476,,0.242032,0.282775,0.703876,3.99753,159.9,4.321621621621622,160,4.324324324324325,0.256717,0.136452,0,999,9,AL,Yerry De los Santos,660787,21420,21420
BOS,Red Sox,0.904691,1.17379,2.717,6.976,0,0,,20.8119,88.7182,20.0527,10.22,9.54,2.19534,16.2994,6.77803,0.320619,1.34829,4.12552,1.2892,7.04861,2.93112,2.40475,0.949363,0.183721,0.0763995,0.10732192546129227,,0.248818,0.287572,0.699186,4.11148,86.80000000000001,4.133333333333334,87,4.142857142857143,0.255511,0.26564,0.14952,999,3,AL,Tanner Houck,656557,19879,19879
SFG,Giants,1.47415,1.10134,0,38.576,0,7.0848,,39.0441,165.19,35.3561,17.69,16.4,4.05771,34.2677,14.2498,0.742902,1.81273,3.78034,1.27051,7.89901,3.2847,2.40479,0.935338,0.207444,0.0862628,0.12118107825517654,,0.237086,0.28247,0.726598,3.96503,196.40000000000003,5.035897435897437,191,4.897435897435898,0.25249,0.243793,0,999,30,NL,Ryan Borucki,621366,16350,16350
ATL,Braves,1.3909,1.06367,0,37.557,0,0.6465,,41.6815,178.175,42.7291,22.19,20.7,5.30774,37.0673,11.7297,1.11726,1.27046,4.46961,1.30655,8.00368,2.53271,3.16012,1.14606,0.208038,0.0658322,0.14220579713582993,,0.25869,0.304734,0.686162,3.94764,176.5,4.2023809523809526,184,4.380952380952381,0.252241,-0.00539632,0,999,16,NL,Dylan Dodd,689266,29928,29928
CHC,Cubs,1.34653,0.979288,0,30.802,0,0.7226,,32.7361,139.146,28.7891,15.85,14.8,3.74352,32.6885,12.3638,1.147,1.73535,4.0689,1.25711,8.98691,3.39913,2.64389,1.02919,0.234922,0.0888549,0.1460672989487648,,0.230227,0.282634,0.704582,3.91673,147.60000000000005,4.472727272727274,141,4.2727272727272725,0.251327,0.127244,0,999,17,NL,Ethan Roberts,681799,24930,24930
ARI,Diamondbacks,1.13659,1.52121,3.809,4.595,0,0,,19.3351,83.0712,19.2203,10.53,9.83,2.75536,17.4458,6.424,0.109376,0.697744,4.57562,1.32631,8.12056,2.99021,2.71572,1.28255,0.21001,0.0773312,0.1326785460114479,,0.253066,0.295343,0.693736,4.28814,67.29999999999998,3.542105263157894,69,3.6315789473684212,0.249071,0.0745488,0.88471,999,15,NL,Kohl Drake,684442,sa3021723,sa3021723
MIA,Marlins,0.512435,0.781327,1.129,12.367,0,0,,17.4133,74.2482,15.7564,7.59,7.08,1.21471,16.9628,6.95465,0.566652,0.761826,3.65927,1.30424,8.76716,3.59448,2.43906,0.627818,0.228461,0.0936676,0.13479328900575638,,0.236826,0.300733,0.719692,3.42314,81.9,4.81764705882353,82,4.823529411764706,0.247425,0.143621,0,999,20,NL,Dax Fulton,690978,sa3014535,sa3014535
ATL,Braves,1.15984,0.87643,0.071,30.674,0,0.6465,,32.682,141.476,30.2277,16.4,15.37,3.28573,32.7294,14.0956,0.659377,1.77164,4.2326,1.3562,9.01306,3.88166,2.32196,0.904827,0.231343,0.0996325,0.13171043246984482,,0.24065,0.300714,0.702946,3.89572,151.30000000000004,4.584848484848486,148,4.484848484848484,0.243665,0.127244,0,999,16,NL,Ian Hamilton,641656,19261,19261
PHI,Phillies,1.88929,1.44214,0.031,48.188,0,9.801,,53.6971,232.331,51.3426,28.69,26.73,7.36825,52.8222,20.6711,1.90281,2.48755,4.48013,1.34111,8.85337,3.46462,2.55536,1.23497,0.227357,0.0889725,0.13838469982147217,,0.245456,0.295165,0.702188,4.24542,257.9,4.775925925925925,256,4.7407407407407405,0.242751,-0.0796536,0,999,26,NL,Jonathan Bowlan,680742,24607,24607
HOU,Astros,1.96544,2.9625,5.8,20.186,0,0.6558,,46.7931,205.931,49.9709,28.35,26.46,6.90617,36.7741,16.8093,0.831853,2.57691,5.08921,1.42714,7.07298,3.23304,2.18772,1.32831,0.178575,0.0816259,0.09694858640432358,,0.267876,0.301437,0.672897,4.72492,149.70000000000005,3.1851063829787245,162,3.4468085106382977,0.23916,-0.0241634,0.431282,999,21,AL,Jason Alexander,669920,19666,19666
PHI,Phillies,2.32916,1.70739,0.422,56.736,4,15.9024,,64.5859,278.766,57.8603,31,28.93,6.65151,59.1974,29.6305,1.35362,3.35584,4.03138,1.35464,8.24912,4.12899,1.99786,0.926884,0.212355,0.106292,0.10606377571821213,,0.235416,0.284603,0.722586,4.17304,347.09999999999997,5.34,337,5.184615384615385,0.237818,0.303542,0,744.6500244140625,26,NL,Brad Keller,641745,15734,15734
CIN,Reds,1.90892,1.58112,0.051,49.406,0,6.9171,,48.8145,211.377,46.9796,25.19,23.54,5.24692,42.2835,19.4302,0.931395,2.83956,4.3401,1.36045,7.79586,3.58237,2.17617,0.967382,0.200038,0.0919221,0.10811624675989151,,0.248429,0.294771,0.697882,4.16869,224.90000000000003,4.589795918367348,226,4.612244897959184,0.237302,0.0617332,0,999,18,NL,Caleb Ferguson,657571,19349,19349
CHW,White Sox,1.77751,1.62378,0.05,43.69,0,9.1921,,45.6694,195.021,43.4402,23.72,22.08,6.05879,43.7949,15.3561,1.37944,1.86297,4.35127,1.28743,8.6306,3.0262,2.85196,1.194,0.224565,0.0787407,0.14582476019859314,,0.244318,0.292161,0.697148,4.073,227.8,4.952173913043478,225,4.891304347826087,0.234649,0.0037905,0,999,4,AL,Brandon Eisert,685126,27668,27668
MIL,Brewers,0.696852,0.574757,0.562,12.917,0,0,,16.3274,67.5553,13.8075,7.01,6.53,1.88022,16.8882,4.86213,0.440923,0.735547,3.59947,1.14345,9.30912,2.68011,3.47341,1.03642,0.249991,0.0719726,0.1780179888010025,,0.222854,0.276163,0.727031,3.59201,73.4,4.5875,70,4.375,0.233645,0.186866,0,999,23,NL,Coleman Crow,689441,sa3015142,sa3015142
BOS,Red Sox,2.4206,1.7427,0.106,50.107,1,10.2242,,48.0371,203.309,42.8196,23.89,22.21,6.47019,46.0488,17.7683,0.927764,1.69799,4.16116,1.26127,8.62749,3.32898,2.59163,1.21222,0.226497,0.0873955,0.1391015350818634,,0.232915,0.276793,0.71217,4.18461,246.60000000000002,5.1375,239,4.979166666666667,0.233199,0.110559,0,999,3,AL,Danny Coulombe,543056,13293,13293
ARI,Diamondbacks,1.85304,1.57265,0,52.171,11,9.4104,,53.0027,224.441,48.0941,28.24,26.38,8.81698,53.4651,16.867,1.31874,2.32244,4.47939,1.22562,9.07851,2.86405,3.16981,1.49715,0.238214,0.0751509,0.163063183426857,,0.234317,0.274723,0.69789,4.36637,296.70000000000005,5.59811320754717,288,5.433962264150943,0.232464,-0.0310945,0,454.7900085449219,15,NL,Paul Sewald,623149,13892,13892
CIN,Reds,2.5167,1.9943,0.07,62.75,26,3.9756,,64.6577,271.264,55.1349,33.13,31.04,11.6807,70.7112,22.1056,1.14351,2.50242,4.3206,1.19461,9.84261,3.07697,3.19879,1.62589,0.260673,0.0814911,0.17918211221694946,,0.22353,0.264539,0.724459,4.43816,403.4,6.206153846153846,382,5.876923076923077,0.232281,0.098577,0,112.58999633789062,18,NL,Emilio Pagán,641941,14771,14771
LAA,Angels,2.08098,1.91063,0,56.953,5,12.3311,,57.1371,242.54,51.1627,29.7,27.74,8.79049,58.5885,20.3696,1.80223,2.96408,4.36949,1.25194,9.22862,3.20853,2.87628,1.38464,0.241562,0.0839842,0.15757761895656586,,0.233399,0.279081,0.706321,4.30951,300.5,5.271929824561403,290,5.087719298245614,0.231483,-0.0219102,0,728.5,1,AL,Jordan Romano,605447,16122,16122
PHI,Phillies,2.13646,1.64223,0.132,54.879,0,12.276,,58.2627,249.943,59.0444,31.49,29.2,8.14428,53.1502,17.4962,1.0595,2.09332,4.5106,1.31371,8.21026,2.70269,3.03782,1.25807,0.212649,0.0700006,0.14264847338199615,,0.25632,0.301078,0.691611,4.13653,274.4000000000001,4.731034482758623,283,4.879310344827586,0.23012,-0.0705192,0,999,26,NL,Tanner Banks,621383,16990,16990
BAL,Orioles,1.67672,1.13104,0,34.8,0,0.6611,,37.1621,159.077,31.826,17.7,16.6,4.18861,37.5545,16.582,1.10985,2.03565,4.02023,1.30262,9.09503,4.01587,2.26477,1.01441,0.236077,0.104239,0.13183853030204773,,0.226585,0.279967,0.721794,4.08223,164.40000000000003,4.443243243243244,156,4.216216216216216,0.228955,0.13645,0,999,2,AL,Colin Selby,681882,24986,24986
TEX,Rangers,2.60948,1.82758,0,54.294,4,11.013,,61.7371,266.263,51.5278,30.06,28.12,6.48671,57.0119,30.3816,1.95768,3.62835,4.09932,1.32674,8.31117,4.42901,1.87653,0.94563,0.214119,0.114104,0.10001537948846817,,0.221861,0.266904,0.711943,4.30677,325.79999999999995,5.2548387096774185,308,4.967741935483871,0.228954,0.245295,0,999,13,AL,Cole Winn,668390,22113,22113
SFG,Giants,1.78196,1.64019,0.087,50.509,0,10.1023,,52.7822,232.705,54.9383,29.11,27.1,5.61544,45.8358,21.6315,1.70632,2.20603,4.62088,1.45068,7.81556,3.68844,2.11893,0.9575,0.19697,0.0929569,0.10401268303394318,,0.26303,0.313328,0.690745,4.13627,235.40000000000003,4.441509433962265,247,4.660377358490566,0.228678,-0.132816,0,999,30,NL,Matt Gage,657424,17381,17381
SFG,Giants,0.822599,0.694843,0.05,22.326,0,0.656,,27.6539,118.494,27.1006,13.94,12.97,3.12254,24.3491,8.9758,0.794863,1.12343,4.2211,1.30457,7.92444,2.92119,2.71275,1.01623,0.205487,0.0757487,0.12973836809396744,,0.250017,0.296305,0.698203,3.93765,122.10000000000001,4.360714285714286,123,4.392857142857143,0.2274,0.0644932,0,999,30,NL,Tristan Beck,663941,21584,21584
KCR,Royals,1.67258,1.28473,0.096,38.944,0,0.663,,40.2879,173.195,35.1316,19.51,18.28,4.02386,36.4918,17.964,0.807343,2.27766,4.08361,1.3179,8.15198,4.01302,2.03138,0.898898,0.210697,0.103721,0.1069762110710144,,0.229688,0.276665,0.707628,4.12927,171.8,4.295,164,4.1,0.226157,0.0921329,0,999,7,AL,Steven Cruz,674444,23165,23165
