Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ra_talent_sd,chance_ra_se,total_ra_se,q10,q20,q30,q40,q50,q60,q70,q80,q90,tt_q10,tt_q20,tt_q30,tt_q40,tt_q50,tt_q60,tt_q70,tt_q80,tt_q90,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
NYM,Mets,0.0418,0.0561,0,1,0,0,,1,4.766,1.0527,0.688,0.64536,0.148444,0.6919,0.7742,0.0289,0.0543,5.80824,1.8269,6.2271,6.9678,0.893697,1.336,0.145174,0.162442,-0.01726815104484558,0.415457,0.267352,0.291963,0.703425,6.16661,3.8000000000000003,3.8000000000000003,4,4,-0.0206124,-0.0496395,0,,,,,,,,,,,,,,,,,,,,,,999,25,NL,Luis Alvarez,700351,sa3016847,sa3016847
MIA,Marlins,0.0366,0.0706,0.0672,0.6842,0,0,,1,4.776,1.136,0.7261,0.68117,0.148222,0.5768,0.7143,0.0196,0.059,6.13053,1.8503,5.1912,6.4287,0.807504,1.334,0.120771,0.14956,-0.028789788484573364,0.445771,0.283808,0.301365,0.684324,6.22833,3.8000000000000003,3.8000000000000003,4,4,-0.0206187,-0.0449574,0.0159,,,,,,,,,,,,,,,,,,,,,,999,20,NL,Luis De La Cruz,806927,sa3020981,sa3020981
PIT,Pirates,0.0384,0.0643,0.0342,0.8392,0,0,,1,4.793,1.1096,0.7229,0.68006,0.148444,0.6339,0.7574,0.0243,0.0482,6.12054,1.867,5.7051,6.8166,0.836942,1.336,0.132255,0.158022,-0.02576674520969391,0.412247,0.278277,0.299887,0.689558,6.21391,3.8000000000000003,3.8000000000000003,4,4,-0.0206218,-0.0442967,0.008,,,,,,,,,,,,,,,,,,,,,,999,27,NL,Dariel Francia,808333,sa3021526,sa3021526
,,0.0388,0.0656,0.0474,0.7774,0,0,,1,4.677,1.165,0.725,0.68486,0.181889,0.5451,0.5678,0.0219,0.045,6.16374,1.7328,4.9059,5.1102,0.960021,1.637,0.116549,0.121403,-0.004853546619415283,0.381,0.286649,0.294591,0.681796,6.24789,3.8000000000000003,3.8000000000000003,4,4,-0.0206265,-0.0470134,0.0108,,,,,,,,,,,,,,,,,,,,,,999,-1,,Leury Tejada,681839,sa3007935,sa3007935
TBR,Rays,0.0386,0.0593,0,1,0,0,,1,4.861,1.0855,0.7096,0.66422,0.135444,0.6355,0.8654,0.0295,0.0462,5.97798,1.9509,5.7195,7.7886,0.734343,1.219,0.130734,0.178029,-0.047294795513153076,0.442508,0.274852,0.298905,0.704772,6.35971,3.8000000000000003,3.8000000000000003,4,4,-0.0206419,-0.0475385,0,,,,,,,,,,,,,,,,,,,,,,999,12,AL,Cesar De Jesus,702904,sa3017767,sa3017767
,,0.0399,0.058,0,1,0,0,,1,4.773,1.0866,0.714,0.67171,0.155667,0.6624,0.7597,0.029,0.0457,6.04539,1.8463,5.9616,6.8373,0.871923,1.401,0.138781,0.159166,-0.0203855037689209,0.407004,0.273868,0.295578,0.695359,6.2502,3.8000000000000003,3.8000000000000003,4,4,-0.0206518,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Issac Solano,691473,sa3011441,sa3011441
PHI,Phillies,0.0395,0.0621,0.0268,0.8738,0,0,,1,4.737,1.1203,0.7306,0.68859,0.173556,0.6032,0.6942,0.0251,0.0441,6.19731,1.8145,5.4288,6.2478,0.868914,1.562,0.127338,0.146548,-0.01921047270298004,0.405272,0.280166,0.293843,0.689713,6.39986,3.8000000000000003,3.8000000000000003,4,4,-0.0206682,-0.0441988,0.0058,,,,,,,,,,,,,,,,,,,,,,999,26,NL,Adilson Peralta,800012,sa3018816,sa3018816
,,0.0398,0.0581,0,1,0,0,,1,4.794,1.0988,0.7177,0.67409,0.149444,0.646,0.7691,0.0291,0.0529,6.06681,1.8679,5.814,6.9219,0.839943,1.345,0.134752,0.16043,-0.025677919387817383,0.426998,0.276636,0.298863,0.693444,6.25191,3.8000000000000003,3.8000000000000003,4,4,-0.0206706,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Wesley Scott,669417,sa3020442,sa3020442
,,0.0402,0.0577,0,1,0,0,,1,4.764,1.1026,0.7043,0.66302,0.157222,0.6219,0.7251,0.0289,0.0473,5.96718,1.8277,5.5971,6.5259,0.857675,1.415,0.130542,0.152204,-0.021662458777427673,0.388996,0.27623,0.294283,0.698811,6.25243,3.8000000000000003,3.8000000000000003,4,4,-0.0206762,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Tomas Reyes,683015,sa3008445,sa3008445
,,0.0397,0.0582,0,1,0,0,,1,4.753,1.118,0.7203,0.67827,0.161778,0.6169,0.7024,0.0288,0.0471,6.10443,1.8204,5.5521,6.3216,0.878275,1.456,0.129792,0.14778,-0.01798863708972931,0.404002,0.279256,0.296519,0.690189,6.25295,3.8000000000000003,3.8000000000000003,4,4,-0.0206819,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Wilmer Ortega,686339,sa3009788,sa3009788
,,0.0386,0.0703,0.0798,0.6248,0,0,,1,4.659,1.1225,0.7182,0.68035,0.190889,0.6182,0.5757,0.0173,0.049,6.12315,1.6982,5.5638,5.1813,1.07382,1.718,0.132689,0.123567,0.009122125804424286,0.346015,0.278239,0.288853,0.684857,6.25439,3.8000000000000003,3.8000000000000003,4,4,-0.0206978,-0.0470134,0.0183,,,,,,,,,,,,,,,,,,,,,,999,-1,,Wilkelma Castillo,680580,sa3008487,sa3008487
HOU,Astros,0.0397,0.0665,0.0604,0.7164,0,0,,1,4.757,1.0877,0.7228,0.67996,0.161667,0.683,0.7505,0.0205,0.0464,6.11964,1.8382,6.147,6.7545,0.91006,1.455,0.143578,0.157768,-0.014189615845680237,0.41924,0.274665,0.297241,0.691993,6.2615,3.8000000000000003,3.8000000000000003,4,4,-0.0207022,-0.0484843,0.014,,,,,,,,,,,,,,,,,,,,,,999,21,AL,Leomar Rosario,703855,sa3019127,sa3019127
HOU,Astros,0.0395,0.0685,0.0733,0.6553,0,0,,1,4.716,1.1012,0.7248,0.68361,0.174444,0.6651,0.6856,0.0185,0.0454,6.15249,1.7868,5.9859,6.1704,0.970099,1.57,0.141031,0.145377,-0.004346907138824463,0.395593,0.276336,0.294633,0.688458,6.26571,3.8000000000000003,3.8000000000000003,4,4,-0.0207386,-0.0484747,0.017,,,,,,,,,,,,,,,,,,,,,,999,21,AL,Jose Varela,806102,sa3021987,sa3021987
,,0.0397,0.0582,0,1,0,0,,1,4.753,1.0981,0.7199,0.67921,0.165667,0.6611,0.7211,0.0288,0.0428,6.11289,1.8192,5.9499,6.4899,0.916794,1.491,0.139091,0.151715,-0.012623608112335205,0.384,0.275275,0.294856,0.692574,6.2583,3.8000000000000003,3.8000000000000003,4,4,-0.0207407,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Luis Almonte,685769,sa3009525,sa3009525
PIT,Pirates,0.0376,0.0681,0.056,0.737,0,0,,1,4.766,1.1519,0.7304,0.68731,0.154444,0.5609,0.6792,0.0211,0.0558,6.18579,1.8311,5.0481,6.1128,0.825824,1.39,0.117688,0.142509,-0.024821653962135315,0.416662,0.28576,0.300832,0.6816,6.22611,3.8000000000000003,3.8000000000000003,4,4,-0.0207565,-0.0442967,0.0124,,,,,,,,,,,,,,,,,,,,,,999,27,NL,Greiber Mendez,700356,sa3018041,sa3018041
DET,Tigers,0.0393,0.0586,0,1,0,0,,1,4.792,1.0935,0.7134,0.67078,0.150222,0.6356,0.757,0.0291,0.0491,6.03702,1.8505,5.7204,6.813,0.83963,1.352,0.132638,0.157972,-0.025333911180496216,0.405933,0.274342,0.294767,0.693274,6.23513,3.8000000000000003,3.8000000000000003,4,4,-0.0207601,-0.0484213,0,,,,,,,,,,,,,,,,,,,,,,999,6,AL,Antonio Florido,802093,sa3018890,sa3018890
,,0.0397,0.0582,0,1,0,0,,1,4.764,1.0908,0.719,0.67803,0.163,0.6713,0.7356,0.0289,0.048,6.10227,1.8264,6.0417,6.6204,0.912588,1.467,0.140911,0.154408,-0.013497069478034973,0.387999,0.274043,0.294905,0.692905,6.26234,3.8000000000000003,3.8000000000000003,4,4,-0.0207849,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Luis Hernandez,703461,sa3018812,sa3018812
NYY,Yankees,0.0411,0.0568,0,1,0,0,,1,4.803,1.0865,0.7028,0.65805,0.151111,0.6325,0.7822,0.0291,0.0497,5.92245,1.8687,5.6925,7.0398,0.808617,1.36,0.131689,0.162857,-0.031168028712272644,0.442895,0.273602,0.293456,0.70356,6.33028,3.8000000000000003,3.8000000000000003,4,4,-0.0207849,-0.0500038,0,,,,,,,,,,,,,,,,,,,,,,999,9,AL,Aaron Nixon,691004,sa3023376,sa3023376
,,0.0398,0.0581,0,1,0,0,,1,4.794,1.0778,0.7165,0.67412,0.153222,0.6861,0.7804,0.0291,0.0557,6.06708,1.8582,6.1749,7.0236,0.879165,1.379,0.143116,0.162787,-0.019670411944389343,0.407997,0.272316,0.296474,0.694596,6.26312,3.8000000000000003,3.8000000000000003,4,4,-0.0207936,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Wilson Esterlin,800416,sa3019157,sa3019157
LAD,Dodgers,0.0424,0.0555,0,1,0,0,,1,4.831,1.021,0.7252,0.68385,0.166333,0.8004,0.8663,0.0293,0.0662,6.15465,1.8873,7.2036,7.7967,0.923929,1.497,0.16568,0.179321,-0.013641059398651123,0.394441,0.261896,0.291519,0.702416,6.49417,3.8000000000000003,3.8000000000000003,4,4,-0.0208269,-0.0461378,0,,,,,,,,,,,,,,,,,,,,,,999,22,NL,Reynaldo Yean,702905,sa3018303,sa3018303
,,0.0401,0.0578,0,1,0,0,,1,4.773,1.034,0.7072,0.66752,0.162889,0.7562,0.7933,0.029,0.0491,6.00768,1.8273,6.8058,7.1397,0.953233,1.466,0.158433,0.166206,-0.007772892713546753,0.365005,0.263064,0.289261,0.700388,6.26749,3.8000000000000003,3.8000000000000003,4,4,-0.0208414,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Jaren Zinn,685813,sa3020320,sa3020320
,,0.0396,0.0583,0,1,0,0,,1,4.773,1.1206,0.724,0.68109,0.157,0.6158,0.7266,0.029,0.0478,6.12981,1.8472,5.5422,6.5394,0.847509,1.413,0.129017,0.152231,-0.023213908076286316,0.415994,0.280248,0.298717,0.690181,6.26774,3.8000000000000003,3.8000000000000003,4,4,-0.0208441,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Bryan Perez,702913,sa3017014,sa3017014
,,0.04,0.0578,0,1,0,0,,1,4.769,1.1282,0.7092,0.66668,0.154444,0.5737,0.7133,0.0289,0.0442,6.00012,1.8415,5.1633,6.4197,0.80429,1.39,0.120298,0.14957,-0.029272377490997314,0.406015,0.281241,0.296573,0.696681,6.26801,3.8000000000000003,3.8000000000000003,4,4,-0.0208472,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Zach Veen,805731,sa3020339,sa3020339
,,0.0396,0.0583,0,1,0,0,,1,4.757,1.1379,0.7239,0.68093,0.159333,0.5779,0.687,0.0289,0.0526,6.12837,1.8249,5.2011,6.183,0.841194,1.434,0.121484,0.144419,-0.02293461561203003,0.418996,0.283243,0.298328,0.687337,6.26947,3.8000000000000003,3.8000000000000003,4,4,-0.0208631,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Jean Correa,681776,sa3008477,sa3008477
SDP,Padres,0.041,0.0569,0,1,0,0,,1,4.755,1.0465,0.681,0.64053,0.156333,0.7008,0.7664,0.0289,0.0514,5.76477,1.8129,6.3072,6.8976,0.914405,1.407,0.147382,0.161178,-0.013796001672744751,0.380776,0.265798,0.289009,0.710086,6.21927,3.8000000000000003,3.8000000000000003,4,4,-0.0208756,-0.0496068,0,,,,,,,,,,,,,,,,,,,,,,999,29,NL,Javier Chacon,700274,sa3015312,sa3015312
ATH,Athletics,0.0407,0.0572,0,1,0,0,,1,4.907,1.0138,0.7242,0.67926,0.134556,0.7863,0.981,0.0298,0.0641,6.11334,1.9948,7.0767,8.829,0.801529,1.211,0.16024,0.199918,-0.03967800736427307,0.440765,0.262513,0.298957,0.703379,6.44706,3.8000000000000003,3.8000000000000003,4,4,-0.0208823,-0.045013,0,,,,,,,,,,,,,,,,,,,,,,999,10,AL,Abel Mercedes,701951,sa3017013,sa3017013
DET,Tigers,0.0397,0.0582,0,1,0,0,,1,4.766,1.0977,0.6999,0.65933,0.156444,0.6053,0.7167,0.0289,0.0461,5.93397,1.8144,5.4477,6.4503,0.844565,1.408,0.127004,0.150378,-0.023373901844024658,0.371548,0.274206,0.290381,0.698581,6.24671,3.8000000000000003,3.8000000000000003,4,4,-0.0208868,-0.0484213,0,,,,,,,,,,,,,,,,,,,,,,999,6,AL,Ethan Sloan,826942,sa3025548,sa3025548
SDP,Padres,0.0401,0.0578,0,1,0,0,,1,4.739,1.0908,0.7056,0.66444,0.163444,0.6599,0.7088,0.0288,0.0522,5.97996,1.7996,5.9391,6.3792,0.93101,1.471,0.139249,0.149567,-0.010318636894226074,0.395955,0.274208,0.293964,0.69647,6.22311,3.8000000000000003,3.8000000000000003,4,4,-0.0209182,-0.0496068,0,,,,,,,,,,,,,,,,,,,,,,999,29,NL,Sean Barnett,826141,sa3025496,sa3025496
,,0.0397,0.0582,0,1,0,0,,1,4.764,1.0915,0.7186,0.67751,0.162778,0.6622,0.7322,0.0289,0.0508,6.09759,1.8237,5.9598,6.5898,0.904398,1.465,0.139001,0.153694,-0.014693543314933777,0.39,0.274177,0.29427,0.692501,6.27585,3.8000000000000003,3.8000000000000003,4,4,-0.0209331,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Bryan Bautista,800073,sa3018820,sa3018820
KCR,Royals,0.0394,0.0604,0.0137,0.9357,0,0,,1,4.791,1.1315,0.7413,0.6984,0.157556,0.6166,0.7455,0.0271,0.0425,6.2856,1.877,5.5494,6.7095,0.827096,1.418,0.1287,0.155604,-0.026904627680778503,0.412975,0.282663,0.301639,0.685634,6.31416,3.8000000000000003,3.8000000000000003,4,4,-0.0209454,-0.0449211,0.003,,,,,,,,,,,,,,,,,,,,,,999,7,AL,Mack Anglin,683084,sa3020620,sa3020620
,,0.0397,0.0582,0,1,0,0,,1,4.769,1.077,0.7187,0.67829,0.164444,0.6958,0.7509,0.0289,0.0484,6.10461,1.8279,6.2622,6.7581,0.926621,1.48,0.145901,0.157454,-0.011553779244422913,0.377998,0.271305,0.293478,0.694258,6.27921,3.8000000000000003,3.8000000000000003,4,4,-0.02097,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Andinson Ferrer,800072,sa3018819,sa3018819
CLE,Guardians,0.0387,0.0591,0,1,0,0,,1,4.737,1.0812,0.707,0.66577,0.163333,0.6814,0.7081,0.0287,0.0557,5.99193,1.7893,6.1326,6.3729,0.962293,1.47,0.143846,0.149483,-0.005636483430862427,0.396623,0.272123,0.293392,0.693501,6.18707,3.8000000000000003,3.8000000000000003,4,4,-0.0209785,-0.0495909,0,,,,,,,,,,,,,,,,,,,,,,999,5,AL,Josh Harlow,815318,sa3022914,sa3022914
,,0.0398,0.0581,0,1,0,0,,1,4.808,1.0788,0.7179,0.67494,0.150111,0.6813,0.7923,0.0292,0.0602,6.07446,1.8711,6.1317,7.1307,0.859902,1.351,0.141701,0.164788,-0.023086518049240112,0.417001,0.272734,0.297267,0.694304,6.28148,3.8000000000000003,3.8000000000000003,4,4,-0.0209948,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Alejandro Méndez,691759,sa3011785,sa3011785
PIT,Pirates,0.039,0.0589,0,1,0,0,,1,4.792,1.1257,0.7236,0.68055,0.148444,0.5906,0.722,0.0291,0.0658,6.12495,1.8477,5.3154,6.498,0.818006,1.336,0.123247,0.150668,-0.02742069959640503,0.417257,0.28113,0.299298,0.685478,6.24711,3.8000000000000003,3.8000000000000003,4,4,-0.0209981,-0.0443061,0,,,,,,,,,,,,,,,,,,,,,,999,27,NL,Jose Garces,699010,sa3015490,sa3015490
SFG,Giants,0.0399,0.058,0,1,0,0,,1,4.708,1.1258,0.6871,0.64387,0.146556,0.5903,0.6305,0.0286,0.0519,5.79483,1.7563,5.3127,5.6745,0.936241,1.319,0.125382,0.133921,-0.00853864848613739,0.428416,0.27966,0.297756,0.689307,5.90696,3.8000000000000003,3.8000000000000003,4,4,-0.0210176,-0.0497501,0,,,,,,,,,,,,,,,,,,,,,,999,30,NL,Mauricio Estrella,800442,sa3018857,sa3018857
,,0.0405,0.0618,0.0319,0.8499,0,0,,1,4.774,1.121,0.7213,0.67792,0.142778,0.6477,0.7336,0.0246,0.0473,6.10128,1.8546,5.8293,6.6024,0.882906,1.285,0.135672,0.153666,-0.017993301153182983,0.423998,0.280734,0.305444,0.684893,6.03855,3.8000000000000003,3.8000000000000003,4,4,-0.021037,-0.0452798,0.0078,,,,,,,,,,,,,,,,,,,,,,999,-2,,Caswell Smith,689110,sa3020955,sa3020955
,,0.0396,0.0582,0,1,0,0,,1,4.81,1.1243,0.7213,0.67561,0.142,0.5852,0.7719,0.0292,0.053,6.08049,1.8962,5.2668,6.9471,0.758129,1.278,0.121663,0.160478,-0.0388149693608284,0.45701,0.282126,0.301513,0.692176,6.28544,3.8000000000000003,3.8000000000000003,4,4,-0.0210382,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Abel Fuerte,800274,sa3021475,sa3021475
TEX,Rangers,0.0394,0.0585,0,1,0,0,,1,4.803,1.1188,0.7338,0.69039,0.157556,0.6228,0.7577,0.0291,0.054,6.21351,1.8765,5.6052,6.8193,0.821961,1.418,0.129669,0.157756,-0.028086617588996887,0.422058,0.28031,0.299365,0.690069,6.37286,3.8000000000000003,3.8000000000000003,4,4,-0.0210528,-0.0492908,0,,,,,,,,,,,,,,,,,,,,,,999,13,AL,Jake Jekielek,828364,sa3025646,sa3025646
,,0.04,0.0579,0,1,0,0,,1,4.715,1.1891,0.7482,0.70646,0.182222,0.4883,0.6007,0.0286,0.044,6.35814,1.7898,4.3947,5.4063,0.812885,1.64,0.103563,0.127402,-0.023838810622692108,0.399191,0.292141,0.29616,0.678704,6.46153,1.8000000000000003,1.8000000000000003,2,2,-0.0210578,-0.0450323,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Hunter Breault,676292,sa3017499,sa3017499
NYY,Yankees,0.0409,0.057,0,1,0,0,,1,4.744,1.0996,0.7099,0.66912,0.176556,0.634,0.6802,0.0288,0.0522,6.02208,1.7798,5.706,6.1218,0.932079,1.589,0.133642,0.143381,-0.009738609194755554,0.387011,0.274105,0.288357,0.698085,6.35956,3.8000000000000003,3.8000000000000003,4,4,-0.0210896,-0.0499943,0,,,,,,,,,,,,,,,,,,,,,,999,9,AL,Gus Hughes,694964,sa3034262,sa3034262
COL,Rockies,0.0369,0.061,0,1,0,0,,1,4.89,1.2287,0.8027,0.7578,0.165778,0.5353,0.7591,0.0297,0.049,6.8202,1.9878,4.8177,6.8319,0.705177,1.492,0.109468,0.155235,-0.04576687514781952,0.435125,0.301012,0.314398,0.674997,6.64395,3.8000000000000003,3.8000000000000003,4,4,-0.0210962,-0.0344302,0,,,,,,,,,,,,,,,,,,,,,,999,19,NL,Justin Loer,820830,sa3025306,sa3025306
,,0.0395,0.0584,0,1,0,0,,1,4.757,1.1309,0.7251,0.68265,0.161778,0.5896,0.6965,0.0289,0.0475,6.14385,1.8274,5.3064,6.2685,0.846518,1.456,0.123944,0.146416,-0.022472143173217773,0.410009,0.281809,0.297129,0.688545,6.29105,3.8000000000000003,3.8000000000000003,4,4,-0.0210997,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Simon Leandro,814129,sa3022240,sa3022240
MIL,Brewers,0.04,0.0579,0,1,0,0,,1,4.819,1.0496,0.692,0.64827,0.142111,0.6917,0.8429,0.0292,0.0556,5.83443,1.8925,6.2253,7.5861,0.820619,1.279,0.143536,0.174912,-0.031375810503959656,0.425034,0.267721,0.294001,0.708868,6.29468,3.8000000000000003,3.8000000000000003,4,4,-0.0211031,-0.0467971,0,,,,,,,,,,,,,,,,,,,,,,999,23,NL,Anfernny Reyes,703102,sa3018807,sa3018807
,,0.0396,0.0583,0,1,0,0,,1,4.78,1.1156,0.7233,0.6801,0.155556,0.6133,0.7409,0.029,0.0463,6.1209,1.8565,5.5197,6.6681,0.827777,1.4,0.128305,0.155,-0.02669455111026764,0.418986,0.279403,0.297786,0.691514,6.29236,3.8000000000000003,3.8000000000000003,4,4,-0.0211141,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Victor Villanueva,682743,sa3008137,sa3008137
,,0.0396,0.0583,0,1,0,0,,1,4.803,1.1095,0.7221,0.67781,0.148333,0.6201,0.7696,0.0291,0.054,6.10029,1.8791,5.5809,6.9264,0.805743,1.335,0.129107,0.160233,-0.031126365065574646,0.435005,0.278811,0.299339,0.69222,6.29407,3.8000000000000003,3.8000000000000003,4,4,-0.0211328,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Rolando De La Cruz,809504,sa3067066,sa3067066
,,0.0395,0.0584,0,1,0,0,,1,4.751,1.1077,0.7317,0.6921,0.177556,0.6515,0.6944,0.0288,0.0523,6.2289,1.8021,5.8635,6.2496,0.93822,1.598,0.137129,0.146159,-0.009029686450958252,0.367946,0.276628,0.292936,0.689015,6.38046,3.8000000000000003,3.8000000000000003,4,4,-0.0211452,-0.0493004,0,,,,,,,,,,,,,,,,,,,,,,999,-2,,Josh Gessner,678622,sa3011658,sa3011658
,,0.0395,0.0584,0,1,0,0,,1,4.798,1.1397,0.7264,0.68098,0.146444,0.5653,0.7526,0.0291,0.0432,6.12882,1.8923,5.0877,6.7734,0.751129,1.318,0.11782,0.156857,-0.03903710097074509,0.450999,0.284768,0.30186,0.690995,6.29571,3.8000000000000003,3.8000000000000003,4,4,-0.0211509,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Owen Stevenson,809850,sa3023225,sa3023225
,,0.04,0.0579,0,1,0,0,,1,4.805,1.1244,0.7094,0.66485,0.143222,0.5698,0.7683,0.0292,0.0446,5.98365,1.8927,5.1282,6.9147,0.741637,1.289,0.118585,0.159896,-0.041311122477054596,0.433997,0.281656,0.299224,0.699272,6.29613,3.8000000000000003,3.8000000000000003,4,4,-0.0211554,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Miguel Fulgencio,805415,sa3020892,sa3020892
,,0.0399,0.058,0,1,0,0,,1,4.751,1.1709,0.7499,0.70747,0.174444,0.5226,0.6509,0.0288,0.0535,6.36723,1.8218,4.7034,5.8581,0.802888,1.57,0.109998,0.137003,-0.02700483798980713,0.407625,0.289354,0.297489,0.679459,6.47091,3.8000000000000003,3.8000000000000003,4,4,-0.0211588,-0.0450323,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Tom Reisinger,815291,sa3022958,sa3022958
,,0.0381,0.0715,0.0846,0.6026,0,0,,1,4.734,1.149,0.7334,0.69113,0.170444,0.5747,0.6519,0.0171,0.0466,6.22017,1.8009,5.1723,5.8671,0.881577,1.534,0.121398,0.137706,-0.016307562589645386,0.404994,0.284723,0.297401,0.683297,6.29701,3.8000000000000003,3.8000000000000003,4,4,-0.0211651,-0.0470134,0.0199,,,,,,,,,,,,,,,,,,,,,,999,-1,,Tomas Cleto,695995,sa3016009,sa3016009
,,0.0397,0.0582,0,1,0,0,,1,4.782,1.1063,0.7208,0.67756,0.154667,0.6216,0.7513,0.029,0.0477,6.09804,1.8576,5.5944,6.7617,0.827366,1.392,0.129987,0.15711,-0.02712254226207733,0.419003,0.277755,0.296761,0.69272,6.2996,3.8000000000000003,3.8000000000000003,4,4,-0.0211935,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Grant Cherry,695511,sa3067452,sa3067452
LAD,Dodgers,0.0417,0.059,0.02,0.906,0,0,,1,4.771,1.1316,0.7429,0.69991,0.176667,0.601,0.709,0.0261,0.0571,6.29919,1.8406,5.409,6.381,0.847673,1.59,0.125969,0.148606,-0.02263675630092621,0.42167,0.282554,0.295898,0.688962,6.5281,3.8000000000000003,3.8000000000000003,4,4,-0.021199,-0.0461472,0.0039,,,,,,,,,,,,,,,,,,,,,,999,22,NL,Joseilyn Gonzalez,805120,sa3018910,sa3018910
TBR,Rays,0.0378,0.06,0,1,0,0,,1,4.78,1.123,0.7336,0.69121,0.165,0.5884,0.7193,0.029,0.0503,6.22089,1.8423,5.2956,6.4737,0.818018,1.485,0.123096,0.150481,-0.027384936809539795,0.403569,0.280022,0.294136,0.688078,6.41214,3.8000000000000003,3.8000000000000003,4,4,-0.0212058,-0.0475385,0,,,,,,,,,,,,,,,,,,,,,,999,12,AL,Moises Palma,800457,sa3019162,sa3019162
,,0.0395,0.0584,0,1,0,0,,1,4.796,1.1109,0.7272,0.68422,0.154667,0.6357,0.755,0.0291,0.0538,6.15798,1.8659,5.7213,6.795,0.841987,1.392,0.132548,0.157423,-0.024874895811080933,0.417001,0.278617,0.299119,0.690386,6.3008,3.8000000000000003,3.8000000000000003,4,4,-0.0212066,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Miguel Gil,683476,sa3015329,sa3015329
,,0.0393,0.0586,0,1,0,0,,1,4.744,1.1399,0.7316,0.69061,0.170667,0.595,0.6673,0.0288,0.046,6.21549,1.8072,5.355,6.0057,0.891653,1.536,0.125422,0.140662,-0.015240281820297241,0.389003,0.282804,0.296852,0.685853,6.3037,3.8000000000000003,3.8000000000000003,4,4,-0.0212384,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Kelvin Perez,692487,sa3015154,sa3015154
COL,Rockies,0.0364,0.0615,0,1,0,0,,1,4.852,1.2372,0.8201,0.7764,0.182333,0.5537,0.7062,0.0294,0.0472,6.9876,1.9434,4.9833,6.3558,0.784055,1.641,0.114118,0.145548,-0.03143034875392914,0.423088,0.301859,0.313709,0.66541,6.65827,3.8000000000000003,3.8000000000000003,4,4,-0.0212457,-0.0344302,0,,,,,,,,,,,,,,,,,,,,,,999,19,NL,Luke Jewett,695609,sa3034688,sa3034688
,,0.0396,0.0583,0,1,0,0,,1,4.78,1.1222,0.724,0.68044,0.154667,0.5956,0.7363,0.029,0.047,6.12396,1.8585,5.3604,6.6267,0.808909,1.392,0.124603,0.154038,-0.02943515032529831,0.424992,0.280782,0.29803,0.69094,6.3045,3.8000000000000003,3.8000000000000003,4,4,-0.0212472,-0.0470134,0,,,,,,,,,,,,,,,,,,,,,,999,-1,,Wilfredo Henriquez,824769,sa3024794,sa3024794
DET,Tigers,0.039,0.0589,0,1,0,0,,1,4.81,1.112,0.7211,0.67729,0.146667,0.602,0.7669,0.0292,0.0471,6.09561,1.8789,5.418,6.9021,0.784979,1.32,0.125156,0.159439,-0.03428274393081665,0.422343,0.278278,0.29727,0.691816,6.2798,3.8000000000000003,3.8000000000000003,4,4,-0.0212485,-0.0484213,0,,,,,,,,,,,,,,,,,,,,,,999,6,AL,Shay Timmer,815272,sa3067086,sa3067086
