Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
CIN,Reds,4,8,19,20,0,0,,72,320,74,49,45,12,56,31,0,4,5.625,1.45833,7,3.875,1.80645,1.5,0.175,0.096875,0.078125,,0.259649,0.285714,0.634921,5.20458,199.80000000000004,2.7750000000000004,211,2.9305555555555554,0.275635,-0.13061,999,18,NL,Jose Acuna,691641,sa3015331,sa3015331
SEA,Mariners,5,5,3,46,0,4,,58.3,252,54,29,27,7,57,23,1,3,4.1681,1.32075,8.79931,3.5506,2.47826,1.08062,0.22619,0.0912698,0.134920634329319,,0.238938,0.290123,0.714286,4.07853,256.91999435424805,4.406861024295304,252.49999618530273,4.3310463034241655,0.272825,0.0504463,999,11,AL,Casey Legumina,668984,25921,25921
SFG,Giants,3,3,17,19,0,0,,65.7,292,71,38,35,9,46,23,0,3,4.79452,1.43075,6.30137,3.15069,2,1.23288,0.157534,0.0787671,0.07876712083816528,,0.266917,0.293839,0.687961,4.70287,204.8799774169922,3.1184168483051016,225.49998474121094,3.4322678115016902,0.272747,0.223978,999,30,NL,Nick Zwack,686873,sa3017867,sa3017867
,,3,3,12,12,0,0,,55,254,65,34,31,7,34,23,0,1,5.07273,1.6,5.56364,3.76364,1.47826,1.14545,0.133858,0.0905512,0.04330708086490631,,0.282609,0.306878,0.690537,4.86241,147.89999999999998,2.6890909090909085,180,3.272727272727273,0.272566,0.0894983,999,-1,,Dallas Keuchel,572971,9434,9434
CHC,Cubs,3,3,11,22,0,0,,70.7,308,74,40,37,11,52,21,0,3,4.71004,1.34371,6.61952,2.67327,2.47619,1.40028,0.168831,0.0681818,0.10064934939146042,,0.260563,0.285068,0.690955,4.70515,227.47997741699217,3.217538716211331,242.49998474121094,3.429985787958937,0.272543,0.252718,999,17,NL,Connor Schultz,701565,sa3024948,sa3024948
COL,Rockies,5,6,0,52,0,0,,62,273,59,32,30,8,63,25,1,5,4.35484,1.35484,9.14516,3.62903,2.52,1.16129,0.230769,0.0915751,0.13919413834810257,,0.242798,0.296512,0.714286,4.23191,242.99999999999997,3.919354838709677,242,3.903225806451613,0.270368,0.470699,999,19,NL,Welinton Herrera,700327,sa3016061,sa3016061
NYM,Mets,2,3,1,44,0,1,,51.7,222,47,27,25,6,48,23,1,2,4.35203,1.35397,8.3559,4.00387,2.08696,1.04449,0.216216,0.103604,0.11261261999607086,,0.238579,0.286713,0.698052,4.23765,211.58000564575195,4.092456528500104,205.50000381469727,3.974854947429857,0.269845,0.0241132,999,25,NL,Bryan Hudson,663542,19924,19924
,,5,5,14,20,0,0,,69.7,310,67,40,37,9,58,33,0,5,4.77762,1.43472,7.48924,4.26112,1.75758,1.16212,0.187097,0.106452,0.08064515888690948,,0.246324,0.282927,0.686499,4.78506,232.87997741699223,3.341176292875941,233.49998474121094,3.3500716637707075,0.268714,0.254599,999,-1,,Antonio Santos,665733,20383,20383
NYM,Mets,2,2,1,51,0,13,,48.3,214,48,24,22,4,43,20,2,3,4.09938,1.40787,8.01242,3.72671,2.15,0.745342,0.200935,0.0934579,0.1074766293168068,,0.251309,0.305556,0.705128,3.85977,252.41999435424805,5.2260869221829385,258.49999618530273,5.351966879265619,0.2685,0.113787,999,25,NL,Luis García,472610,6984,6984
LAA,Angels,1,2,0,31,0,1,,29.7,124,27,15,14,4,33,9,1,1,4.24242,1.21212,10,2.72727,3.66667,1.21212,0.266129,0.0725806,0.19354840368032455,,0.236842,0.298701,0.690789,3.67386,140.38000564575202,4.72659939527417,136.50000381469727,4.595959606338665,0.267721,0.0493665,631.1099853515625,1,AL,Robert Stephenson,596112,13594,13594
BOS,Red Sox,4,6,13,21,0,0,,71.3,317,74,42,39,9,48,26,0,9,4.92286,1.40252,6.05891,3.28191,1.84615,1.13604,0.15142,0.0820189,0.06940063834190369,,0.262411,0.288889,0.663616,4.90232,215.5200225830079,3.0227210849704798,230.50001525878906,3.232819149972061,0.266775,0.275139,999,3,AL,T.J. Sikkema,674674,sa3011191,sa3011191
LAA,Angels,5,8,25,25,0,0,,118.3,540,124,77,71,16,85,61,0,8,5.40152,1.56382,6.46661,4.64074,1.39344,1.21724,0.157407,0.112963,0.04444444179534912,,0.26327,0.291892,0.664207,5.20614,319.2200225830078,2.6983940350647737,346.50001525878906,2.9289941362654974,0.266367,-0.288046,999,1,AL,Walbert Urena,700712,sa3018298,sa3018298
NYM,Mets,3,4,11,26,0,0,,92.7,408,100,56,52,14,66,30,0,5,5.04854,1.40237,6.40777,2.91262,2.2,1.35922,0.161765,0.0735294,0.0882352963089943,,0.268097,0.293515,0.67029,4.8072,280.7799774169923,3.028910319962169,308.49998474121094,3.3279395350299503,0.265333,-0.14808,999,25,NL,Aaron Rozek,702065,sa3015224,sa3015224
MIA,Marlins,3,5,22,22,0,0,,90,409,89,54,50,12,75,48,0,7,5,1.52222,7.5,4.8,1.5625,1.2,0.183374,0.117359,0.06601466238498688,,0.251412,0.28839,0.690516,5.03514,272,3.022222222222222,279,3.1,0.264887,0.336257,999,20,NL,Karson Milbrandt,703596,sa3020659,sa3020659
PHI,Phillies,2,1,1,43,0,1,,37.3,162,38,18,17,4,32,12,1,1,4.10188,1.34048,7.72118,2.89544,2.66667,0.965147,0.197531,0.0740741,0.12345679104328156,,0.255034,0.300885,0.720721,3.859,157.01999435424807,4.209651409274993,163.49999618530273,4.383378003473318,0.263907,0.242117,999,26,NL,Tim Mayza,641835,15042,15042
TBR,Rays,4,5,12,30,0,0,,77,338,81,45,42,13,62,26,0,4,4.90909,1.38961,7.24675,3.03896,2.38462,1.51948,0.183432,0.0769231,0.10650887340307236,,0.262987,0.291846,0.698198,4.88838,233.3000000000001,3.029870129870131,250,3.2467532467532467,0.263489,0.0940369,999,12,AL,Trevor Martin,694680,sa3020608,sa3020608
ATL,Braves,4,7,19,21,0,0,,95.7,435,113,62,57,16,72,33,0,5,5.3605,1.5256,6.77116,3.10345,2.18182,1.5047,0.165517,0.0758621,0.08965516835451126,,0.284635,0.313916,0.679612,4.99512,247.57997741699222,2.5870426887358406,300.49998474121094,3.1400208393290914,0.263416,-0.135932,999,16,NL,Carlos Carrasco,471911,6632,6632
COL,Rockies,4,6,7,31,0,0,,80,354,89,49,45,12,53,25,0,5,5.0625,1.425,5.9625,2.8125,2.12,1.35,0.149718,0.0706215,0.07909604161977768,,0.274691,0.297297,0.668724,4.88514,228.99999999999997,2.8625,260,3.25,0.262475,0.392411,999,19,NL,Victor Juarez,692589,sa3016226,sa3016226
STL,Cardinals,4,3,0,41,0,0,,56,241,52,27,25,7,56,18,0,3,4.01786,1.25,9,2.89286,3.11111,1.125,0.232365,0.0746888,0.1576763466000557,,0.236364,0.286624,0.714286,3.88514,242.10000000000008,4.323214285714287,238,4.25,0.262149,0.201647,999,28,NL,Luis Gastelum,703725,sa3020964,sa3020964
LAA,Angels,4,7,18,26,0,1,,103.7,459,120,66,61,18,70,30,0,3,5.29412,1.44648,6.07522,2.60366,2.33333,1.5622,0.152505,0.0653595,0.08714596182107925,,0.28169,0.301775,0.673077,4.99627,278.97997741699226,2.6902602278400667,329.49998474121094,3.177434854753834,0.262106,-0.20919,999,1,AL,Shaun Anderson,641312,19453,19453
KCR,Royals,4,7,19,20,0,0,,96.3,431,101,61,56,14,67,39,0,7,5.23364,1.45379,6.26168,3.64486,1.71795,1.30841,0.155452,0.0904872,0.06496518850326538,,0.262338,0.286184,0.656146,5.0666,273.8200225830079,2.8434061672442463,295.50001525878906,3.068535886753486,0.258943,0.0128437,999,7,AL,Henry Williams,689275,sa3020901,sa3020901
,,2,3,3,24,0,0,,43,186,43,22,20,5,35,13,0,3,4.18605,1.30233,7.32558,2.72093,2.69231,1.04651,0.188172,0.0698925,0.11827956885099411,,0.252941,0.292308,0.693878,4.13514,166.89999999999998,3.881395348837209,172,4,0.258159,0.262159,999,-1,,Jackson Stephens,623451,14420,14420
MIA,Marlins,1,2,1,36,0,0,,43.3,184,41,22,20,5,37,17,1,1,4.15704,1.33949,7.69053,3.53349,2.17647,1.03926,0.201087,0.0923913,0.10869564861059189,,0.246988,0.290323,0.705882,4.1744,172.31999435424805,3.9796766140993154,171.49999618530273,3.9607390117114734,0.257968,0.172468,999,20,NL,Jesus Tinoco,622786,16300,16300
MIN,Twins,5,7,21,24,0,0,,103.3,466,115,65,60,15,66,35,0,11,5.22749,1.45208,5.75024,3.04937,1.88571,1.30687,0.141631,0.0751073,0.06652360409498215,,0.27381,0.294985,0.658915,5.08092,274.92002258300784,2.6613747769713125,315.50001525878906,3.0542110933018054,0.257861,-0.103915,999,8,AL,Sam Armstrong,814098,sa3023046,sa3023046
,,2,5,12,18,0,0,,66.3,292,79,44,41,12,34,16,0,3,5.56561,1.43288,4.61538,2.17195,2.125,1.62896,0.116438,0.0547945,0.06164383888244629,,0.289377,0.295154,0.652174,5.32217,148.62002258300774,2.2416291967133986,186.50001525878906,2.8129714430510027,0.257278,-0.0719508,999,-1,,Randy Wynne,691094,25804,25804
COL,Rockies,3,5,5,31,0,9,,62.3,273,60,36,33,9,59,28,0,5,4.76726,1.41252,8.52327,4.04494,2.10714,1.30016,0.216117,0.102564,0.11355311423540115,,0.25,0.296512,0.689655,4.70817,249.31999435424808,4.001926122110359,249.49999618530273,4.004815397122543,0.257058,0.433108,999,19,NL,Keegan Thompson,624522,19795,19795
LAA,Angels,6,10,23,24,0,0,,122.7,553,130,80,74,20,92,55,0,9,5.42787,1.50774,6.74817,4.03423,1.67273,1.46699,0.166365,0.0994575,0.06690777838230133,,0.265849,0.291777,0.66879,5.31933,315.97997741699237,2.575224003878992,345.49998474121094,2.8158108666208945,0.256867,-0.314338,999,1,AL,Sam Aldegheri,691951,26443,26443
STL,Cardinals,4,4,0,54,0,1,,59,255,53,29,27,7,63,26,2,1,4.11864,1.33898,9.61017,3.9661,2.42308,1.0678,0.247059,0.101961,0.1450980380177498,,0.232456,0.291139,0.722543,3.9148,261.7,4.4355932203389825,253,4.288135593220339,0.255291,0.154822,999,28,NL,Ryan Fernandez,681676,24862,24862
TEX,Rangers,5,3,3,52,0,7,,60.7,262,58,27,25,6,52,24,1,3,3.70675,1.35091,7.71005,3.55848,2.16667,0.889621,0.198473,0.0916031,0.10687023401260376,,0.246809,0.293785,0.747283,4.04123,275.58000564575195,4.54003298487614,276.50000381469727,4.555189461933501,0.255038,0.686148,999,13,AL,Jalen Beeks,656222,17192,17192
PHI,Phillies,3,4,10,14,0,0,,59,265,61,37,34,9,49,25,0,4,5.18644,1.45763,7.47458,3.81356,1.96,1.37288,0.184906,0.0943396,0.09056603908538818,,0.258475,0.292135,0.667575,4.93175,178.30000000000004,3.0220338983050854,189,3.2033898305084745,0.254922,0.0355411,999,26,NL,Luke Russo,689726,sa3023502,sa3023502
SDP,Padres,5,8,20,22,0,1,,104.7,468,111,67,62,19,88,41,0,7,5.32951,1.45177,7.56447,3.52436,2.14634,1.63324,0.188034,0.0876068,0.10042735189199448,,0.264286,0.29393,0.677831,5.18862,288.47997741699226,2.7553007242168364,312.49998474121094,2.9847181838571917,0.254746,0.00156939,747.719970703125,29,NL,Walker Buehler,621111,19374,19374
NYY,Yankees,5,6,12,30,0,0,,84,369,81,50,46,13,72,36,0,6,4.92857,1.39286,7.71429,3.85714,2,1.39286,0.195122,0.097561,0.09756097197532654,,0.247706,0.280992,0.678138,4.93276,269.1,3.2035714285714287,269,3.2023809523809526,0.254722,-0.0852617,999,9,AL,Bailey Dees,676442,sa3017946,sa3017946
,,3,5,16,19,0,0,,80,357,84,51,47,12,57,35,0,2,5.2875,1.4875,6.4125,3.9375,1.62857,1.35,0.159664,0.0980392,0.06162465363740921,,0.2625,0.286853,0.665362,5.04764,228.99999999999997,2.8625,247,3.0875,0.254141,-0.254613,999,,,Robert Dugger,667498,19191,19191
PIT,Pirates,3,4,0,46,1,11,,50,219,43,24,22,4,52,25,2,6,3.96,1.36,9.36,4.5,2.08,0.72,0.237443,0.114155,0.12328767776489258,,0.228723,0.295455,0.705128,3.95514,269,5.38,258,5.16,0.253791,0.290908,999,27,NL,Justin Lawrence,664875,17639,17639
,,5,6,19,27,0,0,,103,453,105,59,55,15,79,40,1,8,4.80583,1.40777,6.90291,3.49515,1.975,1.31068,0.174393,0.0883002,0.08609271794557571,,0.259259,0.289389,0.693548,4.89242,318.70000000000005,3.0941747572815537,334,3.2427184466019416,0.25363,0.368614,999,-1,,Curtis Taylor,668954,sa917970,sa917970
COL,Rockies,4,7,2,44,0,0,,56.3,249,57,31,29,7,49,21,0,5,4.63588,1.38544,7.83304,3.35702,2.33333,1.11901,0.196787,0.0843373,0.11244980245828629,,0.255605,0.299401,0.68915,4.39624,202.31999435424808,3.593605632254913,210.49999618530273,3.738898739571156,0.253533,0.360966,999,19,NL,RJ Petit,696275,sa3017848,sa3017848
WSN,Nationals,4,7,24,24,0,0,,103.3,474,102,66,61,14,90,62,0,5,5.31462,1.58761,7.84124,5.40174,1.45161,1.21975,0.189873,0.130802,0.05907171964645386,,0.250614,0.290429,0.67867,5.10029,306.0200225830079,2.962439627709193,313.50001525878906,3.0348500096530673,0.25345,-0.0734858,999,24,NL,Alex Clemmey,806046,sa3023421,sa3023421
TOR,Blue Jays,4,4,7,30,0,0,,68,299,69,38,35,10,54,25,0,3,4.63235,1.38235,7.14706,3.30882,2.16,1.32353,0.180602,0.083612,0.09698997437953949,,0.254613,0.285024,0.7,4.69396,224.80000000000004,3.305882352941177,234,3.4411764705882355,0.252978,0.0862437,999,14,AL,Pat Gallagher,693483,sa3020938,sa3020938
BOS,Red Sox,5,4,0,62,1,17,,59.3,253,56,29,27,7,54,21,2,3,4.09781,1.29848,8.19562,3.18718,2.57143,1.06239,0.213439,0.083004,0.1304347813129425,,0.244541,0.291667,0.714286,4.06262,316.1199943542481,5.330860007105759,314.49999618530273,5.303541319250989,0.252713,0.281299,999,3,AL,Greg Weissert,669711,20375,20375
NYY,Yankees,4,6,18,18,0,0,,81.7,369,84,52,48,11,55,40,0,4,5.28764,1.51775,6.05875,4.40636,1.375,1.21175,0.149051,0.108401,0.04065040498971939,,0.258462,0.281853,0.662983,5.15472,228.87997741699215,2.8014686164797538,243.49998474121094,2.9804160812327907,0.252228,-0.204368,999,9,AL,Brock Selvidge,691795,sa3017950,sa3017950
COL,Rockies,3,4,0,54,23,4,,57,251,54,28,26,6,54,28,1,1,4.10526,1.4386,8.52632,4.42105,1.92857,0.947368,0.215139,0.111554,0.10358566045761108,,0.243243,0.296296,0.733696,4.13514,359.5999999999999,6.30877192982456,359,6.298245614035087,0.246558,0.560724,507.0400085449219,19,NL,Victor Vodnik,680767,24614,24614
STL,Cardinals,3,3,1,48,8,13,,71.7,305,65,32,30,8,66,25,0,6,3.76569,1.25523,8.28452,3.13808,2.64,1.00418,0.216393,0.0819672,0.13442622870206833,,0.237226,0.285,0.736041,4.04169,394.1799774169922,5.497628928792527,385.49998474121094,5.376569053684763,0.245786,0.596096,582.3499755859375,28,NL,Matt Svanson,694335,29629,29629
HOU,Astros,5,7,15,20,0,0,,79.7,351,81,46,43,13,64,32,0,3,4.85571,1.41782,7.2271,3.61355,2,1.46801,0.182336,0.0911681,0.09116809070110321,,0.256329,0.284519,0.706751,4.96701,242.27997741699224,3.039899456637756,252.49998474121094,3.16813041919169,0.245385,0.228472,999,21,AL,Jackson Nezuh,694545,sa3023411,sa3023411
BAL,Orioles,3,4,6,28,0,0,,54.3,239,56,29,27,8,48,21,0,1,4.47514,1.41805,7.9558,3.48066,2.28571,1.32597,0.200837,0.0878661,0.11297071725130081,,0.258065,0.298137,0.729483,4.49794,187.81999435424805,3.4589318046630497,197.49999618530273,3.6372007175003067,0.244168,0.16595,999,2,AL,Cameron Foster,671382,sa3020735,sa3020735
,,4,7,17,18,0,0,,86,386,90,56,52,14,71,38,1,4,5.44186,1.48837,7.43023,3.97674,1.86842,1.46512,0.183938,0.0984456,0.08549222350120544,,0.261628,0.293436,0.664207,5.06537,246.2,2.8627906976744186,264,3.0697674418604652,0.243963,-0.337487,999,-1,,Frankie Montas,593423,14309,14309
WSN,Nationals,4,4,2,52,1,12,,59,257,55,30,28,7,59,25,1,4,4.27119,1.35593,9,3.81356,2.36,1.0678,0.229572,0.0972763,0.13229572027921677,,0.241228,0.296296,0.712251,4.15209,291.5,4.940677966101695,288,4.88135593220339,0.243119,0.216024,999,24,NL,PJ Poulin,676571,23394,23394
TOR,Blue Jays,5,3,0,68,2,18,,65.3,270,63,29,27,7,44,16,1,3,3.72129,1.2098,6.06432,2.20521,2.75,0.964778,0.162963,0.0592593,0.10370370000600815,,0.250996,0.28,0.722543,4.05397,346.32002258300787,5.3035223031844145,348.50001525878906,5.336906569247209,0.242895,0.463106,744.5800170898438,14,AL,Tyler Rogers,643511,15541,15541
MIL,Brewers,2,1,3,40,0,4,,38.7,166,37,19,18,5,35,13,1,2,4.18605,1.29199,8.13953,3.02326,2.69231,1.16279,0.210843,0.0783133,0.132530115544796,,0.245033,0.288288,0.72093,4.16873,169.68000564575198,4.384496183479247,169.50000381469727,4.379844973466169,0.242718,0.243409,999,23,NL,Rob Zastryzny,642239,15094,15094
KCR,Royals,3,3,1,43,0,7,,40,174,32,18,17,3,44,23,0,3,3.825,1.375,9.9,5.175,1.91304,0.675,0.252874,0.132184,0.12068966031074524,,0.216216,0.287129,0.728346,3.86014,213.90000000000003,5.347500000000001,199,4.975,0.242544,0.367561,999,7,AL,Alex Lange,656638,19883,19883
,,2,1,4,26,0,0,,40.3,172,41,22,20,6,31,11,0,1,4.4665,1.29032,6.92308,2.45658,2.81818,1.33995,0.180233,0.0639535,0.11627906560897827,,0.25625,0.284553,0.688073,4.42546,143.81999435424805,3.568734418783532,149.49999618530273,3.709677394927096,0.242527,0.0441229,999,-1,,Max Kranick,668820,22175,22175
LAD,Dodgers,3,4,11,34,0,0,,73.7,327,75,44,41,11,60,30,0,5,5.00678,1.42469,7.327,3.6635,2,1.34328,0.183486,0.0917431,0.0917431190609932,,0.256849,0.289593,0.680804,4.87191,230.07997741699222,3.1218451417110926,240.49998474121094,3.263229236089501,0.242317,-0.00832786,999,22,NL,Nick Frasso,693308,sa3014492,sa3014492
ATH,Athletics,4,6,20,26,0,0,,97.7,440,100,61,56,15,79,46,0,7,5.15865,1.49437,7.27738,4.23746,1.71739,1.38178,0.179545,0.104545,0.07499999552965164,,0.258398,0.290102,0.68,5.14128,277.47997741699226,2.840122682542056,292.49998474121094,2.993858688615584,0.241956,0.0291117,999,10,AL,Yunior Tur,814305,sa3021045,sa3021045
ATL,Braves,4,5,12,18,0,0,,63.7,275,66,38,35,11,54,21,0,2,4.94506,1.36578,7.62951,2.96703,2.57143,1.55416,0.196364,0.0763636,0.12000000476837158,,0.261905,0.294118,0.684358,4.76779,203.4800056457519,3.19434855900561,214.50000381469727,3.3673469583299123,0.239669,0.167568,999,16,NL,Elieser Hernández,622694,16933,16933
BAL,Orioles,3,4,2,38,0,1,,53,231,49,29,27,7,53,26,0,1,4.58491,1.41509,9,4.41509,2.03846,1.18868,0.229437,0.112554,0.11688312143087387,,0.240196,0.291667,0.705521,4.38042,207.70000000000002,3.918867924528302,203,3.830188679245283,0.238508,-0.10101,999,2,AL,Jose Espada,664744,21131,21131
LAD,Dodgers,5,6,4,36,0,0,,60.7,267,55,35,32,9,66,30,0,3,4.74465,1.40033,9.78583,4.44811,2.2,1.33443,0.247191,0.11236,0.13483145833015442,,0.235043,0.289308,0.690608,4.51899,228.480005645752,3.764085712915692,219.50000381469727,3.616144992682003,0.238247,-0.0793878,999,22,NL,José Rodríguez,692064,sa3015437,sa3015437
STL,Cardinals,6,6,2,35,0,1,,57,249,57,29,27,7,46,19,0,4,4.26316,1.33333,7.26316,3,2.42105,1.10526,0.184739,0.0763052,0.10843373090028763,,0.252212,0.289017,0.70997,4.32812,214.49999999999994,3.763157894736841,221,3.8771929824561404,0.238195,0.180111,999,28,NL,Nick Raquet,675919,20333,20333
PHI,Phillies,3,3,3,37,0,0,,56,247,52,31,29,7,56,25,1,5,4.66071,1.375,9,4.01786,2.24,1.125,0.226721,0.101215,0.12550607323646545,,0.239631,0.292208,0.684524,4.36728,215.10000000000008,3.84107142857143,211,3.767857142857143,0.237429,0.0782128,999,26,NL,Zach McCambley,685112,sa3014478,sa3014478
CHW,White Sox,4,5,10,29,0,0,,81,355,92,48,44,12,46,23,0,2,4.88889,1.41975,5.11111,2.55556,2,1.33333,0.129577,0.0647887,0.06478872895240784,,0.278788,0.294118,0.682281,4.85119,229.59999999999997,2.8345679012345677,266,3.2839506172839505,0.237179,-0.030814,999,4,AL,Jake Palisch,669449,31598,31598
DET,Tigers,4,6,12,32,0,0,,79.7,356,84,48,44,11,58,34,0,2,4.96863,1.48055,6.54956,3.8394,1.70588,1.24216,0.162921,0.0955056,0.0674157366156578,,0.2625,0.290837,0.682261,4.82899,244.0799774169922,3.0624841500997757,263.49998474121094,3.3061479903484807,0.23493,-0.0884954,999,6,AL,Troy Watson,681890,sa3007249,sa3007249
PIT,Pirates,4,4,1,51,2,13,,59.7,256,53,29,27,7,57,28,1,3,4.07035,1.35678,8.59297,4.22111,2.03571,1.05528,0.222656,0.109375,0.11328125,,0.235556,0.285714,0.730337,4.30767,300.88000564575196,5.039866026811379,290.50000381469727,4.865996651628751,0.230682,0.367149,999,27,NL,Isaac Mattson,676755,20385,20385
CHC,Cubs,3,2,0,58,0,13,,56,237,54,27,25,6,47,16,2,3,4.01786,1.25,7.55357,2.57143,2.9375,0.964286,0.198312,0.0675105,0.13080169260501862,,0.247706,0.290909,0.698052,3.86728,289.20000000000005,5.1642857142857155,291,5.196428571428571,0.229474,0.211862,999,17,NL,Hoby Milner,571948,13346,13346
,,3,6,12,28,0,0,,75,342,78,46,43,9,59,36,1,7,5.16,1.52,7.08,4.32,1.63889,1.08,0.172515,0.105263,0.06725145876407623,,0.26087,0.298701,0.670611,4.8418,230.5,3.0733333333333333,247,3.2933333333333334,0.227876,-0.0406279,999,-1,,Joan Adon,672851,22925,22925
LAD,Dodgers,2,3,4,41,0,5,,46.3,206,41,26,24,6,50,23,0,4,4.66523,1.38229,9.71922,4.47084,2.17391,1.16631,0.242718,0.11165,0.13106796145439148,,0.22905,0.284553,0.683453,4.40943,201.21999435424803,4.346004269330154,192.49999618530273,4.157667372728968,0.22725,-0.00679359,999,22,NL,Edgardo Henriquez,683618,26944,26944
,,3,5,15,22,0,0,,81,368,87,51,47,11,57,36,0,6,5.22222,1.51852,6.33333,4,1.58333,1.22222,0.154891,0.0978261,0.0570652112364769,,0.266871,0.294574,0.669145,5.04872,225.89999999999998,2.7888888888888888,250,3.0864197530864197,0.225381,-0.161638,999,-1,,Owen White,669391,22273,22273
TOR,Blue Jays,5,6,8,31,0,0,,70.3,314,68,39,36,10,63,34,0,3,4.60882,1.45092,8.06543,4.35277,1.85294,1.28023,0.200637,0.10828,0.09235668182373047,,0.245487,0.284314,0.715909,4.77098,235.42002258300778,3.3487910720243024,236.50001525878906,3.36415369832442,0.224272,0.140267,999,14,AL,Alex Amalfi,806334,sa3020489,sa3020489
COL,Rockies,2,4,0,57,3,14,,64.3,285,58,35,32,8,69,30,2,8,4.479,1.36858,9.65785,4.19907,2.3,1.11975,0.242105,0.105263,0.13684210181236267,,0.234818,0.294118,0.690104,4.3793,321.6200225830078,5.001866365762411,312.50001525878906,4.860031110842164,0.220761,0.324914,999,19,NL,Juan Mejia,675848,23237,23237
BAL,Orioles,4,4,0,48,0,0,,50.7,215,42,25,23,6,56,21,2,5,4.08284,1.2426,9.94083,3.72781,2.66667,1.06509,0.260465,0.0976744,0.1627906933426857,,0.222222,0.283465,0.695971,4.00299,226.18000564575198,4.461144028445152,209.50000381469727,4.132149914440179,0.220687,0.0784462,999,2,AL,Anthony Nunez,689296,sa3010171,sa3010171
ARI,Diamondbacks,2,3,0,52,0,4,,53.3,234,51,26,24,6,50,21,2,3,4.05253,1.35084,8.44278,3.54597,2.38095,1.01313,0.213675,0.0897436,0.12393162399530411,,0.242857,0.292208,0.72327,4.07322,232.01999435424804,4.353095641189427,232.49999618530273,4.362101304189904,0.220264,0.245026,999,15,NL,Philip Abner,691769,33821,33821
BAL,Orioles,4,4,0,43,0,4,,54,241,52,28,26,6,52,25,1,3,4.33333,1.42593,8.66667,4.16667,2.08,1,0.215768,0.103734,0.11203319579362869,,0.244131,0.296774,0.714286,4.20921,226.60000000000002,4.196296296296297,228,4.222222222222222,0.219902,-0.0598073,999,2,AL,Grant Wolfram,664991,21623,21623
STL,Cardinals,4,4,0,54,5,12,,48,211,44,24,22,5,48,24,1,1,4.125,1.41667,9,4.5,2,0.9375,0.227488,0.113744,0.11374407261610031,,0.236559,0.293233,0.721311,4.0518,273.30000000000007,5.693750000000001,269,5.604166666666667,0.219318,0.0836931,999,28,NL,Ryne Stanek,592773,15947,15947
PHI,Phillies,3,5,15,19,0,0,,71.7,322,72,45,42,11,62,34,0,6,5.27197,1.47838,7.78243,4.26778,1.82353,1.38075,0.192547,0.10559,0.08695653080940247,,0.255319,0.291866,0.673289,5.07377,212.07997741699216,2.9578798667186215,219.49998474121094,3.0613667236228834,0.216716,0.0538918,999,26,NL,Kyle Brnovich,686599,sa3014923,sa3014923
NYM,Mets,5,5,3,35,0,5,,51.7,223,49,28,26,7,47,20,1,4,4.52611,1.33462,8.18182,3.48162,2.35,1.21857,0.210762,0.0896861,0.12107624113559723,,0.246231,0.289655,0.692568,4.46976,211.08000564575192,4.082785348758876,209.50000381469727,4.052224385359679,0.216549,-0.00149067,999,25,NL,Austin Warren,681810,24937,24937
CLE,Guardians,4,3,1,33,0,0,,41,179,36,19,18,5,46,18,0,3,3.95122,1.31707,10.0976,3.95122,2.55556,1.09756,0.256983,0.100559,0.15642458945512772,,0.227848,0.28972,0.744681,4.01319,177.30000000000004,4.32439024390244,169,4.121951219512195,0.216244,0.25187,999,5,AL,Franco Aleman,680916,sa3018178,sa3018178
,,3,4,11,37,0,0,,82.3,365,82,48,44,11,66,36,0,4,4.81166,1.43378,7.2175,3.93682,1.83333,1.20292,0.180822,0.0986301,0.08219177275896072,,0.252308,0.28629,0.682261,4.72687,272.52002258300786,3.311300273119336,280.50001525878906,3.4082625134580473,0.214991,-0.0758512,999,-1,,Anthony Veneziano,685107,27453,27453
PHI,Phillies,1,2,3,32,0,0,,47,206,48,27,25,6,37,15,1,3,4.78723,1.34043,7.08511,2.87234,2.46667,1.14894,0.179612,0.0728155,0.10679611563682556,,0.255319,0.289655,0.659341,4.36918,169.2,3.5999999999999996,177,3.765957446808511,0.21462,-0.0152216,999,26,NL,Jack Dallas,806585,sa3020490,sa3020490
,,3,4,1,44,0,0,,46,205,45,25,23,4,38,22,1,3,4.5,1.45652,7.43478,4.30435,1.72727,0.782609,0.185366,0.107317,0.07804878056049347,,0.25,0.297101,0.684039,4.24383,175.20000000000005,3.808695652173914,179,3.891304347826087,0.213118,-0.0786236,999,-1,,Elvis Peguero,665625,21652,21652
PIT,Pirates,2,3,0,53,0,1,,53.7,236,49,26,24,5,53,24,0,4,4.02235,1.3594,8.88268,4.02235,2.20833,0.837989,0.224576,0.101695,0.12288135290145874,,0.235577,0.293333,0.712121,3.93588,234.48000564575196,4.366480490025917,229.50000381469727,4.273743027078028,0.212817,0.289932,999,27,NL,Evan Sisk,681895,24995,24995
