Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
MIN,Twins,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.216777,0.294314,0.342771,0.637085,0.283329,0.0889359,0.27111,0.328044,0.125994,3.33537,0.28155,,,0.0940233,-0.0241344,0.000712953,-0.000998094,-0.000998094,0.000955212,-0.025795105611905456,0.0007129529840312898,78.9609,-1,,-1,,999,0,3B/OF,/players/ryan-sprock/sa3042879/stats/batting,8,AL,Ryan Sprock,823779,sa3042879,sa3042879
SFG,Giants,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.20417,0.291444,0.28671,0.578153,0.263717,0.0967939,0.270385,0.357985,0.0825398,3.95966,0.278325,,,0.0780997,-0.040058,0.014259,-0.00101781,-0.00101781,0.000955095,-0.03819421480875462,0.01425904966890812,68.633,-1,,-1,,999,0,C,/players/lucas-shliger/sa3022694/stats/batting,30,NL,Luke Shliger,807740,sa3022694,sa3022694
BAL,Orioles,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.210981,0.28714,0.337214,0.624353,0.277511,0.089803,0.284375,0.315791,0.126233,4.44748,0.279631,,,0.0892991,-0.0288587,0.00213886,-0.000320955,-0.000320955,0.000952601,-0.027246537938481197,0.002138857962563634,77.1549,-1,,-1,,999,0,2B/OF,/players/brayden-smith/sa3060601/stats/batting,2,AL,Brayden Smith,829670,sa3060601,sa3060601
CHC,Cubs,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.220726,0.309488,0.294218,0.603706,0.275299,0.110882,0.242326,0.457572,0.0734922,4.52793,0.291616,,,0.0875033,-0.0306544,0.00393692,0.000565764,0.000565764,0.000950245,-0.027919499028939754,0.003936924040317535,75.966,-1,,-1,,999,0,OF,/players/brett-bateman/sa3022603/stats/batting,17,NL,Brett Bateman,703520,sa3022603,sa3022603
SEA,Mariners,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.198593,0.269087,0.302483,0.57157,0.256139,0.0810549,0.2676,0.302896,0.10389,2.66713,0.256807,,,0.0719475,-0.0462102,0.014259,-0.00111297,-0.00111297,0.000949767,-0.03939442301634699,0.01425904966890812,67.52,-1,,-1,,999,0,C,/players/eduardo-ponce/sa3023792/stats/batting,11,AL,Eduardo Ponce,823866,sa3023792,sa3023792
,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.23285,0.28433,0.367372,0.651702,0.284951,0.0567008,0.243019,0.233318,0.134521,5.06674,0.288015,,,0.0953399,-0.0228178,0.00213886,-0.00113817,-0.00113817,0.000949096,-0.027280790614895523,0.002138857962563634,77.8192,-1,,-1,,999,0.01176471,OF,/players/nick-gordon/16337/stats/batting,-1,,Nick Gordon,624503,16337,16337
PIT,Pirates,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.225444,0.288566,0.349464,0.63803,0.281716,0.0697722,0.237833,0.293367,0.12402,4.00267,0.279036,,,0.0927131,-0.0254446,0.00393692,-0.000343004,-0.000343004,0.000944566,-0.02797499977168627,0.003936924040317535,76.6859,-1,,-1,,999,0,C,/players/easton-carmichael/sa3028459/stats/batting,27,NL,Easton Carmichael,702695,sa3028459,sa3028459
BAL,Orioles,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.218287,0.288845,0.345145,0.633991,0.280912,0.0796751,0.278599,0.285984,0.126858,3.19718,0.286016,,,0.0920608,-0.0260969,0,-0.00107847,-0.00107847,0.000938827,-0.025242300238460302,0,79.4981,-1,,-1,,999,0,C/1B,/players/adriander-mejia/sa3021253/stats/batting,2,AL,Adriander Mejía,808337,sa3021253,sa3021253
TBR,Rays,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.220807,0.285825,0.329099,0.614924,0.27308,0.07771,0.25469,0.305116,0.108293,3.13107,0.286399,,,0.085702,-0.0324557,0.0104961,-0.00247439,-0.00247439,0.000938746,-0.0357391822617501,0.010496087372303009,71.7764,-1,,-1,,999,0,2B,/players/emilien-pitre/sa3025391/stats/batting,12,AL,Émilien Pitre,692150,sa3025391,sa3025391
BAL,Orioles,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.194323,0.287783,0.292529,0.580312,0.264251,0.108893,0.311103,0.350022,0.0982067,2.04943,0.277255,,,0.078533,-0.0396247,0.014259,-0.00181388,-0.00181388,0.000938405,-0.03950547659769654,0.01425904966890812,68.0205,-1,,-1,,999,0,C,/players/silas-ardoin/sa3019976/stats/batting,2,AL,Silas Ardoin,686976,sa3019976,sa3019976
COL,Rockies,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.237116,0.29244,0.362353,0.654793,0.287289,0.0645404,0.228933,0.281918,0.125237,4.45072,0.293294,,,0.0972384,-0.0209193,0.014259,-0.00130822,-0.00130822,0.000937721,-0.03836403368040919,0.01425904966890812,68.7347,-1,,-1,,999,0,C,/players/jesus-freitez/sa3022392/stats/batting,19,NL,Jesus Freitez,815438,sa3022392,sa3022392
SFG,Giants,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.224982,0.288945,0.343472,0.632417,0.279708,0.0726356,0.233753,0.310737,0.11849,4.46347,0.279676,,,0.0910829,-0.0270748,0.000657342,-0.000578335,-0.000578335,0.000936775,-0.024771569296717644,0.0006573420250788331,79.5873,-1,,-1,,999,0,2B/SS,/players/gavin-kilen/sa3035353/stats/batting,30,NL,Gavin Kilen,702264,sa3035353,sa3035353
ARI,Diamondbacks,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.205066,0.305348,0.301168,0.606516,0.276569,0.112458,0.305492,0.368122,0.0961019,5.11288,0.299968,,,0.0885343,-0.0296234,0.0072165,-0.000595701,-0.000595701,0.000935761,-0.03134064667392522,0.007216504774987698,74.0594,-1,,-1,,999,0,OF,/players/slade-caldwell/sa3066460/stats/batting,15,NL,Slade Caldwell,815154,sa3066460,sa3066460
HOU,Astros,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.207053,0.268217,0.331415,0.599632,0.265186,0.0648447,0.273026,0.237504,0.124361,2.31263,0.264261,,,0.0792926,-0.0388651,0.014259,-0.00158075,-0.00158075,0.000935171,-0.039537089760415256,0.01425904966890812,67.7959,-1,,-1,,999,0,C/1B,/players/garret-guillemette/sa3022677/stats/batting,21,AL,Garret Guillemette,695048,sa3022677,sa3022677
KCR,Royals,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.215548,0.284077,0.316056,0.600133,0.268081,0.0820885,0.251288,0.32667,0.100508,4.48178,0.279203,,,0.0816427,-0.036515,0.014259,0.000282457,0.000282457,0.000933092,-0.03955741066602059,0.01425904966890812,66.1978,-1,,-1,,999,0,C,/players/elih-marrero/sa3007822/stats/batting,7,AL,Elih Marrero,663503,sa3007822,sa3007822
MIN,Twins,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.212354,0.258263,0.359054,0.617317,0.268688,0.0476185,0.317439,0.150009,0.1467,4.9829,0.283361,,,0.0821355,-0.0360222,0.0104961,0.000888135,0.000888135,0.000932859,-0.03579672425985336,0.010496087372303009,68.8746,-1,,-1,,999,0,SS/OF,/players/brandon-winokur/sa3022613/stats/batting,8,AL,Brandon Winokur,806263,sa3022613,sa3022613
CLE,Guardians,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.207114,0.273479,0.323202,0.596681,0.265051,0.0749281,0.294556,0.254376,0.116088,5.27285,0.280789,,,0.0791831,-0.0389746,0.0104961,0.00154,0.00154,0.000931726,-0.035807791631668806,0.010496087372303009,68.3122,-1,,-1,,999,0,OF,/players/aaron-walton/sa3044756/stats/batting,5,AL,Aaron Walton,830239,sa3044756,sa3044756
CLE,Guardians,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.224909,0.291063,0.320986,0.612049,0.273017,0.0804082,0.214901,0.374163,0.0960771,5.63114,0.278724,,,0.0856507,-0.032507,0.00213886,0.00341787,0.00341787,0.000930527,-0.02746228640899062,0.002138857962563634,73.7997,-1,,-1,,999,0,OF,/players/michael-lipscomb/sa3020764/stats/batting,5,AL,Guy Lipscomb,805865,sa3020764,sa3020764
MIA,Marlins,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.222624,0.274081,0.355239,0.62932,0.275413,0.0561551,0.230676,0.243438,0.132615,5.34356,0.269699,,,0.087596,-0.0305617,0.00784248,0.0000761021,0.0000761021,0.000929273,-0.03203002922964515,0.007842478342354298,72.9109,-1,,-1,,999,0,2B/SS,/players/john-olmstead/sa3022494/stats/batting,20,NL,Johnny Olmstead,675394,sa3022494,sa3022494
,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.225746,0.299295,0.32207,0.621364,0.27827,0.0853919,0.238779,0.357618,0.0963239,4.41002,0.291199,,,0.0899153,-0.0282424,0.00213886,-0.00117572,-0.00117572,0.000928197,-0.027485058293677866,0.002138857962563634,77.6778,-1,,-1,,999,0,2B/OF,/players/terrin-vavra/24400/stats/batting,-1,,Terrin Vavra,679631,24400,24400
,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.210799,0.272926,0.348061,0.620986,0.273172,0.0742858,0.313913,0.236644,0.137262,4.67626,0.284031,,,0.0857766,-0.0323811,0.0059888,0.00109572,0.00109572,0.000925861,-0.031357835163362324,0.005988800898194313,72.4647,-1,,-1,,999,0.01492537,OF,/players/michael-a-taylor/11489/stats/batting,-1,,Michael A. Taylor,572191,11489,11489
BOS,Red Sox,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.215878,0.288749,0.336437,0.625185,0.277929,0.0833288,0.302864,0.275136,0.120559,4.3604,0.2983,,,0.0896386,-0.0285191,0.00784248,-0.000068222,-0.000068222,0.00091658,-0.033302218485914636,0.007842478342354298,71.8025,-1,,-1,,999,0,2B/SS,/players/maximus-martin/sa3037194/stats/batting,3,AL,Maximus Martin,703611,sa3037194,sa3037194
,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.234096,0.287434,0.418469,0.705903,0.30401,0.065392,0.313384,0.208664,0.184373,3.76543,0.305468,,,0.110814,-0.00734358,-0.0165165,-0.000795746,-0.000795746,0.000916045,-0.008948425820562989,-0.016516543924808502,93.0828,-1,,-1,,999,0.03846154,1B,/players/bob-seymour/30028/stats/batting,-1,,Bob Seymour,676044,30028,30028
HOU,Astros,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.219091,0.271558,0.330587,0.602145,0.265439,0.0584379,0.242551,0.24093,0.111496,6.32008,0.276272,,,0.0794982,-0.0386595,0.00784248,0.00440992,0.00440992,0.000912635,-0.03334077587351203,0.007842478342354298,67.9703,-1,,-1,,999,0,2B/SS,/players/jeron-williams/sa3022566/stats/batting,21,AL,Jeron Williams,700784,sa3022566,sa3022566
PHI,Phillies,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.215208,0.285875,0.337888,0.623763,0.276813,0.0762248,0.292925,0.26022,0.12268,6.4311,0.291648,,,0.0887327,-0.029425,0.00393692,0.00295255,0.00295255,0.000907609,-0.0283362187910825,0.003936924040317535,73.6006,-1,,-1,,999,0,3B,/players/carson-demartini/sa3025198/stats/batting,26,NL,Carson DeMartini,701831,sa3025198,sa3025198
SFG,Giants,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.234842,0.293626,0.336414,0.63004,0.279205,0.0652418,0.215674,0.302501,0.101572,3.23361,0.291716,,,0.0906747,-0.027483,0.00213886,-0.00194487,-0.00194487,0.000906779,-0.02654626523144543,0.002138857962563634,79.243,-1,,-1,,999,0,2B/3B,/players/dayson-croes/sa3067396/stats/batting,30,NL,Dayson Croes,806401,sa3067396,sa3067396
,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.202821,0.276013,0.319906,0.595919,0.265895,0.0816363,0.319146,0.255796,0.117086,3.37303,0.284783,,,0.0798682,-0.0382895,0.014259,-0.000886845,-0.000886845,0.000904289,-0.03983893117401749,0.01425904966890812,66.951,-1,,-1,,999,0,C,/players/luke-napleton/sa3067478/stats/batting,-1,,Luke Napleton,813847,sa3067478,sa3067478
,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.226584,0.316399,0.384818,0.701217,0.308935,0.106285,0.292758,0.363048,0.158234,6.25832,0.305767,,,0.114813,-0.00334473,-0.00526843,0.000313045,0.000313045,0.000903785,-0.019168237515259534,-0.005268434062600136,83.563,-1,,-1,,999,0.2,OF,/players/sean-bouchard/21270/stats/batting,-1,,Sean Bouchard,656248,21270,21270
MIA,Marlins,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.211076,0.286645,0.316745,0.60339,0.270763,0.0716852,0.260565,0.275115,0.105669,5.67653,0.276037,,,0.0838203,-0.0343374,0.00393692,0.00381325,0.00381325,0.000894203,-0.029615384759381413,0.003936924040317535,71.6374,-1,,-1,,999,0,2B/SS,/players/chase-jaworsky/sa3022700/stats/batting,20,NL,Chase Jaworsky,814172,sa3022700,sa3022700
WSN,Nationals,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.250307,0.318192,0.346552,0.664744,0.295941,0.0799888,0.169149,0.472891,0.0962448,4.26621,0.291124,,,0.104263,-0.0138951,-0.0106943,-0.0000594931,-0.0000594931,0.000889109,-0.013885826116165845,-0.010694287717342377,88.3342,-1,,-1,,999,0,OF,/players/phillip-glasser/sa3022680/stats/batting,24,NL,Phillip Glasser,701298,sa3022680,sa3022680
,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.221913,0.287897,0.348496,0.636393,0.281208,0.0798093,0.226625,0.352165,0.126583,2.53881,0.266265,,,0.0923008,-0.0258569,0.00213886,-0.0019452,-0.0019452,0.000888346,-0.02787455916404724,0.002138857962563634,78.0002,-1,,-1,,999,0,3B,/players/andre-lipcius/25822/stats/batting,-1,,Andre Lipcius,686531,25822,25822
PIT,Pirates,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.209411,0.287933,0.341192,0.629125,0.279763,0.0839104,0.292484,0.286889,0.131782,4.78516,0.27872,,,0.0911274,-0.0270303,0.00393692,0.000680912,0.000680912,0.000887092,-0.028536752390209585,0.003936924040317535,75.3481,-1,,-1,,999,0,3B/SS,/players/jack-brannigan/sa3019922/stats/batting,27,NL,Jack Brannigan,687394,sa3019922,sa3019922
STL,Cardinals,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.217592,0.290947,0.327018,0.617965,0.275845,0.0879439,0.22719,0.387095,0.109427,4.45373,0.267576,,,0.0879468,-0.0302109,0.00213886,0.000861371,0.000861371,0.000885041,-0.026758733962196857,0.002138857962563634,76.696,-1,,-1,,999,0,OF,/players/matthew-miura/sa3038183/stats/batting,28,NL,Matthew Miura,834681,sa3038183,sa3038183
SDP,Padres,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.240363,0.297151,0.3183,0.615451,0.274246,0.0743257,0.161029,0.461568,0.0779372,4.4508,0.280544,,,0.086648,-0.0315097,0.00393692,-0.00157639,-0.00157639,0.000879594,-0.028610039968043566,0.003936924040317535,77.1908,-1,,-1,,999,0,OF,/players/carlos-rodrguez/sa3005478/stats/batting,29,NL,Carlos Rodríguez,677578,sa3005478,sa3005478
TOR,Blue Jays,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.223463,0.280807,0.333925,0.614732,0.272017,0.0605675,0.208329,0.29073,0.110462,3.19462,0.267883,,,0.0848385,-0.0333192,0.00784248,-0.00132057,-0.00132057,0.000876132,-0.03369756310712546,0.007842478342354298,72.5297,-1,,-1,,999,0,2B/SS,/players/eric-snow/sa3042680/stats/batting,14,AL,Eric Snow,702526,sa3042680,sa3042680
PHI,Phillies,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.207401,0.296464,0.2925,0.588963,0.268206,0.0977307,0.260978,0.374478,0.0850988,6.10207,0.28098,,,0.0817443,-0.0364134,0.0104961,0.00305182,0.00305182,0.000873848,-0.035225360887125134,0.010496087372303009,67.7042,-1,,-1,,999,0,2B/3B,/players/christian-cairo/sa3010028/stats/batting,26,NL,Christian Cairo,686551,sa3010028,sa3010028
,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.200876,0.274908,0.311493,0.586401,0.262598,0.079876,0.292474,0.273105,0.110617,3.52911,0.27096,,,0.0771911,-0.0409666,0.014259,-0.000919961,-0.000919961,0.000872145,-0.03900496358983219,0.01425904966890812,67.8664,-1,,-1,,999,0,C,/players/nomar-diaz/sa3020007/stats/batting,-1,,Nomar Diaz,703632,sa3020007,sa3020007
,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.20503,0.273865,0.321174,0.595039,0.26502,0.0754735,0.268082,0.281531,0.116144,2.55757,0.263013,,,0.0791577,-0.039,0.014259,-0.00101569,-0.00101569,0.000864845,-0.03907631465699524,0.01425904966890812,67.8869,-1,,-1,,999,0,C,/players/nicholas-kahle/sa1115979/stats/batting,-1,,Nick Kahle,685277,sa1115979,sa1115979
CHC,Cubs,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.205033,0.274845,0.312583,0.587429,0.262394,0.0803362,0.276884,0.290144,0.10755,4.11805,0.271157,,,0.077026,-0.0411317,0.014259,-0.000124752,-0.000124752,0.000863722,-0.03908729160320945,0.01425904966890812,67.126,-1,,-1,,999,0,C,/players/justin-stransky/sa3043207/stats/batting,17,NL,Justin Stransky,833458,sa3043207,sa3043207
LAA,Angels,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.217495,0.29142,0.334032,0.625452,0.27843,0.088856,0.245512,0.361921,0.116537,4.90882,0.273947,,,0.0900451,-0.0281126,0.00213886,0.00111977,0.00111977,0.000860096,-0.02815067651681602,0.002138857962563634,75.1654,-1,,-1,,999,0,2B,/players/nicolas-rodriguez/sa3041005/stats/batting,1,AL,Nick Rodriguez,823795,sa3041005,sa3041005
NYY,Yankees,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.205692,0.273245,0.323227,0.596471,0.265074,0.0759444,0.277988,0.273194,0.117535,5.40406,0.269499,,,0.0792017,-0.0389561,0.0100881,0.0012875,0.0012875,0.000859259,-0.03610809228848666,0.01008809544146061,68.2716,-1,,-1,,999,0,OF,/players/kenedy-corona/26244/stats/batting,9,AL,Kenedy Corona,685744,26244,26244
ATH,Athletics,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.211701,0.287566,0.304033,0.591599,0.266488,0.0822496,0.228089,0.360603,0.0923318,3.3131,0.268609,,,0.0803498,-0.0378079,0.014259,-0.00161519,-0.00161519,0.000859156,-0.0397059943061322,0.01425904966890812,67.7719,-1,,-1,,999,0,C,/players/davis-diaz/sa3025494/stats/batting,10,AL,Davis Diaz,696286,sa3025494,sa3025494
MIN,Twins,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.217067,0.287934,0.3376,0.625534,0.277575,0.0856532,0.254115,0.337065,0.120533,4.19396,0.276365,,,0.0893511,-0.0288066,0.00393692,-0.000509687,-0.000509687,0.000857007,-0.029978934675455093,0.003936924040317535,74.9967,-1,,-1,,999,0,2B/3B,/players/tanner-schobel/sa3020009/stats/batting,8,AL,Tanner Schobel,802355,sa3020009,sa3020009
MIN,Twins,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.210088,0.281139,0.321893,0.603032,0.268691,0.0815733,0.290318,0.280979,0.111805,6.94012,0.287204,,,0.0821381,-0.0360196,0.00393692,0.00669586,0.00669586,0.000856245,-0.029986383859068155,0.003936924040317535,68.8769,-1,,-1,,999,0,2B,/players/lance-debarge/sa3025260/stats/batting,8,AL,Kyle DeBarge,814414,sa3025260,sa3025260
MIL,Brewers,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.214282,0.294471,0.325592,0.620062,0.277716,0.0940877,0.256537,0.36676,0.11131,4.66918,0.275884,,,0.0894656,-0.0286921,0.00213886,0.000699654,0.000699654,0.000854926,-0.027053079043980688,0.002138857962563634,76.5841,-1,,-1,,999,0,OF,/players/josiah-ragsdale/sa3040392/stats/batting,23,NL,Josiah Ragsdale,828824,sa3040392,sa3040392
DET,Tigers,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.202558,0.272091,0.321635,0.593726,0.26419,0.0765961,0.304111,0.251869,0.119077,4.00337,0.276062,,,0.0784843,-0.0396734,0.014259,-0.00060417,-0.00060417,0.000852772,-0.04034244897775352,0.01425904966890812,66.284,-1,,-1,,999,0,C/OF,/players/hunter-dobbins/sa3067393/stats/batting,6,AL,Hunter Dobbins,701493,sa3067393,sa3067393
TEX,Rangers,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.189671,0.275994,0.306227,0.582221,0.262298,0.0989958,0.319549,0.309799,0.116556,2.50036,0.265324,,,0.0769474,-0.0412103,0.014259,-0.00103275,-0.00103275,0.000851393,-0.04035592940635979,0.01425904966890812,66.6362,-1,,-1,,999,0,C,/players/cooper-johnson/sa3010584/stats/batting,13,AL,Cooper Johnson,666194,sa3010584,sa3010584
DET,Tigers,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.224902,0.275269,0.349965,0.625234,0.27365,0.0623582,0.273484,0.228014,0.125063,4.25757,0.296301,,,0.0861641,-0.0319936,0.0072165,-0.00127136,-0.00127136,0.000849715,-0.033329791855067015,0.007216504774987698,72.7999,-1,,-1,,999,0,OF,/players/roberto-campos/sa3014683/stats/batting,6,AL,Roberto Campos,691449,sa3014683,sa3014683
ATL,Braves,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.221206,0.280821,0.325959,0.60678,0.269139,0.0737581,0.238693,0.309008,0.104753,5.00268,0.27816,,,0.0825021,-0.0356556,0.0072165,0.00396578,0.00396578,0.000847531,-0.03220300283282995,0.007216504774987698,69.4832,-1,,-1,,999,0,SS,/players/john-gil/sa3021284/stats/batting,16,NL,John Gil,808535,sa3021284,sa3021284
BOS,Red Sox,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.221094,0.263451,0.358713,0.622164,0.270485,0.0536358,0.324385,0.165346,0.137619,3.1793,0.305278,,,0.0835949,-0.0345628,0.014259,-0.00111855,-0.00111855,0.000847274,-0.04039618500974029,0.01425904966890812,66.6748,-1,,-1,,999,0,C/1B,/players/brooks-brannon/sa3020417/stats/batting,3,AL,Brooks Brannon,703477,sa3020417,sa3020417
STL,Cardinals,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.213835,0.290028,0.338968,0.628996,0.279739,0.0880648,0.249841,0.352483,0.125133,2.92553,0.267694,,,0.0911081,-0.0270496,0.00213886,-0.00269374,-0.00269374,0.00084475,-0.027152530616149306,0.002138857962563634,79.3633,-1,,-1,,999,0,OF,/players/zachary-levenson/sa3022435/stats/batting,28,NL,Zach Levenson,804241,sa3022435,sa3022435
,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.225576,0.29012,0.338811,0.628932,0.278739,0.0770967,0.238529,0.323218,0.113235,3.68414,0.283067,,,0.0902961,-0.0278616,0.00784248,-0.00145455,-0.00145455,0.000842018,-0.0340309877647087,0.007842478342354298,72.3604,-1,,-1,,999,0,SS,/players/efren-teran/sa3023769/stats/batting,-1,,Efren Teran,821236,sa3023769,sa3023769
,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.226135,0.307141,0.387168,0.694309,0.304833,0.0959476,0.257267,0.37295,0.161032,3.2501,0.276558,,,0.111482,-0.00667586,-0.0178238,-0.00102953,-0.00102953,0.00084168,-0.00836800504475832,-0.01782381348311901,93.7737,-1,,-1,,999,0.86666667,1B/DH,/players/mike-ford/15585/stats/batting,-1,,Mike Ford,645801,15585,15585
SEA,Mariners,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.213168,0.29506,0.28339,0.57845,0.263838,0.0886309,0.236764,0.374343,0.0702223,6.16731,0.280702,,,0.0781984,-0.0399593,0.00213886,0.00367936,0.00367936,0.000839581,-0.02835118747316301,0.002138857962563634,72.8236,-1,,-1,,999,0,2B/OF,/players/blake-rambusch/sa3020008/stats/batting,11,AL,Blake Rambusch,800683,sa3020008,sa3020008
,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.22379,0.278083,0.353476,0.631559,0.277282,0.0560018,0.222494,0.251701,0.129687,5.22708,0.267234,,,0.0891132,-0.0290445,0.000223639,0.000689704,0.000689704,0.000836338,-0.026467662246432155,0.00022363899915944785,76.9583,-1,,-1,,999,0.15,OF,/players/kevin-pillar/12434/stats/batting,-1,,Kevin Pillar,607680,12434,12434
NYM,Mets,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.216208,0.274961,0.353676,0.628637,0.275678,0.0664924,0.265671,0.250281,0.137468,5.21204,0.276255,,,0.0878111,-0.0303466,0.00393692,-0.000777939,-0.000777939,0.000836199,-0.03018231492023915,0.003936924040317535,75.0518,-1,,-1,,999,0,2B/3B/SS,/players/eddinson-paulino/sa3009538/stats/batting,25,NL,Eddinson Paulino,682796,sa3009538,sa3009538
MIN,Twins,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.212125,0.27376,0.32431,0.598069,0.265436,0.0691518,0.237146,0.2916,0.112185,2.15953,0.260855,,,0.0794953,-0.0386624,0.014259,-0.00118285,-0.00118285,0.000835844,-0.040507909609004855,0.01425904966890812,66.6346,-1,,-1,,999,0,C/1B,/players/daniel-pena/sa3018634/stats/batting,8,AL,Daniel Pena,805015,sa3018634,sa3018634
,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.221961,0.279822,0.328635,0.608457,0.269642,0.0621724,0.234646,0.264963,0.106674,3.54434,0.277816,,,0.0829106,-0.0352471,0.014259,-0.000570407,-0.000570407,0.000833339,-0.04053238965570927,0.01425904966890812,66.0942,-1,,-1,,999,0,C,/players/diego-viloria/sa3016299/stats/batting,-1,,Diego Viloria,691387,sa3016299,sa3016299
,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.218887,0.290525,0.305763,0.596288,0.268103,0.0814999,0.272276,0.299328,0.086876,6.31191,0.298253,,,0.0816605,-0.0364972,0.00213886,0.00475304,0.00475304,0.000832925,-0.027268107049167156,0.002138857962563634,72.9827,-1,,-1,,999,0,OF,/players/forrest-wall/16496/stats/batting,-1,,Forrest Wall,657088,16496,16496
