Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
NYY,Yankees,1,1,0,16,0,1,,16,71,16,9,8,2,14,7,,2,4.74725,1.41758,8.01099,3.95604,2.025,1.28571,0.200495,0.0990099,0.10148514807224274,,0.250704,0.291188,0.694946,4.82744,57.20000000000001,3.5750000000000006,59,3.6875,-0.0108501,-0.0399592,999,9,AL,Osvaldo Bido,674370,23150,23150
DET,Tigers,0,1,0,8,0,1,,8,36,8,5,4,1,8,4,,0,4.8169,1.49296,8.61972,4.94366,1.74359,1.14085,0.213836,0.122642,0.09119496494531631,,0.243636,0.292929,0.695931,4.68443,34.10000000000001,4.262500000000001,35,4.375,-0.0108775,-0.0332915,999,6,AL,Konnor Pilkington,663455,21453,21453
NYY,Yankees,1,2,0,26,0,1,,26,115,27,15,14,4,24,9,,2,4.75113,1.38763,8.28054,3.25792,2.54167,1.35747,0.208191,0.0819113,0.12627986073493958,,0.256604,0.298969,0.692308,4.52277,91.99999999999999,3.538461538461538,97,3.730769230769231,-0.0110252,-0.07654,999,9,AL,Angel Chivilli,683409,26790,26790
STL,Cardinals,1,1,0,12,0,1,,12,53,11,7,6,1,12,6,,1,4.56164,1.45205,8.75342,4.56164,1.91892,1.10959,0.218462,0.113846,0.10461538285017014,,0.242958,0.294118,0.706638,4.4776,54.90000000000001,4.575000000000001,54,4.5,-0.0111043,-0.0348565,999,28,NL,Zack Thompson,668868,25918,25918
KCR,Royals,0,1,0,12,0,1,,12,53,11,7,6,2,12,6,,1,4.64088,1.41805,9.11602,4.64088,1.96429,1.16022,0.227273,0.115702,0.11157025396823883,,0.23445,0.285714,0.699405,4.60843,42.600000000000016,3.550000000000001,41,3.4166666666666665,-0.0117002,-0.0290145,999,7,AL,Eric Cerantola,672021,sa3017914,sa3017914
PHI,Phillies,2,2,0,38,0,1,,38,163,39,21,20,5,30,12,,1,4.66071,1.32143,7.07143,2.73214,2.58824,1.28571,0.183333,0.0708333,0.11250000447034836,,0.256757,0.288235,0.684713,4.38514,143.29999999999998,3.771052631578947,150,3.9473684210526314,-0.0117138,-0.0502305,999,26,NL,Max Lazar,676661,23426,23426
TBR,Rays,1,1,0,8,0,1,,8,36,7,4,4,1,9,5,,1,4.69055,1.43322,9.96743,5.27687,1.88889,1.17264,0.246377,0.130435,0.11594203114509583,,0.226087,0.285714,0.703125,4.86152,32.7,4.0875,31,3.875,-0.0118245,-0.00192282,999,12,AL,Evan Reifert,682126,sa3014860,sa3014860
SDP,Padres,0,0,0,6,0,1,,6,27,5,3,3,1,6,3,,0,4.62012,1.47844,9.24025,5.17454,1.78571,1.29363,0.229358,0.12844,0.10091742873191833,,0.235294,0.284615,0.723473,4.85998,26.10000000000001,4.350000000000001,24,4,-0.0121632,-0.00350831,999,29,NL,Daison Acosta,670897,sa944989,sa944989
SDP,Padres,3,5,10,32,0,1,,72,321,76,46,43,13,60,28,,5,5.32951,1.45177,7.56447,3.52436,2.14634,1.63324,0.188034,0.0876068,0.10042735189199448,,0.264286,0.29393,0.677831,5.18862,200.3000000000001,2.781944444444446,216,3,-0.0122379,-0.256622,747.719970703125,29,NL,Walker Buehler,621111,19374,19374
SDP,Padres,1,1,0,10,0,1,,10,45,10,5,5,1,8,5,,1,4.47316,1.45129,7.51491,4.29423,1.75,1.07356,0.185841,0.106195,0.0796460285782814,,0.246231,0.284768,0.712074,4.62619,37.7,3.7700000000000005,39,3.9,-0.0123025,-0.00584718,999,29,NL,Francis Peña,800212,sa3019374,sa3019374
DET,Tigers,0,0,0,6,0,1,,6,27,6,4,3,1,5,2,,1,5.09969,1.40609,7.17733,3.58867,2,1.32214,0.178824,0.0894118,0.08941176533699036,,0.254642,0.285714,0.664336,4.96095,21.500000000000007,3.5833333333333344,22,3.6666666666666665,-0.0125713,-0.0325208,999,6,AL,Andrew Sears,808825,sa3023133,sa3023133
BAL,Orioles,0,0,0,6,0,1,,6,29,6,4,4,1,6,3,,0,5.58923,1.58204,8.37549,4.49478,1.86338,1.37851,0.192943,0.103545,0.08939865231513977,,0.254136,0.292628,0.659426,4.95482,23.500000000000007,3.916666666666668,24,4,-0.0126346,-0.0345843,999,2,AL,Eric Torres,701539,sa3017262,sa3017262
WSN,Nationals,0,0,0,6,0,1,,6,26,6,4,3,1,5,2,,0,5.03888,1.39969,6.99844,3.21928,2.17391,1.39969,0.176678,0.0812721,0.09540637582540512,,0.261719,0.290816,0.671053,4.86142,24.500000000000007,4.083333333333335,25,4.166666666666667,-0.0128026,-0.0300995,999,24,NL,Shinnosuke Ogasawara,829272,35324,35324
LAD,Dodgers,1,1,0,16,0,1,,16,72,14,9,9,2,17,10,,1,4.83333,1.51852,9.83333,5.83333,1.68571,1.16667,0.241803,0.143443,0.09836067259311676,,0.227053,0.283688,0.706371,4.69069,62.40000000000001,3.900000000000001,59,3.6875,-0.0129883,-0.0316032,999,22,NL,Ronan Kopp,691947,sa3017751,sa3017751
CIN,Reds,1,2,0,40,0,1,,40,176,36,23,21,6,42,22,,1,4.7619,1.44621,9.52381,4.92063,1.93548,1.26984,0.24,0.124,0.11599999666213989,,0.233945,0.286667,0.706215,4.54607,147.6,3.69,141,3.525,-0.0134121,-0.058042,999,18,NL,Zach Maxwell,687209,31610,31610
SEA,Mariners,1,1,0,10,0,1,,10,44,10,5,5,1,7,4,,1,4.24273,1.38415,6.4995,3.34002,1.94595,0.992979,0.16476,0.0846682,0.08009153604507446,,0.256345,0.289389,0.709625,4.41899,38.7,3.87,40,4,-0.0135098,-0.0145081,999,11,AL,Randy Dobnak,677976,23798,23798
TBR,Rays,1,1,0,36,0,1,,36,156,37,19,18,5,30,12,,1,4.51783,1.36063,7.49009,2.97226,2.52,1.30779,0.192073,0.0762195,0.11585365980863571,,0.259136,0.295154,0.707763,4.42972,133.70000000000005,3.7138888888888903,140,3.888888888888889,-0.0135546,-0.0393022,999,12,AL,Jesse Scholtens,669947,19205,19205
STL,Cardinals,4,4,0,50,0,4,,50,214,48,25,23,6,44,19,,2,4.16667,1.33333,7.83333,3.33333,2.35,1.16667,0.203463,0.0865801,0.11688312143087387,,0.248804,0.290323,0.723473,4.3018,212.39999999999998,4.247999999999999,213,4.26,-0.0135771,0.0132737,999,28,NL,Matt Pushard,690155,sa3019955,sa3019955
CHC,Cubs,0,1,0,8,0,1,,8,35,8,4,4,1,8,4,,0,4.47833,1.42857,8.66774,4.04494,2.14286,1.44462,0.218978,0.10219,0.1167883351445198,,0.25,0.293103,0.733333,4.74027,34.10000000000001,4.262500000000001,35,4.375,-0.0140747,-0.0021519,999,17,NL,Vince Velasquez,592826,11189,11189
SFG,Giants,1,1,0,20,0,1,,20,87,21,10,9,2,14,7,,1,4.22425,1.39505,6.45372,3.28553,1.96429,1.05606,0.165165,0.0840841,0.0810810774564743,,0.260726,0.292887,0.720339,4.3998,76.80000000000001,3.8400000000000007,82,4.1,-0.0142049,-0.00730386,999,30,NL,Joey Lucchesi,664192,19320,19320
CIN,Reds,1,2,2,28,0,1,,34,149,37,22,21,6,23,11,,3,5.42169,1.39102,6.01314,2.85871,2.10345,1.47864,0.15212,0.0723192,0.07980049401521683,,0.269231,0.288194,0.641509,5.15047,89.60000000000001,2.6352941176470592,100,2.9411764705882355,-0.0149119,-0.0696305,999,18,NL,Julian Aguiar,687924,30031,30031
CHW,White Sox,1,1,0,14,0,1,,14,62,15,8,8,2,10,5,,0,4.95327,1.44341,6.35514,3.36449,1.88889,1.30841,0.160377,0.0849057,0.07547171413898468,,0.266839,0.292763,0.686767,4.79661,49,3.5,53,3.7857142857142856,-0.0150882,-0.0354225,999,4,AL,Tyler Schweitzer,805326,sa3020712,sa3020712
LAD,Dodgers,3,4,0,58,1,14,,58,263,52,33,31,6,61,36,,3,4.79574,1.50977,9.43162,5.59503,1.68571,0.959147,0.231373,0.137255,0.0941176563501358,,0.230415,0.289474,0.691906,4.44952,286.20000000000005,4.934482758620691,278,4.793103448275862,-0.0151834,-0.255713,999,22,NL,Will Klein,694361,27787,27787
CHW,White Sox,1,3,0,36,0,1,,36,162,33,20,19,5,38,21,,1,4.66667,1.51852,9.5,5.33333,1.78125,1.16667,0.234568,0.131687,0.10288064181804657,,0.239234,0.296552,0.720222,4.5981,133.10000000000002,3.697222222222223,129,3.5833333333333335,-0.0153084,-0.0736062,999,4,AL,Prelander Berroa,672860,22932,22932
CLE,Guardians,1,1,0,12,0,1,,12,53,13,6,6,2,8,4,,0,4.47419,1.41491,6.36711,3.2696,1.94737,1.20459,0.159483,0.0818966,0.07758621126413345,,0.260664,0.287425,0.716511,4.66477,38.40000000000002,3.2000000000000015,42,3.5,-0.0159187,-0.00672375,999,5,AL,Jake Miller,681313,sa3018171,sa3018171
CHC,Cubs,1,1,0,10,0,1,,10,44,9,6,5,1,9,5,,0,4.68582,1.45422,8.24057,4.68582,1.75862,1.13106,0.206478,0.117409,0.08906882256269455,,0.240741,0.28481,0.702247,4.60731,45.300000000000004,4.53,44,4.4,-0.0160793,-0.033494,999,17,NL,Corbin Martin,656686,19884,19884
NYY,Yankees,1,1,0,24,0,1,,24,105,22,13,12,3,22,13,,1,4.56389,1.46045,8.21501,4.74645,1.73077,1.09533,0.208333,0.12037,0.08796297013759613,,0.244681,0.291971,0.707547,4.59558,89.50000000000001,3.7291666666666674,87,3.625,-0.0164145,-0.0444212,999,9,AL,Rafael Montero,606160,12760,12760
BOS,Red Sox,1,1,0,22,0,1,,22,96,24,12,11,3,15,7,,1,4.68053,1.39673,6.15156,2.94205,2.09091,1.20357,0.156463,0.0748299,0.08163265138864517,,0.266667,0.293023,0.687961,4.57644,73.5,3.340909090909091,81,3.6818181818181817,-0.0166646,-0.0242737,999,3,AL,Jake Bennett,687562,sa3020737,sa3020737
PHI,Phillies,1,1,0,12,0,1,,12,54,12,7,7,2,12,5,,1,4.9556,1.42096,8.63233,3.99645,2.16,1.27886,0.214286,0.0992064,0.115079365670681,,0.248869,0.295597,0.668605,4.71595,43.000000000000014,3.5833333333333344,44,3.6666666666666665,-0.0169252,-0.0268305,999,26,NL,Nolan Hoffman,676510,23381,23381
SEA,Mariners,2,2,0,34,0,1,,34,150,30,18,17,3,34,18,,3,4.43787,1.40039,8.87574,4.7929,1.85185,0.887574,0.223214,0.120536,0.1026785597205162,,0.227979,0.282609,0.6875,4.27912,145.70000000000002,4.28529411764706,140,4.117647058823529,-0.0171754,-0.0821905,999,11,AL,Robinson Ortiz,673662,sa3004006,sa3004006
MIA,Marlins,1,1,0,16,0,1,,16,71,15,9,8,2,16,8,,1,4.69565,1.43478,9,4.5,2,1.17391,0.22439,0.112195,0.11219512671232224,,0.240223,0.291339,0.694444,4.52644,63.80000000000001,3.9875000000000007,63,3.9375,-0.0172179,-0.0265752,999,20,NL,Zach Brzykcy,694350,27783,27783
ATL,Braves,2,2,0,24,0,1,,24,106,21,13,12,3,25,14,,2,4.46953,1.4447,9.54853,5.28217,1.80769,1.0158,0.239796,0.132653,0.1071428656578064,,0.227545,0.286957,0.701754,4.44439,92.10000000000002,3.837500000000001,87,3.625,-0.0176028,-0.0282993,999,16,NL,Daysbel Hernández,678226,20271,20271
PIT,Pirates,1,1,0,14,0,1,,14,62,14,8,7,2,11,5,,1,4.60916,1.40162,6.95418,3.39623,2.04762,1.21294,0.174797,0.0853659,0.08943089097738266,,0.257336,0.289474,0.696296,4.66254,50.6,3.6142857142857143,52,3.7142857142857144,-0.0178639,-0.0257053,999,27,NL,Wilber Dotel,696062,sa3015163,sa3015163
BAL,Orioles,1,1,0,19,0,1,,19,84,18,11,10,3,19,9,,1,4.67089,1.44304,8.77215,4.44304,1.97436,1.25316,0.22063,0.111748,0.10888253152370453,,0.245098,0.293578,0.709939,4.62881,68.89999999999999,3.6263157894736837,68,3.5789473684210527,-0.0180235,-0.0582089,999,2,AL,Chayce McDermott,694646,29866,29866
PIT,Pirates,1,1,0,16,0,1,,16,70,16,8,8,2,11,5,,1,4.24084,1.36126,6.28272,2.98429,2.10526,1.09948,0.160643,0.0763052,0.08433735370635986,,0.261062,0.290503,0.718475,4.5313,60.20000000000001,3.7625000000000006,62,3.875,-0.0187162,0.00472639,999,27,NL,Joe La Sorsa,686747,25481,25481
SEA,Mariners,1,1,0,16,0,1,,16,71,15,9,8,2,16,9,,1,4.5,1.44444,9.16667,4.83333,1.89655,1,0.229167,0.120833,0.10833334922790527,,0.236715,0.294521,0.704023,4.37588,60.80000000000001,3.8000000000000007,60,3.75,-0.0191876,-0.0559866,999,11,AL,Josh Simpson,681006,25957,25957
BAL,Orioles,2,2,0,56,0,10,,56,245,53,29,27,8,59,26,,1,4.39024,1.40713,9.45591,4.22139,2.24,1.35084,0.240343,0.107296,0.1330472156405449,,0.241546,0.293706,0.736677,4.44846,255.2000000000001,4.557142857142859,253,4.517857142857143,-0.0193822,-0.0611627,999,2,AL,Rico Garcia,670329,20023,20023
ARI,Diamondbacks,1,1,0,17,0,1,,17,75,17,9,8,2,13,7,,1,4.44444,1.37566,7.14286,3.49206,2.04545,1.11111,0.180723,0.0883534,0.09236947447061539,,0.25,0.284884,0.703812,4.47552,63.000000000000014,3.7058823529411775,65,3.823529411764706,-0.0198,-0.0123541,999,15,NL,Joe Ross,605452,12972,12972
SEA,Mariners,0,1,0,8,0,1,,8,35,7,5,4,1,7,4,,1,4.70455,1.40909,7.97727,4.29545,1.85714,1.22727,0.201031,0.108247,0.09278350323438644,,0.242604,0.282258,0.690298,4.83968,31.700000000000006,3.962500000000001,30,3.75,-0.0198097,-0.0442126,999,11,AL,Guillo Zuñiga,670871,19588,19588
CHC,Cubs,1,1,0,20,0,1,,20,89,17,11,10,2,21,12,,1,4.42105,1.4386,9.47368,5.21053,1.81818,1.10526,0.237154,0.130435,0.10671937465667725,,0.225806,0.28,0.720222,4.5211,86.2,4.3100000000000005,81,4.05,-0.020106,-0.036303,999,17,NL,Riley Martin,702303,sa3017601,sa3017601
TEX,Rangers,2,2,0,44,0,1,,44,192,41,25,24,6,39,18,,3,4.88246,1.35624,7.97468,3.74322,2.13043,1.30199,0.20332,0.0954357,0.10788382589817047,,0.242991,0.280255,0.673981,4.70837,164.20000000000002,3.7318181818181824,161,3.659090909090909,-0.020559,-0.119799,999,13,AL,Luis Curvelo,681168,24710,24710
CHW,White Sox,1,2,0,21,0,1,,21,90,23,12,11,4,14,5,,0,4.84615,1.32692,5.88462,1.99038,2.95652,1.55769,0.153153,0.0518018,0.10135135054588318,,0.27381,0.290419,0.682624,4.76975,63.400000000000006,3.0190476190476194,70,3.3333333333333335,-0.020781,-0.0531337,999,4,AL,Shane Murphy,690294,sa3020389,sa3020389
BAL,Orioles,2,2,0,32,0,1,,32,141,33,17,16,5,28,12,,1,4.47514,1.41805,7.9558,3.48066,2.28571,1.32597,0.200837,0.0878661,0.11297070235013962,,0.258065,0.298137,0.729483,4.49794,110.50000000000001,3.4531250000000004,116,3.625,-0.0208923,-0.0505504,999,2,AL,Cameron Foster,671382,sa3020735,sa3020735
CLE,Guardians,2,2,0,25,0,0,,25,110,23,13,12,4,28,13,,0,4.27259,1.43951,9.92343,4.68606,2.11765,1.37825,0.25,0.118056,0.131944440305233,,0.237154,0.292398,0.75,4.5287,93.00000000000001,3.7200000000000006,90,3.6,-0.021542,-0.0296359,999,5,AL,Daniel Espino,682982,sa3011495,sa3011495
KCR,Royals,2,3,0,59,0,11,,59,256,61,31,28,8,45,20,,2,4.34738,1.36691,6.93731,3.05242,2.27273,1.20247,0.177305,0.0780142,0.09929078072309494,,0.259067,0.291946,0.714286,4.47121,247.60000000000005,4.196610169491526,259,4.389830508474576,-0.0223261,0.00077165,999,7,AL,Daniel Lynch IV,663738,21537,21537
STL,Cardinals,1,1,0,16,0,1,,16,70,16,9,8,2,13,6,,1,4.64183,1.36581,7.39255,3.18052,2.32432,1.2894,0.187773,0.080786,0.10698691010475159,,0.256039,0.290735,0.696721,4.61556,61.20000000000001,3.8250000000000006,63,3.9375,-0.0224397,-0.0362096,999,28,NL,Brycen Mautz,802408,sa3020710,sa3020710
SEA,Mariners,1,1,0,24,0,1,,24,105,24,13,12,3,21,10,,1,4.5,1.39286,7.71429,3.69643,2.08696,1.125,0.195918,0.0938775,0.10204081982374191,,0.25,0.290909,0.703812,4.38514,91.30000000000001,3.804166666666667,94,3.9166666666666665,-0.0239272,-0.0676493,999,11,AL,Ryan Loutos,702795,29521,29521
SDP,Padres,1,1,0,26,0,1,,26,113,25,13,13,4,24,10,,1,4.33428,1.35977,8.15864,3.56941,2.28571,1.27479,0.20915,0.0915033,0.11764706671237946,,0.246377,0.287129,0.731707,4.43825,97.19999999999999,3.738461538461538,97,3.730769230769231,-0.0241713,-0.0152027,999,29,NL,Ty Adcock,686654,25651,25651
DET,Tigers,1,1,0,11,0,1,,11,49,11,6,6,2,10,6,,0,4.82574,1.50134,8.20375,4.58445,1.78947,1.44772,0.204819,0.114458,0.09036143869161606,,0.253425,0.292453,0.714286,5.01181,34.2,3.1090909090909093,35,3.1818181818181817,-0.0249234,-0.0190968,999,6,AL,Tyler Mattison,694331,sa3018117,sa3018117
MIA,Marlins,1,2,0,22,0,1,,22,99,21,12,11,2,20,10,,4,4.64088,1.39963,8.12155,4.14365,1.96,0.994475,0.2,0.102041,0.09795918315649033,,0.241706,0.288462,0.680473,4.64527,85.60000000000002,3.890909090909092,86,3.909090909090909,-0.0250772,-0.025326,999,20,NL,Josh Ekness,694795,sa3023204,sa3023204
CHC,Cubs,1,0,0,16,0,1,,16,71,14,9,8,2,17,8,,1,4.57627,1.40436,9.37046,4.57627,2.04762,1.30751,0.234973,0.114754,0.12021858245134354,,0.232704,0.281818,0.705645,4.68477,68.4,4.275,65,4.0625,-0.0250986,-0.0351972,999,17,NL,Jack Neely,680891,30106,30106
KCR,Royals,2,3,0,42,0,1,,42,185,40,22,21,5,36,18,,3,4.46097,1.38786,7.69517,3.90335,1.97143,1.00372,0.194366,0.0985916,0.09577463567256927,,0.245223,0.288136,0.694165,4.39908,158.3,3.7690476190476194,158,3.761904761904762,-0.0253818,-0.0268336,999,7,AL,Luinder Avila,679883,24452,24452
PHI,Phillies,3,3,0,42,0,1,,42,182,42,24,22,6,33,16,,2,4.77612,1.37645,7.16418,3.43284,2.08696,1.34328,0.183908,0.0881226,0.09578543901443481,,0.255319,0.286517,0.681818,4.77693,143.8,3.423809523809524,148,3.5238095238095237,-0.0258169,-0.0790421,999,26,NL,Chase Shugart,663767,21544,21544
BAL,Orioles,2,2,0,28,0,1,,28,127,27,16,15,4,26,14,,2,4.73684,1.46199,8.42105,4.38596,1.92,1.22807,0.206897,0.107759,0.09913793951272964,,0.246305,0.290541,0.705521,4.73358,95.80000000000005,3.4214285714285735,96,3.4285714285714284,-0.0261548,-0.0792524,999,2,AL,Jackson Kowar,663804,21549,21549
SEA,Mariners,1,1,0,18,0,1,,18,79,17,10,9,2,16,8,,2,4.44634,1.36286,7.97274,3.98637,2,1.07325,0.202335,0.101167,0.10116731375455856,,0.24,0.283133,0.698006,4.54911,70.40000000000002,3.9111111111111123,70,3.888888888888889,-0.0262246,-0.0589069,999,11,AL,Domingo Gonzalez,682445,sa3007495,sa3007495
TOR,Blue Jays,1,1,0,14,0,1,,14,62,14,8,7,2,11,6,,0,4.77762,1.46341,6.97274,3.87374,1.8,1.42037,0.174194,0.0967742,0.07741935551166534,,0.258065,0.285047,0.715935,4.97158,50.6,3.6142857142857143,52,3.7142857142857144,-0.0264802,-0.0375321,999,14,AL,Jake Bloss,814005,33168,33168
NYY,Yankees,0,0,0,8,0,1,,8,37,7,5,5,1,8,6,,1,5.35411,1.64306,8.92351,7.13881,1.25,1.01983,0.212121,0.169697,0.04242424666881561,,0.227273,0.27957,0.667939,5.42975,27.700000000000006,3.462500000000001,26,3.25,-0.0265891,-0.035397,999,9,AL,Dylan Coleman,669395,22276,22276
CLE,Guardians,2,2,0,38,0,1,,38,164,31,19,18,5,45,20,,3,4.15704,1.33949,10.6005,4.7806,2.21739,1.24711,0.272727,0.122995,0.14973262697458267,,0.217391,0.278846,0.725806,4.38225,164.1,4.318421052631579,150,3.9473684210526314,-0.0267033,-0.0212919,999,5,AL,Andrew Walters,689958,33834,33834
TOR,Blue Jays,1,2,0,28,0,1,,28,121,28,16,15,4,24,9,,2,4.66742,1.31905,7.71139,2.84104,2.71429,1.42052,0.197917,0.0729167,0.1250000074505806,,0.253561,0.287356,0.687885,4.58948,104.2,3.7214285714285715,107,3.8214285714285716,-0.0267292,-0.0750642,999,14,AL,Lazaro Estrada,681751,24914,24914
SEA,Mariners,0,1,0,9,0,1,,9,40,9,5,5,1,6,3,,1,4.71028,1.39252,6.2243,3.28037,1.89744,1.17757,0.155789,0.0821053,0.0736842155456543,,0.259434,0.285714,0.680062,4.8828,34.90000000000001,3.877777777777779,36,4,-0.026787,-0.0294535,999,11,AL,Blas Castaño,680604,26117,26117
LAA,Angels,1,2,0,26,0,1,,26,117,26,15,14,3,23,12,,2,4.86486,1.47147,8.10811,4.32432,1.875,1.08108,0.2,0.106667,0.09333333373069763,,0.251908,0.298969,0.691244,4.60661,95.9,3.6884615384615387,99,3.8076923076923075,-0.0268724,-0.0659904,999,1,AL,Tayler Saucedo,642048,17888,17888
HOU,Astros,0,0,0,13,0,1,,13,63,14,9,8,2,12,6,,1,5.58923,1.58204,8.37549,4.49478,1.86338,1.37851,0.192943,0.103545,0.08939866721630096,,0.254136,0.292628,0.659426,4.95482,42.199999999999996,3.2461538461538457,46,3.5384615384615383,-0.0270151,-0.0827147,999,21,AL,Peter Lambert,663567,17969,17969
STL,Cardinals,1,1,0,24,0,1,,24,105,25,13,12,3,17,9,,1,4.38356,1.4003,6.43836,3.28767,1.95833,1.09589,0.163763,0.0836237,0.08013938367366791,,0.260536,0.291262,0.705446,4.47456,83.70000000000002,3.4875000000000007,89,3.7083333333333335,-0.0272671,-0.038866,999,28,NL,Scott Blewett,656240,16427,16427
SDP,Padres,1,2,0,35,0,1,,35,152,33,20,18,5,31,15,,3,4.73684,1.35088,8.05263,3.78947,2.125,1.26316,0.205645,0.0967742,0.1088709756731987,,0.242009,0.28125,0.683891,4.69654,123.7,3.5342857142857143,122,3.4857142857142858,-0.0275424,-0.0990837,999,29,NL,Alek Jacob,689690,29628,29628
TOR,Blue Jays,1,1,0,18,0,1,,18,80,17,10,10,3,16,8,,2,4.75561,1.40026,7.84676,3.92338,2,1.30779,0.197015,0.0985075,0.09850747138261795,,0.247458,0.284404,0.695364,4.86565,58.10000000000001,3.2277777777777783,57,3.1666666666666665,-0.0277234,-0.0394466,999,14,AL,Adam Macko,671936,sa3011555,sa3011555
ARI,Diamondbacks,1,1,0,23,0,1,,23,102,21,11,11,3,22,11,,1,4.1637,1.42349,8.64769,4.48399,1.92857,1.06762,0.217158,0.112601,0.10455764830112457,,0.238532,0.288136,0.735849,4.39255,90.70000000000002,3.9434782608695658,88,3.8260869565217392,-0.0278449,0.0188524,999,15,NL,Yilber Díaz,700270,29271,29271
STL,Cardinals,1,2,0,22,0,1,,22,97,22,12,11,3,19,10,,1,4.52119,1.42857,7.62951,3.95604,1.92857,1.1303,0.191489,0.0992908,0.09219858050346375,,0.252,0.292553,0.701754,4.57941,77.7,3.5318181818181817,80,3.6363636363636362,-0.0281064,-0.0382053,999,28,NL,Austin Love,676153,sa3017609,sa3017609
CHW,White Sox,2,3,0,52,0,6,,52,230,49,29,27,6,45,26,,4,4.60026,1.44168,7.78506,4.48231,1.73684,1.0616,0.195846,0.11276,0.0830860584974289,,0.245734,0.288991,0.698152,4.66856,207.6,3.9923076923076923,206,3.9615384615384617,-0.0283659,-0.109723,999,4,AL,Chris Murphy,669684,26214,26214
CIN,Reds,0,1,0,16,0,1,,16,73,17,10,10,3,14,8,,1,5.4047,1.51436,7.75457,4.22976,1.83333,1.40992,0.189655,0.103448,0.08620690554380417,,0.261438,0.298246,0.665323,5.09336,42.3,2.64375,46,2.875,-0.0284599,-0.046241,999,18,NL,Yunior Marte,628708,14416,14416
MIA,Marlins,0,1,0,12,0,1,,12,55,12,7,7,2,10,6,,1,5,1.52222,7.5,4.8,1.5625,1.2,0.183374,0.117359,0.06601467728614807,,0.251412,0.28839,0.690516,5.03514,36.000000000000014,3.0000000000000013,37,3.0833333333333335,-0.0294682,-0.0273868,999,20,NL,Karson Milbrandt,703596,sa3020659,sa3020659
CIN,Reds,1,1,0,14,0,1,,14,63,14,9,9,2,12,7,,1,5.48276,1.50575,7.86207,4.34483,1.80952,1.55172,0.194872,0.107692,0.08717948943376541,,0.258721,0.29249,0.672727,5.2156,46.6,3.3285714285714287,48,3.4285714285714284,-0.0303994,-0.0476207,999,18,NL,Jose Franco,683742,sa3008714,sa3008714
PHI,Phillies,0,1,0,16,0,1,,16,69,16,9,9,3,15,7,,1,4.99044,1.41491,8.26004,3.95793,2.08696,1.54876,0.211454,0.101322,0.11013215780258179,,0.253731,0.291667,0.700326,5.02806,49.9,3.11875,51,3.1875,-0.0318638,-0.0258576,999,26,NL,Génesis Cabrera,650893,17490,17490
TBR,Rays,1,3,0,52,0,7,,52,230,48,26,25,7,52,26,,1,4.28571,1.42857,9.07563,4.53782,2,1.2605,0.227848,0.113924,0.1139240562915802,,0.23741,0.285714,0.75,4.5357,224.90000000000003,4.325000000000001,220,4.230769230769231,-0.0321467,-0.0124983,999,12,AL,Hunter Bigge,685801,26259,26259
LAA,Angels,1,1,0,14,0,1,,14,62,16,9,8,2,9,4,,0,5.29412,1.44648,6.07522,2.60366,2.33333,1.5622,0.152505,0.0653595,0.08714596927165985,,0.28169,0.301775,0.673077,4.99627,47.4,3.3857142857142857,54,3.857142857142857,-0.0325864,-0.0633394,999,1,AL,Shaun Anderson,641312,19453,19453
SEA,Mariners,1,1,0,22,0,1,,22,97,21,12,11,3,21,10,,1,4.42373,1.44068,8.38983,4.27119,1.96429,1.22034,0.210728,0.10728,0.10344827175140381,,0.246753,0.291667,0.731707,4.55887,84.30000000000001,3.8318181818181825,84,3.8181818181818183,-0.0328074,-0.0647374,999,11,AL,Alex Hoppe,695380,sa3020836,sa3020836
PHI,Phillies,1,2,0,18,0,1,,18,80,18,11,10,3,16,9,,0,5.03587,1.49211,8.13486,4.26112,1.90909,1.42037,0.202572,0.106109,0.09646301716566086,,0.256318,0.295566,0.699774,4.84245,58.500000000000014,3.250000000000001,60,3.3333333333333335,-0.0329451,-0.0550663,999,26,NL,Seth Johnson,686751,26020,26020
TOR,Blue Jays,1,2,0,36,0,1,,36,159,35,19,18,5,32,16,,1,4.44156,1.42857,8.06493,4.09091,1.97143,1.28571,0.202346,0.102639,0.09970673173666,,0.247525,0.286996,0.729387,4.68059,130.90000000000003,3.636111111111112,132,3.6666666666666665,-0.0333012,-0.0479573,999,14,AL,Angel Bastardo,682785,sa3009716,sa3009716
DET,Tigers,3,3,0,50,0,4,,50,216,48,29,27,7,41,22,,1,4.81034,1.41379,7.44828,4.03448,1.84615,1.24138,0.191235,0.103586,0.087649405002594,,0.25,0.285714,0.677966,4.66962,188.09999999999997,3.761999999999999,188,3.76,-0.0342009,-0.192329,999,6,AL,Beau Brieske,689225,26079,26079
STL,Cardinals,0,0,0,14,0,1,,14,68,15,10,9,2,13,7,,1,5.58923,1.58204,8.37549,4.49478,1.86338,1.37851,0.192943,0.103545,0.08939865976572037,,0.254136,0.292628,0.659426,4.95482,46.00000000000003,3.285714285714288,50,3.5714285714285716,-0.0346299,-0.0964709,999,28,NL,Packy Naughton,676050,23292,23292
