Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Kyle Backhus","PHI",1.54106,1.08445,0,4.3007,39.242,0,0,6.6189,,38.0868,165.672,36.5577,19.56,18.2,3.90753,14.2736,1.36865,3.51852,37.2391,8.79969,3.37289,2.60895,0.923358,0.224777,0.0861561,0.13862060755491257,0.247213,1.33462,0.305905,0.689391,,,3.91483,0.263518,-0.0146114,999,,,,,,,183.8,4.836842105263158,186,4.894736842105263,,,,,,,,,,,,,,,,,,,"Kyle Backhus","29615",679775
"Kohl Drake","ARI",1.14686,1.50996,0.87584,4.49183,4.595,3.809,0,0,,19.3351,82.809,18.9918,10.34,9.65,2.71513,6.38317,0.10929,0.688244,17.6486,8.21499,2.9712,2.76487,1.26383,0.213125,0.0770831,0.13604164868593216,0.250758,1.31238,0.293941,0.696909,,,4.2323,0.260387,0.173898,999,,,,,,,69.29999999999998,3.6473684210526307,71,3.736842105263158,,,,,,,,,,,,,,,,,,,"Kohl Drake","sa3021723",684442
"Pierce Johnson","CIN",2.24786,1.84535,0,4.35998,57.816,0,1,12.0126,,58.397,249.531,53.2789,30.26,28.29,8.44199,23.1825,1.15301,1.1388,60.178,9.27448,3.57284,2.59583,1.30106,0.241164,0.0929044,0.148259736597538,0.236574,1.30934,0.286333,0.714721,,,4.2029,0.260228,0.0313886,999,,,,,,,294.00000000000006,5.06896551724138,287,4.948275862068965,,,,,,,,,,,,,,,,,,,"Pierce Johnson","13435",572955
"Yennier Cano","BAL",2.6014,1.87452,0,4.21991,56.367,0,2,12.5929,,55.7287,238.603,54.0878,28.02,26.13,5.86734,20.7167,1.02038,2.22933,48.655,7.85762,3.34567,2.34859,0.947557,0.203916,0.086825,0.11709149926900864,0.250805,1.3423,0.299256,0.702573,,,3.99293,0.25875,0.128986,999,,,,,,,291.20000000000005,5.200000000000001,293,5.232142857142857,,,,,,,,,,,,,,,,,,,"Yennier Cano","25911",666974
"Ryan Brasier","TEX",2.11031,2.4346,0,4.30413,37.931,0.312,0,0,,39.792,168.764,38.5468,20.37,19.03,5.01148,11.408,0.733737,1.62668,33.7318,7.62933,2.58022,2.95685,1.13348,0.199875,0.0675974,0.13227812200784683,0.247524,1.2554,0.286661,0.689001,,,4.05969,0.256894,0.0921329,999,,,,,,,162.1,4.0525,164,4.1,,,,,,,,,,,,,,,,,,,"Ryan Brasier","5615",518489
"Tim Herrin","CLE",1.94153,1.77828,0,4.16033,52.777,0,0,10.4289,,51.3349,221.97,46.098,25.4,23.73,5.31098,21.8761,1.1459,4.41255,49.793,8.72967,3.83531,2.27613,0.931117,0.224323,0.0985544,0.12576834112405777,0.235576,1.32413,0.290139,0.703254,,,4.07646,0.2562,0.168676,999,,,,,,,258.30000000000007,5.064705882352943,252,4.9411764705882355,,,,,,,,,,,,,,,,,,,"Tim Herrin","25139",682120
"Connor Brogdon","CLE",1.62215,1.55493,0,4.3705,44.227,0,0,7.0429,,47.0747,201.047,42.9691,24.52,22.86,6.61716,18.0579,1.24317,1.25451,46.9136,8.9692,3.45242,2.59795,1.26511,0.233347,0.0898197,0.14352716505527496,0.23644,1.29639,0.283549,0.705273,,,4.20011,0.256108,-0.044855,999,,,,,,,214.90000000000003,4.572340425531916,209,4.446808510638298,,,,,,,,,,,,,,,,,,,"Connor Brogdon","21205",641401
"Enyel De Los Santos","HOU",2.54719,1.84329,0,4.32001,53.858,0,0,12.2423,,55.5624,236.878,50.6012,28.5,26.67,7.62678,20.684,1.07757,2.11056,52.7456,8.54373,3.3504,2.55006,1.23539,0.22267,0.0873194,0.1353505626320839,0.236362,1.28298,0.279579,0.705937,,,4.25173,0.256032,0.128986,999,,,,,,,268.4000000000001,4.7928571428571445,261,4.660714285714286,,,,,,,,,,,,,,,,,,,"Enyel De Los Santos","18403",660853
"Jimmy Herget","COL",2.53429,3.10123,0,5.20908,61.677,0.58,2,14.5869,,70.3713,310.406,75.4206,43.58,40.73,10.2566,22.9148,2.28619,5.06455,63.5861,8.13222,2.93064,2.7749,1.31175,0.204848,0.0738219,0.1310262456536293,0.267045,1.39738,0.312412,0.652035,,,4.41551,0.254756,-0.696675,999,,,,,,,314,4.485714285714286,334,4.771428571428571,,,,,,,,,,,,,,,,,,,"Jimmy Herget","17556",623474
"McCade Brown","COL",1.48147,3.15043,0.505722,5.35829,12.682,6.044,0,0.6093,,36.4986,162.234,38.7375,23.23,21.73,5.901,14.0051,0.551049,2.55896,34.5202,8.51215,3.45344,2.46483,1.4551,0.21278,0.0863263,0.12645336985588074,0.265926,1.44506,0.311988,0.663485,,,4.70683,0.254582,-0.12245,999,,,,,,,114.20000000000002,3.1722222222222225,125,3.4722222222222223,,,,,,,,,,,,,,,,,,,"McCade Brown","30004",685326
"Ian Hamilton","ATL",1.17416,0.863851,0,4.12245,30.674,0.071,0,0.6465,,32.682,141.281,30.1018,16,14.97,3.05057,14.3862,0.658199,1.59841,32.1071,8.84169,3.96169,2.23179,0.84007,0.227257,0.101827,0.12543008476495743,0.240244,1.36124,0.300106,0.708354,,,3.85104,0.253732,0.127244,999,,,,,,,149.30000000000004,4.524242424242425,146,4.424242424242424,,,,,,,,,,,,,,,,,,,"Ian Hamilton","19261",641656
"José Buttó","SFG",2.0401,1.76386,0,4.22371,54.163,0.338,2,13.0537,,61.7727,268.987,57.3495,31.09,28.99,6.35081,29.3,1.67853,2.44335,56.0392,8.16466,4.26888,1.9126,0.925283,0.208334,0.108927,0.0994069054722786,0.241732,1.40272,0.291665,0.714515,,,4.19891,0.252393,0.142806,999,,,,,,,317.79999999999995,5.1258064516129025,313,5.048387096774194,,,,,,,,,,,,,,,,,,,"Jose Butto","23313",676130
"Grant Wolfram","BAL",1.63968,1.18335,0,4.22046,35.432,0,0,4.4076,,38.6617,167.323,36.206,19.43,18.13,4.13616,15.9214,1.34313,1.94905,37.2644,8.67473,3.70631,2.34053,0.962852,0.222709,0.0951534,0.12755586951971054,0.242257,1.3483,0.2968,0.705647,,,3.98488,0.251864,0.141057,999,,,,,,,181.80000000000004,4.661538461538463,179,4.589743589743589,,,,,,,,,,,,,,,,,,,"Grant Wolfram","21623",664991
"Tanner Houck","BOS",0.906862,1.17014,0.146989,4.12985,6.976,2.717,0,0,,20.8119,89.098,20.0741,10.24,9.55,2.0838,7.14338,0.321525,1.46177,16.2872,7.04333,3.08912,2.28005,0.901127,0.182801,0.0801744,0.10262682288885117,0.249389,1.30778,0.289596,0.698656,,,4.112,0.249643,0.26564,999,,,,,,,86.80000000000001,4.133333333333334,87,4.142857142857143,,,,,,,,,,,,,,,,,,,"Tanner Houck","19879",656557
"Casey Legumina","SEA",1.78857,1.58232,0,4.14026,44.243,0.024,0,4.3334,,46.9318,199.154,39.988,23.1,21.59,6.72678,18.1103,1.32442,2.58315,47.6431,9.13639,3.47296,2.63072,1.28998,0.239227,0.0909359,0.1482909843325615,0.224072,1.23793,0.268039,0.718934,,,4.2909,0.249107,0.159471,999,,,,,,,206.70000000000005,4.397872340425533,193,4.1063829787234045,,,,,,,,,,,,,,,,,,,"Casey Legumina","25921",668984
"Jacob Webb","CHC",2.30846,1.65585,0,4.00065,51.175,0,0,10.7303,,53.2039,223.277,43.8697,25.28,23.65,7.03445,21.0126,1.24604,1.93782,49.052,8.29767,3.5545,2.33441,1.18995,0.219692,0.09411,0.12558169662952423,0.218991,1.2195,0.255375,0.719596,,,4.30413,0.247973,0.275934,999,,,,,,,264.70000000000005,4.99433962264151,247,4.660377358490566,,,,,,,,,,,,,,,,,,,"Jacob Webb","19274",657097
"Dax Fulton","MIA",0.510119,0.782501,0,3.68511,12.367,1.129,0,0,,17.4133,74.3872,15.8183,7.65,7.13,1.2255,7.03883,0.567881,0.765663,17.1134,8.84498,3.63799,2.43128,0.633397,0.230058,0.0946243,0.1354338377714157,0.237574,1.31263,0.302481,0.719305,,,3.42907,0.245385,0.143621,999,,,,,,,81.9,4.81764705882353,82,4.823529411764706,,,,,,,,,,,,,,,,,,,"Dax Fulton","sa3014535",690978
"Dylan Dodd","ATL",1.40077,1.06656,0,4.51063,37.557,0,0,0.6465,,41.6815,177.768,41.95,22.42,20.89,5.90621,11.4198,1.11455,1.7261,39.3617,8.49909,2.4658,3.44679,1.27529,0.221422,0.0642401,0.15718190371990204,0.254827,1.28042,0.301991,0.686232,,,4.0347,0.24018,-0.00539632,999,,,,,,,170.8,4.066666666666667,175,4.166666666666667,,,,,,,,,,,,,,,,,,,"Dylan Dodd","29928",689266
"Carlos Vargas","SEA",2.00916,1.77818,0,4.05022,50.838,0,0,10.0103,,53.1305,227.935,51.8638,25.66,23.91,4.65307,18.4227,1.59814,3.80267,38.3807,6.50147,3.12071,2.08333,0.788203,0.168384,0.0808244,0.08755968511104584,0.252121,1.3229,0.290213,0.69978,,,4.08383,0.238672,0.173285,999,,,,,,,245.50000000000006,4.632075471698114,250,4.716981132075472,,,,,,,,,,,,,,,,,,,"Carlos Vargas","22915",672841
"Kade Strowd","ARI",1.31689,1.0933,0,4.2394,37.796,0,0,0.6469,,39.2107,170.187,37.552,19.74,18.47,3.80805,16.9,0.973682,1.59655,36.4472,8.36569,3.87905,2.15663,0.874058,0.214159,0.0993026,0.11485668271780014,0.247556,1.3887,0.302812,0.706667,,,3.95379,0.238243,0.0387112,999,,,,,,,159.60000000000002,4.092307692307693,162,4.153846153846154,,,,,,,,,,,,,,,,,,,"Kade Strowd","26191",669704
"Chase Silseth","LAA",1.667,1.39145,0,4.03082,44.163,0,0,6.5563,,51.0417,217.801,42.714,24.39,22.86,6.31407,22.5485,1.47175,3.03022,52.5156,9.25988,3.9759,2.329,1.11334,0.241117,0.103528,0.13758911937475204,0.222211,1.27861,0.272878,0.724397,,,4.18894,0.236069,0.271388,999,,,,,,,247.8,4.858823529411765,233,4.568627450980392,,,,,,,,,,,,,,,,,,,"Chase Silseth","30074",681217
"Nick Mears","KCR",2.42018,1.90282,0,4.27972,57.569,0,0,12.3759,,58.5249,250.478,52.6299,29.8,27.83,7.63199,24.0036,1.45374,1.21028,55.1415,8.4797,3.6913,2.29722,1.17365,0.220145,0.0958312,0.12431378662586212,0.233636,1.30942,0.276926,0.71015,,,4.2385,0.235609,0.08476,999,,,,,,,283.40000000000003,4.8033898305084755,274,4.6440677966101696,,,,,,,,,,,,,,,,,,,"Nick Mears","25376",683232
"Jordan Romano","LAA",2.08297,1.8987,0,4.42935,56.953,0,5,12.3311,,57.1371,243.197,51.6144,30.14,28.12,8.84129,20.3026,1.8067,3.04411,59.5171,9.37488,3.19798,2.9315,1.39264,0.244727,0.083482,0.1612454205751419,0.23477,1.25868,0.282345,0.701672,,,4.28925,0.233915,-0.0219102,728.5,,,,,,,299.9,5.261403508771929,292,5.12280701754386,,,,,,,,,,,,,,,,,,,"Jordan Romano","16122",605447
"Spencer Bivens","SFG",2.12518,1.80938,0,4.39143,57.703,0.066,0,14.2861,,67.1604,291.654,68.6991,35.27,32.77,6.76423,24.5939,1.81904,3.36569,48.5535,6.50653,3.29577,1.97421,0.906457,0.166476,0.0843255,0.08215048164129257,0.260525,1.38911,0.297225,0.692208,,,4.2475,0.233369,0.00111148,999,,,,,,,300.29999999999995,4.482089552238805,314,4.686567164179104,,,,,,,,,,,,,,,,,,,"Spencer Bivens","30226",702352
"Coleman Crow","MIL",0.695028,0.577138,0,3.62703,12.917,0.562,0,0,,16.3274,67.6942,13.8604,7.07,6.58,1.89084,4.94108,0.441784,0.740427,17.0649,9.40651,2.72363,3.45367,1.04227,0.252088,0.0729913,0.17909649014472961,0.223509,1.15153,0.277994,0.726214,,,3.59423,0.232241,0.186866,999,,,,,,,73.4,4.5875,70,4.375,,,,,,,,,,,,,,,,,,,"Coleman Crow","sa3015142",689441
"Tanner Gordon","COL",2.27106,5.00725,0.829233,5.85645,25.573,8.533,0,0.6093,,64.2983,286.412,77.5628,44.78,41.84,12.1909,18.2101,1.34252,1.94083,49.2112,6.88822,2.54891,2.70241,1.70639,0.171819,0.0635799,0.10823936760425568,0.291303,1.48951,0.319106,0.647894,,,5.00939,0.232199,-0.669819,999,,,,,,,165.2,2.58125,206,3.21875,,,,,,,,,,,,,,,,,,,"Tanner Gordon","27669",685299
"Matt Gage","SFG",1.82715,1.6236,0,4.55949,50.509,0.087,0,10.1023,,52.7822,230.878,54.4966,28.72,26.74,5.83671,20.1785,1.69248,1.98071,43.3317,7.38858,3.44068,2.14742,0.995229,0.187682,0.087399,0.1002829447388649,0.2611,1.41478,0.304981,0.691016,,,4.19026,0.230602,-0.132816,999,,,,,,,238.00000000000003,4.490566037735849,247,4.660377358490566,,,,,,,,,,,,,,,,,,,"Matt Gage","17381",657424
"Jason Alexander","HOU",1.939,2.98816,0.436684,5.28732,20.186,5.8,0,0.6558,,46.7931,207.937,52.3641,29.44,27.49,6.60311,17.1573,0.840762,2.2463,35.7861,6.88295,3.29998,2.08576,1.27002,0.1721,0.0825121,0.08958804607391357,0.277744,1.48572,0.313121,0.664953,,,4.68407,0.230534,-0.122722,999,,,,,,,145.50000000000006,3.095744680851065,163,3.4680851063829787,,,,,,,,,,,,,,,,,,,"Jason Alexander","19666",669920
"Yuki Matsui","SDP",1.98627,1.43166,0,4.0802,44.937,0,0,0.6518,,46.4095,197.031,39.898,22.61,21.04,6.32031,19.003,1.33581,1.18326,45.0047,8.72756,3.68518,2.36829,1.22567,0.228414,0.0964469,0.1319669485092163,0.22561,1.26916,0.267509,0.725058,,,4.27097,0.230516,0.105953,999,,,,,,,196.60000000000002,4.273913043478261,186,4.043478260869565,,,,,,,,,,,,,,,,,,,"Yuki Matsui","33826",673513
"Joel Peguero","SFG",1.62389,1.34469,0,4.29036,44.423,0,1,0.5773,,47.1149,206.277,46.5717,24.16,22.46,4.39005,21.1178,1.46336,1.71456,41.3368,7.89625,4.03398,1.95744,0.838597,0.200395,0.102376,0.09801863878965378,0.253874,1.43669,0.306291,0.707298,,,4.04555,0.230351,0.0571302,999,,,,,,,198.40000000000003,4.221276595744682,205,4.361702127659575,,,,,,,,,,,,,,,,,,,"Joel Peguero","21951",666711
"Tink Hence","STL",0.731154,1.04875,0.334261,4.0057,3.916,2.469,0,0,,13.1213,55.1524,12.0135,6.24,5.84,1.54154,4.17626,0.11647,0.490633,12.6628,8.68554,2.86453,3.0321,1.05735,0.229597,0.0757222,0.1538752317428589,0.237959,1.23385,0.288634,0.709096,,,3.79932,0.226018,0.189975,999,,,,,,,54.39999999999999,4.184615384615384,53,4.076923076923077,,,,,,,,,,,,,,,,,,,"Tink Hence","sa3014709",693311
"Hayden Harris","ATL",1.28407,1.03398,0,4.61984,35.057,0,0,6.4648,,36.5857,159.218,35.1988,20.18,18.78,5.29598,14.3905,0.830817,1.75736,41.8348,10.2913,3.54004,2.90711,1.3028,0.262753,0.0903829,0.1723698228597641,0.246026,1.35543,0.311686,0.697317,,,4.05412,0.22552,-0.0677851,999,,,,,,,181.3,4.9,180,4.864864864864865,,,,,,,,,,,,,,,,,,,"Hayden Harris","31913",802686
"Brock Stewart","LAD",1.57584,0.754632,0,4.15965,29.534,0,0,0.7772,,29.577,126.733,25.3667,14.66,13.67,3.85069,12.3616,0.695086,1.99828,33.7701,10.2759,3.76153,2.73185,1.17173,0.266467,0.0975411,0.1689261645078659,0.225738,1.2756,0.287833,0.713365,,,4.00062,0.225439,0.0690996,999,,,,,,,137.8,4.593333333333334,128,4.266666666666667,,,,,,,,,,,,,,,,,,,"Brock Stewart","16727",592779
"Jack Perkins","ATH",0.840942,0.840766,0,4.13458,18.69,0.511,0,0.6351,,24.728,106.608,20.6554,12.16,11.36,3.06597,11.5664,0.670265,1.76071,27.617,10.0515,4.20971,2.38769,1.11589,0.259053,0.108495,0.1505580171942711,0.221434,1.30305,0.280993,0.718303,,,4.13016,0.221652,0.163209,999,,,,,,,111.5,4.46,104,4.16,,,,,,,,,,,,,,,,,,,"Jack Perkins","31468",678022
"Zach McCambley","PHI",1.47885,1.02155,0,4.20013,36.616,0,0,0,,38.0988,163.607,34.0005,19.11,17.78,4.9871,15.4279,1.36748,2.11799,40.0261,9.45527,3.64449,2.5944,1.17809,0.244648,0.0942983,0.15034916251897812,0.232782,1.29737,0.287125,0.714273,,,4.11726,0.221562,0.0875262,999,,,,,,,160.29999999999998,4.218421052631578,154,4.052631578947368,,,,,,,,,,,,,,,,,,,"Zach McCambley","sa3014478",685112
"Easton McGee","MIL",1.16749,0.77921,0,4.1804,23.721,0,0,0.621,,28.0093,118.043,26.7774,13.96,13.01,3.72822,7.41791,0.741903,1.1749,26.0299,8.36399,2.38354,3.50907,1.19796,0.220512,0.0628406,0.15767132490873337,0.244653,1.22086,0.289228,0.698352,,,3.92721,0.218766,0.0644931,999,,,,,,,119.80000000000005,4.27857142857143,120,4.285714285714286,,,,,,,,,,,,,,,,,,,"Easton McGee","22176",668834
"Kervin Castro","NYY",1.30519,0.683771,0,3.77959,24.589,0,0,0.691,,25.9552,109.729,22.0801,11.67,10.9,2.64081,10.1685,0.933092,1.27815,25.1559,8.72285,3.52593,2.47392,0.915705,0.229255,0.0926687,0.13658584654331207,0.22466,1.24247,0.27579,0.720755,,,3.84245,0.217706,0.162542,999,,,,,,,119.3,4.588461538461538,112,4.3076923076923075,,,,,,,,,,,,,,,,,,,"Kervin Castro","21656",665645
"Tristan Beck","SFG",0.829841,0.691791,0,4.23087,22.326,0.05,0,0.656,,27.6539,118.678,27.2936,13.96,13,3.07784,9.15879,0.795893,0.983681,24.0889,7.83976,2.98074,2.63014,1.00169,0.202977,0.0771736,0.12580374628305435,0.251472,1.31816,0.297606,0.699751,,,3.94014,0.215814,0.0644932,999,,,,,,,122.10000000000001,4.360714285714286,123,4.392857142857143,,,,,,,,,,,,,,,,,,,"Tristan Beck","21584",663941
"Gunnar Hoglund","ATH",1.91491,2.94725,0.405592,4.8421,20.409,5.686,0,0.6351,,47.2295,202.443,46.5705,27.24,25.41,8.47428,15.0931,0.834294,1.95608,39.7729,7.57908,2.87613,2.63516,1.61485,0.196465,0.074555,0.12190958112478256,0.251198,1.30562,0.277778,0.691243,,,4.86642,0.215221,0.0751417,999,,,,,,,160.2,3.408510638297872,164,3.4893617021276597,,,,,,,,,,,,,,,,,,,"Gunnar Hoglund","31318",680684
"Sean Newcomb","CHW",2.39749,2.86719,0,4.58204,56.827,1.81,0,12.5061,,71.5554,311.537,67.2259,39.11,36.43,9.28433,30.1621,1.68236,5.26701,66.405,8.3522,3.79368,2.20161,1.16775,0.213153,0.0968171,0.1163361445069313,0.243477,1.36102,0.289104,0.69058,,,4.45123,0.214653,-0.0291958,999,,,,,,,326.9000000000001,4.540277777777779,322,4.472222222222222,,,,,,,,,,,,,,,,,,,"Sean Newcomb","16943",656794
"Luke Little","CHC",0.860821,0.556031,0,3.41961,19.124,0,0,0.7226,,19.7391,84.2753,15.0718,8,7.5,1.29179,10.1089,0.567383,1.86471,22.1357,10.0927,4.60915,2.18971,0.588988,0.262659,0.119951,0.1427077278494835,0.208457,1.27568,0.281949,0.735092,,,3.56286,0.21261,0.252415,999,,,,,,,108.69999999999999,5.435,99,4.95,,,,,,,,,,,,,,,,,,,"Luke Little","28036",681432
"Sam Moll","CIN",1.70597,1.37316,0,4.26986,43.887,0,0,4.5244,,42.2192,182.016,38.5576,21.5,20.03,5.03949,17.2871,1.75828,2.75574,41.4818,8.8428,3.68516,2.39957,1.07428,0.227902,0.0949761,0.13292589038610458,0.23805,1.32273,0.290322,0.703938,,,4.14602,0.211645,-0.00542035,999,,,,,,,189.9,4.521428571428571,187,4.4523809523809526,,,,,,,,,,,,,,,,,,,"Sam Moll","14874",594580
"José Leclerc",,1.52203,1.61741,0,4.06942,26.653,0,0,0,,27.7337,118.285,22.4293,13.37,12.54,3.30379,12.851,0.562255,1.62176,29.5391,9.58589,4.17034,2.29859,1.07213,0.249728,0.108644,0.14108383655548096,0.216056,1.27211,0.269489,0.714738,,,4.11911,0.211122,0.167125,999,,,,,,,128.10000000000002,4.575000000000001,116,4.142857142857143,,,,,,,,,,,,,,,,,,,"Jose Leclerc","14524",600917
"Anthony Banda","MIN",2.57717,2.08232,0,4.51982,52.073,0.26,1,9.5695,,54.4999,238.405,51.513,29.36,27.37,6.12397,23.0646,2.16159,4.47412,51.1371,8.44468,3.80884,2.21713,1.0113,0.214497,0.0967454,0.11775144934654236,0.244292,1.3684,0.295491,0.685073,,,4.2352,0.21059,-0.0796989,999,,,,,,,256.6,4.751851851851852,258,4.777777777777778,,,,,,,,,,,,,,,,,,,"Anthony Banda","14706",607455
"Rob Zastryzny","MIL",2.25,1.63204,0,4.23261,44.717,0.381,0,3.9742,,43.7602,185.758,39.6464,22.1,20.58,6.27333,14.9416,1.12014,2.08281,41.6423,8.56442,3.07299,2.787,1.29021,0.224175,0.0804359,0.14373870193958282,0.234964,1.24743,0.276225,0.709262,,,4.26269,0.210377,0.101346,999,,,,,,,196.8,4.472727272727273,191,4.340909090909091,,,,,,,,,,,,,,,,,,,"Rob Zastryzny","15094",642239
"Paul Sewald","ARI",1.8597,1.58694,0,4.55071,52.171,0,11,9.4104,,53.0027,224.816,47.763,28.64,26.8,9.15629,16.9888,1.3206,2.64191,53.4912,9.08295,2.88474,3.14863,1.55476,0.237934,0.0755675,0.1623661369085312,0.23278,1.22167,0.270853,0.695354,,,4.47358,0.208996,-0.132833,454.7900085449219,,,,,,,293.70000000000005,5.541509433962265,285,5.377358490566038,,,,,,,,,,,,,,,,,,,"Paul Sewald","13892",623149
"John King","MIA",1.59687,1.38775,0,4.12923,44.355,0,0,6.6427,,45.9674,196.573,49.4106,22.79,21.09,3.82666,12.9222,0.908705,1.55591,27.53,5.39013,2.53005,2.13044,0.749225,0.14005,0.0657374,0.07431213557720184,0.271345,1.35602,0.302404,0.694032,,,3.96444,0.207782,0.105953,999,,,,,,,202.80000000000004,4.408695652173914,217,4.717391304347826,,,,,,,,,,,,,,,,,,,"John King","22051",667463
"Max Lazar","PHI",1.39424,0.978859,0,4.26094,34.456,0,0,0.6364,,37.534,158.361,36.9655,19.06,17.77,4.92549,10.1071,1.01688,0.956773,29.1697,6.99439,2.42351,2.88606,1.18105,0.184198,0.0638233,0.12037461251020432,0.250959,1.25413,0.283035,0.697231,,,4.17109,0.207605,0.0875263,999,,,,,,,152.5,4.0131578947368425,154,4.052631578947368,,,,,,,,,,,,,,,,,,,"Max Lazar","23426",676661
"Cody Laweryson","MIN",0.96111,0.655849,0,4.02182,18.6,0,0,4.2707,,21.4157,89.8206,19.0526,10.26,9.57,2.61207,6.64551,0.625156,0.742277,20.5448,8.63398,2.79279,3.09152,1.09773,0.228731,0.0739865,0.15474450588226318,0.231129,1.19997,0.277356,0.700421,,,3.83699,0.206357,0.0996445,999,,,,,,,103.1,4.909523809523809,100,4.761904761904762,,,,,,,,,,,,,,,,,,,"Cody Laweryson","26429",689520
"Justin Martinez","ARI",0.813109,0.610709,0,3.83989,22.768,0,2,0.6469,,23.7663,103.203,19.9969,10.85,10.14,2.0305,12.3516,0.887932,1.76015,27.1484,10.2808,4.6774,2.19796,0.768923,0.263058,0.119682,0.1433752179145813,0.224454,1.36111,0.299877,0.72862,,,3.74251,0.20559,0.157963,999,,,,,,,127.00000000000003,5.291666666666668,120,5,,,,,,,,,,,,,,,,,,,"Justin Martinez","24453",679885
"Chase Lee","TOR",0.94446,0.523475,0,3.84826,19.923,0,0,0.6481,,21.7735,91.542,19.4523,9.98,9.31,2.53208,6.83335,0.794759,1.21376,21.6357,8.94303,2.82454,3.16619,1.04663,0.236347,0.0746472,0.1616997867822647,0.232976,1.20723,0.285202,0.717023,,,3.76834,0.204595,0.153409,999,,,,,,,100.5,4.568181818181818,95,4.318181818181818,,,,,,,,,,,,,,,,,,,"Chase Lee","29574",695445
"Drew Pomeranz","LAA",1.97948,1.99224,0,4.45195,53.547,0.437,3,10.4258,,53.6125,229.598,47.9884,28.42,26.52,8.79422,20.1103,1.25063,3.11777,57.7587,9.69603,3.37595,2.87209,1.4763,0.251565,0.0875893,0.16397515684366226,0.232536,1.2702,0.280325,0.711256,,,4.41267,0.203772,0.0221853,738.1500244140625,,,,,,,266.1,4.927777777777778,255,4.722222222222222,,,,,,,,,,,,,,,,,,,"Drew Pomeranz","11426",519141
"Evan Phillips","LAD",1.07447,0.443969,0,3.63891,19.205,0,1,0.7772,,19.2915,79.8026,16.0108,8.36,7.8,2.21816,6.12385,0.401188,0.828191,19.5556,9.12319,2.85694,3.19334,1.03483,0.245049,0.0767376,0.16831167042255402,0.219776,1.14738,0.270038,0.723868,,,3.68362,0.203701,0.198208,999,,,,,,,102.4,5.389473684210526,97,5.105263157894737,,,,,,,,,,,,,,,,,,,"Evan Phillips","17734",623465
"Mark Leiter Jr.","ATH",2.59397,2.26814,0,4.58975,62.412,0,7,13.0284,,62.1798,269.41,58.9366,34.04,31.71,8.83421,24.3522,1.18673,4.31509,65.8682,9.53387,3.52478,2.70481,1.27868,0.244491,0.0903909,0.15409968793392181,0.244812,1.33948,0.301748,0.694419,,,4.24659,0.203683,-0.163076,722.3300170898438,,,,,,,329.69999999999993,5.31774193548387,328,5.290322580645161,,,,,,,,,,,,,,,,,,,"Mark Leiter Jr.","15551",643410
"Angel Bastardo","TOR",0.881093,0.568072,0,3.69221,17.892,0.35,0,0,,20.7437,87.2967,17.4496,9.12,8.51,2.1558,8.13499,0.631296,0.897923,21.4667,9.3137,3.5295,2.63882,0.935329,0.245906,0.0931878,0.1527176797389984,0.222958,1.23337,0.279894,0.729604,,,3.72282,0.201876,0.202874,999,,,,,,,101.60000000000001,4.838095238095239,94,4.476190476190476,,,,,,,,,,,,,,,,,,,"Angel Bastardo","sa3009716",682785
"Yerry De los Santos","NYY",1.74824,1.00882,0,4.12,34.163,0,0,0.691,,37.4854,160.686,36.1945,18.41,17.16,3.54562,14.2165,0.861306,1.40315,29.7257,7.13695,3.41328,2.09093,0.851281,0.184992,0.0884734,0.0965186059474945,0.249502,1.34482,0.292041,0.704137,,,4.02883,0.197122,0.136452,999,,,,,,,150.00000000000003,4.054054054054054,152,4.108108108108108,,,,,,,,,,,,,,,,,,,"Yerry De los Santos","21420",660787
"Victor Vodnik","COL",2.42765,2.52713,0,4.75984,58.73,0,17,4.0494,,62.3593,278.456,64.1008,35.3,32.98,5.89457,32.5635,1.89276,0.929521,57.4134,8.28619,4.69973,1.76312,0.850733,0.206185,0.116943,0.08924167603254318,0.261675,1.55012,0.320422,0.694073,,,4.13389,0.192426,-0.264438,507.0400085449219,,,,,,,331.5999999999999,5.348387096774192,345,5.564516129032258,,,,,,,,,,,,,,,,,,,"Victor Vodnik","24614",680767
"Julian Aguiar","CIN",0.931899,1.38412,0,4.50237,21.906,1.775,0,0.6526,,31.9432,136.567,31.3158,17.09,15.98,4.69337,9.59728,0.919661,1.7207,26.0009,7.32576,2.70403,2.7092,1.32236,0.190389,0.0702751,0.12011393159627914,0.250028,1.28081,0.281555,0.693694,,,4.48021,0.190502,0.0783771,999,,,,,,,114.70000000000002,3.5843750000000005,115,3.59375,,,,,,,,,,,,,,,,,,,"Julian Aguiar","30031",687924
