Team,ShortName,ProjTeam,ProjAbbName,ProjShortName,ProjLeague,ProjTeamid,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wOBA,wRAA,wRC,wRC+,WAR,FPTS,FPTS_G,SPTS,SPTS_G,woba_sd,truetalent_sd,woba_sd_book,woba_se,total_se,q10,q20,q30,q40,q50,q60,q70,q80,q90,tt_q10,tt_q20,tt_q30,tt_q40,tt_q50,tt_q60,tt_q70,tt_q80,tt_q90,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
,,,,,,,0.2199999988079071,0.8001000285148621,0.8883450627326965,0.16599999368190765,0.10480000078678131,0.039000000804662704,0.0020000000949949026,0.02019999921321869,0.08709999918937683,0.08410000056028366,0.07249999791383743,0,0.273499995470047,0.006200000178068876,0.006399999838322401,0.003100000089034438,0.00800000037997961,0.0035000001080334187,0.2074740504509608,0.08161242849801566,0.3078758547142883,0.2650822636733003,0.27643468647025937,0.33695786767361463,0.6133925541438741,0.12948381722265384,0.2843213434001802,0.27139234700581977,-0.03004933068990137,0.07491548508483734,71.14078258795169,,0.6853799262782557,3.115363318145719,0.6853799262782557,3.115363318145719,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/brady-allen/sa3018098/stats/batting,-1,,Brady Allen,680918,sa3018098,sa3018098
DET,Tigers,DET,DET,Tigers,AL,6,3.0899999141693115,11.096099853515625,12.681537628173828,2.252000093460083,1.5562000274658203,0.4577000141143799,0.02070000022649765,0.21739999949932098,1.1845999956130981,1.0528000593185425,1.3658000230789185,0,3.6440000534057617,0.08879999816417694,0.09080000221729279,0.04010000079870224,0.06809999793767929,0.03200000151991844,0.2029542022142647,0.10769987545079712,0.28734686283705063,0.37480790424314403,0.29320888745599055,0.3067113760059644,0.5999202634619549,0.10375717379169969,0.27774215394495716,0.2713690197363498,-0.42920830946819416,1.0692130998735223,71.22899235909276,,9.4075707629323,3.0445213670697946,9.4075707629323,3.0445213670697946,,,,,,,,,,,,,,,,,,,,,,,,999,0,3B,/players/jace-jung/31437/stats/batting,6,AL,Jace Jung,690291,31437,31437
PHI,Phillies,PHI,PHI,Phillies,NL,26,0.07999999821186066,0.30559998750686646,0.3400000035762787,0.061000000685453415,0.03680000081658363,0.013899999670684338,0.0006000000284984708,0.009700000286102295,0.03449999913573265,0.03440000116825104,0.027300000190734863,0,0.10409999638795853,0.0034000000450760126,0.0024999999441206455,0.0012000000569969416,0.0027000000700354576,0.0010999999940395355,0.19960734024599008,0.08029411736347271,0.306176456744077,0.26224784954836666,0.27066116958078495,0.3442408563105494,0.6149020258913344,0.14463351606455932,0.2640247186539916,0.2713137515349455,-0.011522601511340415,0.02865101934383976,69.83329549588254,,0.26506001908564936,3.3132503126275323,0.26506001908564936,3.3132503126275323,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/mark-kolozsvary/21304/stats/batting,26,NL,Mark Kolozsvary,656627,21304,21304
SEA,Mariners,SEA,SEA,Mariners,AL,11,0.41999998688697815,1.5063999891281128,1.6847542524337769,0.29030001163482666,0.164000004529953,0.06939999759197235,0.002400000113993883,0.054499998688697815,0.1736000031232834,0.1770000010728836,0.1412000060081482,0.005100000184029341,0.5072000026702881,0.01850000023841858,0.012299999594688416,0.006300000008195639,0.013000000268220901,0.005400000140070915,0.19271110842403086,0.08381044642218428,0.301052810484136,0.27839117757248333,0.26811249954133026,0.3505045131580697,0.6186170126994,0.15779340473403883,0.2463950011072326,0.27126797284009363,-0.057158947360129275,0.14190775222666208,77.94161214295151,,1.3352000762242822,3.1790478997885874,1.3352000762242822,3.1790478997885874,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/jakson-reetz/17837/stats/batting,11,AL,Jakson Reetz,656883,17837,17837
ARI,Diamondbacks,ARI,ARI,Diamondbacks,NL,15,0.05000000074505806,0.19750000536441803,0.2199999988079071,0.04340000078082085,0.031099999323487282,0.008799999952316284,0.0003000000142492354,0.0031999999191612005,0.020899999886751175,0.019099999219179153,0.018200000748038292,0,0.05660000070929527,0.0020000000949949026,0.0015999999595806003,0.0007999999797903001,0.0008999999845400453,0.00039999998989515007,0.2197468334278834,0.08272727657571313,0.25727273189085575,0.3215547795046114,0.29001367913967374,0.31594935317786305,0.6059630323175368,0.09620251974997965,0.2885857825311769,0.2712467982959944,-0.007467759984959428,0.01852693544823079,70.41369160455281,,0.16404000071925112,3.2807999654972932,0.16404000071925112,3.2807999654972932,,,,,,,,,,,,,,,,,,,,,,,,999,0,1B,/players/ben-mclaughlin/sa3025256/stats/batting,15,NL,Ben McLaughlin,808768,sa3025256,sa3025256
COL,Rockies,COL,COL,Rockies,NL,19,0.05000000074505806,0.19850000739097595,0.2199999988079071,0.0430000014603138,0.029600000008940697,0.008999999612569809,0.00039999998989515007,0.004000000189989805,0.021199999377131462,0.019600000232458115,0.016699999570846558,0,0.05389999970793724,0.002400000113993883,0.0015999999595806003,0.0007999999797903001,0.004399999976158142,0.0020000000949949026,0.2166246844294507,0.07590908936971474,0.245,0.3098330178355704,0.28330291583944234,0.32644835038263514,0.6097512662220774,0.10982366595318444,0.2742615979349783,0.2712191027636641,-0.0074727069354281524,0.018521988497762064,57.726034743401655,,0.16834000013477632,3.3667999525262977,0.16834000013477632,3.3667999525262977,,,,,,,,,,,,,,,,,,,,,,,,999,0,2B,/players/roc-riggio/sa3022750/stats/batting,19,NL,Roc Riggio,691792,sa3022750,sa3022750
ARI,Diamondbacks,ARI,ARI,Diamondbacks,NL,15,16.010000228881836,57.241798400878906,61.40817642211914,13.347700119018555,9.51710033416748,2.4342000484466553,0.2363000065088272,1.1601999998092651,5.976600170135498,6.003300189971924,2.8922998905181885,0,15.077500343322754,0.5526999831199646,0.4603999853134155,0.26100000739097595,0.9103000164031982,0.38830000162124634,0.23318100569694208,0.04709958932238193,0.24552919858228942,0.19182887246950567,0.27462746406303234,0.3447690499102368,0.6193965139732691,0.11158804421329474,0.2939261463277028,0.27119403659307817,-2.0870920496838026,5.168757276908225,70.3775481412337,,47.79462208896875,2.985298026588898,47.79462208896875,2.985298026588898,,,,,,,,,,,,,,,,,,,,,,,,745.25,0.00714286,OF,/players/alek-thomas/23792/stats/batting,15,NL,Alek Thomas,677950,23792,23792
MIN,Twins,MIN,MIN,Twins,AL,8,0.07000000029802322,0.272599995136261,0.30000001192092896,0.05900000035762787,0.039500001817941666,0.012600000016391277,0.0007999999797903001,0.006099999882280827,0.029100000858306885,0.027899999171495438,0.02199999988079071,0,0.09480000287294388,0.002099999925121665,0.002199999988079071,0.0010999999940395355,0.005100000184029341,0.0020000000949949026,0.21643434119702135,0.07333333002196431,0.3159999970197679,0.23206750225816244,0.2780194097458296,0.33565665059341443,0.613676060339244,0.11922230939639308,0.30419783091803104,0.2711758951933822,-0.010200579504004454,0.025246734050970426,70.58878518022212,,0.23263000519364138,3.3232857743317865,0.23263000519364138,3.3232857743317865,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/maddux-houghton/sa3020716/stats/batting,8,AL,Maddux Houghton,806368,sa3020716,sa3020716
,,,,,,,0.07000000029802322,0.274399995803833,0.30000001192092896,0.060100000351667404,0.04100000113248825,0.012000000104308128,0.0007999999797903001,0.006399999838322401,0.029200000688433647,0.0284000001847744,0.019999999552965164,0,0.08820000290870667,0.002400000113993883,0.002199999988079071,0.0010999999940395355,0.0052999998442828655,0.002199999988079071,0.2190233282460855,0.06666666252745539,0.2939999980131786,0.22675735706796518,0.27591973669435965,0.3389212902913096,0.6148410269856692,0.11989796204522407,0.29505495915102614,0.27114331147060067,-0.01020851596964955,0.02523879758532533,70.969709612179,,0.23279000357142648,3.3255714654332706,0.23279000357142648,3.3255714654332706,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/tyler-robertson/sa3020010/stats/batting,-1,,Tyler Robertson,805234,sa3020010,sa3020010
BAL,Orioles,BAL,BAL,Orioles,AL,2,0.07000000029802322,0.27059999108314514,0.30000001192092896,0.0617000013589859,0.04569999873638153,0.012199999764561653,0.0010000000474974513,0.00279999990016222,0.02889999933540821,0.02449999935925007,0.024399999529123306,0,0.053199999034404755,0.0017999999690800905,0.002199999988079071,0.0010999999940395355,0.007799999788403511,0.0031999999191612005,0.22801183810840492,0.08133332853184826,0.17733332306808935,0.45864661601485524,0.2939799452494597,0.3115299363877062,0.6055098816371659,0.08351809827930129,0.2716789833723646,0.2711070911451038,-0.010217338208007258,0.025229975346967623,72.74371020323275,,0.22678001349559054,3.2397144647154343,0.22678001349559054,3.2397144647154343,,,,,,,,,,,,,,,,,,,,,,,,999,0,2B/SS,/players/james-oferrall/sa3025409/stats/batting,2,AL,Griff O'Ferrall,803172,sa3025409,sa3025409
BAL,Orioles,BAL,BAL,Orioles,AL,2,1.4199999570846558,4.8942999839782715,5.588741302490234,0.9987000226974487,0.6904000043869019,0.20069999992847443,0.019500000402331352,0.08810000121593475,0.5569000244140625,0.46540001034736633,0.5745000243186951,0,1.4986000061035156,0.05590000003576279,0.041200000792741776,0.02290000021457672,0.05829999968409538,0.022700000554323196,0.20405370042023205,0.10279595945203422,0.26814624706922263,0.38335781528017127,0.292693013597252,0.30703063057714997,0.599723644174402,0.10297693015691792,0.27191830733780664,0.27102589945180183,-0.1907086020443984,0.4696442561389034,72.6877802842005,,4.158150227554142,2.9282748966352585,4.158150227554142,2.9282748966352585,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/maverick-handley/26106/stats/batting,2,AL,Maverick Handley,668974,26106,26106
LAA,Angels,LAA,LAA,Angels,AL,1,0.07000000029802322,0.2655999958515167,0.30000001192092896,0.0544000007212162,0.03790000081062317,0.009499999694526196,0.0005000000237487257,0.006500000134110451,0.028300000354647636,0.02630000002682209,0.02850000001490116,0,0.0925000011920929,0.0027000000700354576,0.002199999988079071,0.0010999999940395355,0.002300000051036477,0.0010000000474974513,0.20481928302298785,0.09499999627470986,0.3083333250549108,0.3081081042984614,0.2862876320164173,0.31777109234048045,0.6040587243568978,0.1129518093174926,0.2837677852134374,0.2710014558259916,-0.010243067959228861,0.025204245595746015,70.04841387439569,,0.2257100089162122,3.2244286850751083,0.2257100089162122,3.2244286850751083,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/rio-foster/sa3022491/stats/batting,1,AL,Rio Foster,815306,sa3022491,sa3022491
SEA,Mariners,SEA,SEA,Mariners,AL,11,1.840000033378601,6.554500102996826,7.318056106567383,1.5161000490188599,1.1841000318527222,0.27399998903274536,0.007000000216066837,0.050999999046325684,0.6636000275611877,0.5666000247001648,0.6455000042915344,0,1.5795999765396118,0.03660000115633011,0.054099999368190765,0.027400000020861626,0.1695999950170517,0.06830000132322311,0.23130673967426957,0.08820648474015506,0.2158496673894102,0.40864776771243966,0.3015074028502534,0.29858875215470626,0.6000961550049597,0.06728201248043669,0.29431498848122756,0.27098558293966124,-0.24995878663112664,0.6147259437506982,77.7470843085834,,5.42686013514176,2.949380454725851,5.42686013514176,2.949380454725851,,,,,,,,,,,,,,,,,,,,,,,,999,0.01428571,3B,/players/miles-mastrobuoni/20017/stats/batting,11,AL,Miles Mastrobuoni,670156,20017,20017
KCR,Royals,KCA,KCR,Royals,AL,7,0.07000000029802322,0.2621000111103058,0.30000001192092896,0.05609999969601631,0.04230000078678131,0.010400000028312206,0.0006000000284984708,0.00279999990016222,0.028200000524520874,0.02280000038444996,0.032499998807907104,0,0.07240000367164612,0.002099999925121665,0.002199999988079071,0.0010999999940395355,0.004699999932199717,0.0020000000949949026,0.21404043234628636,0.10833332505491078,0.24133333598242857,0.44889498839397185,0.3034459533146283,0.2903471854395422,0.5937931387541705,0.07630675309325582,0.28186143667055746,0.2709649748720935,-0.0102519536792325,0.02519535987574238,68.18471785026578,,0.2190899822977371,3.1298568766423864,0.2190899822977371,3.1298568766423864,,,,,,,,,,,,,,,,,,,,,,,,999,0,SS,/players/dustin-dickerson/sa3022828/stats/batting,7,AL,Dustin Dickerson,815039,sa3022828,sa3022828
,,,,,,,0.07000000029802322,0.2734000086784363,0.30000001192092896,0.06440000236034393,0.048700001090765,0.012199999764561653,0.000699999975040555,0.00279999990016222,0.02759999968111515,0.024800000712275505,0.021199999377131462,0.0006000000284984708,0.04969999939203262,0.002099999925121665,0.002199999988079071,0.0010999999940395355,0.002400000113993883,0.0010000000474974513,0.23555230547226869,0.07066666178239736,0.1656666580571072,0.4265593488222461,0.29340916468547124,0.31602047331051686,0.609429637995988,0.08046816783824817,0.2761093674219812,0.27094165614037796,-0.010257633457273464,0.025189680097701415,70.83118409054502,,0.22459000076632943,3.2084285687163314,0.22459000076632943,3.2084285687163314,,,,,,,,,,,,,,,,,,,,,,,,999,0,SS,/players/jaeho-kim/sa3012016/stats/batting,,,Jaeho Kim,673491,sa3012016,sa3012016
TBR,Rays,TBA,TBR,Rays,AL,12,2.0199999809265137,7.313700199127197,8.184255599975586,1.6109999418258667,1.2021000385284424,0.2770000100135803,0.023099999874830246,0.1088000014424324,0.7473999857902527,0.6714000105857849,0.6923999786376953,0,1.9322999715805054,0.09000000357627869,0.059300001710653305,0.02879999950528145,0.0869000032544136,0.03869999945163727,0.22027153123095206,0.08460146071681349,0.23609966086424153,0.35832944616324436,0.29347424655060994,0.3090911580187002,0.6025654045693101,0.08881962678774813,0.2817381939269814,0.27093536017933995,-0.2798788047342269,0.6871540717273179,70.29880334331502,,6.069539471343158,3.0047225389374717,6.069539471343158,3.0047225389374717,,,,,,,,,,,,,,,,,,,,,,,,999,0,1B,/players/john-morgan/sa3022919/stats/batting,12,AL,Tre' Morgan,691003,sa3022919,sa3022919
,,,,,,,0.11999999731779099,0.4205000102519989,0.4758238196372986,0.08500000089406967,0.05689999833703041,0.01640000008046627,0.0010000000474974513,0.010700000450015068,0.046799998730421066,0.04340000078082085,0.046799998730421066,0.0010000000474974513,0.1412999927997589,0.0032999999821186066,0.0035000001080334187,0.0017000000225380063,0.006000000052154064,0.002400000113993883,0.20214030635369196,0.09835572915642354,0.29695863672286565,0.33121019897533155,0.2849609724135845,0.32223542719847403,0.6071963996120585,0.12009512084478208,0.27316174915509744,0.270933958949871,-0.016272394067514323,0.03994985747044458,70.82589656688315,,0.3643199954065494,3.036000029581134,0.3643199954065494,3.036000029581134,,,,,,,,,,,,,,,,,,,,,,,,999,0,1B/3B,/players/kyle-datres/sa3008029/stats/batting,-1,,Kyle Datres,663979,sa3008029,sa3008029
BOS,Red Sox,BOS,BOS,Red Sox,AL,3,0.2199999988079071,0.8438000082969666,0.9120923280715942,0.1972000002861023,0.13979999721050262,0.0421999990940094,0.0026000000070780516,0.012600000016391277,0.0860000029206276,0.08160000294446945,0.05389999970793724,0.0008999999845400453,0.24799999594688416,0.004600000102072954,0.006599999964237213,0.0031999999191612005,0.013500000350177288,0.005900000222027302,0.23370466739400628,0.059094894287616884,0.2719022935662907,0.21733871205175895,0.2813290767140998,0.33467645497573045,0.6160055316898303,0.10097178758172418,0.3129874473052116,0.2708738311731892,-0.031236587937294266,0.0765341502610841,66.94255613729179,,0.7007899903459475,3.1854090642875046,0.7007899903459475,3.1854090642875046,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/tyler-mcdonough/sa3016869/stats/batting,3,AL,Tyler McDonough,694812,sa3016869,sa3016869
,,,,,,,0.07000000029802322,0.275299996137619,0.30000001192092896,0.06340000033378601,0.04610000178217888,0.012400000356137753,0.000699999975040555,0.00430000014603138,0.028200000524520874,0.026399999856948853,0.019999999552965164,0,0.07639999687671661,0.001500000013038516,0.002199999988079071,0.0010999999940395355,0.0052999998442828655,0.002199999988079071,0.23029422892579027,0.06666666252745539,0.25466664613617873,0.26178010956254755,0.2839464920505547,0.3276425872473014,0.6115890792978561,0.09734835832151112,0.3003048803716621,0.27085568233911156,-0.010278574223456138,0.025168739331518742,70.77212507309119,,0.22852000643033532,3.2645715065345313,0.22852000643033532,3.2645715065345313,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/dshawn-knowles/sa3006889/stats/batting,-1,,D'Shawn Knowles,677610,sa3006889,sa3006889
LAD,Dodgers,LAN,LAD,Dodgers,NL,22,1.159999966621399,4.14709997177124,4.72157621383667,0.895799994468689,0.6556000113487244,0.1965000033378601,0.006000000052154064,0.037700001150369644,0.47110000252723694,0.37070000171661377,0.49059998989105225,0,1.0674999952316284,0.03310000151395798,0.03420000150799751,0.016599999740719795,0.1371999979019165,0.052299998700618744,0.21600636603078796,0.10390597708734205,0.22608975199919448,0.45957844691568434,0.301700318071939,0.2935545395744173,0.5952548576463563,0.07754817354362933,0.2789571209528295,0.2707710229631578,-0.16209477137798964,0.39579584820536073,71.58116526716952,,3.5131499919109044,3.028577666379819,3.5131499919109044,3.028577666379819,,,,,,,,,,,,,,,,,,,,,,,,999,0,2B/3B,/players/taylor-young/sa3019907/stats/batting,22,NL,Taylor Young,805891,sa3019907,sa3019907
TOR,Blue Jays,TOR,TOR,Blue Jays,AL,14,0.07000000029802322,0.274399995803833,0.30000001192092896,0.06030000001192093,0.042100001126527786,0.010900000110268593,0.0006000000284984708,0.0066999997943639755,0.029500000178813934,0.029100000858306885,0.019999999552965164,0,0.06129999831318855,0.002400000113993883,0.002199999988079071,0.0010999999940395355,0.003599999938160181,0.001500000013038516,0.21975218999284918,0.06666666252745539,0.2043333195911519,0.32626427574733247,0.27658863188931304,0.3370991327424947,0.6136877646318077,0.11734694274964552,0.25695110648400443,0.2707683122768782,-0.010299855078991709,0.02514745847598317,71.66962790295567,,0.2311300016590394,3.3018571525001326,0.2311300016590394,3.3018571525001326,,,,,,,,,,,,,,,,,,,,,,,,999,0,2B,/players/adrian-pinto/sa3015542/stats/batting,14,AL,Adrian Pinto,691437,sa3015542,sa3015542
,,,,,,,0.3199999928474426,1.1621999740600586,1.3036088943481445,0.24860000610351562,0.179299995303154,0.04450000077486038,0.0026000000070780516,0.022299999371170998,0.11990000307559967,0.11349999904632568,0.10530000180006027,0.0013000000035390258,0.323199987411499,0.022199999541044235,0.009499999694526196,0.00430000014603138,0.003599999938160181,0.0017999999690800905,0.21390467359506998,0.08077576200698937,0.24792711127758274,0.32580447370498206,0.2894858487177229,0.3143176755396446,0.6038035242573676,0.10041300194457464,0.27390463604550663,0.2707675556070048,-0.044757408057381806,0.10927402992533476,70.71158711695827,,0.9677500604884697,3.02421900662303,0.9677500604884697,3.02421900662303,,,,,,,,,,,,,,,,,,,,,,,,999,0.51428571,DH/OF,/players/nick-martini/12005/stats/batting,-1,,Nick Martini,605361,12005,12005
COL,Rockies,COL,COL,Rockies,NL,19,0.07000000029802322,0.27079999446868896,0.30000001192092896,0.06030000001192093,0.04349999874830246,0.01119999960064888,0.0006000000284984708,0.004999999888241291,0.028599999845027924,0.02630000002682209,0.023900000378489494,0.001500000013038516,0.05860000103712082,0.002099999925121665,0.002199999988079071,0.0010999999940395355,0.0034000000450760126,0.001500000013038516,0.22267356441505787,0.07966666476262949,0.1953333290285536,0.40784982859214924,0.28862876865497455,0.323855241430594,0.6124840100855686,0.10118167701553615,0.26408787885366247,0.2707562957515068,-0.010302781961884224,0.025144531593090658,57.40899705615554,,0.23004000451182946,3.2862857647491426,0.23004000451182946,3.2862857647491426,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/michael-messina/sa3025359/stats/batting,19,NL,Cole Messina,701783,sa3025359,sa3025359
BOS,Red Sox,BOS,BOS,Red Sox,AL,3,0.07000000029802322,0.27459999918937683,0.30000001192092896,0.06030000001192093,0.041099999099969864,0.012400000356137753,0.0006000000284984708,0.006300000008195639,0.028999999165534973,0.028699999675154686,0.0203000009059906,0,0.07050000131130219,0.0017999999690800905,0.002199999988079071,0.0010999999940395355,0.0020000000949949026,0.0007999999797903001,0.2195921347047611,0.06766666699780356,0.23499999503294647,0.2879432699065243,0.27567748702747147,0.3383102702285706,0.613987757256042,0.11871813552380947,0.27000000291038306,0.270706914844588,-0.010314809742562093,0.025132503812412787,66.82757372512424,,0.22954000501194968,3.2791429147812705,0.22954000501194968,3.2791429147812705,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/ronald-rosario/sa3015525/stats/batting,3,AL,Ronald Rosario,691385,sa3015525,sa3015525
HOU,Astros,HOU,HOU,Astros,AL,21,0.09000000357627869,0.34040001034736633,0.36934009194374084,0.07800000160932541,0.05380000174045563,0.017400000244379044,0.0013000000035390258,0.005400000140070915,0.03610000014305115,0.03359999880194664,0.022299999371170998,0,0.07890000194311142,0.0026000000070780516,0.0027000000700354576,0.0013000000035390258,0.009499999694526196,0.003800000064074993,0.22914218342628465,0.060377954783657255,0.21362425489169407,0.28263623348513695,0.27961956045793174,0.3351938875785561,0.6148134480364879,0.10605170415227147,0.28052549896172113,0.2706974876937765,-0.012701735668323985,0.03093864275607329,71.59250038332877,,0.2871399980853312,3.1904442963934807,0.2871399980853312,3.1904442963934807,,,,,,,,,,,,,,,,,,,,,,,,999,0,2B/SS,/players/jeron-williams/sa3022566/stats/batting,21,AL,Jeron Williams,700784,sa3022566,sa3022566
,,,,,,,0.20999999344348907,0.784500002861023,0.8424620628356934,0.1956000030040741,0.15539999306201935,0.031700000166893005,0.0019000000320374966,0.006599999964237213,0.07540000230073929,0.06989999860525131,0.04470000043511391,0,0.15029999613761902,0.00419999985024333,0.006099999882280827,0.003000000026077032,0.007799999788403511,0.003700000001117587,0.2493307868588056,0.05305876953634625,0.17840565500565722,0.2974052001583905,0.2912447914322211,0.31982153273913316,0.6110663241713543,0.07049074588032755,0.29824838418658023,0.2706517130937513,-0.029003876440877135,0.07053950926865,70.63201002589847,,0.6268200147431342,2.984857306254208,0.6268200147431342,2.984857306254208,,,,,,,,,,,,,,,,,,,,,,,,999,0,2B/3B,/players/yolbert-sanchez/sa3011471/stats/batting,-1,,Yolbert Sanchez,691503,sa3011471,sa3011471
,,,,,,,0.07000000029802322,0.26989999413490295,0.30000001192092896,0.057100001722574234,0.03840000182390213,0.011599999852478504,0.0007999999797903001,0.006300000008195639,0.029100000858306885,0.027699999511241913,0.024399999529123306,0.0006000000284984708,0.0860000029206276,0.002400000113993883,0.002199999988079071,0.0010999999940395355,0.003000000026077032,0.0013000000035390258,0.21155984795625518,0.08133332853184826,0.28666666501098215,0.2837209151218625,0.28069589533463296,0.33049278784507174,0.6111886831797047,0.11893293988881656,0.2825361746515422,0.27053564022780374,-0.010356527354791334,0.025090786200183547,70.55227469589168,,0.22974001401453278,3.282000186234579,0.22974001401453278,3.282000186234579,,,,,,,,,,,,,,,,,,,,,,,,999,0,3B,/players/gabriel-rodriguez/sa3008744/stats/batting,-1,,Gabriel Rodriguez,682621,sa3008744,sa3008744
,,,,,,,1.059999942779541,3.7894999980926514,4.185394287109375,0.7815999984741211,0.49410000443458557,0.15440000593662262,0.00839999970048666,0.12470000237226486,0.4260999858379364,0.4287000000476837,0.3276999890804291,0.025100000202655792,1.4404000043869019,0.020899999886751175,0.030899999663233757,0.016300000250339508,0.08860000222921371,0.03480000048875809,0.2062541229364084,0.07829608553003346,0.3441491782084187,0.22750623999054537,0.2710961839867181,0.3501517418039878,0.6212479257907059,0.14389761886757937,0.2912694536089377,0.27051969620449223,-0.1445413423998903,0.3499952501035463,70.541322076173,,3.371980000939219,3.1811133801547045,3.371980000939219,3.1811133801547045,,,,,,,,,,,,,,,,,,,,,,,,999,0.01492537,OF,/players/michael-a-taylor/11489/stats/batting,-1,,Michael A. Taylor,572191,11489,11489
BOS,Red Sox,BOS,BOS,Red Sox,AL,3,0.28999999165534973,1.0700000524520874,1.1875327825546265,0.22190000116825104,0.13979999721050262,0.050999999046325684,0.0027000000700354576,0.0284000001847744,0.11879999935626984,0.1143999993801117,0.0940999984741211,0.004800000227987766,0.382999986410141,0.010700000450015068,0.00860000029206276,0.00419999985024333,0.021299999207258224,0.008799999952316284,0.20738316849586072,0.07923991645240538,0.32251740081333125,0.2456919107390066,0.2760689418864104,0.33971960601248175,0.6157885478988921,0.13233643751662102,0.29001795833185046,0.2705131432821636,-0.04101740826665082,0.09929874249110512,66.69409174739475,,0.9331199488602576,3.2176550886567723,0.9331199488602576,3.2176550886567723,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/phillip-sikes/sa3017113/stats/batting,3,AL,Phillip Sikes,689651,sa3017113,sa3017113
NYM,Mets,NYN,NYM,Mets,NL,25,0.09000000357627869,0.3221000134944916,0.35847926139831543,0.0754999965429306,0.05990000069141388,0.012799999676644802,0.0007999999797903001,0.0020000000949949026,0.03310000151395798,0.027400000020861626,0.02930000051856041,0.00039999998989515007,0.06120000034570694,0.0031999999191612005,0.0026000000070780516,0.0013000000035390258,0.0052999998442828655,0.002400000113993883,0.23439923433664114,0.08173415779833476,0.1707211739585294,0.47875817570343765,0.3023516034884803,0.29773361175501484,0.6000852152434951,0.0633343774183737,0.2810707180761308,0.2705113656250055,-0.012382398913395246,0.02997468867595828,74.19518096513787,,0.26202996768406595,2.9114439696881216,0.26202996768406595,2.9114439696881216,,,,,,,,,,,,,,,,,,,,,,,,999,0,2B/3B,/players/yonny-hernandez/19432/stats/batting,25,NL,Yonny Hernández,660634,19432,19432
NYY,Yankees,NYA,NYY,Yankees,AL,9,27.149999618530273,97.10590362548828,110.08147430419922,19.27669906616211,13.044400215148926,3.335900068283081,0.09910000115633011,2.7971999645233154,10.721500396728516,10.583900451660156,11.140199661254883,0.11010000109672546,36.35649871826172,0.6604999899864197,0.8288999795913696,0.3458999991416931,0.5936999917030334,0.31130000948905945,0.19851212281085634,0.10119958632158257,0.33026900255527236,0.3064156355534645,0.2832027720765321,0.32132238152704223,0.6045251536035743,0.1228102587161859,0.280353680377798,0.2704397184274625,-3.8087789256338564,9.198195678364943,71.96783314826727,,83.034759927541,3.058370574372626,83.034759927541,3.058370574372626,,,,,,,,,,,,,,,,,,,,,,,,733.4400024414062,0.00645161,3B,/players/ryan-mcmahon/15112/stats/batting,9,AL,Ryan McMahon,641857,15112,15112
NYM,Mets,NYN,NYM,Mets,NL,25,0.33000001311302185,1.2067999839782715,1.335808277130127,0.2524000108242035,0.16329999268054962,0.05480000004172325,0.002400000113993883,0.03189999982714653,0.13279999792575836,0.12929999828338623,0.10530000180006027,0.0027000000700354576,0.39079999923706055,0.009399999864399433,0.009700000286102295,0.004699999932199717,0.007799999788403511,0.0032999999821186066,0.20914817217030057,0.07882867893758569,0.2925569529159243,0.26944729274726775,0.27576623825797464,0.3378355964760309,0.6136018347340055,0.12868742430573032,0.2777777968104334,0.2704057721621473,-0.04625529636290635,0.11158074686112741,74.122846047184,,1.0287800804246217,3.1175152713471994,1.0287800804246217,3.1175152713471994,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/kevin-parada/sa3020575/stats/batting,25,NL,Kevin Parada,691006,sa3020575,sa3020575
BAL,Orioles,BAL,BAL,Orioles,AL,2,3.440000057220459,12.616900444030762,13.828733444213867,2.754499912261963,1.9453999996185303,0.460999995470047,0.045899998396635056,0.30219998955726624,1.3077000379562378,1.323799967765808,0.817300021648407,0,3.88100004196167,0.24889999628067017,0.10090000182390213,0.04479999840259552,0.06889999657869339,0.03150000050663948,0.21831827273909868,0.059101581858198055,0.2806475414120831,0.21059005741089834,0.2771836768454554,0.3339885229871376,0.611172199832593,0.11567025024803892,0.28733623176845197,0.27039514843164897,-0.47896955636930394,1.1550018802532271,72.25327951137561,,10.488818990066648,3.0490752370921985,10.488818990066648,3.0490752370921985,,,,,,,,,,,,,,,,,,,,,,,,999,0.01851852,OF,/players/heston-kjerstad/31166/stats/batting,2,AL,Heston Kjerstad,677008,31166,31166
