Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
PHI,Phillies,0,0,0,1,0,0,,1.00364,5,1,1,1,0,1,1,0,0,4.85742,1.59874,8.40064,5.12316,1.63974,1.35591,0.195938,0.119493,0.07644449174404144,,0.248901,0.287945,0.727223,5.10968,3.826902890205383,3.813040483519329,4.018177628517151,4.003622356533147,-0.0066732,-0.0444505,0,999,26,NL,Andrew Bechtold,657510,sa829787,sa829787
DET,Tigers,1,1,0,23,0,1,,23,100,22,12,11,3,21,11,,1,4.35166,1.40708,8.14853,4.19621,1.94188,1.06351,0.20824,0.107236,0.10100384801626205,,0.245644,0.293127,0.70791,4.41381,86.10000000000001,3.7434782608695656,86,3.739130434782609,-0.00668627,-0.0242046,0,999,6,AL,Dylan Smith,681916,30145,30145
TBR,Rays,0,0,0,1,0,0,,1.51852,7,2,1,1,0,1,1,0,0,4.91909,1.43594,5.67842,3.78749,1.49926,1.10487,0.146979,0.0980347,0.048944734036922455,,0.265577,0.2908,0.663707,4.88035,5.0370373964309705,3.3170733013158715,6.592592835426331,4.341463435696109,-0.00670182,-0.0211185,0,999,12,AL,Bryce Shaffer,815144,sa3067293,sa3067293
PHI,Phillies,0,0,1,1,0,0,,4.4578,20,5,3,3,1,3,2,0,0,5.67874,1.48483,5.50291,3.71603,1.48086,1.6262,0.139118,0.0939444,0.04517390578985214,,0.272618,0.283847,0.64591,5.65034,7.6877158164978034,1.7245539933271885,9.288997173309326,2.083762921472468,-0.00671107,-0.012644,0,999,26,NL,Braeden Fausnaught,805634,sa3020598,sa3020598
CHW,White Sox,0,0,0,1,0,0,,1.37647,6,1,1,1,0,1,1,0,0,4.95781,1.47454,6.60096,4.26435,1.54794,1.24024,0.166626,0.107644,0.05898216366767883,,0.258205,0.287214,0.681074,5.03781,6.585882186889648,4.784615341979057,5.882352828979492,4.273504261660849,-0.00671367,-0.0289861,0,999,4,AL,Aric McAtee,813878,sa3067068,sa3067068
CHW,White Sox,0,0,0,1,0,0,,1.06261,4,1,1,1,0,1,0,0,0,5.23266,1.38239,6.0065,3.68236,1.63116,1.39724,0.160018,0.0981007,0.06191685050725937,,0.262086,0.282964,0.641493,5.19052,7.263310694694519,6.8353523379159205,7.313047766685486,6.882158873613599,-0.00674023,-0.0447561,0,999,4,AL,Clete Hartzog,814161,sa3025509,sa3025509
,,0,0,1,1,0,0,,2.07167,9,2,1,1,0,2,2,0,0,5.47736,1.70762,7.09864,6.66302,1.06538,1.12611,0.172469,0.161885,0.010583743453025818,,0.256543,0.294813,0.680547,5.59255,8.130340766906738,3.9245390947202985,8.358338356018066,4.034594192977861,-0.00674045,0.0322262,0,999,-1,,Carlos Jimenez,683639,sa3008711,sa3008711
,,0,0,0,1,0,0,,1.07118,5,1,1,1,0,1,1,0,0,4.85155,1.54288,7.54747,4.84709,1.55711,1.22672,0.183499,0.117846,0.0656534731388092,,0.252608,0.289254,0.705672,5.01278,4.326736307144165,4.0392221252534855,4.355902910232544,4.0664505903481905,-0.00675691,-0.0443363,0,999,-1,,Gabriel Sequeira,679780,sa3014858,sa3014858
,,0,0,0,1,0,0,,1.18021,5,1,1,1,0,1,1,0,0,4.67973,1.46321,8.30442,3.94236,2.10646,1.47203,0.199808,0.0948552,0.10495322942733765,,0.248397,0.283344,0.725384,4.88858,5.133571600914003,4.349701540523007,4.9010618925094604,4.152694872367502,-0.00675719,-0.0388236,0,999,-1,,Brandon Hughes,676714,23460,23460
SEA,Mariners,0,0,0,1,0,0,,1.29123,6,1,1,1,0,1,1,0,0,4.3714,1.34977,7.67914,3.96315,1.93763,1.24955,0.197635,0.101998,0.09563703835010529,,0.237665,0.271867,0.70908,4.70584,5.955092906951904,4.611958035424459,5.456143856048584,4.225543898729017,-0.0067746,-0.0403269,0,999,11,AL,Jason Ruffcorn,674022,sa3017193,sa3017193
SDP,Padres,0,0,1,1,0,0,,2.99815,14,3,2,2,0,2,2,0,0,5.23342,1.67121,5.59158,4.91834,1.13688,1.22587,0.129352,0.113777,0.015574254095554352,,0.267879,0.287265,0.69982,5.47654,12.386284351348877,4.131313867092353,12.990732669830322,4.332921197365787,-0.00677485,-0.0179799,0,999,29,NL,Bryan Balzer,808893,sa3025047,sa3025047
,,0,0,0,1,0,0,,1.28318,6,1,1,1,0,1,1,0,0,4.90814,1.67788,8.00612,5.29145,1.51303,1.1199,0.184773,0.122121,0.06265179067850113,,0.261561,0.306213,0.719731,4.91566,5.895547866821289,4.594474676591994,5.415910720825195,4.220687410164443,-0.00677487,-0.0300257,0,999,-1,,Melvin Adón,661536,sa873314,sa873314
CLE,Guardians,0,0,0,1,0,0,,1.39043,6,1,1,1,0,1,1,0,0,4.84053,1.34963,6.19784,3.64284,1.70138,1.18519,0.167056,0.0981888,0.06886717677116394,,0.257466,0.285373,0.654097,4.8269,6.689187979698183,4.810874400140813,5.952154040336609,4.280798444483559,-0.00677776,-0.0297041,0,999,5,AL,Alaska Abney,685095,sa3017308,sa3017308
COL,Rockies,0,0,1,1,0,0,,4.8875,22,5,4,3,1,3,3,0,0,6.29104,1.66801,5.66874,5.13996,1.10288,1.42386,0.141945,0.128705,0.013240665197372437,,0.287862,0.310574,0.625325,5.81257,7.867498588562011,1.6097184441107801,8.437499046325684,1.726342583242844,-0.00679669,-0.0384479,0,999,19,NL,Lebarron Johnson Jr.,694316,sa3034782,sa3034782
TOR,Blue Jays,0,0,0,1,0,0,,1.02439,5,1,1,1,0,1,1,0,0,4.78528,1.68589,9.01118,5.82926,1.54585,1.27444,0.202973,0.131302,0.07167153060436249,,0.245853,0.291103,0.742894,5.10368,3.9804585218429565,3.885700710156607,4.121931433677673,4.023805752821279,-0.00680496,-0.0474779,0,999,14,AL,Jimmy Burnette,694787,sa3017367,sa3017367
PIT,Pirates,0,0,0,1,0,0,,1.23673,5,1,1,1,0,1,1,0,0,4.9243,1.48491,5.86772,4.20363,1.39587,1.02147,0.150101,0.107532,0.04256875067949295,,0.266104,0.295585,0.669155,4.86239,5.551829195022584,4.4891065127735645,5.183668375015259,4.191418475770434,-0.00680947,-0.0324075,0,999,27,NL,Landon Tomkins,814280,sa3022798,sa3022798
PIT,Pirates,0,0,0,1,0,0,,1.37561,6,1,1,1,0,1,1,0,0,5.23232,1.45242,4.96145,3.43868,1.44284,1.01132,0.131745,0.0913096,0.04043510556221008,,0.285049,0.309893,0.631175,4.78175,6.579512190818788,4.782978722297968,5.878048777580261,4.273049645082769,-0.00681058,-0.0252875,0,999,27,NL,Jake Shirk,827620,sa3042195,sa3042195
MIA,Marlins,0,0,1,1,0,0,,2.81253,13,3,2,2,0,2,2,0,0,5.50817,1.64909,6.6233,5.32845,1.24301,1.37238,0.158588,0.127584,0.03100372850894928,,0.2649,0.29161,0.683077,5.59605,11.012697601318358,3.9155886378031886,12.062633514404297,4.288895640367998,-0.00681735,-0.019231,0,999,20,NL,Michael Perez,805872,sa3019721,sa3019721
SDP,Padres,0,0,1,1,0,0,,4.08303,18,4,3,2,1,3,2,0,0,5.47735,1.52747,5.91182,4.34501,1.3606,1.42251,0.148094,0.108845,0.03924945741891861,,0.267875,0.287403,0.66051,5.48283,7.514420127868648,1.840402983439634,7.415148735046387,1.816089814304637,-0.00682614,-0.0489598,0,999,29,NL,Victor Lizarraga,694205,sa3015220,sa3015220
NYM,Mets,0,0,0,1,0,0,,1.06948,4,1,1,1,0,1,1,0,0,4.77269,1.39101,6.60148,4.45069,1.48325,1.14096,0.175615,0.118399,0.05721630901098251,,0.246887,0.277785,0.668967,4.95283,4.314118051528931,4.033863707042706,4.347377061843872,4.064962140845196,-0.00683586,-0.0459103,0,999,25,NL,Brett Banks,688781,sa3023097,sa3023097
NYY,Yankees,0,0,1,1,0,0,,2.32722,11,3,2,1,0,2,1,0,0,5.44468,1.59962,5.80377,4.70041,1.23474,1.51211,0.137881,0.111668,0.026212558150291443,,0.262859,0.276755,0.688116,5.76466,10.421404790878295,4.478054861897612,12.63608431816101,5.429697814426822,-0.00683988,-0.0561108,0,999,9,AL,Chalniel Arias,703921,sa3019370,sa3019370
SEA,Mariners,0,0,0,1,0,0,,1.45,6,1,1,1,0,1,1,0,0,4.44838,1.24157,7.198,3.93125,1.83097,1.1442,0.204649,0.111771,0.09287814050912857,,0.235012,0.271329,0.659775,4.63939,7.130000352859497,4.917241460956657,6.250000238418579,4.310344850265738,-0.00684727,-0.0323467,0,999,11,AL,Roberto Perez,826947,sa3023703,sa3023703
MIN,Twins,0,0,1,1,0,0,,2.85175,14,3,2,2,0,2,1,0,0,5.41504,1.68912,6.7105,4.69075,1.43058,1.56395,0.151219,0.105704,0.045514561235904694,,0.268408,0.289679,0.713748,5.64104,14.302931594848634,5.015497175175252,15.258737564086914,5.350662180121287,-0.00685219,-0.0222135,0,999,8,AL,Miguelangel Boadas,691629,sa3015427,sa3015427
STL,Cardinals,0,0,1,1,0,0,,2.36667,11,3,2,1,0,2,1,0,0,5.39095,1.70375,6.81785,5.38405,1.2663,1.30212,0.158192,0.124924,0.033267855644226074,,0.267617,0.297588,0.69912,5.47418,10.713332509994508,4.5267604283032155,12.833332777023315,5.42253523113188,-0.00686862,-0.0518673,0,999,28,NL,Jefferson Moran,814086,sa3022194,sa3022194
,,0,0,1,1,0,0,,2.42919,11,3,2,2,0,1,1,0,0,5.65626,1.67416,5.06668,4.75575,1.06538,1.28015,0.120604,0.113203,0.007401183247566223,,0.280597,0.297067,0.669636,5.61224,9.176024818420409,3.7773970798443615,11.145962715148926,4.588340577255041,-0.00688367,-0.0442968,0,999,,,Luis Reyes,642530,sa737048,sa737048
DET,Tigers,1,1,0,13,0,1,,13,57,11,7,6,2,13,7,,1,4.26861,1.39405,9.24911,4.65947,1.98501,1.20915,0.234383,0.118076,0.11630673706531525,,0.229804,0.27985,0.726411,4.54004,48.99999999999999,3.7692307692307687,45,3.4615384615384617,-0.00689603,-0.0202713,0,999,6,AL,Tanner Rainey,663432,17610,17610
,,0,0,1,1,0,0,,3.22536,15,3,2,2,1,3,2,0,0,5.28751,1.62063,7.75639,5.41917,1.43129,1.6072,0.18087,0.126369,0.05450129508972168,,0.248216,0.274226,0.714239,5.71778,3.767698669433593,1.168146562429776,3.1268234252929688,0.969448025452094,-0.00691985,-0.00360325,0,999,-1,,Justin Lange,694367,sa3014517,sa3014517
SEA,Mariners,0,0,0,1,0,0,,1.23086,5,1,1,1,0,1,1,0,0,4.46873,1.32536,7.00895,3.74477,1.87166,1.21875,0.184806,0.0987391,0.0860670804977417,,0.242527,0.272968,0.689437,4.73251,5.50836308002472,4.475215407428873,5.154299378395081,4.187559835396909,-0.00694153,-0.0433377,0,999,11,AL,Stefan Raeth,806288,sa3020487,sa3020487
CHC,Cubs,0,0,0,1,0,0,,1.09891,5,1,1,1,0,1,1,0,0,4.57869,1.49958,9.2978,5.6274,1.65224,1.27004,0.229061,0.138637,0.09042440354824066,,0.228477,0.276417,0.72497,4.95358,4.531934690475465,4.124026813545107,4.494550466537476,4.090007448206974,-0.00695069,-0.0444363,0,999,17,NL,Jace Beck,689476,sa3011811,sa3011811
,,0,0,0,1,0,0,,1.35478,6,1,1,1,0,1,1,0,0,4.46979,1.43175,9.08687,4.87257,1.8649,1.38149,0.224686,0.120481,0.10420489311218262,,0.228471,0.269529,0.730827,4.90112,6.425378751754762,4.742743784583984,5.77390456199646,4.261873273495551,-0.0069519,-0.0314904,0,999,-1,,Hunter Parsons,663500,sa3011606,sa3011606
COL,Rockies,0,0,0,1,0,0,,1.60868,7,2,1,1,0,1,1,0,0,5.42087,1.53429,7.3311,4.78661,1.53159,1.25339,0.18826,0.122919,0.06534178555011749,,0.267929,0.309646,0.654383,5.07249,5.704250597953798,3.545914467905587,7.043412566184998,4.3783733012750945,-0.00695839,-0.0029646,0,999,19,NL,Brayan Castillo,678899,sa3006544,sa3006544
CHC,Cubs,0,0,0,1,0,0,,1.49081,6,1,1,1,0,1,1,0,0,4.54392,1.41113,8.02499,4.91092,1.63411,1.1028,0.210159,0.128607,0.08155135810375214,,0.237513,0.28252,0.693534,4.74148,7.432016324996949,4.985210244872679,6.4540650844573975,4.329225068020189,-0.00696169,-0.022949,0,999,17,NL,Johzan Oquendo,688016,sa3015148,sa3015148
ARI,Diamondbacks,0,0,0,1,0,0,,1.26049,6,1,1,1,0,1,1,0,0,4.73254,1.56534,7.47222,4.95686,1.50745,0.964965,0.183549,0.121761,0.06178772449493408,,0.259033,0.304553,0.700245,4.68805,5.727623796463014,4.543967147334808,5.302448511123657,4.206657540926336,-0.00696945,-0.0320433,0,999,15,NL,Alfred Morillo,801219,sa3018870,sa3018870
SFG,Giants,0,0,0,1,0,0,,1.18865,5,1,1,1,0,1,0,0,0,4.84216,1.33699,6.12048,3.37118,1.81553,1.26478,0.163723,0.0901791,0.07354358583688736,,0.257864,0.282272,0.657189,4.86629,8.19597568511963,6.89522370696053,7.9432268142700195,6.682587643464901,-0.00697781,-0.0383973,0,999,30,NL,Brad Deppermann,656368,sa3011801,sa3011801
NYY,Yankees,0,0,0,1,0,0,,1.33029,6,1,1,1,0,1,1,0,0,4.55927,1.51247,9.27257,5.29514,1.75115,1.40024,0.221045,0.126229,0.0948161780834198,,0.230196,0.2717,0.740868,5.03661,6.244178342819215,4.6938320424240985,5.651471853256226,4.248286678451138,-0.00698178,-0.0326935,0,999,9,AL,Thomas Balboni Jr.,693647,sa3020861,sa3020861
NYM,Mets,0,0,1,1,0,0,,2.08834,9,2,1,1,0,1,1,0,0,5.49902,1.59209,4.91695,4.78032,1.02858,1.2224,0.12156,0.118182,0.003377944231033325,,0.27146,0.286759,0.659618,5.56622,9.25370573997498,4.43113280581501,9.44169306755066,4.521150452550808,-0.00699325,0.0278707,0,999,25,NL,Luis Moreno,672382,sa3002928,sa3002928
,,0,0,0,1,0,0,,1.36667,6,1,1,1,0,1,1,0,0,4.84994,1.51939,8.0389,5.24279,1.53332,1.24723,0.199425,0.130061,0.06936447322368622,,0.243977,0.28427,0.702303,5.06719,6.513333392143251,4.765853673854377,5.833333373069763,4.268292687181771,-0.00699605,-0.029484,0,999,-1,,Kevin Davis,806112,sa3067311,sa3067311
PHI,Phillies,0,0,1,1,0,0,,4.58157,20,5,3,3,1,2,2,0,0,5.73708,1.50983,4.87263,3.75749,1.29678,1.50265,0.123454,0.0952003,0.028253182768821716,,0.278814,0.28833,0.637569,5.62598,6.603583812713627,1.4413378976105826,7.907826900482178,1.726009833851968,-0.00700347,-0.00535779,0,999,26,NL,Micah Ottenbreit,695648,sa3017860,sa3017860
,,0,0,0,1,0,0,,1.07838,5,1,1,1,0,1,1,0,0,4.7066,1.52762,8.32108,4.52937,1.83714,1.35546,0.197632,0.107576,0.09005600214004517,,0.248664,0.287014,0.726353,4.92013,4.380031323432922,4.061667239103046,4.391913056373596,4.072685344195291,-0.00701549,-0.0417607,0,999,-1,,Jake Walsh,673904,20227,20227
,,0,0,1,1,0,0,,3.93471,17,4,3,2,1,2,2,0,0,5.59264,1.47886,5.00196,3.67585,1.36076,1.49594,0.127391,0.093617,0.03377359360456467,,0.274148,0.284113,0.642096,5.55887,4.4168718338012685,1.1225399403031375,4.673562049865723,1.1877772916820675,-0.00701978,-0.0544307,0,999,-1,,Manuel Urias,679893,sa3007606,sa3007606
,,0,0,0,1,0,0,,1.18889,6,1,1,1,0,1,1,0,0,4.68872,1.52094,8.24935,4.49409,1.8356,1.46842,0.193329,0.105322,0.088006891310215,,0.244058,0.27637,0.736492,5.08866,5.197784090042115,4.3719647893890885,4.944448709487915,4.158879108163636,-0.00702186,-0.0398043,0,999,-1,,Zach Greene,681891,sa1119415,sa1119415
,,0,0,0,1,0,0,,1.21521,5,1,1,1,0,1,1,0,0,4.8449,1.50678,7.96067,4.72077,1.68631,1.18695,0.198903,0.117952,0.0809510350227356,,0.253928,0.298184,0.694943,4.81696,5.392535185813905,4.437542867552446,5.076037287712097,4.17709524098679,-0.00703151,-0.0348396,0,999,-1,,Kolton Ingram,688427,26068,26068
NYM,Mets,0,0,1,1,0,0,,2.00714,10,2,1,1,0,1,1,0,0,5.23475,1.69814,6.28786,5.22707,1.20294,1.36289,0.142262,0.118261,0.02400016039609909,,0.261659,0.282418,0.715187,5.62872,8.652856588363651,4.311031913151017,9.035713911056519,4.501779340830809,-0.0070493,0.0226968,0,999,25,NL,Nicolas Carreno,807993,sa3022004,sa3022004
TBR,Rays,0,0,0,1,0,0,,1.60625,7,2,1,1,0,1,1,0,0,4.87025,1.34524,6.13549,3.2798,1.87069,1.35168,0.161477,0.0863193,0.07515749335289001,,0.257416,0.278891,0.664506,4.95871,5.686250352859498,3.54007793559871,7.031250238418579,4.377431925096566,-0.00705519,-0.0165967,0,999,12,AL,Noah Beal,695063,sa3067027,sa3067027
TOR,Blue Jays,0,0,1,1,0,0,,2.24231,10,2,2,1,0,1,1,0,0,5.7334,1.56741,5.79131,4.45077,1.30119,1.60399,0.142066,0.109181,0.032884545624256134,,0.269502,0.283185,0.661369,5.81051,10.393120813369752,4.634998737366354,10.211568117141724,4.554032054413928,-0.00705628,-0.0599764,0,999,14,AL,Irv Carter,691774,sa3019239,sa3019239
NYM,Mets,0,0,0,1,0,0,,1.5386,7,1,1,1,0,1,1,0,0,4.57215,1.34094,7.58438,3.75919,2.01756,1.3784,0.196388,0.0973393,0.09904846549034119,,0.241442,0.272307,0.69779,4.84213,7.785676813125612,5.060218146251181,6.6930248737335205,4.350060596180883,-0.00706637,-0.0220412,0,999,25,NL,Joshua Cornielly,681739,sa3005890,sa3005890
ATL,Braves,0,0,0,1,0,0,,1.19727,6,1,1,1,0,1,0,0,0,4.86964,1.49711,8.18999,3.68889,2.22018,1.66644,0.191452,0.0862328,0.10521912574768066,,0.25342,0.282331,0.732008,5.11092,8.259762978553773,6.89885792534771,7.986326336860657,6.670473582174304,-0.007082,-0.0371539,0,999,16,NL,Jack Dashwood,669081,sa3015035,sa3015035
CHW,White Sox,0,0,1,1,0,0,,4.07124,17,4,3,3,1,2,2,0,0,6.03337,1.468,3.88146,3.98779,0.973336,1.3696,0.104891,0.107764,-0.0028733909130096436,,0.283142,0.287431,0.586321,5.72652,5.427154445648194,1.333047997289296,5.356185436248779,1.3156161926858072,-0.00709354,-0.0445721,0,999,4,AL,Justin Sinibaldi,811958,sa3025524,sa3025524
ATH,Athletics,0,0,0,1,0,0,,0.944713,5,1,1,1,0,1,1,0,0,4.82656,1.64013,10.1958,6.3149,1.61457,1.36187,0.236384,0.146407,0.08997714519500732,,0.232994,0.286896,0.738222,5.13042,3.390879261493683,3.589320541303691,3.7235670685768127,3.941477928139914,-0.00711482,-0.0497204,0,999,10,AL,Zach Jackson,667427,19493,19493
SEA,Mariners,0,0,1,1,0,0,,2.9647,12,3,2,2,0,2,1,0,0,5.58248,1.37592,5.06807,3.43847,1.47393,1.43701,0.138247,0.0937944,0.044452324509620667,,0.272682,0.28549,0.606086,5.3701,15.138772821426393,5.1063439049400605,15.823495149612427,5.3373023669205795,-0.00713645,-0.0300958,0,999,11,AL,Tyler Cleveland,804663,sa3020840,sa3020840
,,0,0,0,1,0,0,,1.20096,6,1,1,1,0,1,1,0,0,5.08225,1.50906,7.84112,4.27731,1.83319,1.58592,0.188934,0.103063,0.08587106317281723,,0.253256,0.282604,0.706844,5.27121,5.287088418006897,4.402392825751301,5.004789471626282,4.167331340486473,-0.00715902,-0.0315128,0,999,-1,,Evan Kravetz,667478,27536,27536
KCR,Royals,0,0,0,1,0,0,,1.50227,6,1,1,1,0,1,1,0,0,4.98349,1.36468,6.71369,4.25772,1.57683,1.1436,0.18537,0.117559,0.0678110346198082,,0.254593,0.290804,0.640298,4.86145,7.5168181657791155,5.003630858872383,6.511363625526428,4.334341905242328,-0.00716274,-0.0199132,0,999,7,AL,Dennis Colleran,701207,sa3029168,sa3029168
CLE,Guardians,3,3,0,52,0,7,,52,225,47,26,24,7,51,22,,3,4.16992,1.32384,8.88737,3.74504,2.3731,1.25095,0.228219,0.096169,0.1320498213171959,,0.235093,0.281108,0.724189,4.3645,231.50000000000006,4.451923076923078,224,4.3076923076923075,-0.00718131,-0.0316103,0,999,5,AL,Connor Brogdon,641401,21205,21205
SDP,Padres,1,1,0,26,0,1,,26,112,24,13,12,4,24,10,,1,4.12726,1.30383,8.29531,3.54155,2.34228,1.23526,0.213966,0.0913495,0.12261682748794556,,0.235506,0.275464,0.722292,4.40286,99.79999999999998,3.8384615384615377,97,3.730769230769231,-0.00718227,-0.0145144,0,999,29,NL,Ty Adcock,686654,25651,25651
ATH,Athletics,0,0,0,1,0,0,,1.21608,5,1,1,1,0,1,1,0,0,4.84518,1.50644,8.74387,5.18386,1.68675,1.31305,0.216938,0.128613,0.08832478523254395,,0.241915,0.287513,0.705308,4.98529,5.39898898601532,4.439667451377115,5.080397963523865,4.17768540316031,-0.00721985,-0.0361428,0,999,10,AL,Stevie Emanuels,669434,sa3014698,sa3014698
TEX,Rangers,0,0,0,1,0,0,,1.01767,5,1,1,1,0,1,1,0,0,4.64988,1.69652,8.98955,6.46609,1.39026,1.09789,0.205003,0.147456,0.05754648149013519,,0.239154,0.288352,0.742082,5.07123,3.930764436721803,3.8625105161838547,4.0883543491363525,4.017364032273292,-0.00722209,-0.0485902,0,999,13,AL,Bryan Magdaleno,692447,sa3016478,sa3016478
COL,Rockies,0,0,0,1,0,0,,1.20362,5,1,1,1,0,1,1,0,0,5.60909,1.61032,6.44229,4.93953,1.30423,1.1743,0.162259,0.12441,0.03784923255443573,,0.278755,0.314353,0.651149,5.21054,5.306765627861024,4.409015268497905,5.01808488368988,4.169170907916085,-0.00723063,-0.0241942,0,999,19,NL,Nathan Blasick,802136,sa3025491,sa3025491
PIT,Pirates,0,0,0,1,0,0,,1.4313,7,1,1,1,0,1,1,0,0,4.65589,1.55029,7.71156,4.65403,1.65696,1.19174,0.183269,0.110605,0.07266358286142349,,0.251853,0.289351,0.721853,4.86194,6.991635322570801,4.884807662964935,6.156510353088379,4.301335461934704,-0.00723625,-0.022412,0,999,27,NL,Jaden Woods,692243,sa3023064,sa3023064
KCR,Royals,0,0,0,1,0,0,,1.55087,7,2,1,1,0,1,1,0,0,5.02935,1.44385,6.99574,4.08937,1.71071,1.20468,0.182338,0.106586,0.07575204968452454,,0.263286,0.300533,0.663377,4.835,5.276447272300721,3.40224713176395,6.754356265068054,4.355201150284508,-0.0072422,-0.0174073,0,999,7,AL,Tommy Molsky,701695,sa3025642,sa3025642
LAA,Angels,0,0,0,1,0,0,,1.40541,6,1,1,1,0,1,1,0,0,4.91187,1.43384,7.12779,3.83241,1.85987,1.3921,0.179526,0.096526,0.08299989253282547,,0.256169,0.285558,0.688206,4.9916,6.8000352621078495,4.83847022355185,6.027050852775574,4.288463950986625,-0.00727024,-0.0266208,0,999,1,AL,Nick Jones,694559,sa3017419,sa3017419
ATL,Braves,0,0,0,1,0,0,,1.57843,7,2,1,1,0,1,1,0,0,4.64278,1.44662,7.89519,3.98027,1.98358,1.29726,0.195411,0.0985143,0.09689710289239883,,0.251403,0.289281,0.709486,4.73693,5.480370950698853,3.472042558095731,6.8921425342559814,4.366458477112214,-0.0072795,-0.0161312,0,999,16,NL,Austin Cox,680735,24604,24604
HOU,Astros,0,0,1,1,0,0,,3.74444,16,4,3,2,1,2,2,0,0,5.65116,1.52579,4.78129,4.29844,1.11233,1.28213,0.123047,0.11062,0.012426070868968964,,0.276693,0.290806,0.633303,5.51231,3.0088883399963375,0.8035607001899608,3.722221851348877,0.9940652025445107,-0.00728572,-0.0649728,0,999,21,AL,Parker Smith,809789,sa3042618,sa3042618
,,0,0,1,1,0,0,,3.25199,15,4,2,2,1,2,1,0,0,5.29361,1.55109,5.59333,3.85067,1.45256,1.54774,0.132405,0.0911532,0.0412522628903389,,0.266626,0.278203,0.693468,5.57073,2.364737176895142,0.7271658518600035,4.259957551956177,1.3099534664663612,-0.00732876,-0.00184071,0,999,-1,,David Griffin,701803,sa3015136,sa3015136
LAA,Angels,0,0,0,1,0,0,,1.19915,5,1,1,1,0,1,1,0,0,5.01524,1.5085,7.34728,4.06266,1.80849,1.42686,0.178583,0.0987472,0.079835906624794,,0.259918,0.290594,0.699443,5.07629,5.2737468004226695,4.397885943879862,4.995774865150452,4.166079428855517,-0.0073299,-0.037059,0,999,1,AL,Kenyon Yovan,668719,sa3016839,sa3016839
,,0,0,1,1,0,0,,2.4741,12,3,2,1,0,2,2,0,0,5.4431,1.71804,6.70027,5.63652,1.18872,1.29372,0.155544,0.13085,0.024694472551345825,,0.266314,0.295211,0.697181,5.57504,8.508337306976319,3.4389630809146965,10.370498180389404,4.19162511855402,-0.00733092,-0.0483006,0,999,-1,,Raúl Alcantara,678921,sa3005696,sa3005696
TOR,Blue Jays,0,0,1,1,0,0,,3.91818,15,4,3,3,1,2,1,0,0,6.10924,1.3432,3.62239,3.20444,1.13043,1.48452,0.103876,0.0918904,0.0119851753115654,,0.284097,0.28281,0.541054,5.67445,7.294546031951905,1.861717047646088,7.590909481048584,1.9373550493895417,-0.00734124,-0.0554265,0,999,14,AL,Troy Guthrie,816142,sa3067419,sa3067419
LAA,Angels,0,0,0,1,0,0,,1.2421,6,1,1,1,0,1,1,0,0,4.73579,1.58106,8.65602,5.36661,1.61294,1.28869,0.204213,0.126609,0.07760390639305115,,0.242879,0.28532,0.728915,5.03831,5.591536474227906,4.501681522485851,5.210497617721558,4.194911534023848,-0.00735074,-0.0348983,0,999,1,AL,Bridger Holmes,822175,sa3025189,sa3025189
KCR,Royals,0,0,0,1,0,0,,1.36363,6,1,1,1,0,1,1,0,0,5.12353,1.53444,6.46026,3.95516,1.63337,1.192,0.160101,0.0980186,0.062082454562187195,,0.274278,0.306347,0.676539,4.89496,6.490830659866333,4.759979480583922,5.818128824234009,4.2666609668288675,-0.00735159,-0.027014,0,999,7,AL,Augusto Mendieta,800078,sa3021473,sa3021473
,,0,0,1,1,0,0,,2.34612,11,3,2,1,0,1,1,0,0,5.68844,1.63437,5.30668,4.62323,1.14783,1.43279,0.127248,0.110859,0.016388162970542908,,0.275718,0.289973,0.668822,5.7329,8.561304759979247,3.649129837861458,10.730611324310303,4.573764754302438,-0.00735756,-0.0461953,0,999,-1,,Matt Russell,677066,sa3017256,sa3017256
,,0,0,0,1,0,0,,1.10236,5,1,1,1,0,1,1,0,0,4.8234,1.58286,7.34622,4.57058,1.60728,1.30681,0.171091,0.106447,0.06464356184005737,,0.255555,0.286525,0.72305,5.08299,4.557464957237244,4.134279566059896,4.511800646781921,4.092855435016638,-0.00736072,-0.0443931,0,999,-1,,Blake Taylor,642130,16418,16418
,,0,0,0,1,0,0,,1.31636,6,1,1,1,0,1,1,0,0,4.70463,1.49113,8.5175,4.82386,1.7657,1.32906,0.208661,0.118174,0.09048669785261154,,0.242167,0.283314,0.716443,4.93619,6.141049861907959,4.665181846140137,5.581790447235107,4.240328290594483,-0.007379,-0.0328491,0,999,-1,,Layne Henderson,668203,sa3007718,sa3007718
,,0,0,0,1,0,0,,1.18261,5,1,1,1,0,1,0,0,0,4.83152,1.39188,6.08375,3.57359,1.70242,1.29322,0.156394,0.0918655,0.06452803313732147,,0.25665,0.278465,0.676519,4.98944,8.151282501220704,6.892645792273228,7.913028717041016,6.691180692422575,-0.00740253,-0.0376788,0,999,,,Nolan Blackwood,670154,sa874212,sa874212
