Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
HOU,Astros,130,475,560,137,81,27,1,28,76,85,71,11,98,7,7,0,,2,1,0.289277,0.384778,0.531172,0.91595,0.385516,0.12685,0.175476,0.722892,0.241895,2.62862,0.306667,0,,99.1139,32.9456,0,-0.98826,-0.98826,4.08642,32.46627277135849,-11.799999237060547,150.687,874.4,6.726153846,874.4,6.726153846,33.08000183105469,0.68085106,DH/OF,/players/yordan-alvarez/19556/stats/batting,21,AL,Yordan Alvarez,670541,19556,19556
CHC,Cubs,154,608,665,169,127,29,3,9,86,65,42,1,60,10,4,0,,27,6,0.277586,0.332808,0.382759,0.715566,0.314543,0.0630915,0.0899054,0.701754,0.105172,6.04562,0.293436,0,,79.3782,0.803319,11.1093,1.69985,1.69985,4.05718,3.945679187774658,13.584337949752808,102.849,714.7,4.64090909,714.7,4.64090909,102.81999969482422,0,2B/SS,/players/nico-hoerner/21479/stats/batting,17,NL,Nico Hoerner,663538,21479,21479
LAD,Dodgers,151,567,651,164,97,40,2,24,89,89,70,9,120,9,5,0,,9,2,0.288462,0.371859,0.494231,0.86609,0.369013,0.107203,0.184255,0.581818,0.205769,4.22873,0.3257,0,,106.497,29.5763,-1.09588,-0.249813,-0.249813,3.95302,29.748659655451775,-12.770882487297058,138.88,952.9,6.310596026,952.9,6.310596026,66.7699966430664,0,1B,/players/freddie-freeman/5361/stats/batting,22,NL,Freddie Freeman,518692,5361,5361
ATL,Braves,156,608,672,160,94,32,2,31,90,90,50,1,172,9,5,0,,2,1,0.262295,0.324675,0.477459,0.802134,0.343603,0.0742115,0.25603,0.289855,0.215164,3.5334,0.31307,0,,96.0687,16.6667,-1.47368,-1.00778,-1.00778,3.90814,15.314120054244995,0.5263223648071289,120.493,861.6,5.523076923,861.6,5.523076923,61.849998474121094,0,3B,/players/austin-riley/18360/stats/batting,16,NL,Austin Riley,663586,18360,18360
LAD,Dodgers,126,424,500,109,68,21,1,20,69,68,60,3,97,9,7,0,,2,1,0.256659,0.355236,0.447942,0.803178,0.347324,0.119097,0.193018,0.617021,0.191283,3.05371,0.283388,0,,73.0488,13.9227,-1.47323,-0.891611,-0.891611,3.85521,13.355539321899414,7.676768898963928,124.022,649,5.15079365,649,5.15079365,96.91999816894531,0.00980392,C,/players/will-smith/19197/stats/batting,22,NL,Will Smith,669257,19197,19197
BOS,Red Sox,146,537,630,144,91,30,3,19,94,76,84,1,153,5,4,0,,9,4,0.267465,0.369048,0.443114,0.812161,0.354925,0.132653,0.243197,0.545455,0.175649,4.74951,0.337209,0,,95.8559,21.4165,6.61903,-1.22202,-1.22202,3.81388,17.22415602207184,-1.6309700012207031,124.842,825,5.650684931,825,5.650684931,51.7599983215332,0.24657534,OF,/players/roman-anthony/31812/stats/batting,3,AL,Roman Anthony,701350,31812,31812
DET,Tigers,151,586,651,157,93,30,3,30,87,103,57,2,177,4,4,0,,3,2,0.267504,0.33441,0.486535,0.820945,0.351121,0.0872375,0.271405,0.321429,0.219031,3.72834,0.32967,0,,97.0406,20.1199,3.20033,-1.23014,-1.23014,3.8039,18.84752357006073,-4.074673175811768,126.167,862.4,5.711258278,862.4,5.711258278,77.9000015258789,0.1402439,OF,/players/riley-greene/25976/stats/batting,6,AL,Riley Greene,682985,25976,25976
MIN,Twins,130,502,560,125,66,26,5,28,89,79,44,4,154,9,5,0,,17,0,0.25,0.319239,0.490566,0.809805,0.343577,0.0782241,0.274841,0.284615,0.240566,7.38147,0.29927,0,,80.0456,13.8773,1.89931,2.54905,2.54905,3.76806,16.05528688430786,1.4993104934692383,120.463,756.4,5.818461538,756.4,5.818461538,72.62000274658203,0.06349206,OF,/players/byron-buxton/14161/stats/batting,8,AL,Byron Buxton,621439,14161,14161
ARI,Diamondbacks,112,395,443,110,79,19,1,11,53,54,41,2,75,4,4,0,,4,2,0.278287,0.348774,0.415902,0.764676,0.333158,0.0926431,0.168937,0.548387,0.137615,3.41799,0.316602,0,,59.6281,7.23702,8.33976,-1.06223,-1.06223,3.73382,5.677500009536743,16.064759731292725,112.825,522.2,4.6625,522.2,4.6625,180.82000732421875,0.09638554,C,/players/gabriel-moreno/22664/stats/batting,15,NL,Gabriel Moreno,672515,22664,22664
PHI,Phillies,154,577,665,158,92,37,0,29,88,94,78,8,144,5,5,0,,12,4,0.274059,0.362976,0.48954,0.852516,0.363539,0.117967,0.215971,0.546218,0.215481,3.52254,0.315634,0,,105.832,27.2573,0.23726,-0.168462,-0.168462,3.70744,25.849426835775375,-11.737740531563759,133.011,948.3,6.157792207,948.3,6.157792207,47.7400016784668,0.01515152,OF,/players/bryce-harper/11579/stats/batting,26,NL,Bryce Harper,547180,11579,11579
ATH,Athletics,154,591,665,163,91,34,2,36,88,115,64,3,165,6,4,0,,6,1,0.275311,0.350158,0.520426,0.870584,0.370382,0.0962145,0.247634,0.388535,0.245115,3.80351,0.321808,0,,109.527,30.9519,0,-0.216461,-0.216461,3.68758,28.679056525230408,-15.524999618530273,136.867,988.8,6.42077922,988.8,6.42077922,43.150001525878906,0.82822086,DH/OF,/players/brent-rooker/19627/stats/batting,10,AL,Brent Rooker,667670,19627,19627
NYY,Yankees,143,552,616,146,96,25,2,22,86,92,51,3,88,3,10,0,,12,3,0.263838,0.323967,0.439114,0.763081,0.327081,0.0826446,0.142149,0.581395,0.175277,4.9495,0.272523,0,,79.7999,7.01473,10.7173,0.224822,0.224822,3.58808,8.200788587331772,5.667276859283447,110.986,732.7,5.123776223,732.7,5.123776223,80.13999938964844,0,1B/OF,/players/cody-bellinger/15998/stats/batting,9,AL,Cody Bellinger,641355,15998,15998
HOU,Astros,141,558,609,150,105,27,2,16,75,68,35,1,110,11,3,2,,16,4,0.268877,0.323181,0.412523,0.735704,0.320486,0.0573356,0.180438,0.317757,0.143646,5.18953,0.307329,0,,75.6323,3.67424,2.69885,0.614224,0.614224,3.58366,4.841926693916321,9.223851203918457,105.89,679.3,4.817730496,679.3,4.817730496,118.41999816894531,0.01587302,SS,/players/jeremy-pena/21636/stats/batting,21,AL,Jeremy Peña,665161,21636,21636
