Team,ShortName,ProjTeam,ProjAbbName,ProjShortName,ProjLeague,ProjTeamid,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wOBA,wRAA,wRC,wRC+,WAR,FPTS,FPTS_G,SPTS,SPTS_G,woba_sd,truetalent_sd,woba_sd_book,woba_se,total_se,q10,q20,q30,q40,q50,q60,q70,q80,q90,tt_q10,tt_q20,tt_q30,tt_q40,tt_q50,tt_q60,tt_q70,tt_q80,tt_q90,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
,,,,,,,0.17000000178813934,0.6396999955177307,0.699999988079071,0.11230000108480453,0.08489999920129776,0.017500000074505806,0.00139999995008111,0.00839999970048666,0.054099999368190765,0.04960000142455101,0.0430000014603138,0,0.211899995803833,0.009800000116229057,0.005100000184029341,0.0024999999441206455,0.00570000009611249,0.001500000013038516,0.17555104247564732,0.06142857456085639,0.302714284874955,0.2029259193573612,0.23666858272002234,0.24652180570185472,0.48319038842187706,0.0709707632262074,0.24475854260540084,0.21928007511428554,-0.05329548002493707,0.029414913574838872,35.342672816522736,,0.2919000125490128,1.7170588792863075,0.2919000125490128,1.7170588792863075,,,,,,,,,,,,,,,,,,,,,,,,999,0,1B/OF,/players/roger-lasso/sa3015789/stats/batting,-1,,Roger Lasso,699068,sa3015789,sa3015789
,,,,,,,0.17000000178813934,0.6492999792098999,0.699999988079071,0.12489999830722809,0.10260000079870224,0.015599999576807022,0.0017999999690800905,0.004900000058114529,0.05339999869465828,0.047600001096725464,0.03610000014305115,0,0.1477999985218048,0.007000000216066837,0.005100000184029341,0.0024999999441206455,0.01269999984651804,0.0031999999191612005,0.19236100771050776,0.051571429654043564,0.2111428586268912,0.24424898852570248,0.2408602201333786,0.24457108451666718,0.4854313046500458,0.05221007680615941,0.23918677065606653,0.21923857961937623,-0.053319063301705986,0.029391330298069958,35.31416781706934,,0.29617001146543764,1.7421765197069603,0.29617001146543764,1.7421765197069603,,,,,,,,,,,,,,,,,,,,,,,,999,0,2B,/players/elio-campos/sa3016645/stats/batting,-1,,Elio Campos,699069,sa3016645,sa3016645
ATH,Athletics,OAK,ATH,Athletics,AL,10,0.17000000178813934,0.628600001335144,0.699999988079071,0.10679999738931656,0.0820000022649765,0.017500000074505806,0.0013000000035390258,0.006000000052154064,0.05480000004172325,0.04560000076889992,0.05609999969601631,0,0.17440000176429749,0.007699999958276749,0.005100000184029341,0.0024999999441206455,0.004399999976158142,0.0010999999940395355,0.16990136360558983,0.08014285807341948,0.2491428639061598,0.32167430692939875,0.2445878089700273,0.2305122531426255,0.47510006211265277,0.06061088953703567,0.22236928613118911,0.2192177963961852,-0.05333087510213723,0.02937951849763872,32.73530335356031,,0.2807199837057851,1.651294004429655,0.2807199837057851,1.651294004429655,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/carlos-rodriguez/sa3017283/stats/batting,10,AL,CJ Rodriguez,675430,sa3017283,sa3017283
MIA,Marlins,MIA,MIA,Marlins,NL,20,0.17000000178813934,0.642799973487854,0.699999988079071,0.11159999668598175,0.08139999955892563,0.01850000023841858,0.0015999999595806003,0.010200000368058681,0.05570000037550926,0.05130000039935112,0.04050000011920929,0,0.23980000615119934,0.009100000374019146,0.005100000184029341,0.0024999999441206455,0.02250000089406967,0.00570000009611249,0.1736154344880204,0.05785714401274313,0.34257144319281313,0.16889073845007793,0.23111111562715417,0.25513380235047284,0.48624491797762703,0.08151836786245245,0.25483791075315254,0.21918728634478996,-0.053348214984162014,0.029362178615613934,34.39445319951344,,0.3164000147837214,1.8611765379745786,0.3164000147837214,1.8611765379745786,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/andres-valor/sa3021278/stats/batting,20,NL,Andres Valor,808516,sa3021278,sa3021278
PHI,Phillies,PHI,PHI,Phillies,NL,26,0.1899999976158142,0.7105000019073486,0.7799999713897705,0.12389999628067017,0.09399999678134918,0.019300000742077827,0.0019000000320374966,0.008700000122189522,0.06109999865293503,0.054999999701976776,0.05249999836087227,0,0.1965000033378601,0.00860000029206276,0.00570000009611249,0.0027000000700354576,0.007000000216066837,0.0019000000320374966,0.17438423075025847,0.06730769267507795,0.25192309044286865,0.2671755596390719,0.2380033381929509,0.2436312433296069,0.4816345815225578,0.06924701257934843,0.22544030623650568,0.21916766275683114,-0.05945758001109524,0.032705428189091286,34.111547659607936,,0.3231999770272522,1.7010525320151448,0.3231999770272522,1.7010525320151448,,,,,,,,,,,,,,,,,,,,,,,,999,0,2B/3B,/players/nikau-pouaka-grego/sa3018959/stats/batting,26,NL,Nikau Pouaka-Grego,800444,sa3018959,sa3018959
TBR,Rays,TBA,TBR,Rays,AL,12,0.17000000178813934,0.6557999849319458,0.699999988079071,0.12630000710487366,0.10029999911785126,0.017400000244379044,0.00139999995008111,0.007199999876320362,0.05209999904036522,0.050599999725818634,0.026900000870227814,0,0.15029999613761902,0.009800000116229057,0.005100000184029341,0.0024999999441206455,0.00559999980032444,0.00139999995008111,0.1925892192845661,0.03842857332618872,0.21471428385316105,0.17897539295741163,0.2336582731344786,0.2563281531328158,0.4899864262672944,0.06373893384824972,0.2365911994575203,0.2191164987001723,-0.05338844596871795,0.029321947631057995,34.602728917390294,,0.2944200568366796,1.7318826690578357,0.2944200568366796,1.7318826690578357,,,,,,,,,,,,,,,,,,,,,,,,999,0,1B,/players/larry-martinez/sa3019551/stats/batting,12,AL,Larry Martinez,800371,sa3019551,sa3019551
,,,,,,,0.1899999976158142,0.7278000116348267,0.7799999713897705,0.12839999794960022,0.09290000051259995,0.01769999973475933,0.0017999999690800905,0.016100000590085983,0.06279999762773514,0.06469999998807907,0.035999998450279236,0,0.22579999268054962,0.007799999788403511,0.00570000009611249,0.0027000000700354576,0.007499999832361937,0.0020000000949949026,0.17642208834427014,0.04615384585993764,0.28948718072159524,0.15943312496564252,0.22153607870790173,0.2721901608722416,0.4937262395801434,0.09576807252797148,0.22843774032238448,0.2191124097878606,-0.05949257093200942,0.0326704372681771,35.22749645705186,,0.3442199756158515,1.8116841049223316,0.3442199756158515,1.8116841049223316,,,,,,,,,,,,,,,,,,,,,,,,999,0,1B,/players/brian-friedrick/sa3022445/stats/batting,-1,,Ross Friedrick,815459,sa3022445,sa3022445
HOU,Astros,HOU,HOU,Astros,AL,21,0.1899999976158142,0.7178999781608582,0.7799999713897705,0.12020000070333481,0.08470000326633453,0.016699999570846558,0.002300000051036477,0.016499999910593033,0.06449999660253525,0.06350000202655792,0.045099999755620956,0,0.28769999742507935,0.00860000029206276,0.00570000009611249,0.0027000000700354576,0.01360000018030405,0.003700000001117587,0.1674327961553467,0.05782051462805019,0.3688461640741702,0.15676051497833454,0.2237231514277237,0.26605377909722167,0.48977693052494536,0.09862098294187496,0.24725800073939777,0.2190995615954847,-0.05950070750985658,0.032662300690329944,36.04862007309751,,0.3484400244662538,1.8338948886242101,0.3484400244662538,1.8338948886242101,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/anthony-huezo/sa3022691/stats/batting,21,AL,Anthony Huezo,805953,sa3022691,sa3022691
MIN,Twins,MIN,MIN,Twins,AL,8,0.17000000178813934,0.6317999958992004,0.699999988079071,0.10769999772310257,0.08349999785423279,0.014999999664723873,0.0019000000320374966,0.007400000002235174,0.05490000173449516,0.04699999839067459,0.053700000047683716,0,0.20640000700950623,0.007000000216066837,0.005100000184029341,0.0024999999441206455,0.01360000018030405,0.003599999938160181,0.17046533463461022,0.07671428708884183,0.29485715789211064,0.26017440999994945,0.24139908094708817,0.23551756608823055,0.4769166470353187,0.06505223145362032,0.23705979747477698,0.21894507521178597,-0.05348587166710141,0.029224521932674535,34.60892795893446,,0.2930699918884784,1.723941110622538,0.2930699918884784,1.723941110622538,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/byron-chourio/sa3018644/stats/batting,8,AL,Byron Chourio,805102,sa3018644,sa3018644
BAL,Orioles,BAL,BAL,Orioles,AL,2,0.17000000178813934,0.6302000284194946,0.699999988079071,0.10999999940395355,0.08820000290870667,0.01510000042617321,0.002400000113993883,0.00430000014603138,0.05490000173449516,0.04410000145435333,0.05310000106692314,0,0.19009999930858612,0.009100000374019146,0.005100000184029341,0.0024999999441206455,0.013299999758601189,0.0034000000450760126,0.17454775379783338,0.07585714567315827,0.27157143220852836,0.27932667680196466,0.24688171100712059,0.22659472905022623,0.4734764400573468,0.05204697525239285,0.23973688425913847,0.21876242928818146,-0.05358967545053602,0.029120718149239923,36.685431574402955,,0.2860399752389639,1.6825880719427175,0.2860399752389639,1.6825880719427175,,,,,,,,,,,,,,,,,,,,,,,,999,0,3B/SS,/players/luis-guevara/sa3021232/stats/batting,2,AL,Luis Guevara,808287,sa3021232,sa3021232
ATH,Athletics,OAK,ATH,Athletics,AL,10,0.1899999976158142,0.737500011920929,0.7799999713897705,0.14180000126361847,0.10989999771118164,0.019300000742077827,0.001500000013038516,0.011099999770522118,0.061500001698732376,0.06109999865293503,0.02710000053048134,0,0.17550000548362732,0.007000000216066837,0.00570000009611249,0.0027000000700354576,0.006599999964237213,0.0017999999690800905,0.192271185046193,0.034743591698081375,0.22500001528324282,0.15441595261379945,0.22629615222155594,0.26766101034003176,0.4939571625615877,0.07538982529383875,0.2348185409720516,0.21861000915303277,-0.05981073412229643,0.0323522740778901,32.31662146732437,,0.33523999748285854,1.7644210615240326,0.33523999748285854,1.7644210615240326,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/breyson-guedez/sa3067688/stats/batting,10,AL,Breyson Guedez,829052,sa3067688,sa3067688
CHW,White Sox,CHA,CHW,White Sox,AL,4,0.1899999976158142,0.7056000232696533,0.7799999713897705,0.12139999866485596,0.09650000184774399,0.014299999922513962,0.00139999995008111,0.009200000204145908,0.05900000035762787,0.05260000005364418,0.05739999935030937,0,0.2117999941110611,0.00860000029206276,0.00570000009611249,0.0027000000700354576,0.010300000198185444,0.002899999963119626,0.17205214662877288,0.07358974545606266,0.2715384639485114,0.27101039162546275,0.24109094655882457,0.23540248991193954,0.47649343647076414,0.06335034328316666,0.22883946933060492,0.2186032477435304,-0.059815016026953736,0.03234799217323279,34.87419779007961,,0.31961997007019805,1.6822103898994745,0.31961997007019805,1.6822103898994745,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/christian-gonzalez/sa3023982/stats/batting,4,AL,Christian Gonzalez,822619,sa3023982,sa3023982
MIL,Brewers,MIL,MIL,Brewers,NL,23,0.17000000178813934,0.6230000257492065,0.699999988079071,0.09179999679327011,0.06030000001192093,0.015699999406933784,0.0019000000320374966,0.013899999670684338,0.05730000138282776,0.052400000393390656,0.061799999326467514,0,0.2856000065803528,0.007699999958276749,0.005100000184029341,0.0024999999441206455,0.013199999928474426,0.0034000000450760126,0.1473515136421919,0.08828571482702179,0.40800001634870287,0.2163865472778981,0.23122131629455248,0.245585860804169,0.47680717709872145,0.0982343471619771,0.23706631910103274,0.21859287837226432,-0.05368603690339338,0.029024356696382564,36.08290720858315,,0.302159949252382,1.777411447494839,0.302159949252382,1.777411447494839,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/kay-lan-nicasia/sa3017629/stats/batting,23,NL,Kay-Lan Nicasia,702461,sa3017629,sa3017629
ARI,Diamondbacks,ARI,ARI,Diamondbacks,NL,15,0.17000000178813934,0.628000020980835,0.699999988079071,0.10809999704360962,0.0869000032544136,0.014600000344216824,0.0019000000320374966,0.004699999932199717,0.0544000007212162,0.04470000043511391,0.05469999834895134,0,0.18160000443458557,0.009800000116229057,0.005100000184029341,0.0024999999441206455,0.01080000028014183,0.0027000000700354576,0.17213374750334373,0.0781428561149811,0.2594285821817361,0.3012114372973758,0.24741971137031255,0.2238853488383074,0.47130506020861995,0.051751601334963676,0.23142344051911518,0.2185327389872374,-0.053720216126099396,0.02899017747367655,34.302865688800736,,0.2811699587386101,1.6539409163596075,0.2811699587386101,1.6539409163596075,,,,,,,,,,,,,,,,,,,,,,,,999,0,2B,/players/jorge-lara/sa3021327/stats/batting,15,NL,Jorge Lara,814278,sa3021327,sa3021327
,,,,,,,0.17000000178813934,0.6464999914169312,0.699999988079071,0.11400000005960464,0.08529999852180481,0.01600000075995922,0.0017000000225380063,0.010999999940395355,0.05590000003576279,0.053300000727176666,0.03680000081658363,0,0.19840000569820404,0.009100000374019146,0.005100000184029341,0.0024999999441206455,0.013100000098347664,0.0032999999821186066,0.17633410916178258,0.05257143063326275,0.28342858439562296,0.18548386975634423,0.22924731598956588,0.25738592742471744,0.4866332434142833,0.08105181826293487,0.23292628536622428,0.21852984362385183,-0.05372186165789069,0.028988531941885255,34.82730727451703,,0.30474001449765636,1.7925883017191688,0.30474001449765636,1.7925883017191688,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/ricardo-rosario/sa3016306/stats/batting,-1,,Ricardo Rosario,691905,sa3016306,sa3016306
ATH,Athletics,OAK,ATH,Athletics,AL,10,0.17000000178813934,0.6265000104904175,0.699999988079071,0.10130000114440918,0.07559999823570251,0.015200000256299973,0.00139999995008111,0.009100000374019146,0.056699998676776886,0.04780000075697899,0.055399999022483826,0,0.2379000037908554,0.010499999858438969,0.005100000184029341,0.0024999999441206455,0.013199999928474426,0.0032999999821186066,0.16169193846479368,0.07914285709420028,0.3398571540603834,0.23287094636277317,0.23971325840112284,0.23399840006365757,0.4737116584647804,0.07230646159886389,0.23972958712910286,0.2184807950314205,-0.05374973761244819,0.028960655987327753,32.22761069460013,,0.29191999644972383,1.7171764316421947,0.29191999644972383,1.7171764316421947,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/carlos-pacheco/sa3018455/stats/batting,10,AL,Carlos Pacheco,800149,sa3018455,sa3018455
,,,,,,,0.1899999976158142,0.7156000137329102,0.7799999713897705,0.12250000238418579,0.08879999816417694,0.019500000402331352,0.002099999925121665,0.01209999993443489,0.06210000067949295,0.05849999934434891,0.04659999907016754,0,0.25929999351501465,0.009399999864399433,0.00570000009611249,0.0027000000700354576,0.013100000098347664,0.0035000001080334187,0.1711850196105608,0.059743590742878695,0.33243590131548983,0.17971461718324028,0.22964106315156113,0.2550307364164757,0.48467179956803685,0.08384571680591493,0.2453878582992912,0.21840078182623424,-0.059943234818304214,0.03221977338188231,34.73864930143865,,0.3357499964302405,1.7671052665439357,0.3357499964302405,1.7671052665439357,,,,,,,,,,,,,,,,,,,,,,,,999,0,2B/SS,/players/nicholas-lucky/sa3024896/stats/batting,-1,,Nick Lucky,681879,sa3024896,sa3024896
SEA,Mariners,SEA,SEA,Mariners,AL,11,0.1899999976158142,0.7149999737739563,0.7799999713897705,0.12439999729394913,0.093299999833107,0.01769999973475933,0.0013000000035390258,0.01209999993443489,0.061900001019239426,0.05900000035762787,0.0494999997317791,0.0015999999595806003,0.21629999577999115,0.007000000216066837,0.00570000009611249,0.0027000000700354576,0.008899999782443047,0.002400000113993883,0.1739860165830965,0.06346154044542095,0.27730769706901026,0.22884882430662581,0.23275862498185954,0.2531468611049272,0.48590548608678674,0.07916084452183067,0.22811294402294308,0.2183834675206695,-0.05995419972223585,0.03220880847795068,41.51145555567679,,0.333810008817818,1.7568948052977982,0.333810008817818,1.7568948052977982,,,,,,,,,,,,,,,,,,,,,,,,999,0,3B/OF,/players/dustin-crenshaw/sa3025119/stats/batting,11,AL,Dustin Crenshaw,695289,sa3025119,sa3025119
PIT,Pirates,PIT,PIT,Pirates,NL,27,0.17000000178813934,0.6531999707221985,0.699999988079071,0.121799997985363,0.0925000011920929,0.019999999552965164,0.00139999995008111,0.007899999618530273,0.05590000003576279,0.05130000039935112,0.032999999821186066,0,0.2003999948501587,0.006300000008195639,0.005100000184029341,0.0024999999441206455,0.026599999517202377,0.006899999920278788,0.18646663111557873,0.047142857690246745,0.28628571180421475,0.16467066202202515,0.230934639582721,0.25765463283213236,0.4885892724148534,0.07118800171655362,0.2531111207350082,0.21838326102293942,-0.05380516944960107,0.028905224150174873,33.30118644197647,,0.3182400116231292,1.872000048680778,0.3182400116231292,1.872000048680778,,,,,,,,,,,,,,,,,,,,,,,,999,0,SS,/players/yordany-de-los-santos/sa3018408/stats/batting,27,NL,Yordany De Los Santos,703154,sa3018408,sa3018408
KCR,Royals,KCA,KCR,Royals,AL,7,0.17000000178813934,0.6395000219345093,0.699999988079071,0.11100000143051147,0.0835999995470047,0.01730000041425228,0.0012000000569969416,0.008899999782443047,0.05490000173449516,0.0502999983727932,0.043800000101327896,0,0.19280000030994415,0.009100000374019146,0.005100000184029341,0.0024999999441206455,0.006000000052154064,0.001500000013038516,0.17357310027094713,0.0625714297817678,0.2754285765618695,0.22717842339686345,0.23498207397376403,0.24612977994923585,0.4811118539229999,0.07255667967828872,0.2305260703781131,0.21838231889154536,-0.05380570489436363,0.02890468870541232,31.96249397626123,,0.28866998704615976,1.6980587294693772,0.28866998704615976,1.6980587294693772,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/hyungchan-um/sa3021585/stats/batting,7,AL,Hyungchan Um,805870,sa3021585,sa3021585
MIN,Twins,MIN,MIN,Twins,AL,8,0.17000000178813934,0.6388000249862671,0.699999988079071,0.10750000178813934,0.07760000228881836,0.017400000244379044,0.0010999999940395355,0.011300000362098217,0.0568000003695488,0.052299998700618744,0.04659999907016754,0,0.22020000219345093,0.007000000216066837,0.005100000184029341,0.0024999999441206455,0.016499999910593033,0.004000000189989805,0.16828427924756323,0.06657142837680116,0.31457143706204954,0.2116257884013477,0.23096773537735368,0.25187851896459607,0.4828462543419497,0.08359423971703284,0.23326866185918838,0.21835571686194344,-0.05382082371697528,0.028889569882800663,34.20294104762463,,0.3070999862626195,1.8064704884258735,0.3070999862626195,1.8064704884258735,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/yasser-mercedes/sa3019557/stats/batting,8,AL,Yasser Mercedes,703160,sa3019557,sa3019557
TOR,Blue Jays,TOR,TOR,Blue Jays,AL,14,0.17000000178813934,0.6506999731063843,0.699999988079071,0.11680000275373459,0.08630000054836273,0.018799999728798866,0.0010999999940395355,0.010599999688565731,0.05559999868273735,0.05420000106096268,0.03060000017285347,0,0.18410000205039978,0.01119999960064888,0.005100000184029341,0.0024999999441206455,0.007400000002235174,0.0020000000949949026,0.17949901272646698,0.04371428670566911,0.263000007408006,0.16621401321047416,0.22735092983254113,0.26064239396336003,0.48799332379590116,0.08114338123689305,0.23031882372024695,0.21828584862840764,-0.05386053216948153,0.028849861430294416,35.516422776964035,,0.2976700376253575,1.751000202907795,0.2976700376253575,1.751000202907795,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/jean-joseph/sa3018568/stats/batting,14,AL,Jean Joseph,800463,sa3018568,sa3018568
TBR,Rays,TBA,TBR,Rays,AL,12,0.17000000178813934,0.6171000003814697,0.699999988079071,0.09629999846220016,0.07259999960660934,0.01510000042617321,0.0012000000569969416,0.007400000002235174,0.05299999937415123,0.044199999421834946,0.06759999692440033,0,0.23199999332427979,0.007699999958276749,0.005100000184029341,0.0024999999441206455,0.006500000134110451,0.0015999999595806003,0.15605250105764196,0.09657142582231634,0.3314285675360231,0.29137930547227175,0.2460214996024097,0.22038567583020066,0.46640717543261034,0.0643331747725587,0.23223614623513902,0.21828148839953457,-0.053863010233293374,0.028847383366482567,34.02752157035197,,0.276139983604662,1.624352827647605,0.276139983604662,1.624352827647605,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/bryan-broecker/sa3022814/stats/batting,12,AL,Bryan Broecker,802541,sa3022814,sa3022814
,,,,,,,0.1899999976158142,0.7081999778747559,0.7799999713897705,0.1193000003695488,0.08969999849796295,0.01679999940097332,0.0017000000225380063,0.011099999770522118,0.06159999966621399,0.056299999356269836,0.05480000004172325,0,0.20990000665187836,0.00860000029206276,0.00570000009611249,0.0027000000700354576,0.010099999606609344,0.0027000000700354576,0.16845524441776646,0.07025641288689147,0.2691025825012372,0.2610766951170692,0.23504439187277001,0.24399887298523965,0.47904326485800963,0.07554362856747318,0.2195171573232423,0.21818887847541155,-0.060077430202339424,0.0320855779978471,34.593083983743945,,0.3244600204867311,1.707684339779831,0.3244600204867311,1.707684339779831,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/jared-thomas/sa3022589/stats/batting,-1,,Jared Thomas,683228,sa3022589,sa3022589
WSN,Nationals,WAS,WSN,Nationals,NL,24,0.17000000178813934,0.6431000232696533,0.699999988079071,0.10920000076293945,0.07739999890327454,0.01850000023841858,0.0017000000225380063,0.011599999852478504,0.054099999368190765,0.052299998700618744,0.042399998754262924,0,0.226500004529953,0.007000000216066837,0.005100000184029341,0.0024999999441206455,0.007300000172108412,0.0019000000320374966,0.16980251409064503,0.06057142782332944,0.3235714405531788,0.1871964587473367,0.22735090974075342,0.25796920052058137,0.4853201102613348,0.08816668642993633,0.23799072511992211,0.21812117633213557,-0.053954120939723786,0.028756272660052155,35.02525205042507,,0.29754997758427626,1.7502939673794515,0.29754997758427626,1.7502939673794515,,,,,,,,,,,,,,,,,,,,,,,,999,0,1B/3B,/players/haskell-ross/sa3041172/stats/batting,24,NL,Jackson Ross,824605,sa3041172,sa3041172
CHW,White Sox,CHA,CHW,White Sox,AL,4,0.17000000178813934,0.6485000252723694,0.699999988079071,0.11729999631643295,0.08910000324249268,0.017500000074505806,0.0020000000949949026,0.008700000122189522,0.05249999836087227,0.05040000006556511,0.0348999984562397,0,0.20360000431537628,0.009100000374019146,0.005100000184029341,0.0024999999441206455,0.00559999980032444,0.001500000013038516,0.1808789386972916,0.04985714150083306,0.29085715397523393,0.17141452709489938,0.2312213152682037,0.2542791021418839,0.48550041741008754,0.07340016344459227,0.24609107414841663,0.2180777656353372,-0.05397879268974302,0.028731600910032927,34.51221283116466,,0.2907499520806595,1.7102938177789166,0.2907499520806595,1.7102938177789166,,,,,,,,,,,,,,,,,,,,,,,,999,0,3B,/players/arxy-hernandez/sa3015693/stats/batting,4,AL,Arxy Hernandez,694065,sa3015693,sa3015693
CIN,Reds,CIN,CIN,Reds,NL,18,0.17000000178813934,0.6310999989509583,0.699999988079071,0.10080000013113022,0.07100000232458115,0.01720000058412552,0.0013000000035390258,0.01140000019222498,0.055399999022483826,0.05079999938607216,0.05510000139474869,0,0.23729999363422394,0.006300000008195639,0.005100000184029341,0.0024999999441206455,0.006200000178068876,0.0015999999595806003,0.1597211223240126,0.07871428904728019,0.33899999667916975,0.2321955451869091,0.23251146990968924,0.24544446922806318,0.4779559391377524,0.08572334690405059,0.23070967410109422,0.21806423651955947,-0.05398648173845836,0.028723911861317585,30.086060190491178,,0.2893300099647603,1.7019412171850135,0.2893300099647603,1.7019412171850135,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/logan-tanner/sa3020117/stats/batting,18,NL,Logan Tanner,683091,sa3020117,sa3020117
CLE,Guardians,CLE,CLE,Guardians,AL,5,0.1899999976158142,0.7142999768257141,0.7799999713897705,0.1281999945640564,0.09950000047683716,0.0203000009059906,0.001500000013038516,0.006899999920278788,0.05990000069141388,0.051899999380111694,0.0502999983727932,0,0.2257000058889389,0.007000000216066837,0.00570000009611249,0.0027000000700354576,0.023499999195337296,0.006500000134110451,0.17947640868443793,0.06448717976639258,0.2893589925225206,0.2228621934442683,0.23864659590532317,0.24107518913032958,0.47972178503565277,0.06159878044589165,0.24887156715844871,0.2180446712262374,-0.060168754606169994,0.03199425359401653,35.931170169140934,,0.3342499885475262,1.7592104881147939,0.3342499885475262,1.7592104881147939,,,,,,,,,,,,,,,,,,,,,,,,999,0,2B/SS,/players/garrett-howe/sa3025441/stats/batting,5,AL,Garrett Howe,827628,sa3025441,sa3025441
PHI,Phillies,PHI,PHI,Phillies,NL,26,0.17000000178813934,0.6348999738693237,0.699999988079071,0.1071000024676323,0.0786999985575676,0.018799999728798866,0.001500000013038516,0.008200000040233135,0.054999999701976776,0.048900000751018524,0.049800001084804535,0,0.21940000355243683,0.007699999958276749,0.005100000184029341,0.0024999999441206455,0.007699999958276749,0.0020000000949949026,0.16868799318879135,0.07114285990413359,0.31342858184113814,0.22698268130566499,0.23598567654135966,0.24192786980146835,0.477913546342828,0.073239876612677,0.23981573596360858,0.21801102084829924,-0.054016725983201466,0.028693667616574475,33.319210754547775,,0.2865400423994287,1.6855296434439226,0.2865400423994287,1.6855296434439226,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/joel-dragoo/sa3025437/stats/batting,26,NL,Joel Dragoo,811780,sa3025437,sa3025437
,,,,,,,0.17000000178813934,0.6527000069618225,0.699999988079071,0.11800000071525574,0.0885000005364418,0.01679999940097332,0.001500000013038516,0.01119999960064888,0.054999999701976776,0.05460000038146973,0.032099999487400055,0,0.17839999496936798,0.007699999958276749,0.005100000184029341,0.0024999999441206455,0.0066999997943639755,0.0017000000225380063,0.1807874972524058,0.04585714290579971,0.2548571400107169,0.179932737626544,0.22620412653368915,0.2626014952534311,0.4888056217871203,0.08181399800102532,0.2281076425586561,0.21800334560173223,-0.05402108808237524,0.0286893055174007,34.465633655114935,,0.29801998951006675,1.753058743384432,0.29801998951006675,1.753058743384432,,,,,,,,,,,,,,,,,,,,,,,,999,0,1B,/players/luis-reyes/sa3017980/stats/batting,-1,,Luis Reyes,699105,sa3017980,sa3017980
MIL,Brewers,MIL,MIL,Brewers,NL,23,0.17000000178813934,0.6359999775886536,0.699999988079071,0.10660000145435333,0.0803999975323677,0.013799999840557575,0.0015999999595806003,0.01080000028014183,0.05510000139474869,0.05090000107884407,0.048700001090765,0,0.23260000348091125,0.007699999958276749,0.005100000184029341,0.0024999999441206455,0.013399999588727951,0.0035000001080334187,0.16761007108603884,0.0695714313144587,0.33228572491723685,0.20937231453980462,0.2336917669571092,0.24528302470112393,0.4789747916582331,0.07767295361508508,0.24088510795680879,0.21791866092261933,-0.05406921721615159,0.028641176383624355,35.62104657267785,,0.2964800345594995,1.7440001849469657,0.2964800345594995,1.7440001849469657,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/pedro-ibarguen/sa3021254/stats/batting,23,NL,Pedro Ibarguen,808338,sa3021254,sa3021254
,,,,,,,0.17000000178813934,0.6477000117301941,0.699999988079071,0.11630000174045563,0.08889999985694885,0.016100000590085983,0.0017999999690800905,0.009499999694526196,0.0551999993622303,0.05180000141263008,0.03700000047683716,0,0.19619999825954437,0.007699999958276749,0.005100000184029341,0.0024999999441206455,0.014399999752640724,0.0038999998942017555,0.17955843698348048,0.0528571444384906,0.2802857165725864,0.18858308259458534,0.2308243717921742,0.25397560096230165,0.48479997275447584,0.07441716397882117,0.238872732523439,0.2178578665351753,-0.0541037686986251,0.028606624901150842,34.36569797000626,,0.30036999781150364,1.7668823214827756,0.30036999781150364,1.7668823214827756,,,,,,,,,,,,,,,,,,,,,,,,999,0,OF,/players/jose-de-jesus/sa3018420/stats/batting,-1,,Jose De Jesus,703183,sa3018420,sa3018420
,,,,,,,0.1899999976158142,0.7009000182151794,0.7799999713897705,0.11150000244379044,0.07930000126361847,0.01850000023841858,0.002099999925121665,0.011599999852478504,0.06129999831318855,0.055399999022483826,0.059700001031160355,0,0.2809000015258789,0.010900000110268593,0.00570000009611249,0.0027000000700354576,0.007300000172108412,0.0020000000949949026,0.1590811806906808,0.07653846566787618,0.3601282202938845,0.21253115239182468,0.2343026235555788,0.24111855690357661,0.4754211804591554,0.08203737621289581,0.24124607222001446,0.21777085811961838,-0.06034215655972079,0.03182085164046573,34.3059282325128,,0.3182299978332593,1.674894746455366,0.3182299978332593,1.674894746455366,,,,,,,,,,,,,,,,,,,,,,,,999,0,C,/players/nicolas-deschamps/sa3017732/stats/batting,-1,,Nicolas Deschamps,683324,sa3017732,sa3017732
