Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
HOU,Astros,102,385,418,85,49,19,3,14,49,54,29,6,124,2,2,0,1,3,2,0.220779,0.277512,0.394805,0.672317,0.285558,0.069378,0.296651,0.233871,0.174026,4.54351,0.285141,,,40.0582,-9.33175,4,-0.707559,-0.707559,0.047002,-9.768258929252625,-3.6793065071105957,81.7109,387.9,3.802941176,387.9,3.802941176,999,0,3B,/players/cj-alexander/20557/stats/batting,21,AL,CJ Alexander,680769,20557,20557
,,52,156,172,32,19,8,1,4,18,19,11,4,57,3,1,1,0,5,1,0.205128,0.269006,0.346154,0.61516,0.260613,0.0639535,0.331395,0.192982,0.141026,6.37523,0.291667,,,12.9997,-7.32343,1.1,0.399034,0.399034,0.0452018,-7.012662291526794,1.7319812178611755,63.6424,138.4,2.661538461,138.4,2.661538461,999,0,OF,/players/jake-marisnick/11339/stats/batting,-1,,Jake Marisnick,545350,11339,11339
ARI,Diamondbacks,113,392,438,86,59,15,5,7,54,44,34,9,132,5,3,4,0,14,3,0.219388,0.288018,0.336735,0.624753,0.268055,0.0776256,0.30137,0.257576,0.117347,7.41275,0.308594,,,35.7505,-16.0026,6.2,0.983899,0.983899,0.0444436,-15.509932577610016,1.3719573020935059,68.2274,362.6,3.208849557,362.6,3.208849557,999,0,OF,/players/avery-owusu-asiedu/sa3022604/stats/batting,15,NL,Avery Owusu-Asiedu,801938,sa3022604,sa3022604
,,89,275,315,56,39,12,0,5,34,28,34,5,75,1,4,1,0,9,5,0.203636,0.289809,0.301818,0.591627,0.260192,0.107937,0.238095,0.453333,0.0981818,4.06289,0.256281,,,23.7,-13.5197,6.4,-0.703102,-0.703102,0.0441677,-12.976210594177246,2.9277777671813965,67.1262,228.5,2.56741573,228.5,2.56741573,999,0,OF,/players/rafael-ortega/10323/stats/batting,-1,,Rafael Ortega,542364,10323,10323
SEA,Mariners,71,195,224,43,27,10,0,6,24,26,23,5,67,4,2,0,1,2,1,0.220513,0.3125,0.364103,0.676603,0.291801,0.102679,0.299107,0.343284,0.14359,2.90392,0.298387,,,22.602,-3.86535,-2.4,-0.332999,-0.332999,0.0427953,-2.4222995042800903,-4.869135856628418,92.0863,213.2,3.002816901,213.2,3.002816901,999,0.30769231,OF,/players/rob-refsnyder/13770/stats/batting,11,AL,Rob Refsnyder,608701,13770,13770
KCR,Royals,52,128,148,27,20,5,0,2,12,12,15,4,43,3,1,1,0,1,0,0.210938,0.306122,0.296875,0.602997,0.264026,0.101351,0.290541,0.348837,0.0859375,2.73189,0.297619,,,11.596,-5.89138,-1,-0.0244569,-0.0244569,0.0414355,-6.407918404787779,1.7189888954162598,63.405,112.4,2.161538461,112.4,2.161538461,999,0,C,/players/luke-maile/13355/stats/batting,7,AL,Luke Maile,571912,13355,13355
TOR,Blue Jays,65,259,280,55,33,13,1,8,30,35,16,10,69,4,1,0,0,3,0,0.212355,0.267857,0.362934,0.630791,0.260429,0.0571429,0.246429,0.231884,0.150579,4.70188,0.256831,,,21.1206,-11.9636,-3,0.316128,0.316128,0.0406739,-11.38363242149353,2.1440329551696777,64.5475,233.3,3.589230769,233.3,3.589230769,999,0,C,/players/aaron-parker/sa3025152/stats/batting,14,AL,Aaron Parker,801590,sa3025152,sa3025152
,,83,271,312,56,39,11,1,5,31,33,25,5,97,12,2,2,0,6,4,0.206642,0.3,0.309963,0.609963,0.27034,0.0801282,0.310897,0.257732,0.103321,4.69615,0.298246,,,26.0448,-10.8204,4.2,-0.906788,-0.906788,0.0383992,-11.124066650867462,0.7608463764190674,72.2151,238.4,2.872289156,238.4,2.872289156,999,0,OF,/players/hudson-haskin/sa3014449/stats/batting,-1,,Hudson Haskin,681370,sa3014449,sa3014449
MIN,Twins,122,489,545,102,70,21,4,7,68,50,46,9,141,7,3,0,0,31,5,0.208589,0.284404,0.310838,0.595242,0.259887,0.0844037,0.258716,0.326241,0.102249,7.54941,0.276163,,,40.8697,-23.5262,0.1,3.39982,3.39982,0.0381602,-20.487536907196045,2.1024986281991005,62.8123,435.6,3.570491803,435.6,3.570491803,999,0,2B,/players/lance-debarge/sa3025260/stats/batting,8,AL,Kyle DeBarge,814414,sa3025260,sa3025260
KCR,Royals,99,304,343,68,47,15,1,5,36,27,33,5,77,1,3,2,1,8,2,0.223684,0.29912,0.328947,0.628068,0.274129,0.0962099,0.22449,0.428571,0.105263,4.87515,0.28,,,29.6878,-10.8403,-1,0.279238,0.279238,0.0372736,-11.701479524374008,0.2602881193161011,70.3642,284.6,2.874747474,284.6,2.874747474,999,0,2B/3B,/players/josh-rojas/19734/stats/batting,7,AL,Josh Rojas,668942,19734,19734
PHI,Phillies,81,341,359,84,62,13,2,7,44,40,15,7,66,2,1,0,0,11,5,0.246334,0.281337,0.357771,0.639108,0.270998,0.0417827,0.183844,0.227273,0.111437,5.6855,0.286245,,,30.16,-12.2586,-2.3,-0.322907,-0.322907,0.0358716,-13.250640541315079,1.657231092453003,69.6168,302.2,3.730864197,302.2,3.730864197,999,0,2B,/players/jose-rodriguez/24388/stats/batting,26,NL,José Rodríguez,679563,24388,24388
,,40,126,147,19,12,3,0,4,13,13,16,3,68,3,1,1,0,1,0,0.150794,0.260274,0.269841,0.530115,0.235318,0.108844,0.462585,0.235294,0.119048,3.05966,0.272727,,,8.09128,-9.27791,1.7,0.0151531,0.0151531,0.0338612,-9.12915974110365,4.400617361068726,47.221,85.6,2.14,85.6,2.14,999,0,C,/players/joe-hudson/14412/stats/batting,-1,,Joe Hudson,621529,14412,14412
,,89,286,318,63,41,12,1,9,32,32,26,10,105,4,2,0,0,2,1,0.22028,0.292453,0.363636,0.656089,0.27622,0.081761,0.330189,0.247619,0.143357,3.60271,0.310345,,,28.0638,-9.5104,-1.5,-0.412219,-0.412219,0.0330113,-10.290822446346283,-0.3315696716308594,73.643,282.9,3.178651685,282.9,3.178651685,999,0,3B,/players/jd-davis/16219/stats/batting,-1,,J.D. Davis,605204,16219,16219
CLE,Guardians,121,424,476,88,63,17,1,7,48,41,43,7,136,4,3,2,0,8,5,0.207547,0.28481,0.301887,0.586697,0.258037,0.0903361,0.285714,0.316176,0.0943396,3.98959,0.285211,,,34.9804,-21.2627,3.8,-1.12756,-1.12756,0.0323561,-21.61587083339691,5.548971176147461,63.4803,331.8,2.74214876,331.8,2.74214876,999,0,3B,/players/dayan-frias/sa3008768/stats/batting,5,AL,Dayan Frias,682679,sa3008768,sa3008768
,,99,338,366,74,54,12,1,7,38,36,21,13,102,4,2,1,0,2,1,0.218935,0.271233,0.322485,0.593718,0.246989,0.057377,0.278689,0.205882,0.10355,3.6751,0.290043,,,23.6137,-19.632,5.4,-0.445228,-0.445228,0.029967,-18.6288101375103,6.744797229766846,58.0817,258.7,2.613131313,258.7,2.613131313,999,0,3B,/players/luis-de-los-santos/21682/stats/batting,-1,,Luis De Los Santos,665782,21682,21682
NYY,Yankees,99,342,373,71,49,14,2,6,41,35,24,7,73,3,3,1,0,12,2,0.207602,0.263441,0.312865,0.576306,0.246795,0.0643432,0.19571,0.328767,0.105263,6.17448,0.244361,,,24.0066,-20.0662,1.7,1.12545,1.12545,0.0297597,-18.358734369277954,5.811552286148071,55.6799,262.2,2.648484848,262.2,2.648484848,999,0.07407407,3B/SS,/players/braden-shewmake/25817/stats/batting,9,AL,Braden Shewmake,669699,25817,25817
COL,Rockies,103,313,351,80,65,11,3,1,38,24,29,4,49,4,2,3,0,5,3,0.255591,0.324713,0.319489,0.644201,0.285159,0.0826211,0.139601,0.591837,0.0638978,4.85057,0.298113,,,33.5236,-7.94979,-0.8,-0.849109,-0.849109,0.0290648,-14.462824523448944,3.0690476298332214,67.2753,293.5,2.849514563,293.5,2.849514563,999,0,2B/SS,/players/nicky-lopez/19339/stats/batting,19,NL,Nicky Lopez,670032,19339,19339
MIA,Marlins,97,370,393,82,54,16,2,10,50,44,14,5,103,5,2,2,0,7,3,0.221622,0.258312,0.356757,0.615069,0.261809,0.0356234,0.262087,0.135922,0.135135,5.72492,0.277992,,,30.0844,-16.3516,3,-0.277466,-0.277466,0.028975,-17.236007660627365,4.444003582000732,63.5916,302.9,3.122680412,302.9,3.122680412,999,0,SS,/players/echedry-vargas/sa3018565/stats/batting,20,NL,Echedry Vargas,800448,sa3018565,sa3018565
SEA,Mariners,77,220,249,47,35,9,0,3,24,24,19,5,51,7,2,1,0,1,0,0.213636,0.294355,0.295455,0.589809,0.259261,0.0763052,0.204819,0.372549,0.0818182,2.81886,0.261905,,,18.5461,-10.8752,-3.8,-0.169694,-0.169694,0.0280444,-9.070585072040558,0.77451491355896,69.6708,177.4,2.303896103,177.4,2.303896103,999,0.03030303,C,/players/andrew-knizner/19514/stats/batting,11,AL,Andrew Knizner,668800,19514,19514
BAL,Orioles,80,278,326,53,35,9,2,7,38,30,34,4,82,2,2,10,0,16,5,0.190647,0.281646,0.31295,0.594595,0.262088,0.104294,0.251534,0.414634,0.122302,6.82111,0.240838,,,25.0295,-13.49,0,0.710101,0.710101,0.027475,-12.14967429637909,1.1978248357772827,66.531,246.5,3.08125,246.5,3.08125,999,0,2B/OF,/players/tavian-josenberger/sa3022808/stats/batting,2,AL,Tavian Josenberger,694444,sa3022808,sa3022808
SFG,Giants,116,459,512,107,78,20,3,6,70,50,42,7,146,7,3,1,0,19,3,0.233115,0.305284,0.328976,0.63426,0.27798,0.0820312,0.285156,0.287671,0.0958606,6.80507,0.325806,,,45.9162,-14.5805,0.2,1.77925,1.77925,0.027085,-11.325897336006165,-5.443738743662834,78.4038,446.4,3.848275862,446.4,3.848275862,999,0,OF,/players/scott-bandura/sa3022699/stats/batting,30,NL,Scott Bandura,814154,sa3022699,sa3022699
TBR,Rays,119,453,496,106,70,21,1,14,51,59,36,4,131,2,4,1,0,4,2,0.233996,0.290909,0.377483,0.668393,0.288674,0.0725806,0.264113,0.274809,0.143488,3.28021,0.294872,,,48.7878,-9.8184,3.2,-0.705609,-0.705609,0.0239316,-10.925320088863373,-5.9122865200042725,82.5183,454.8,3.821848739,454.8,3.821848739,999,0,1B,/players/will-simpson/sa3022530/stats/batting,12,AL,Will Simpson,687310,sa3022530,sa3022530
MIN,Twins,91,315,352,67,44,22,0,1,33,27,34,6,87,2,1,0,0,0,1,0.212698,0.292614,0.292064,0.584677,0.257837,0.0965909,0.247159,0.390805,0.0793651,1.77938,0.289474,,,25.8108,-15.7807,-1.5,-0.898041,-0.898041,0.0173971,-16.912012577056885,4.966784477233887,61.4003,238.6,2.621978021,238.6,2.621978021,999,0,C,/players/ildefonso-ruiz/sa3022752/stats/batting,8,AL,Poncho Ruiz,695000,sa3022752,sa3022752
TOR,Blue Jays,100,369,413,73,41,17,2,13,44,52,38,5,145,5,1,0,1,6,1,0.197832,0.280872,0.360434,0.641305,0.278301,0.0920097,0.35109,0.262069,0.162602,5.07722,0.283019,,,37.1456,-11.6535,1.5,0.26895,0.26895,0.0170745,-10.995434820652008,-3.052469253540039,76.8589,360.3,3.603,360.3,3.603,999,0,OF,/players/jace-bohrofen/sa3022653/stats/batting,14,AL,Jace Bohrofen,690957,sa3022653,sa3022653
TEX,Rangers,116,360,387,86,58,20,1,7,42,36,20,8,89,4,2,1,0,12,3,0.238889,0.284974,0.358333,0.643307,0.273151,0.0516796,0.229974,0.224719,0.119444,5.2211,0.296992,,,33.1888,-12.5382,-6.3,0.682924,0.682924,0.0164549,-11.124953389167786,-2.0341272354125977,74.1126,337.5,2.909482758,337.5,2.909482758,999,0.02970297,3B,/players/ezequiel-duran/23733/stats/batting,13,AL,Ezequiel Duran,677649,23733,23733
CLE,Guardians,123,483,516,103,68,23,2,10,60,52,26,18,159,5,2,0,0,8,4,0.213251,0.25969,0.331263,0.590953,0.243943,0.0503876,0.30814,0.163522,0.118012,5.21273,0.294304,,,32.0155,-28.9539,5.4,-0.572805,-0.572805,0.0164154,-28.687268674373627,11.087831020355225,53.7717,362.9,2.950406504,362.9,2.950406504,999,0,SS,/players/jose-devers/sa3015292/stats/batting,5,AL,Jose Devers,691410,sa3015292,sa3015292
TBR,Rays,105,375,423,82,56,15,1,10,47,48,41,7,137,4,2,1,1,4,2,0.218667,0.300948,0.344,0.644948,0.280848,0.0969267,0.323877,0.29927,0.125333,3.85577,0.313043,,,38.9195,-11.0612,5.4,-0.639592,-0.639592,0.0148135,-12.04302203655243,-2.371163845062256,77.127,364.4,3.47047619,364.4,3.47047619,999,0.05555556,1B,/players/logan-davidson/25844/stats/batting,12,AL,Logan Davidson,669722,25844,25844
CHC,Cubs,118,463,502,113,85,19,3,6,62,50,28,13,78,6,5,0,0,19,6,0.24406,0.292829,0.336933,0.629762,0.266819,0.0557769,0.155378,0.358974,0.0928726,6.13292,0.278646,,,40.4706,-18.8446,-1.3,0.643119,0.643119,0.013671,-17.112546145915985,0.5445033311843872,70.1572,419.7,3.556779661,419.7,3.556779661,999,0,2B/3B,/players/james-triantos/sa3017295/stats/batting,17,NL,James Triantos,701649,sa3017295,sa3017295
CIN,Reds,134,488,553,109,61,20,0,28,66,83,48,9,174,10,7,0,1,2,1,0.223361,0.301989,0.436475,0.738465,0.31269,0.0867993,0.314647,0.275862,0.213115,2.32931,0.276451,,,65.1772,-0.164039,0,-0.735702,-0.735702,0.0104172,-4.07337611913681,-14.223251342773438,94.9076,618.6,4.61641791,618.6,4.61641791,999,0.02484472,3B,/players/eugenio-suarez/12552/stats/batting,18,NL,Eugenio Suárez,553993,12552,12552
TOR,Blue Jays,97,329,367,80,61,13,1,5,48,41,22,7,38,10,2,4,0,15,6,0.243161,0.30854,0.334347,0.642886,0.279405,0.0599455,0.103542,0.578947,0.0911854,5.77155,0.260417,,,33.3373,-10.0266,-4.2,-0.0248479,-0.0248479,0.00761024,-9.70563304796815,-2.851528286933899,77.6194,317.1,3.269072164,317.1,3.269072164,999,0,OF,/players/ismael-munguia/sa917132/stats/batting,14,AL,Ismael Munguia,665998,sa917132,sa917132
SDP,Padres,118,446,488,96,59,19,4,14,62,58,33,6,167,3,4,2,1,8,3,0.215247,0.271605,0.369955,0.64156,0.274056,0.067623,0.342213,0.197605,0.154709,6.09563,0.304833,,,42.2091,-15.4519,2.7,-0.216101,-0.216101,0.00747298,-13.483649522066116,-2.6791884899139404,77.0609,415.9,3.524576271,415.9,3.524576271,999,0,OF,/players/nicholas-schnell/sa3007639/stats/batting,29,NL,Nick Schnell,678010,sa3007639,sa3007639
MIA,Marlins,85,323,362,72,49,15,3,5,32,37,30,2,77,6,1,2,0,16,5,0.22291,0.3,0.334365,0.634365,0.281152,0.0828729,0.212707,0.38961,0.111455,5.98651,0.276859,,,33.3965,-9.37657,-4,0.604474,0.604474,0.00437435,-9.331173479557037,-2.669900059700012,76.8424,312.2,3.672941176,312.2,3.672941176,999,0,OF,/players/fenwick-trimble/sa3025202/stats/batting,20,NL,Fenwick Trimble,814458,sa3025202,sa3025202
WSN,Nationals,109,375,413,78,55,12,2,9,39,44,26,8,129,6,2,4,0,4,2,0.208,0.268949,0.322667,0.591615,0.253968,0.062954,0.312349,0.20155,0.114667,4.37382,0.288703,,,28.9864,-19.8127,5.1,-0.540567,-0.540567,0.00339735,-20.32489538192749,6.617489576339722,59.5818,290.6,2.666055045,290.6,2.666055045,999,0,3B/SS,/players/kervin-pichardo/sa3011260/stats/batting,24,NL,Kervin Pichardo,682775,sa3011260,sa3011260
ATH,Athletics,70,227,253,45,34,8,0,3,22,21,22,4,78,3,1,0,0,0,0,0.198238,0.27668,0.273128,0.549808,0.243948,0.0869565,0.3083,0.282051,0.0748899,1.37333,0.285714,,,15.6985,-14.1954,2,-0.363092,-0.363092,0.00153195,-15.340876251459122,6.648001194000244,49.771,151.4,2.162857142,151.4,2.162857142,999,0,C,/players/brian-serven/19422/stats/batting,10,AL,Brian Serven,661531,19422,19422
ATL,Braves,121,442,495,103,71,20,1,11,48,50,48,10,127,1,4,0,1,2,1,0.233032,0.307071,0.357466,0.664537,0.285946,0.0969697,0.256566,0.377953,0.124434,2.6437,0.298701,,,47.5932,-10.8949,-6.4,-0.735702,-0.735702,0.000304994,-11.884571969509125,-4.581217050552368,80.9966,449.9,3.718181818,449.9,3.718181818,999,0,3B,/players/david-mccabe/sa3019964/stats/batting,16,NL,David McCabe,678173,sa3019964,sa3019964
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,,,0,0,0,0,0,0,0,0,,0,,0,,999,0.26388889,3B,/players/justin-turner/5235/stats/batting,-1,,Justin Turner,457759,5235,5235
SDP,Padres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,,,0,0,0,0,0,0,0,0,,0,,0,,999,0.66666667,1B,/players/yuli-gurriel/19198/stats/batting,29,NL,Yuli Gurriel,493329,19198,19198
NYY,Yankees,62,197,224,42,29,9,0,4,23,24,17,3,55,7,3,0,0,1,0,0.213198,0.294643,0.319797,0.61444,0.270333,0.0758929,0.245536,0.309091,0.106599,2.99425,0.269504,,,18.6975,-7.76981,-4.3,-0.130084,-0.130084,-0.00259997,-7.550354167819023,-0.18477392196655273,71.894,175.8,2.83548387,175.8,2.83548387,999,0,C,/players/tomas-frick/sa3023485/stats/batting,9,AL,Tomas Frick,694281,sa3023485,sa3023485
CLE,Guardians,99,344,398,74,44,15,1,14,40,49,44,8,113,5,5,0,1,2,1,0.215116,0.309045,0.386628,0.695673,0.297994,0.110553,0.28392,0.389381,0.171512,2.95704,0.27027,,,42.1601,-4.86672,-0.9,-0.57066,-0.57066,-0.00346134,-5.063512802124023,-8.211875319480896,90.4754,399.2,4.032323232,399.2,4.032323232,999,0.02380952,1B,/players/rhys-hoskins/16472/stats/batting,5,AL,Rhys Hoskins,656555,16472,16472
,,80,259,302,53,34,12,1,6,36,30,26,3,90,9,2,6,0,8,4,0.204633,0.297297,0.328185,0.625483,0.277265,0.0860927,0.298013,0.288889,0.123552,5.60382,0.284848,,,26.908,-8.77565,-1.8,-0.47378,-0.47378,-0.00482435,-9.40440759062767,-0.6903585195541382,75.0494,243.7,3.04625,243.7,3.04625,999,0,2B/3B,/players/eddy-alvarez/16959/stats/batting,-2,,Eddy Alvarez,657193,16959,16959
SDP,Padres,125,480,549,101,81,14,2,4,46,44,56,7,121,8,2,3,0,8,4,0.210417,0.302198,0.272917,0.575114,0.259706,0.102004,0.220401,0.46281,0.0625,3.81672,0.271709,,,41.0891,-23.7794,-2.1,-0.9491,-0.9491,-0.00554977,-22.271194279193878,3.951587200164795,67.231,371.2,2.9696,371.2,2.9696,999,0,3B/SS,/players/ryan-jackson/sa3025514/stats/batting,29,NL,Ryan Jackson,810838,sa3025514,sa3025514
NYM,Mets,87,248,282,51,35,11,0,5,26,28,24,4,77,5,2,3,0,0,1,0.205645,0.286738,0.310484,0.597222,0.262849,0.0851064,0.27305,0.311688,0.104839,1.71496,0.27381,,,21.8255,-11.495,-0.7,-0.805618,-0.805618,-0.0057306,-13.918995380401611,4.480776131153107,60.7652,200.7,2.306896551,200.7,2.306896551,999,0,C,/players/ben-rortvedt/20287/stats/batting,25,NL,Ben Rortvedt,666163,20287,20287
,,96,282,329,60,42,12,2,4,43,34,21,2,73,16,2,8,1,14,3,0.212766,0.302181,0.312057,0.614237,0.276168,0.0638298,0.221885,0.287671,0.0992908,7.35912,0.270531,,,29.0206,-9.85325,-0.1,1.06312,1.06312,-0.0100412,-7.317509412765503,-3.7265432849526405,78.5075,267,2.78125,267,2.78125,999,0,OF,/players/tim-locastro/15124/stats/batting,-1,,Tim Locastro,641796,15124,15124
ARI,Diamondbacks,102,351,403,73,50,13,0,10,39,43,48,7,82,2,2,0,1,3,0,0.207977,0.305211,0.330484,0.635695,0.279204,0.119107,0.203474,0.585366,0.122507,2.88854,0.241379,,,36.5417,-11.0758,4.1,-0.0139557,-0.0139557,-0.0114015,-10.215613013133407,-3.3037333488464355,78.6415,345.2,3.384313725,345.2,3.384313725,999,0.1557377,1B,/players/carlos-santana/2396/stats/batting,15,NL,Carlos Santana,467793,2396,2396
,,79,266,300,61,48,8,1,4,28,25,31,9,63,1,2,0,0,1,1,0.229323,0.31,0.31203,0.62203,0.268179,0.103333,0.21,0.492063,0.0827068,2.67053,0.283582,,,24.5167,-10.9306,-0.4,-0.678236,-0.678236,-0.0115522,-11.14071673154831,0.7022927701473236,70.4103,237.2,3.002531645,237.2,3.002531645,999,0,2B,/players/dj-lemahieu/9874/stats/batting,-1,,DJ LeMahieu,518934,9874,9874
ATH,Athletics,128,472,507,119,91,22,1,5,46,50,25,16,69,4,2,4,0,10,3,0.252119,0.294235,0.334746,0.62898,0.264322,0.0493097,0.136095,0.362319,0.0826271,4.22763,0.285,,,39.8458,-20.0602,2.1,0.0848739,0.0848739,-0.0133128,-21.54310916364193,3.9628746509552,63.8061,408.5,3.19140625,408.5,3.19140625,999,0,2B/SS,/players/euribiel-angeles/sa3008877/stats/batting,10,AL,Euribiel Angeles,683494,sa3008877,sa3008877
NYM,Mets,77,244,268,50,37,8,1,4,26,24,14,7,81,5,2,3,0,1,1,0.204918,0.260377,0.295082,0.555459,0.235854,0.0522388,0.302239,0.17284,0.0901639,3.6561,0.285714,,,14.868,-16.7983,2.3,-0.532999,-0.532999,-0.0133747,-16.27072364091873,7.22357439994812,50.4535,158.6,2.059740259,158.6,2.059740259,999,0,C,/players/hayden-senger/21489/stats/batting,25,NL,Hayden Senger,663584,21489,21489
CHW,White Sox,114,414,459,102,70,17,1,14,51,53,39,8,79,2,4,0,2,3,1,0.246377,0.311547,0.39372,0.705267,0.30164,0.0849673,0.172113,0.493671,0.147343,3.21007,0.270769,,,49.9805,-4.25387,-6.1,-0.48949,-0.48949,-0.0141292,-4.776608228683472,-11.159523487091064,92.0753,469.7,4.120175438,469.7,4.120175438,999,0.38938053,OF,/players/andrew-benintendi/17901/stats/batting,4,AL,Andrew Benintendi,643217,17901,17901
KCR,Royals,113,416,466,94,65,18,4,7,49,46,40,6,120,6,2,2,0,12,3,0.225962,0.301724,0.338942,0.640666,0.280207,0.0858369,0.257511,0.333333,0.112981,6.04776,0.298969,,,42.6336,-12.4279,-4.4,0.478272,0.478272,-0.0151233,-13.499005496501923,-2.687772035598755,74.5514,403.6,3.571681415,403.6,3.571681415,999,0,2B/OF,/players/peyton-wilson/sa3017110/stats/batting,7,AL,Peyton Wilson,686523,sa3017110,sa3017110
,,90,296,328,65,42,15,1,7,33,37,25,4,112,3,4,0,0,5,1,0.219595,0.283537,0.347973,0.63151,0.27276,0.0762195,0.341463,0.223214,0.128378,4.53015,0.320442,,,28.0249,-10.7308,3.1,0.154772,0.154772,-0.0159993,-10.553496941924095,-0.5155203342437744,72.4545,273.7,3.041111111,273.7,3.041111111,999,1,OF,/players/stone-garrett/19273/stats/batting,-1,,Stone Garrett,656448,19273,19273
HOU,Astros,108,374,411,75,53,15,1,6,42,39,28,6,111,6,2,1,0,15,2,0.200535,0.265854,0.294118,0.559971,0.244806,0.0681265,0.270073,0.252252,0.0935829,5.74334,0.266409,,,25.7886,-22.7743,6.4,1.64623,1.64623,-0.0182699,-21.76278018951416,7.910141229629517,51.9441,276.5,2.560185185,276.5,2.560185185,999,0,2B,/players/jack-winkler/29830/stats/batting,21,AL,Jack Winkler,676466,29830,29830
ARI,Diamondbacks,102,348,396,80,53,21,0,6,34,38,42,10,89,3,2,1,0,0,1,0.229885,0.316456,0.341954,0.65841,0.284615,0.106061,0.224747,0.47191,0.112069,1.25004,0.290196,,,37.6465,-9.14397,4.5,-0.990465,-0.990465,-0.0182809,-10.57856035232544,-2.775132179260254,79.5712,349.5,3.426470588,349.5,3.426470588,999,0,1B,/players/ben-mclaughlin/sa3025256/stats/batting,15,NL,Ben McLaughlin,808768,sa3025256,sa3025256
TOR,Blue Jays,106,393,431,82,47,16,2,17,45,62,31,7,121,4,3,0,0,1,1,0.208651,0.271462,0.389313,0.660775,0.280173,0.0719258,0.280742,0.256198,0.180662,3.01429,0.251938,,,39.4195,-11.5065,4.7,-0.704643,-0.704643,-0.019325,-11.805064797401428,-3.218136787414551,78.1481,387.9,3.659433962,387.9,3.659433962,999,0,OF,/players/jorge-burgos/sa3008929/stats/batting,14,AL,Jorge Burgos,684222,sa3008929,sa3008929
MIN,Twins,108,414,460,93,65,18,2,8,50,44,39,10,107,4,3,0,0,6,3,0.224638,0.295652,0.335749,0.631401,0.271781,0.0847826,0.232609,0.364486,0.111111,4.43119,0.281457,,,38.9376,-15.415,-4.7,-0.675516,-0.675516,-0.0196749,-16.395301699638367,0.370546817779541,71.0055,377.6,3.496296296,377.6,3.496296296,999,0,2B/3B,/players/tanner-schobel/sa3020009/stats/batting,8,AL,Tanner Schobel,802355,sa3020009,sa3020009
MIA,Marlins,125,493,535,102,62,19,3,18,63,61,37,7,149,4,1,0,0,11,2,0.206897,0.26729,0.36714,0.63443,0.271886,0.0691589,0.278505,0.248322,0.160243,5.79705,0.256881,,,45.3319,-17.8825,-2,0.747205,0.747205,-0.0200735,-17.961533665657043,-0.034244537353515625,70.4949,457.9,3.6632,457.9,3.6632,999,0,OF,/players/dillon-lewis/sa3025515/stats/batting,20,NL,Dillon Lewis,827665,sa3025515,sa3025515
CHW,White Sox,115,435,507,102,91,9,2,0,68,40,50,5,75,10,1,11,0,19,8,0.234483,0.326613,0.264368,0.590981,0.271029,0.0986193,0.147929,0.666667,0.0298851,5.7552,0.282548,,,42.6065,-17.2994,5.7,-0.439983,-0.439983,-0.0219614,-17.776141703128815,0.11137533187866211,70.9884,367.4,3.194782608,367.4,3.194782608,999,0,2B/OF,/players/rikuu-nishida/sa3023234/stats/batting,4,AL,Rikuu Nishida,807747,sa3023234,sa3023234
,,97,340,379,75,55,11,2,7,42,40,29,6,88,6,3,1,0,13,2,0.220588,0.291005,0.326471,0.617476,0.268742,0.0765171,0.23219,0.329545,0.105882,6.22399,0.274194,,,31.1462,-13.6356,3.4,1.22642,1.22642,-0.0226522,-12.053135395050049,-0.7776894569396973,70.4369,313.2,3.228865979,313.2,3.228865979,999,0,OF,/players/james-herron/sa3008183/stats/batting,-1,,Jimmy Herron,676939,sa3008183,sa3008183
SEA,Mariners,78,245,281,46,29,8,1,8,25,29,31,6,84,3,2,0,1,1,0,0.187755,0.284698,0.326531,0.611228,0.265247,0.11032,0.298932,0.369048,0.138776,3.1866,0.245161,,,22.2951,-10.9072,-6.2,-0.176295,-0.176295,-0.0226648,-8.855492755770683,-1.037595272064209,73.794,220.6,2.828205128,220.6,2.828205128,999,0.47560976,C/DH,/players/mitch-garver/15161/stats/batting,11,AL,Mitch Garver,641598,15161,15161
,,92,312,360,66,43,15,2,6,49,34,45,8,110,1,1,1,0,7,2,0.211538,0.311978,0.330128,0.642106,0.280407,0.125,0.305556,0.409091,0.11859,5.66,0.304569,,,32.9943,-9.54244,3.5,0.0462297,0.0462297,-0.0248316,-9.519561380147934,-3.1137566566467285,77.4552,314.6,3.419565217,314.6,3.419565217,999,0.09090909,DH/OF,/players/david-hensley/25111/stats/batting,,,David Hensley,682073,25111,25111
