name,mlbam_id,espn_id,primary_position,PA,pos_adj_werth,werth_mean_sim,werth_std_sim,werth_q10_sim,werth_q90_sim,werth_skew_sim,risk_adj_werth_mc,waiver_floor,draft_value_mc
Michael Helman,680737,,OF,99.2424,-17.34231859270384,-17.34231859270384,8.364474555541936,-26.631741331533505,-5.148714433862954,0.7090955419975118,-3.790473269237669,-4.139623131043089,0.3491498618054196
Ryan Mountcastle,663624,34940.0,1B,183.962,-17.610193941667447,-17.610193941667447,8.182810197798808,-28.91324029754832,-6.798983176486962,0.40670902161276945,-3.8048318584587406,-4.017505808029069,0.2126739495703287
Jacob Young,696285,4414210.0,OF,320.4,-11.081913113491872,-11.081913113491872,5.745498105740461,-18.50630962839436,-3.5975588505078804,0.15121690274571714,-3.8067765424807076,-4.139623131043089,0.33284658856238103
Tommy Pham,502054,31208.0,OF,235.871,-12.642590214758446,-12.642590214758446,6.379653649099732,-21.64462976934092,-4.080563288438581,0.3408875471871961,-3.8075801810954277,-4.139623131043089,0.3320429499476609
Jarred Kelenic,672284,41150.0,OF,102.073,-17.35051177172917,-17.35051177172917,8.390233967268493,-26.924763844141197,-5.474613335840102,0.6463609624723561,-3.8116609710176528,-4.139623131043089,0.3279621600254359
Will Brennan,686823,4088296.0,OF,138.395,-16.304692914750373,-16.304692914750373,7.814636420777403,-25.71459789599917,-5.4916846576073945,0.6479565202391024,-3.8129184599781936,-4.139623131043089,0.3267046710648951
Nathaniel Lowe,663993,40538.0,1B,202.259,-17.246226242155917,-17.246226242155917,7.878269790558113,-28.193176085259797,-6.870910566395024,0.34476647359046636,-3.8142732735143294,-4.017505808029069,0.20323253451473988
Justin Dean,681909,,OF,25.0844,-19.391829328476035,-19.391829328476035,8.694030989479103,-28.706236845632827,-6.76017653937522,0.9241151836168222,-3.8196762341811117,-4.139623131043089,0.31994689686197697
Jose Siri,642350,33954.0,OF,36.4854,-18.904147923942407,-18.904147923942407,8.651404655288555,-28.305294332578605,-6.617236610195126,0.8027808565736563,-3.8227267054033183,-4.139623131043089,0.3168964256397704
LaMonte Wade Jr.,664774,37798.0,1B,122.429,-19.759384239259333,-19.759384239259333,8.228453400323204,-29.016142123946256,-8.026511957390907,0.7709294667945235,-3.8252213352235884,-4.017505808029069,0.1922844728054809
Victor Mesa Jr.,683748,,OF,36.0146,-19.13834294411982,-19.13834294411982,8.483851133998497,-27.538911248704675,-7.039376264035232,0.9968024308112444,-3.8252416411302463,-4.139623131043089,0.3143814899128423
Angel Martínez,682657,,OF,275.768,-12.227491757060989,-12.227491757060989,6.1648412153150005,-20.45232397194023,-4.438560208825946,0.20774157713724403,-3.8275225972163307,-4.139623131043089,0.31210053382675795
Abimelec Ortiz,694673,,1B,203.064,-17.545358736944692,-17.545358736944692,7.966520326307293,-28.628675305094045,-7.0019268371726255,0.3683801668922813,-3.8283336081164627,-4.017505808029069,0.1891721999126066
Bryan De La Cruz,650559,40787.0,OF,43.2657,-18.981221467878918,-18.981221467878918,8.559272305757348,-27.92716273918789,-6.52634405721594,0.8884889969473622,-3.8285741714026127,-4.139623131043089,0.31104895964047596
Jake Cronenworth,630105,36364.0,1B,578.735,-4.859092496191405,-4.859092496191405,1.2225939094275837,-6.4356103327235665,-3.298265257364648,0.07366016884184734,-3.8345799787113775,-4.017505808029069,0.18292582931769186
Dylan Carlson,666185,39226.0,OF,107.27,-16.98464779332168,-16.98464779332168,7.777454001392403,-25.894465594196635,-5.926677011666735,0.7388387579850055,-3.8470172090530794,-4.139623131043089,0.29260592199000923
Blake Perkins,663368,36974.0,OF,194.493,-14.36861281759628,-14.36861281759628,7.021232439996606,-23.669152075329876,-4.881234600075293,0.4276262847691541,-3.847650074902206,-4.139623131043089,0.29197305614088265
Rafael Flores Jr.,804668,,1B,65.8994,-21.950210859758553,-21.950210859758553,8.841942835314844,-31.149849195942,-9.04298407345258,0.8331598940959564,-3.850026786677669,-4.017505808029069,0.16747902135140036
Jorge Barrosa,678489,,OF,122.152,-17.04861586294596,-17.04861586294596,7.642609831051591,-25.577690373590062,-6.459372601645714,0.7715482576688222,-3.855345781773845,-4.139623131043089,0.28427734926924364
Tyler Austin,592122,32161.0,1B,144.132,-18.677918176875963,-18.677918176875963,7.695679963743747,-28.158705503689486,-8.175997950044762,0.6530230197230593,-3.855397435622239,-4.017505808029069,0.16210837240683018
Samuel Basallo,694212,4917646.0,C,426.689,-5.403738952030664,-5.403738952030664,4.623164626950305,-11.237052576544153,0.5679564690299647,0.14166964348474187,-3.8571415769089943,-5.97741071772182,2.1202691408128254
Luke Raley,670042,40422.0,1B,323.422,-12.573773587705864,-12.573773587705864,5.541600193333107,-19.85630188123008,-5.342423237726955,0.07872903768531143,-3.858569785742446,-4.017505808029069,0.1589360222866234
Andrew McCutchen,457705,28701.0,OF,201.989,-13.90412873492652,-13.90412873492652,6.817812597113387,-23.449810299125748,-4.520628547120262,0.32267735510813694,-3.8612181617898176,-4.139623131043089,0.2784049692532711
Charlie Condon,809707,5033089.0,1B,172.261,-17.675069766526814,-17.675069766526814,7.185243464919311,-27.05060743185871,-8.0579239760234,0.5797011956100867,-3.8648905176739383,-4.017505808029069,0.152615290355131
Michael Siani,672279,41209.0,OF,26.5081,-19.458869933239402,-19.458869933239402,8.44997794367227,-28.40464134152512,-7.5164280403612365,0.9065401003614371,-3.8663717936707953,-4.139623131043089,0.27325133737229335
Xander Bogaerts,593428,31606.0,SS,568.744,-4.322038157417538,-4.322038157417538,1.682504622893382,-6.452418569799377,-2.1974267100484615,0.013356717357832339,-3.8676167735567186,-4.7964571447799536,0.9288403712232349
TJ Rumfield,681198,,1B,256.382,-15.78568434807089,-15.78568434807089,6.91945304213858,-25.229511265374715,-6.516220636445537,0.265720243218404,-3.868191426107889,-4.017505808029069,0.1493143819211804
Konnor Griffin,804606,5218285.0,SS,419.038,-8.25893961281852,-8.25893961281852,5.70127356867294,-15.721190934433213,-1.013211508702766,-0.06041754403495601,-3.868695886255137,-4.7964571447799536,0.9277612585248165
Tyrone Taylor,621438,32783.0,OF,281.363,-11.816736974494805,-11.816736974494805,5.768811789884329,-19.211777817800773,-4.307050729311509,0.2043165883065045,-3.8701678622062654,-4.139623131043089,0.26945526883682325
Griffin Conine,665052,41295.0,OF,354.049,-9.420719890450314,-9.420719890450314,4.49795810127213,-15.277442191151001,-3.80808241614531,0.029944803083258444,-3.8750550199372977,-4.139623131043089,0.2645681111057909
Richie Palacios,680700,41359.0,OF,173.711,-14.759310779567162,-14.759310779567162,6.882282454676436,-23.85607262205734,-5.2581111359139285,0.5017108901208835,-3.8756615087379047,-4.139623131043089,0.26396162230518394
Derek Hill,656537,33721.0,OF,142.771,-15.732545098330188,-15.732545098330188,7.194599796003467,-24.570853968206215,-5.754936366627713,0.5948022101892757,-3.8768149437093293,-4.139623131043089,0.2628081873337593
Tristan Gray,656484,,1B,75.3602,-21.33857269084635,-21.33857269084635,8.2546023792028,-30.12461724590576,-9.502060018653808,0.8092335768542235,-3.8801164025996187,-4.017505808029069,0.13738940542945066
Nathan Church,701675,,OF,169.801,-15.096375006033139,-15.096375006033139,7.1266488918795625,-24.619963802023296,-5.515301918708429,0.43090491251071467,-3.8820663770368697,-4.139623131043089,0.2575567540062189
Jake Mangum,663968,,OF,327.667,-10.225461937883239,-10.225461937883239,4.943404215669276,-16.521836882013005,-3.81337309196172,0.05989114530082057,-3.8825982426304755,-4.139623131043089,0.2570248884126132
Myles Straw,664702,39105.0,OF,158.435,-15.572449349285062,-15.572449349285062,7.18640771208224,-24.469953252055614,-5.967350006718324,0.5422063831222014,-3.8858781905568343,-4.139623131043089,0.2537449404862544
Mark Canha,592192,31670.0,OF,99.1899,-17.455057686867153,-17.455057686867153,7.673647021785382,-25.829496401847763,-6.4008632524735605,0.7601081551253088,-3.8879340706802386,-4.139623131043089,0.2516890603628501
Mike Tauchman,643565,33956.0,OF,173.678,-14.839387544360516,-14.839387544360516,6.732417159397132,-23.85201101381261,-5.812835975400203,0.5316659008180793,-3.8909635612185056,-4.139623131043089,0.24865956982458304
Jose Miranda,669304,41000.0,1B,39.5801,-22.43943718186869,-22.43943718186869,8.215760948471866,-30.570096657579693,-10.468399868338782,0.9630086681538985,-3.893591979784037,-4.017505808029069,0.1239138282450325
Ty France,664034,35591.0,1B,174.666,-18.666605824525703,-18.666605824525703,7.455835542684372,-28.537614246048143,-8.329978275273808,0.5251507516583818,-3.8997876260219675,-4.017505808029069,0.11771818200710182
Francisco Alvarez,682626,41253.0,C,427.336,-4.768175826877896,-4.768175826877896,3.476251352756749,-9.330388783807962,-0.24859672151007656,0.052033595813795804,-3.9087782265904543,-5.97741071772182,2.0686324911313654
Spencer Horwitz,687462,4228472.0,1B,476.734,-7.536102330568152,-7.536102330568152,2.599362057969142,-10.876812264565642,-4.139035314904308,0.05638183526172483,-3.910560857679945,-4.017505808029069,0.10694495034912421
Jonah Bride,681146,3960984.0,1B,37.3098,-22.4797117850334,-22.4797117850334,7.948438952334068,-30.301242001042162,-10.635579087328757,0.9611928618387952,-3.9186996330221344,-4.017505808029069,0.0988061750069349
Joey Loperfido,694388,,OF,363.747,-9.301756604724602,-9.301756604724602,4.162284750938253,-14.623320795501478,-3.9232524722918725,0.012657182352169085,-3.9284772080815262,-4.139623131043089,0.21114592296156243
Bryce Johnson,669369,,OF,157.149,-16.053607840040005,-16.053607840040005,6.933295204041725,-24.414354988806984,-6.418073213633204,0.6093678361704469,-3.934245811254686,-4.139623131043089,0.2053773197884028
Dominic Smith,642086,33218.0,1B,233.458,-16.308107406792512,-16.308107406792512,6.195758936473471,-25.178397906223626,-8.263207512246103,0.2938404119569677,-3.9360325758997723,-4.017505808029069,0.08147323212929702
Robert Hassell III,690987,4684371.0,OF,237.003,-13.495957518055782,-13.495957518055782,6.002742223131646,-21.70257702121764,-5.29329454585414,0.3072829198261916,-3.9393590578313273,-4.139623131043089,0.20026407321176132
Rhys Hoskins,656555,35291.0,1B,376.675,-10.975995257936445,-10.975995257936445,4.1361838008859415,-16.264757043560508,-5.62679051822253,0.0452812479770317,-3.940806330455359,-4.017505808029069,0.07669947757371043
Austin Slater,596103,35265.0,OF,85.6709,-17.48468094062768,-17.48468094062768,7.38483785854597,-26.27888081389718,-7.088294709701478,0.6541943648018875,-3.941692479957338,-4.139623131043089,0.1979306510857506
Pavin Smith,656976,40767.0,1B,397.991,-9.798279682084992,-9.798279682084992,3.525834146528484,-14.18436024696023,-5.303632467991869,0.008691083032712765,-3.9425425510042205,-4.017505808029069,0.07496325702484885
Wilmer Flores,527038,30627.0,1B,207.563,-17.546878541247096,-17.546878541247096,6.6174349438675995,-26.70646093570039,-8.569264429899764,0.375231292667007,-3.944871937740162,-4.017505808029069,0.07263387028890733
Kyle Isbel,664728,41263.0,OF,444.277,-7.7930915204729905,-7.7930915204729905,3.0466680075354033,-11.694489456022986,-3.7490865204753807,0.07609817928302154,-3.9600530027920287,-4.139623131043089,0.17957012825106
Paul Goldschmidt,502671,31027.0,1B,344.536,-12.105800452405568,-12.105800452405568,4.290160276325306,-17.54383134554052,-6.5938900123411885,0.11535731145263325,-3.960991541671918,-4.017505808029069,0.0565142663571514
Manuel Margot,622534,33599.0,OF,43.7041,-19.00069463986702,-19.00069463986702,7.326109178507393,-26.411052194240813,-8.30185624683287,0.9283437742213745,-3.9785025130229985,-4.139623131043089,0.16112061802009014
Bryce Teodosio,669326,,OF,208.806,-14.955099682318426,-14.955099682318426,6.255428969371642,-23.39151152000292,-6.44331364769789,0.398999249414145,-3.993206882751088,-4.139623131043089,0.14641624829200062
Carlos Santana,467793,30280.0,1B,339.349,-13.358367981985015,-13.358367981985015,3.863546406498108,-18.365525791544982,-8.257494237085039,0.010821139726225037,-4.008704383790412,-4.017505808029069,0.008801424238657596
Chris Taylor,621035,32900.0,OF,149.053,-15.967224348101023,-15.967224348101023,6.118731079006571,-23.879969645418246,-7.71138374892405,0.5104691268884126,-4.036185358162841,-4.139623131043089,0.10343777288024736
Enrique Hernández,571771,31358.0,OF,188.766,-14.329109825754493,-14.329109825754493,5.912914545237127,-23.090453821350845,-6.371839826464737,0.2047530322927489,-4.037186412884517,-4.139623131043089,0.1024367181585717
J.T. Realmuto,592663,32177.0,C,474.092,-4.51035232894366,-4.51035232894366,2.313031415633913,-7.456943696459641,-1.4797497285215424,-0.01665359759094256,-4.137184444016238,-5.97741071772182,1.8402262737055812
Alec Bohm,664761,41169.0,3B,561.881,-4.179715155970176,-4.179715155970176,1.422862178685643,-5.9990768689076175,-2.3580874621377004,-0.027325900332330268,-4.166227033452731,-7.059204814833756,2.892977781381025
Masyn Winn,691026,4683365.0,SS,611.395,-4.7964571447799536,-4.7964571447799536,1.583669287667406,-6.850204864090563,-2.751088372405054,-0.009717385304886738,-4.167039868474947,-4.7964571447799536,0.6294172763050065
Gabriel Moreno,672515,42464.0,C,425.373,-5.120138784644163,-5.120138784644163,3.1422047692979933,-9.08826460576237,-1.0196379799844024,0.06145608179904085,-4.246061748112146,-5.97741071772182,1.731348969609674
Colson Montgomery,695657,4872685.0,SS,550.974,-5.482241388634735,-5.482241388634735,2.0425192595224186,-8.033736703262985,-2.8522970457507326,0.1066184164529377,-4.278409018751181,-4.7964571447799536,0.5180481260287726
Carlos Correa,621043,32653.0,SS,545.699,-5.341345066648607,-5.341345066648607,1.8848768459730623,-7.756919573289978,-2.9503249720609066,-0.05126703627985255,-4.2889682140902305,-4.7964571447799536,0.507488930689723
Aidan Miller,805795,5148968.0,SS,54.9875,-22.504359875420015,-22.504359875420015,11.22584061630788,-34.57520995515667,-6.262494658795209,0.8632210295480992,-4.29854103967316,-4.7964571447799536,0.4979161051067935
Kevin McGonigle,805808,5149072.0,SS,442.712,-7.521786613939808,-7.521786613939808,3.6653862152275942,-12.183950297001306,-2.8049167361679452,0.019835546662678418,-4.304982271723222,-4.7964571447799536,0.491474873056732
Chadwick Tromp,644433,35358.0,C,44.9939,-19.859374260922777,-19.859374260922777,12.889297021613661,-29.95692323952216,-0.6383695625057235,1.4463165511721445,-4.317205383651217,-5.97741071772182,1.6602053340706027
Jett Williams,702518,5080638.0,SS,147.157,-19.560997525473304,-19.560997525473304,9.775854025458122,-31.26708800989037,-6.100696156829684,0.6592569904979366,-4.336167027606448,-4.7964571447799536,0.4602901171735052
Kahlil Watson,696135,,SS,21.6325,-23.21345224868366,-23.21345224868366,10.358158430437022,-33.47868409790152,-8.13510051602972,1.0061189436579085,-4.408084790505988,-4.7964571447799536,0.3883723542739652
Leo De Vries,815888,,SS,30.8455,-23.314645912820488,-23.314645912820488,10.667973526756237,-33.929711258132734,-7.900554089018512,0.9359396602187405,-4.413329738022371,-4.7964571447799536,0.3831274067575823
Drew Romo,691011,,C,20.5264,-20.32631010819647,-20.32631010819647,12.683862661370723,-30.732742357000014,-1.4168944052736745,1.3413903086338903,-4.484979222413624,-5.97741071772182,1.492431495308196
Anthony Volpe,683011,42547.0,SS,450.726,-8.714073446892225,-8.714073446892225,3.6257801237955705,-13.489750425922553,-3.9850213775414844,0.13599324992881578,-4.51047362704242,-4.7964571447799536,0.2859835177375336
Jorge Alfaro,595751,31737.0,C,27.331,-20.066693179935204,-20.066693179935204,12.737761321922441,-31.774062888936694,-2.053998808536043,1.214600697888091,-4.537587793838794,-5.97741071772182,1.4398229238830256
Edwin Arroyo,695490,,SS,29.3104,-23.590074440537958,-23.590074440537958,9.471294572605894,-32.75766093268174,-9.549926460241153,1.025644275897575,-4.540067519778124,-4.7964571447799536,0.2563896250018294
Kyle McCann,668832,,C,33.4735,-19.86403185164542,-19.86403185164542,12.049309432973235,-29.697572267002744,-1.494955936121046,1.2985953448248186,-4.575478283702143,-5.97741071772182,1.4019324340196766
Colt Emerson,806068,,SS,294.892,-15.55507980932581,-15.55507980932581,6.740743487919198,-24.415429275740763,-6.490063300323862,0.2630482056983065,-4.602840112587432,-4.7964571447799536,0.19361703219252124
Trey Sweeney,700242,4414687.0,SS,63.8172,-22.631990290421857,-22.631990290421857,8.483994146909385,-31.548461892291712,-10.879442500987798,0.9341064732022837,-4.617618056703633,-4.7964571447799536,0.17883908807632043
JJ Wetherholt,802139,4941056.0,SS,486.093,-8.292766273653026,-8.292766273653026,2.9847801883242413,-12.075805048204463,-4.62260335866606,0.04026161329585944,-4.621742308558811,-4.7964571447799536,0.1747148362211428
Isaac Paredes,670623,39706.0,3B,495.536,-4.874301900293054,-4.874301900293054,2.4418261483906067,-8.107001011713386,-1.793592568847671,0.03476317675190763,-4.622072323999078,-7.059204814833756,2.437132490834678
Carter Jensen,695600,4917812.0,C,384.394,-6.812080892006748,-6.812080892006748,4.350944387984372,-12.407694358287904,-1.3150395905748373,0.03136831001695936,-4.6346519236580965,-5.97741071772182,1.3427587940637231
Austin Wells,669224,4683349.0,C,441.013,-5.518670580115258,-5.518670580115258,2.71270720967094,-9.05813459739625,-2.044542352073768,-0.008204043965322734,-4.650467926653179,-5.97741071772182,1.3269427910686407
Carson Williams,700246,,SS,401.295,-11.367937011229284,-11.367937011229284,4.49621734309103,-17.23492726388041,-5.5936671677355525,-0.02984199590798101,-4.660275552659403,-4.7964571447799536,0.13618159212055048
Jorge Mateo,622761,33832.0,SS,167.491,-18.5668565535449,-18.5668565535449,7.295307905783437,-28.03457030174131,-8.952447624949674,0.40733747339182447,-4.669823156037793,-4.7964571447799536,0.12663398874216014
Denzer Guzman,694203,,SS,35.041,-23.532886599429688,-23.532886599429688,8.53671321526992,-32.20369273741838,-11.184626477776181,0.8733881356657657,-4.67340529337881,-4.7964571447799536,0.12305185140114361
Tim Anderson,641313,33184.0,SS,54.6849,-23.156805702787693,-23.156805702787693,8.191834708886134,-31.8976367316421,-11.14102086525948,0.8324050343003792,-4.690634498714807,-4.7964571447799536,0.10582264606514613
Miguel Rojas,500743,30791.0,SS,178.023,-19.154745612599044,-19.154745612599044,7.147535724347105,-27.917399143315034,-9.119537957850227,0.5706292250554111,-4.693378990489904,-4.7964571447799536,0.10307815429004918
Paul DeJong,657557,35185.0,SS,68.8818,-22.250128528595432,-22.250128528595432,7.433672605997165,-30.123550007946843,-11.385877207478266,0.8590288802171779,-4.71352576835948,-4.7964571447799536,0.08293137642047377
Amed Rosario,642708,33215.0,SS,249.363,-16.662903802102623,-16.662903802102623,6.137094214798243,-25.028152882247106,-8.668045218150843,0.20508897489643296,-4.717952302382529,-4.7964571447799536,0.07850484239742439
Jhonny Pereda,640902,,C,37.0234,-20.00403404803944,-20.00403404803944,11.735568859825301,-29.658673566676335,-2.677466166817586,1.3383906100935699,-4.72136957361279,-5.97741071772182,1.2560411441090293
Max Schuemann,680474,,SS,69.3423,-22.560081763183998,-22.560081763183998,7.679124194409475,-31.009376046050754,-11.76322335947773,0.7934868319861758,-4.724630931902732,-4.7964571447799536,0.07182621287722135
Nasim Nuñez,683083,4728688.0,SS,351.094,-13.391075709341047,-13.391075709341047,4.5771527689796745,-19.257523249031635,-7.582627014628996,0.06628266846809572,-4.737150208671503,-4.7964571447799536,0.059306936108450614
Orlando Arcia,606115,32530.0,SS,130.879,-21.125735531827075,-21.125735531827075,6.977698786454658,-29.500627257612994,-11.135587856512867,0.6557539645518402,-4.742728846839239,-4.7964571447799536,0.05372829794071432
Jose Iglesias,578428,30382.0,SS,154.113,-20.25266337083676,-20.25266337083676,6.273299913251579,-27.741187802437402,-11.670199991727488,0.6777401809519176,-4.750356188962302,-4.7964571447799536,0.04610095581765172
Ha-Seong Kim,673490,4089862.0,SS,356.151,-12.282119318361543,-12.282119318361543,3.946605868271403,-17.340612275400908,-7.171944710641651,0.0611867429359873,-4.752254740775,-4.7964571447799536,0.044202404004953344
J.P. Crawford,641487,33210.0,SS,583.556,-6.834782632754061,-6.834782632754061,1.3181917598655275,-8.505519925934,-5.16923956130432,0.030820683720486675,-4.759001153154899,-4.7964571447799536,0.03745599162505453
Taylor Walls,670764,40576.0,SS,288.922,-16.007719664698048,-16.007719664698048,5.342199817312401,-23.202403797753927,-9.035871077563757,0.1351494069279823,-4.759676196095106,-4.7964571447799536,0.03678094868484738
Nick Allen,669397,40338.0,SS,134.639,-21.51291681346135,-21.51291681346135,6.2830092976200715,-29.012922976248813,-13.026117808975009,0.6623939184824729,-4.762486618919932,-4.7964571447799536,0.03397052586002136
Gabriel Arias,672356,40344.0,SS,432.676,-11.935980346112643,-11.935980346112643,3.4236903955565867,-16.297683340775432,-7.574676438521091,0.020008726484516907,-4.770255738496586,-4.7964571447799536,0.026201406283367312
Mason McCoy,669200,,SS,65.7956,-22.858701295946226,-22.858701295946226,6.580474007386746,-30.162102480928162,-13.611261462579437,0.778335606453515,-4.770965021754906,-4.7964571447799536,0.025492123025047775
Isiah Kiner-Falefa,643396,33572.0,SS,212.906,-18.63248315409765,-18.63248315409765,6.023388282830453,-26.970867599507066,-10.476044864839704,0.3210485104385544,-4.7721897118526915,-4.7964571447799536,0.024267432927262078
Brayan Rocchio,677587,41217.0,SS,468.072,-11.053608928559221,-11.053608928559221,2.9001343253862735,-14.621164844726238,-7.373184536910586,0.08836109119895495,-4.776984467563272,-4.7964571447799536,0.019472677216681333
Javier Báez,595879,32127.0,SS,356.324,-14.036397810688259,-14.036397810688259,3.703883015702766,-18.498526636577395,-9.254766847074432,0.043884988508231096,-4.783717551323243,-4.7964571447799536,0.012739593456710274
Royce Lewis,668904,40635.0,3B,496.113,-5.568632130416025,-5.568632130416025,3.196205066772404,-9.530323094943952,-1.4182156462532867,0.04182528361437059,-4.906743347824405,-7.059204814833756,2.152461467009351
Logan O'Hoppe,681351,42047.0,C,453.303,-5.978016935196101,-5.978016935196101,2.5509926368884384,-9.283101661833138,-2.6624651481604538,0.14969286387677594,-4.95997885803859,-5.97741071772182,1.0174318596832297
Noelvi Marte,682622,41307.0,3B,492.726,-5.512696953524782,-5.512696953524782,2.8498796032402183,-9.184742366486898,-1.8234496480903462,-0.042641756983736095,-4.979101004152702,-7.059204814833756,2.080103810681054
Bo Naylor,666310,41183.0,C,445.628,-5.97741071772182,-5.97741071772182,2.4704927673315473,-9.097043321118795,-2.8259042412567172,0.12258920806116406,-4.992808200414196,-5.97741071772182,0.984602517307624
Nolan Arenado,571448,31261.0,3B,559.229,-5.213719638293992,-5.213719638293992,1.7781883655411757,-7.481916808709968,-3.0143189306562093,-0.002114869678339326,-5.076168344442782,-7.059204814833756,1.9830364703909744
Kyle Teel,691019,4743772.0,C,395.779,-6.987070047639626,-6.987070047639626,3.33379085482151,-11.153051966961431,-2.7738859538492084,0.03701426457725733,-5.090444787963653,-5.97741071772182,0.8869659297581665
Caleb Durbin,702332,5007615.0,3B,526.384,-5.516887211865251,-5.516887211865251,2.455965302685298,-8.660975923445617,-2.3287362835568652,0.11350984558891337,-5.13001684768536,-7.059204814833756,1.9291879671483967
Jesus Rodriguez,683679,,C,52.1826,-18.695192826141177,-18.695192826141177,9.894224466888463,-28.310228336560264,-4.142746526127401,1.0344055632174691,-5.150770562919772,-5.97741071772182,0.8266401548020479
Tyler Stephenson,663886,34975.0,C,425.518,-6.435357964619246,-6.435357964619246,2.4053399338543384,-9.459283607972186,-3.273469572694157,0.022713243387639578,-5.218110545914884,-5.97741071772182,0.7593001718069354
Edgar Quero,700337,4917824.0,C,428.382,-7.869289467506508,-7.869289467506508,3.694860823521182,-12.482792464574079,-3.1740978199718435,0.1538126204722707,-5.254329822616488,-5.97741071772182,0.7230808951053316
Adrian Del Castillo,680728,,C,228.173,-13.023338035999938,-13.023338035999938,6.85338513665841,-22.63221702249422,-3.81000199034035,0.41921878525497597,-5.344169897412782,-5.97741071772182,0.6332408203090374
Dillon Dingler,693307,4345620.0,C,417.286,-7.573356371618607,-7.573356371618607,2.9598149783458902,-11.375834681661116,-3.7030961747872273,0.040063266355730515,-5.422879596745576,-5.97741071772182,0.554531120976244
Harry Ford,695670,4872682.0,C,256.605,-13.071934514566244,-13.071934514566244,6.541558122966362,-21.76041312441291,-4.27168761387482,0.353139913100802,-5.431867540092979,-5.97741071772182,0.5455431776288409
Dalton Rushing,687221,4619839.0,C,201.408,-14.034202240511686,-14.034202240511686,6.995426421225174,-23.975840330290417,-4.376315967413446,0.3357749610339402,-5.461880831692257,-5.97741071772182,0.5155298860295625
Sean Murphy,669221,33557.0,C,351.564,-8.517389535651038,-8.517389535651038,3.507472661739059,-12.994307370630116,-4.040813876824301,0.04808632631401273,-5.493019564044209,-5.97741071772182,0.48439115367761065
Dom Keegan,681371,,C,68.5486,-18.867832465876777,-18.867832465876777,8.449189588044563,-27.25636568706268,-6.099223067740427,0.953304591681348,-5.497718964401415,-5.97741071772182,0.47969175332040503
Daniel Susac,691740,,C,88.5202,-18.417056020049515,-18.417056020049515,8.375754494058489,-27.120539252567603,-6.405539659201462,0.8904437582382049,-5.512505995853292,-5.97741071772182,0.4649047218685274
Luis Campusano,669134,40521.0,C,247.833,-13.079802861222465,-13.079802861222465,6.246712900161075,-21.591232452481467,-4.810213672358551,0.29574769155477915,-5.523008034683059,-5.97741071772182,0.45440268303876064
Jeferson Quero,691620,,C,24.1112,-20.047866223854417,-20.047866223854417,8.555058611793527,-28.338449601381125,-7.926649904744655,1.0004785612828608,-5.575084070138288,-5.97741071772182,0.4023266475835312
Addison Barger,680718,4997589.0,3B,470.16,-6.230770662369529,-6.230770662369529,2.561394666758312,-9.443595265156286,-2.8488580035199718,-0.0006973414019031476,-5.578419764663189,-7.059204814833756,1.4807850501705673
Henry Davis,680779,4418683.0,C,271.706,-12.488280351575007,-12.488280351575007,5.711643775485273,-20.13062290836859,-5.11409382385532,0.23453933761337015,-5.579406182101268,-5.97741071772182,0.3980045356205517
Alex Jackson,656577,33707.0,C,42.2738,-19.56918762441721,-19.56918762441721,8.233446004020431,-27.43756651270307,-7.402276249113041,1.079439543157679,-5.579464400464399,-5.97741071772182,0.39794631725742047
Victor Caratini,605170,33229.0,C,336.327,-10.073566744538411,-10.073566744538411,4.252014219616526,-15.474206094078232,-4.4541999019631415,0.03047351711827473,-5.5836331409448645,-5.97741071772182,0.39377757677695513
Liam Hicks,689414,4725251.0,C,309.961,-11.707254099932058,-11.707254099932058,5.160497031561897,-18.37824760276033,-4.8676902288502015,0.19546776810266833,-5.6037865921534795,-5.97741071772182,0.3736241255683401
Yohel Pozo,650968,35675.0,C,171.393,-15.390988839591682,-15.390988839591682,6.674166788680127,-24.121405654954682,-6.159729517676577,0.6070399478238544,-5.610302369324363,-5.97741071772182,0.36710834839745665
Endy Rodríguez,682848,4712767.0,C,104.308,-17.891397565431646,-17.891397565431646,7.799606364270776,-26.756888513195396,-6.985088078703922,0.7118847322994531,-5.616833194403242,-5.97741071772182,0.36057752331857795
Carson Kelly,608348,32797.0,C,363.794,-8.877478236896234,-8.877478236896234,3.265861578374078,-12.967349505897191,-4.748959047425969,0.08182983708191886,-5.634485040291342,-5.97741071772182,0.3429256774304781
Jimmy Crooks,699625,,C,100.748,-18.00585600343794,-18.00585600343794,7.681082836887364,-26.57655205231129,-6.887360596952846,0.7332127033774437,-5.6497138981193,-5.97741071772182,0.3276968196025196
Gary Sánchez,596142,31095.0,C,166.301,-14.958973579337044,-14.958973579337044,6.424468874465571,-23.82906152658869,-6.3473067144769955,0.4523851493055906,-5.657728845678166,-5.97741071772182,0.3196818720436534
Braxton Fulford,690924,,C,190.515,-14.446054476381217,-14.446054476381217,6.232106499150499,-23.291585208996512,-6.055610472912362,0.39958589069795714,-5.662986730844681,-5.97741071772182,0.3144239868771388
Mickey Gasper,681508,,C,38.0315,-19.146216909872123,-19.146216909872123,7.686807202698941,-26.69232530337516,-8.317999754970957,0.9831501372176659,-5.669129281497673,-5.97741071772182,0.3082814362241466
