name,mlbam_id,espn_id,pitcher_type,IP,pos_adj_werth,werth_mean_sim,werth_std_sim,werth_q10_sim,werth_q90_sim,werth_skew_sim,risk_adj_werth_mc,waiver_floor,draft_value_mc
Trevor McDonald,686790,,RP,60.9228,-3.633448231311071,-3.633448231311071,1.6112576963429068,-5.854692051039333,-1.7086657761430388,-0.7621508001127276,-0.6809179437405769,-0.6812617159613445,0.00034377222076764635
Franco Aleman,680916,,RP,15.5239,-3.1241777653016545,-3.1241777653016545,1.0168589284296767,-4.475893976208898,-2.2605274552643175,-1.6164421100600523,-0.6809223635601466,-0.6812617159613445,0.0003393524011979787
Craig Kimbrel,518886,30653.0,RP,12.1997,-2.978787332721642,-2.978787332721642,0.8135632899409477,-3.978475292731524,-2.286118431114231,-1.9625272798753552,-0.6809264188540455,-0.6812617159613445,0.0003352971072990707
Josh Staumont,622251,36175.0,RP,9.99549,-3.3148440481808166,-3.3148440481808166,2.2689606945335026,-6.5938638712959525,-1.4167456844947295,-1.5999626001605831,-0.6809362779905676,-0.6812617159613445,0.0003254379707769983
Matt Festa,670036,39871.0,RP,57.0611,-2.387978514690717,-2.387978514690717,0.5630675504594553,-3.1160489922050374,-1.680799218807172,-0.015497736582593154,-0.6809809605322319,-0.6812617159613445,0.0002807554291126557
Mitch Spence,687765,,RP,24.3026,-3.452063171607402,-3.452063171607402,2.353207125308299,-6.643129821236126,-1.4289863625674173,-1.542903370307137,-0.6809854746421081,-0.6812617159613445,0.0002762413192364255
Jake Miller,681313,,RP,9.97185,-3.25602879633038,-3.25602879633038,2.380306098692931,-6.58552741226877,-1.1954240603984547,-1.4962755051769672,-0.680992698435019,-0.6812617159613445,0.00026901752632557674
Dauri Moreta,664294,41874.0,RP,27.3959,-2.7832969559955716,-2.7832969559955716,0.5300316655208563,-3.3922597808781414,-2.212271805588665,-0.19783062542375854,-0.680998806756889,-0.6812617159613445,0.00026290920445559696
Corbin Martin,656686,41029.0,RP,9.46225,-3.29519466699512,-3.29519466699512,2.306122348428917,-6.4922415995754985,-1.2228419583102736,-1.3449455474103018,-0.6810120210102506,-0.6812617159613445,0.00024969495109394835
David Festa,701581,,RP,49.1075,-2.653564748607976,-2.653564748607976,0.8187981345019296,-3.743283222199408,-1.7954217641079826,-1.0446858760839979,-0.6810143294372945,-0.6812617159613445,0.0002473865240500972
Jonathan Loáisiga,642528,39807.0,RP,52.1048,-2.791245504323502,-2.791245504323502,0.6968640129387922,-3.6662820684988775,-1.9009497589094506,-0.020390620710640683,-0.6810230645755048,-0.6812617159613445,0.00023865138583978318
Kai-Wei Teng,678906,,RP,46.7558,-3.664073792130183,-3.664073792130183,1.9083356973660517,-6.217089793008473,-1.6473742416962214,-1.1838876586421994,-0.6810279524409649,-0.6812617159613445,0.00023376352037962622
Gordon Graceffo,700669,5123582.0,RP,61.4604,-3.645134453060378,-3.645134453060378,1.6470375162636577,-5.951557648115794,-1.9135278781853868,-1.073147341197315,-0.6810722470092855,-0.6812617159613445,0.00018946895205906866
Greg Weissert,669711,,RP,62.4904,-2.5780527463143317,-2.5780527463143317,0.6371296094640574,-3.401159644499567,-1.7590081007616336,0.10553664056926873,-0.681082569621818,-0.6812617159613445,0.0001791463395265369
Aaron Bummer,607481,36131.0,RP,59.8276,-2.1635908838489533,-2.1635908838489533,0.4970026943737823,-2.8164053593978737,-1.511591878819712,0.07539889895205037,-0.6810907919511338,-0.6812617159613445,0.0001709240102107934
Justin Wrobleski,680736,,RP,53.0656,-3.195826370642017,-3.195826370642017,1.3495673531664738,-5.054627569900029,-1.7177151619494468,-0.8928107990786973,-0.6810916880978308,-0.6812617159613445,0.000170027863513722
Luis Medina,665622,40949.0,RP,70.5796,-4.8353677231153265,-4.8353677231153265,2.5070807561038544,-8.255472682415288,-1.6733265838302611,-0.6352932771222782,-0.6810979470748603,-0.6812617159613445,0.00016376888648428345
Taijuan Walker,592836,31864.0,RP,111.917,-7.785281643540665,-7.785281643540665,2.775924789546788,-11.42556811619604,-4.25883662258721,-0.24301662769217772,-0.681126084058485,-0.6812617159613445,0.00013563190285958981
Hayden Durke,694492,,RP,9.32672,-3.451369077424574,-3.451369077424574,2.3494193089170294,-6.853092052170567,-1.2816310526663102,-1.1590827054947046,-0.6811496137122323,-0.6812617159613445,0.00011210224911228917
Justin Topa,623437,,RP,60.9437,-2.3589906989849245,-2.3589906989849245,0.625726007237963,-3.179674861284816,-1.543227147211693,-0.042469801146739775,-0.681152697379586,-0.6812617159613445,0.00010901858175860202
Victor Vodnik,680767,,RP,62.3593,-3.5346427934795948,-3.5346427934795948,0.9774362560954879,-4.7763431485771415,-2.265689763227554,0.02076745164483071,-0.6811566799598299,-0.6812617159613445,0.00010503600151468007
T.J. McFarland,519008,32680.0,RP,23.7543,-3.661294156192211,-3.661294156192211,2.276444320037545,-6.775011099773342,-1.7606051386140182,-1.6093571597799354,-0.6811620492126119,-0.6812617159613445,9.96667487326297e-05
Peyton Gray,682608,,RP,18.9911,-3.2312931153080395,-3.2312931153080395,1.0416752797201747,-4.647136677024875,-2.2790925586565325,-1.445218031797982,-0.6811720007594232,-0.6812617159613445,8.971520192135873e-05
Ryne Stanek,592773,33301.0,RP,56.0394,-3.0343954617423163,-3.0343954617423163,0.6653374267659681,-3.894527072656778,-2.196956513025766,-0.015778025869230092,-0.6811749352860965,-0.6812617159613445,8.678067524803268e-05
Collin Snider,676092,,RP,10.1962,-3.1623358098478285,-3.1623358098478285,2.037647757647443,-5.975521310971983,-1.561211082506371,-1.8399700621577206,-0.6811812326482033,-0.6812617159613445,8.048331314125523e-05
Brendon Little,663893,,RP,51.3504,-2.284759274489778,-2.284759274489778,0.5037762862972176,-2.9120143303533075,-1.6274453903140471,0.05502334788340092,-0.6811816712620098,-0.6812617159613445,8.004469933475811e-05
Jimmy Herget,623474,36093.0,RP,70.3713,-3.281133089277846,-3.281133089277846,0.775830064314192,-4.252625868690077,-2.2802448511256976,-0.11411486024097801,-0.6811829309875047,-0.6812617159613445,7.878497383984051e-05
Taylor Clarke,664199,35277.0,RP,58.2617,-2.9609379800496027,-2.9609379800496027,0.67074007934241,-3.84218007443636,-2.1052752722717476,0.01778316500254839,-0.6811887152396121,-0.6812617159613445,7.300072173244132e-05
Joe Rock,697812,,RP,20.4974,-3.2780730019658817,-3.2780730019658817,1.9321195234672286,-5.9905643679113965,-1.4484173772132953,-1.23562932882671,-0.6811948814745379,-0.6812617159613445,6.683448680666615e-05
Josh Ekness,694795,,RP,12.9558,-3.3545236364381514,-3.3545236364381514,2.2001109965100887,-6.460973706155968,-1.4701436074095,-1.5341609986242957,-0.6811978887987248,-0.6812617159613445,6.382716261976729e-05
Yoendrys Gómez,672782,,RP,54.8521,-3.320234838118717,-3.320234838118717,1.6005897077825182,-5.465005178629527,-1.5748262890946878,-1.0768247447377421,-0.6812035363468437,-0.6812617159613445,5.8179614500830645e-05
Braydon Fisher,680755,,RP,48.9126,-2.037377816608135,-2.037377816608135,0.41626636264683553,-2.5720403234475784,-1.5135907636382,0.040833874058343156,-0.6812109277635353,-0.6812617159613445,5.078819780923727e-05
Guillo Zuñiga,670871,,RP,5.85555,-3.065930279071998,-3.065930279071998,1.729878253152418,-5.515399318208938,-1.5791930081111853,-1.5884962282770068,-0.6812292066156842,-0.6812617159613445,3.250934566034758e-05
Brenan Hanifee,669724,,RP,54.878,-2.741545282695111,-2.741545282695111,0.5600687459880003,-3.455747685797477,-2.010714235024933,0.07023310766527235,-0.681231115182034,-0.6812617159613445,3.060077931049676e-05
Keider Montero,672456,,RP,54.5546,-3.8874061705701495,-3.8874061705701495,1.9599130156124018,-6.599120066136216,-1.6037063333893884,-0.7862088126681223,-0.6812340433017712,-0.6812617159613445,2.7672659573374503e-05
Sammy Peralta,671111,,RP,14.8493,-3.0971730984588044,-3.0971730984588044,0.8003442050973001,-4.190980941888524,-2.4036314484404873,-1.5923884649328615,-0.6812348810284957,-0.6812617159613445,2.6834932848829318e-05
Michel Otañez,671305,4917842.0,RP,18.1444,-3.262651612364552,-3.262651612364552,0.9566299301716794,-4.566945959345368,-2.4127010894752123,-1.7453953589524966,-0.6812352813121499,-0.6812617159613445,2.6434649194606585e-05
Joe Boyle,671212,,RP,76.5734,-3.6485259715010843,-3.6485259715010843,1.4874907267824673,-5.63191553386957,-1.8991030484379265,-0.7900856967641953,-0.6812456695758009,-0.6812617159613445,1.6046385543644348e-05
Enyel De Los Santos,660853,35026.0,RP,55.5624,-3.0949008632825024,-3.0949008632825024,0.6049864451698463,-3.876352648888918,-2.341062322682282,-0.0029026279888751845,-0.6812475474733772,-0.6812617159613445,1.4168487967314292e-05
Jack Neely,680891,,RP,13.6058,-3.3119016192147592,-3.3119016192147592,1.3144220759945962,-5.0731568987883096,-2.1491825417447266,-1.7108355838677969,-0.6812592493146317,-0.6812617159613445,2.466646712884213e-06
Bryan Hudson,663542,4991171.0,RP,33.5101,-3.021136761260169,-3.021136761260169,0.5827955580993022,-3.7892213966269703,-2.3957861999392174,-0.9104504999505162,-0.6812600792133696,-0.6812617159613445,1.6367479749312963e-06
Gavin Stone,694813,4417230.0,RP,23.9678,-3.191809512895416,-3.191809512895416,1.6727223534597868,-5.455955926585765,-1.7176999379837719,-1.6075002249059303,-0.6812614550221802,-0.6812617159613445,2.609391643870751e-07
Chris Murphy,669684,,RP,51.3741,-3.6989539992557567,-3.6989539992557567,0.6646810127136961,-4.595493976243277,-2.8428475717589574,-0.3467195677761203,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Tyler Gilbert,656457,40559.0,RP,35.8831,-3.6071034307864176,-3.6071034307864176,0.8053328987600825,-4.694380174337509,-2.6407330404971856,-0.787700558703887,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Eric Cerantola,672021,,RP,12.3905,-3.323567755203558,-3.323567755203558,1.7397714627394962,-5.791150548530901,-1.8108717085371142,-1.6026322289514607,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Héctor Neris,593576,32377.0,RP,14.2322,-3.184663104821749,-3.184663104821749,1.1893102369090738,-4.841418767372331,-2.023460453491815,-1.1538096191454408,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Kade Strowd,669704,,RP,39.2107,-3.4526476480605606,-3.4526476480605606,0.6234939635709719,-4.283936842512858,-2.690796012480382,-0.43212735038483324,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Joey Gerber,680702,,RP,12.8636,-3.0122009607999933,-3.0122009607999933,0.7973433218526831,-4.060569405872375,-2.265191283997525,-1.5807767620895252,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Matt Bowman,621199,33685.0,RP,14.0935,-3.460172335830072,-3.460172335830072,1.3053958229993985,-5.283199429468724,-2.0362335427606766,-0.9474707590992726,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Grant Holman,680880,,RP,20.8159,-3.3768645906057158,-3.3768645906057158,1.1423352640150013,-4.940040226403064,-2.201246724633623,-1.1308898325156336,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Drey Jameson,686753,4415753.0,RP,32.3125,-3.4300148433802056,-3.4300148433802056,0.9508289920254125,-4.716992961009538,-2.5116419464539694,-1.302222803417028,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Yosver Zulueta,691172,,RP,25.1036,-3.168541374039502,-3.168541374039502,0.6814942583786655,-4.060821862167412,-2.4825498021496837,-1.129053247847812,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Chase Shugart,663767,,RP,33.1727,-3.756872916461952,-3.756872916461952,0.8806726529327199,-4.915627874678786,-2.6544463281818844,-0.35508555160466493,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Seth Martinez,661527,,RP,11.812,-3.3265442263504257,-3.3265442263504257,1.6647899682438436,-5.709352079454753,-1.7405533974940957,-1.1612721660571093,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Tejay Antone,622088,42355.0,RP,13.5086,-3.5341807409128814,-3.5341807409128814,2.0458606538856414,-6.290174938867972,-1.5514303472313336,-1.3522544594201862,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
James Karinchak,675916,40715.0,RP,21.2966,-3.415530964944945,-3.415530964944945,1.3913231590846735,-5.356152328329279,-2.084785340524245,-1.3365668300976838,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Daison Acosta,670897,,RP,14.6831,-2.9562823344280984,-2.9562823344280984,1.119664840092254,-4.509629464577236,-1.8524606157022416,-1.2346870499156894,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Chad Green,643338,33325.0,RP,33.4105,-3.489674671593521,-3.489674671593521,0.7744520128420281,-4.498612334723474,-2.574683170450019,-0.866259292436322,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Luis Curvelo,681168,,RP,28.3713,-3.5035846699851714,-3.5035846699851714,1.027323037450892,-4.898597781482343,-2.3586421967037547,-0.8795507551292583,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Josh White,687985,,RP,37.8323,-3.105118180734486,-3.105118180734486,0.5007211594037558,-3.761630002510177,-2.5439221788270006,-0.7989389981455426,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Craig Yoho,684974,,RP,33.2354,-3.318975270938748,-3.318975270938748,0.5162217844917659,-3.9904878121303393,-2.755665201827387,-0.7117607664472497,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Nick Sandlin,680704,41385.0,RP,34.9628,-3.168016976037724,-3.168016976037724,0.6161111783564299,-3.9793811943543385,-2.4197036971170225,-0.5165628600621662,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Tom Cosgrove,676680,,RP,9.2084,-3.2017162723100974,-3.2017162723100974,1.7818629881737948,-5.658295778354217,-1.6583004711244596,-1.6324895144238873,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Trent Thornton,663423,36728.0,RP,23.9764,-3.1555583748657057,-3.1555583748657057,0.77526336169132,-4.195029676930128,-2.430655126840708,-1.4350265469934724,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Brandyn Garcia,805299,,RP,35.4779,-3.7531414105964718,-3.7531414105964718,0.8378531481031223,-4.849415190644141,-2.63850520994871,-0.4391175601468057,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Tommy Kahnle,592454,31867.0,RP,40.649,-3.7279128875000156,-3.7279128875000156,0.7286497861720821,-4.669388814766615,-2.819308814705483,-0.31980756422938716,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Tayler Saucedo,642048,,RP,24.8708,-3.6464917124810077,-3.6464917124810077,1.0463846313959004,-5.0481179129566085,-2.4418218492029022,-0.9285345539334037,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Juan Morillo,666661,,RP,45.5553,-4.293688612421607,-4.293688612421607,0.6896620665831193,-5.200053819714144,-3.435157198709503,-0.32853528178535435,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Tyler Samaniego,701719,,RP,22.445,-3.5709647874127795,-3.5709647874127795,1.348706318013474,-5.4210801197305365,-2.005273114756705,-0.7705388610091626,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Keegan Thompson,624522,41086.0,RP,43.317,-4.166111184284251,-4.166111184284251,0.8467811153632683,-5.29355621872849,-3.140847578816744,-0.3802660754917234,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Beau Brieske,689225,4917779.0,RP,42.6122,-3.8982493002473477,-3.8982493002473477,0.6623165679284537,-4.7434856692004885,-3.101656552978757,-0.4813995499426801,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Lake Bachar,669199,,RP,50.3238,-3.3623539631181565,-3.3623539631181565,0.5598865100688775,-4.109197368049394,-2.677058712390997,-0.3528205415866042,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Max Lazar,676661,,RP,37.534,-3.5506909654001557,-3.5506909654001557,0.7115769547856401,-4.511493884185956,-2.7229862611337246,-0.763240726977789,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Jose Espada,664744,,RP,12.8327,-3.196277929226725,-3.196277929226725,1.3326091876830373,-4.951301534124649,-2.067595763072013,-1.8660118896089066,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Dylan Smith,681916,,RP,22.5449,-3.281180611819316,-3.281180611819316,0.9965898346303375,-4.648462664389541,-2.1366137697657392,-0.9112869420236233,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Jacob Latz,656641,,RP,100.957,-4.302614461384022,-4.302614461384022,1.0049367763026795,-5.623603508081336,-3.062364184359031,-0.30241155944181874,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Michael Kopech,656629,33763.0,RP,33.9224,-3.5769708501294506,-3.5769708501294506,1.056961004985688,-5.020147861461371,-2.2765062635301274,-0.7002516038387009,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Kyle Leahy,681517,,RP,113.426,-5.314156104567416,-5.314156104567416,1.2970613808676854,-7.0263186304949405,-3.71369488897194,-0.3828323857308655,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
RJ Petit,696275,,RP,18.9366,-3.5623164961188474,-3.5623164961188474,1.9527391934060723,-6.247961500421598,-1.7786760128900168,-1.4064042696613104,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Nolan Hoffman,676510,,RP,17.0462,-3.4722691146444786,-3.4722691146444786,1.3474113215955892,-5.3461273864273675,-2.2359585586597213,-1.3859874668979304,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Will Klein,694361,,RP,50.2642,-4.068986627419074,-4.068986627419074,0.7995400919854802,-5.093046532602857,-3.064070334536467,-0.1543099796232733,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Luke Jackson,592426,31749.0,RP,33.2944,-3.6910956627396754,-3.6910956627396754,1.5574294802377613,-5.882019246508334,-2.1010596865484437,-1.119313194319722,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Shawn Dubin,681869,,RP,19.6393,-3.4023089715075248,-3.4023089715075248,1.2759924388580517,-5.212732442147268,-2.2680104103973187,-1.5832444338978569,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Hunter Bigge,685801,,RP,43.5098,-2.9862337249914956,-2.9862337249914956,0.6653800311079143,-3.8710127264658483,-2.1679149965007203,-0.48964543820438977,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
J.T. Ginn,669372,,RP,72.8496,-3.4149621027193566,-3.4149621027193566,1.1091801603664564,-4.851493369509068,-2.1221759825152233,-0.7827415911022115,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Konnor Pilkington,663455,41329.0,RP,24.7974,-3.542703654186484,-3.542703654186484,1.3855491392415045,-5.44811890231639,-2.150398245803998,-1.1794463319854944,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Drew Smith,622098,,RP,26.5918,-3.3356435563895444,-3.3356435563895444,0.7715827514477541,-4.388558260434339,-2.4291720354190467,-0.8840806863534058,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Cam Sanders,676742,,RP,33.6508,-4.388470811966922,-4.388470811966922,1.0059889215874456,-5.6787420747388335,-3.1159832171703887,-0.1707565470713427,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Zach Maxwell,687209,,RP,37.0954,-4.1653442604220245,-4.1653442604220245,0.9204961131135415,-5.388870419696529,-3.0584459112245854,-0.6056181975433416,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Connor Brogdon,641401,41515.0,RP,47.0747,-3.7620172577858506,-3.7620172577858506,0.4950776040615324,-4.40630086066232,-3.143982692257878,-0.2434753769160359,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Kyle Keller,664918,,RP,17.7627,-3.724639517805743,-3.724639517805743,1.3873266724079452,-5.71627262447802,-2.236321212217676,-0.8717869995576815,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Scott McGough,543518,34834.0,RP,29.9516,-4.002019852771529,-4.002019852771529,1.7813997307939307,-6.4935391263710605,-2.2657305930309017,-1.2081308622343985,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Carter Baumler,691945,,RP,41.9083,-4.173032479742729,-4.173032479742729,0.8502303347340173,-5.2697126674479335,-3.0885306557550196,-0.2803104436510553,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Logan Gillaspie,670810,,RP,16.7638,-3.5056692489262504,-3.5056692489262504,1.454584473880577,-5.515756199419594,-2.0311669607908183,-1.016791992693633,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Robinson Ortiz,673662,,RP,24.999,-3.5583835459534185,-3.5583835459534185,1.303477271601454,-5.335121823844276,-2.137502177808578,-1.0290174409045398,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Seth Johnson,686751,,RP,20.0716,-3.8229531336844262,-3.8229531336844262,1.5845313442301765,-5.950667297600001,-2.037977967889713,-0.9055217911054185,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Bailey Horn,690544,,RP,30.9511,-3.8058120953464467,-3.8058120953464467,0.8317972089968738,-4.894608822369736,-2.8186285387168457,-0.7100429347430254,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Garrett Acton,670183,4424444.0,RP,20.2406,-3.4282523256070894,-3.4282523256070894,1.1915923532305934,-5.027146043742647,-2.324299507279771,-1.7230726885568934,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Jackson Kowar,663804,41184.0,RP,23.2026,-3.810032467220636,-3.810032467220636,1.633124520101902,-6.0476890304602575,-2.0018191747170144,-1.051257669683072,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Dan Altavilla,656186,35222.0,RP,24.5334,-3.9150550283582968,-3.9150550283582968,1.5088192849757298,-5.964077131144379,-2.000043509687219,-0.7558242458151133,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Troy Taylor,700187,,RP,22.0056,-3.5824417191201325,-3.5824417191201325,0.9959068889428356,-4.9508385228796,-2.509075870266482,-1.0745373706361792,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Eduarniel Núñez,674384,,RP,43.9125,-4.422162055207967,-4.422162055207967,0.8040713923341075,-5.464261573358903,-3.470001262960516,-0.586912065211113,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Ryan Harbin,689877,,RP,20.564,-3.8789697999991057,-3.8789697999991057,2.2375623062290764,-6.926987959418829,-1.5100377169958281,-1.0373581930050066,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Logan VanWey,701121,,RP,10.1571,-3.5048923324910133,-3.5048923324910133,1.682922385129082,-5.958454445482986,-1.8873253329964887,-1.1233950834498563,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Kendall Graveman,608665,33636.0,RP,27.42,-3.9676316657837027,-3.9676316657837027,3.041307345000101,-8.014144180346406,-1.4568615161459826,-1.5813503163816536,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Lyon Richardson,680689,,RP,22.3718,-4.067285419527964,-4.067285419527964,1.9356400577483435,-6.871215558126653,-2.0965940296906846,-0.9978511251136036,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Steven Wilson,621051,41828.0,RP,44.0643,-3.6419308921558793,-3.6419308921558793,0.6111309843750089,-4.4555272555369685,-2.8850017600754416,-0.2935398807195789,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Zach Pop,647315,,RP,18.5957,-3.4511318005782847,-3.4511318005782847,1.19948958514525,-5.074820458338708,-2.1869784970658643,-1.1369048010659804,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Ty Adcock,686654,,RP,21.8653,-3.332272296053394,-3.332272296053394,0.7218592473326586,-4.310281237160659,-2.547631390552223,-0.9453456960526664,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Michael Kelly,547184,36156.0,RP,59.1066,-3.981776782490532,-3.981776782490532,0.9985395721077527,-5.290386706105857,-2.7648475649283952,-0.38428952835621527,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Rico Garcia,670329,,RP,52.0219,-3.4568466341826865,-3.4568466341826865,0.5187385297135215,-4.1190204334296,-2.8005354880924176,-0.07604735158224617,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Lucas Sims,608371,32807.0,RP,15.2134,-3.8450214022839475,-3.8450214022839475,2.307195415932545,-6.999670095385445,-1.2503914107859286,-1.0105859524913015,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Cole Henry,669371,,RP,62.308,-3.826578809262524,-3.826578809262524,1.0207959299754013,-5.155444789501413,-2.530565678579497,-0.1803732443684036,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Jayvien Sandridge,682144,,RP,18.9046,-3.716126852837,-3.716126852837,1.609664380300065,-5.939974782721897,-2.0403339826548463,-1.0434382495674308,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Luis Peralta,678821,,RP,27.1411,-4.7861643187417044,-4.7861643187417044,1.5580481106007604,-6.856440905143073,-2.741124122229083,-0.27020848795847585,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Orlando Ribalta,687377,,RP,39.8015,-4.655754824829622,-4.655754824829622,0.9201593962791856,-5.881930867007355,-3.543056104557434,-0.4177533640014633,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Kaleb Ort,672391,,RP,36.6789,-3.711058938745249,-3.711058938745249,1.3523070762434475,-5.534843909387768,-2.338120126905961,-1.2705537426754532,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Luis Guerrero,692285,,RP,21.4667,-3.810192758290415,-3.810192758290415,1.5971688200623448,-6.020865894551574,-1.9906418937019044,-0.7906479462706211,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Eli Morgan,669212,41324.0,RP,24.6192,-3.6221792545291747,-3.6221792545291747,1.4641605369983757,-5.532597901282937,-2.1747491586638064,-1.4488434398197745,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Ryan Zeferjahn,666171,4722057.0,RP,60.0771,-3.473615485258443,-3.473615485258443,0.6258905708745921,-4.261857275532392,-2.669684139458451,-0.12385817536945154,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Ryan Rolison,669020,,RP,23.8238,-3.8522247708788706,-3.8522247708788706,1.0859680304755697,-5.3041416703561755,-2.419606551324752,-0.4940701934803256,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Brandan Bidois,684049,,RP,43.5376,-4.317274996423054,-4.317274996423054,0.8761708815873929,-5.523644140672067,-3.2547194102983195,-0.5179120445249115,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Tyler Zuber,676604,42596.0,RP,16.4258,-4.301864695356581,-4.301864695356581,1.935435537482068,-6.859486580637011,-2.528637445238377,-1.4636627790885255,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Carlos Vargas,672841,,RP,53.1305,-3.325450483747284,-3.325450483747284,0.5267943743651897,-3.999210434798538,-2.6606341982950608,-0.2090955091858579,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
Hunter Strickland,519326,32589.0,RP,18.4001,-3.6602964041064308,-3.6602964041064308,1.4569058348213237,-5.535637193730311,-1.7891610392120925,-0.6374904021745282,-0.6812617159613447,-0.6812617159613445,-1.1102230246251565e-16
